player_matchName,player_playerId,team_name,contestantId,duelLost,aerialLost,player_position,player_positionSide,player_subPosition,successfulOpenPlayPass,totalContest,duelWon,penAreaEntries,accurateBackZonePass,possWonDef3rd,wonContest,accurateFwdZonePass,openPlayPass,totalBackZonePass,minsPlayed,fwdPass,finalThirdEntries,ballRecovery,totalFwdZonePass,successfulFinalThirdPasses,totalFinalThirdPasses,attAssistOpenplay,aerialWon,totalAttAssist,possWonMid3rd,interception,totalCrossNocorner,interceptionWon,attOpenplay,touchesInOppBox,attemptsIbox,totalThroughBall,possWonAtt3rd,accurateCrossNocorner,bigChanceCreated,accurateThroughBall,totalLayoffs,accurateLayoffs,totalFastbreak,shotFastbreak,formationUsed,totalLongBalls,goals,label,match_id,date,possLostAll,country,league_name,season
B. Van Hove,5517jd2zp30rsts1hwz6p71uc,TOP Oss,dnzj0iv5qtaemm9kthh9pos8q,2,1,Defender,Left,NaN,29,NaN,3,3,17,NaN,NaN,12,35,20,90,9,4,NaN,17,7,10,NaN,1,NaN,NaN,1,2,1,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,6,NaN,TOP Oss vs Roda JC,cthtpr3080vctobx3x1bnqm8k,2025-09-26,9,NLD,Eerste_Divisie,2025_2026
X. Lambrix,c9pmoa9m23jh5emy6w4olm3xm,TOP Oss,dnzj0iv5qtaemm9kthh9pos8q,4,3,Defender,Left/Centre,NaN,77,NaN,4,5,59,3,NaN,24,92,62,90,34,19,8,38,10,22,1,3,1,5,5,2,5,NaN,1,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,17,NaN,TOP Oss vs Roda JC,cthtpr3080vctobx3x1bnqm8k,2025-09-26,17,NLD,Eerste_Divisie,2025_2026
L. Miguel,zbaqzsszxmwi218sug265n56,TOP Oss,dnzj0iv5qtaemm9kthh9pos8q,2,1,Defender,Centre/Right,NaN,66,NaN,4,2,55,1,NaN,12,76,56,90,17,11,5,21,4,11,NaN,1,NaN,4,2,NaN,2,NaN,1,1,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,8,1,TOP Oss vs Roda JC,cthtpr3080vctobx3x1bnqm8k,2025-09-26,10,NLD,Eerste_Divisie,2025_2026
T. Cox,9wwgvf4f0sko1e7z8ftwr6d0q,TOP Oss,dnzj0iv5qtaemm9kthh9pos8q,5,2,Defender,Right,NaN,52,1,6,5,30,3,1,26,64,32,90,29,14,12,37,14,23,4,NaN,4,5,NaN,4,NaN,NaN,1,NaN,,4,3,NaN,,NaN,NaN,NaN,NaN,4231,17,NaN,TOP Oss vs Roda JC,cthtpr3080vctobx3x1bnqm8k,2025-09-26,14,NLD,Eerste_Divisie,2025_2026
M. Esajas,5b7rnpnnllz8qdc6fx2c5mzje,TOP Oss,dnzj0iv5qtaemm9kthh9pos8q,3,NaN,Defensive Midfielder,Left/Centre,NaN,25,1,4,4,12,2,NaN,14,29,13,67,12,7,6,18,8,11,NaN,NaN,NaN,3,1,1,1,1,NaN,NaN,,1,NaN,NaN,,NaN,NaN,NaN,NaN,4231,1,NaN,TOP Oss vs Roda JC,cthtpr3080vctobx3x1bnqm8k,2025-09-26,9,NLD,Eerste_Divisie,2025_2026
D. Vianello,4i4zjcz4foqa1oqoew4zbffca,TOP Oss,dnzj0iv5qtaemm9kthh9pos8q,4,1,Defensive Midfielder,Centre/Right,NaN,45,NaN,4,9,20,2,NaN,29,52,21,90,20,11,2,40,20,26,2,1,3,NaN,1,3,1,1,1,NaN,,NaN,1,1,,NaN,NaN,NaN,NaN,4231,8,NaN,TOP Oss vs Roda JC,cthtpr3080vctobx3x1bnqm8k,2025-09-26,14,NLD,Eerste_Divisie,2025_2026
M. Hinoke,2ea5wdbk4xos9hwd0f301o650,TOP Oss,dnzj0iv5qtaemm9kthh9pos8q,4,NaN,Attacking Midfielder,Left,NaN,13,2,6,5,2,1,1,13,21,2,89,6,3,10,24,6,13,1,1,2,4,NaN,1,NaN,4,3,3,,5,NaN,NaN,,NaN,NaN,1,1,4231,1,NaN,TOP Oss vs Roda JC,cthtpr3080vctobx3x1bnqm8k,2025-09-26,15,NLD,Eerste_Divisie,2025_2026
M. Remans,3usiruyhxf6p9lkiz5qeytze2,TOP Oss,dnzj0iv5qtaemm9kthh9pos8q,1,NaN,Attacking Midfielder,Centre,NaN,9,NaN,1,4,2,1,NaN,7,13,3,45,4,3,1,12,4,7,2,NaN,2,NaN,NaN,1,NaN,NaN,3,NaN,,NaN,NaN,NaN,,2,2,NaN,NaN,4231,1,NaN,TOP Oss vs Roda JC,cthtpr3080vctobx3x1bnqm8k,2025-09-26,8,NLD,Eerste_Divisie,2025_2026
L. Slagveer,89m6bxpfy3sbtjj527lzmx42d,TOP Oss,dnzj0iv5qtaemm9kthh9pos8q,1,NaN,Attacking Midfielder,Right,NaN,2,NaN,NaN,NaN,1,1,NaN,1,2,1,24,NaN,NaN,1,1,1,1,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,NaN,TOP Oss vs Roda JC,cthtpr3080vctobx3x1bnqm8k,2025-09-26,2,NLD,Eerste_Divisie,2025_2026
T. Wildeboer,4qcx1ql4jxov8vncghnqud5d6,TOP Oss,dnzj0iv5qtaemm9kthh9pos8q,4,3,Striker,Centre,NaN,4,NaN,2,NaN,2,NaN,NaN,3,7,3,67,1,1,NaN,5,2,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,3,1,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,NaN,TOP Oss vs Roda JC,cthtpr3080vctobx3x1bnqm8k,2025-09-26,5,NLD,Eerste_Divisie,2025_2026
S. Doucouré,8n0560evn4ni29dw9xece45ey,TOP Oss,dnzj0iv5qtaemm9kthh9pos8q,4,2,Substitute,NaN,Attacker,1,NaN,3,NaN,NaN,NaN,NaN,1,2,NaN,23,1,NaN,1,2,1,2,1,1,1,1,NaN,NaN,NaN,NaN,1,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,NaN,TOP Oss vs Roda JC,cthtpr3080vctobx3x1bnqm8k,2025-09-26,3,NLD,Eerste_Divisie,2025_2026
J. Kuijpers,7pj4aiaqirhzp8qq0tkr844yc,TOP Oss,dnzj0iv5qtaemm9kthh9pos8q,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,NaN,TOP Oss vs Roda JC,cthtpr3080vctobx3x1bnqm8k,2025-09-26,NaN,NLD,Eerste_Divisie,2025_2026
Y. Marhoum,a1w1gpxney5d485cc5bikc9as,TOP Oss,dnzj0iv5qtaemm9kthh9pos8q,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,NaN,TOP Oss vs Roda JC,cthtpr3080vctobx3x1bnqm8k,2025-09-26,NaN,NLD,Eerste_Divisie,2025_2026
M. Mariani,atr4qeq6q4had6xgq4p958ums,TOP Oss,dnzj0iv5qtaemm9kthh9pos8q,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,NaN,TOP Oss vs Roda JC,cthtpr3080vctobx3x1bnqm8k,2025-09-26,NaN,NLD,Eerste_Divisie,2025_2026
S. Milder,d4zksrdebrykpdot6zfwmf3mc,TOP Oss,dnzj0iv5qtaemm9kthh9pos8q,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,NaN,TOP Oss vs Roda JC,cthtpr3080vctobx3x1bnqm8k,2025-09-26,NaN,NLD,Eerste_Divisie,2025_2026
L. Mol,6s56vlhefx7jyij1d39vna0wk,TOP Oss,dnzj0iv5qtaemm9kthh9pos8q,2,1,Substitute,NaN,Defender,14,1,2,1,5,1,1,9,15,5,45,5,3,2,11,6,7,NaN,NaN,NaN,NaN,NaN,1,NaN,3,1,1,,1,NaN,NaN,,1,NaN,NaN,NaN,4231,1,NaN,TOP Oss vs Roda JC,cthtpr3080vctobx3x1bnqm8k,2025-09-26,4,NLD,Eerste_Divisie,2025_2026
D. Remie,5dypkrqi9yaa9rvk6oluthze2,TOP Oss,dnzj0iv5qtaemm9kthh9pos8q,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,NaN,TOP Oss vs Roda JC,cthtpr3080vctobx3x1bnqm8k,2025-09-26,NaN,NLD,Eerste_Divisie,2025_2026
F. Turay,6l05uptz4213sn1ywgolczi1g,TOP Oss,dnzj0iv5qtaemm9kthh9pos8q,NaN,NaN,Substitute,NaN,Attacker,2,NaN,NaN,2,1,NaN,NaN,1,2,1,23,NaN,NaN,NaN,3,1,1,NaN,NaN,NaN,NaN,NaN,2,NaN,1,1,1,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,NaN,TOP Oss vs Roda JC,cthtpr3080vctobx3x1bnqm8k,2025-09-26,3,NLD,Eerste_Divisie,2025_2026
J. Van Bost,22y0ln0f82x8gwevofjt5ky22,TOP Oss,dnzj0iv5qtaemm9kthh9pos8q,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,NaN,TOP Oss vs Roda JC,cthtpr3080vctobx3x1bnqm8k,2025-09-26,NaN,NLD,Eerste_Divisie,2025_2026
J. Zimmerman,9nfnsmvztogcglrros1kqej56,TOP Oss,dnzj0iv5qtaemm9kthh9pos8q,5,NaN,Substitute,NaN,Attacker,8,3,5,5,4,1,2,7,13,5,66,3,2,3,14,4,6,2,NaN,2,1,NaN,6,NaN,2,4,1,,1,3,1,,NaN,NaN,NaN,NaN,4231,1,NaN,TOP Oss vs Roda JC,cthtpr3080vctobx3x1bnqm8k,2025-09-26,13,NLD,Eerste_Divisie,2025_2026
M. de Lannoy,2ht1bdhf6z4bkck3aj92sq32s,TOP Oss,dnzj0iv5qtaemm9kthh9pos8q,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,NaN,TOP Oss vs Roda JC,cthtpr3080vctobx3x1bnqm8k,2025-09-26,NaN,NLD,Eerste_Divisie,2025_2026
K. de Wit,5m7qjz1llexht8771ucycwkyc,TOP Oss,dnzj0iv5qtaemm9kthh9pos8q,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,NaN,TOP Oss vs Roda JC,cthtpr3080vctobx3x1bnqm8k,2025-09-26,NaN,NLD,Eerste_Divisie,2025_2026
J. Treichel,250sr59wyk5wa43nvpwu61v8q,Roda JC,7rmv5ns2rj7bn4otpkur0mx0x,NaN,NaN,Goalkeeper,Centre,NaN,22,NaN,1,NaN,29,4,NaN,2,31,35,90,23,3,16,10,1,3,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,23,NaN,TOP Oss vs Roda JC,cthtpr3080vctobx3x1bnqm8k,2025-09-26,14,NLD,Eerste_Divisie,2025_2026
J. Müller,6crszhqnwr4gto77qbvqvvxii,Roda JC,7rmv5ns2rj7bn4otpkur0mx0x,3,NaN,Defender,Left,NaN,34,2,5,2,23,4,NaN,12,44,32,90,19,5,6,15,9,10,NaN,1,NaN,2,1,2,1,NaN,2,2,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,6,NaN,TOP Oss vs Roda JC,cthtpr3080vctobx3x1bnqm8k,2025-09-26,14,NLD,Eerste_Divisie,2025_2026
D. Van den Buijs,arahlffwma11d06oqmglwjemt,Roda JC,7rmv5ns2rj7bn4otpkur0mx0x,2,NaN,Defender,Left/Centre,NaN,38,NaN,7,1,29,4,NaN,12,48,34,90,23,5,5,17,4,6,NaN,5,NaN,1,4,NaN,4,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,10,NaN,TOP Oss vs Roda JC,cthtpr3080vctobx3x1bnqm8k,2025-09-26,11,NLD,Eerste_Divisie,2025_2026
M. Tol,8ylvnl689iweg2r9d0ioj771m,Roda JC,7rmv5ns2rj7bn4otpkur0mx0x,NaN,NaN,Defender,Centre/Right,NaN,36,NaN,NaN,2,21,2,NaN,16,48,26,90,26,9,3,23,6,9,NaN,NaN,1,1,2,NaN,2,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,11,NaN,TOP Oss vs Roda JC,cthtpr3080vctobx3x1bnqm8k,2025-09-26,12,NLD,Eerste_Divisie,2025_2026
J. Kruiver,88vryegnhss2q5xz8aoj2phey,Roda JC,7rmv5ns2rj7bn4otpkur0mx0x,5,2,Defender,Right,NaN,33,1,3,1,13,2,NaN,21,43,16,90,19,10,3,29,7,13,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,3,NaN,TOP Oss vs Roda JC,cthtpr3080vctobx3x1bnqm8k,2025-09-26,13,NLD,Eerste_Divisie,2025_2026
J. Nisbet,4p3oumqahcdjl66oqw3jwjsdm,Roda JC,7rmv5ns2rj7bn4otpkur0mx0x,5,NaN,Defensive Midfielder,Left/Centre,NaN,32,2,2,2,18,1,1,18,36,19,90,9,4,5,22,10,12,1,NaN,1,4,1,2,1,1,1,NaN,,NaN,1,NaN,,NaN,NaN,NaN,NaN,4231,1,NaN,TOP Oss vs Roda JC,cthtpr3080vctobx3x1bnqm8k,2025-09-26,8,NLD,Eerste_Divisie,2025_2026
L. Beerten,dvq2yqkfybd9at1o85llbvsru,Roda JC,7rmv5ns2rj7bn4otpkur0mx0x,2,NaN,Defensive Midfielder,Centre/Right,NaN,26,NaN,2,1,10,4,NaN,17,31,12,90,13,4,5,20,10,10,NaN,NaN,NaN,1,1,NaN,1,NaN,NaN,NaN,,NaN,NaN,NaN,,1,1,NaN,NaN,4231,2,NaN,TOP Oss vs Roda JC,cthtpr3080vctobx3x1bnqm8k,2025-09-26,6,NLD,Eerste_Divisie,2025_2026
M. Breij,ae7ij4u0xy9iru6qvdw2i9fu2,Roda JC,7rmv5ns2rj7bn4otpkur0mx0x,5,NaN,Attacking Midfielder,Left,NaN,31,2,9,10,12,2,2,23,46,16,90,19,10,6,38,15,24,NaN,3,2,3,2,3,2,NaN,NaN,NaN,,1,NaN,NaN,,NaN,NaN,NaN,NaN,4231,2,NaN,TOP Oss vs Roda JC,cthtpr3080vctobx3x1bnqm8k,2025-09-26,20,NLD,Eerste_Divisie,2025_2026
J. Schwirten,7pwu957t5p1saqhmyn1jv8k16,Roda JC,7rmv5ns2rj7bn4otpkur0mx0x,3,NaN,Attacking Midfielder,Centre,NaN,8,1,4,NaN,3,NaN,NaN,5,12,4,75,6,2,1,10,4,6,NaN,1,1,NaN,NaN,2,NaN,NaN,2,NaN,,1,NaN,1,,1,1,NaN,NaN,4231,3,NaN,TOP Oss vs Roda JC,cthtpr3080vctobx3x1bnqm8k,2025-09-26,10,NLD,Eerste_Divisie,2025_2026
Daniel Lahud,aa5kj45eisniowqbhczo0tiei,Roda JC,7rmv5ns2rj7bn4otpkur0mx0x,2,1,Attacking Midfielder,Right,NaN,16,NaN,NaN,2,7,2,NaN,9,17,7,64,4,1,4,11,7,8,1,NaN,1,1,1,1,1,NaN,1,NaN,,1,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,NaN,TOP Oss vs Roda JC,cthtpr3080vctobx3x1bnqm8k,2025-09-26,5,NLD,Eerste_Divisie,2025_2026
A. van den Hurk,6sl78exosae7emjcq7bl3v2dx,Roda JC,7rmv5ns2rj7bn4otpkur0mx0x,7,3,Striker,Centre,NaN,4,NaN,3,NaN,1,NaN,NaN,3,6,1,64,1,NaN,NaN,5,1,2,NaN,2,NaN,NaN,NaN,NaN,NaN,1,2,2,,NaN,NaN,NaN,,1,1,NaN,NaN,4231,NaN,1,TOP Oss vs Roda JC,cthtpr3080vctobx3x1bnqm8k,2025-09-26,4,NLD,Eerste_Divisie,2025_2026
J. Cooper-Love,2hismnis73ehqkk5hv0pd7wq2,Roda JC,7rmv5ns2rj7bn4otpkur0mx0x,5,2,Substitute,NaN,Attacker,2,1,2,1,1,NaN,NaN,1,4,2,26,1,NaN,NaN,3,NaN,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,1,1,NaN,NaN,4231,NaN,NaN,TOP Oss vs Roda JC,cthtpr3080vctobx3x1bnqm8k,2025-09-26,4,NLD,Eerste_Divisie,2025_2026
R. El Meliani,43hkbx0vkvc1x8ibxxd6yrdas,Roda JC,7rmv5ns2rj7bn4otpkur0mx0x,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,NaN,TOP Oss vs Roda JC,cthtpr3080vctobx3x1bnqm8k,2025-09-26,NaN,NLD,Eerste_Divisie,2025_2026
J. Foss,cy4iqzsaxd9c9v07s4m93caac,Roda JC,7rmv5ns2rj7bn4otpkur0mx0x,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,NaN,TOP Oss vs Roda JC,cthtpr3080vctobx3x1bnqm8k,2025-09-26,NaN,NLD,Eerste_Divisie,2025_2026
I. Griffith,19wuvqpmewphgvsfzi4yjl756,Roda JC,7rmv5ns2rj7bn4otpkur0mx0x,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,NaN,TOP Oss vs Roda JC,cthtpr3080vctobx3x1bnqm8k,2025-09-26,NaN,NLD,Eerste_Divisie,2025_2026
T. Köther,2a0imj4hak43tj320nok49tnu,Roda JC,7rmv5ns2rj7bn4otpkur0mx0x,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,NaN,TOP Oss vs Roda JC,cthtpr3080vctobx3x1bnqm8k,2025-09-26,NaN,NLD,Eerste_Divisie,2025_2026
R. Leijten,aynwkpiteltfei3x5txm84opg,Roda JC,7rmv5ns2rj7bn4otpkur0mx0x,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,NaN,TOP Oss vs Roda JC,cthtpr3080vctobx3x1bnqm8k,2025-09-26,NaN,NLD,Eerste_Divisie,2025_2026
L. Maiorano,5ulykx6ya1oy4dokxlzhqtqs,Roda JC,7rmv5ns2rj7bn4otpkur0mx0x,4,NaN,Substitute,NaN,Midfielder,8,NaN,NaN,1,4,NaN,NaN,4,12,7,26,4,1,1,6,2,3,NaN,NaN,NaN,1,NaN,1,NaN,1,2,1,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,NaN,TOP Oss vs Roda JC,cthtpr3080vctobx3x1bnqm8k,2025-09-26,8,NLD,Eerste_Divisie,2025_2026
M. Paulissen,426st78oi43eortpbfkuxw72t,Roda JC,7rmv5ns2rj7bn4otpkur0mx0x,1,NaN,Substitute,NaN,Midfielder,5,2,3,NaN,3,NaN,2,2,8,3,15,NaN,NaN,NaN,5,1,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,3,1,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,1,TOP Oss vs Roda JC,cthtpr3080vctobx3x1bnqm8k,2025-09-26,5,NLD,Eerste_Divisie,2025_2026
C. Seedorf,4j7mtyvi7jg9e4ontiyt9vwbu,Roda JC,7rmv5ns2rj7bn4otpkur0mx0x,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,NaN,TOP Oss vs Roda JC,cthtpr3080vctobx3x1bnqm8k,2025-09-26,NaN,NLD,Eerste_Divisie,2025_2026
I. Takidine,23snplvy5445j7qepgluw9ppm,Roda JC,7rmv5ns2rj7bn4otpkur0mx0x,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,NaN,TOP Oss vs Roda JC,cthtpr3080vctobx3x1bnqm8k,2025-09-26,NaN,NLD,Eerste_Divisie,2025_2026
J. Timmermans,cbrhkgtcpnaphmv236fvixxjo,Roda JC,7rmv5ns2rj7bn4otpkur0mx0x,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,NaN,TOP Oss vs Roda JC,cthtpr3080vctobx3x1bnqm8k,2025-09-26,NaN,NLD,Eerste_Divisie,2025_2026
B. Zich,8y6fnexrbb41gedyybxkg6uzu,Roda JC,7rmv5ns2rj7bn4otpkur0mx0x,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,NaN,TOP Oss vs Roda JC,cthtpr3080vctobx3x1bnqm8k,2025-09-26,NaN,NLD,Eerste_Divisie,2025_2026
M. Spenkelink,f1u6wna62ri171clx0pig6dbd,RKC Waalwijk,ed5nwjz5za3oyi20nxzgqivmx,NaN,NaN,Goalkeeper,Centre,NaN,15,NaN,1,NaN,16,3,NaN,6,18,18,90,17,3,8,8,2,3,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,442,11,NaN,RKC Waalwijk vs Willem II,d4zshf0oeu92ee5eegdd78r2s,2025-10-17,4,NLD,Eerste_Divisie,2025_2026
N. Held,5i68y1yix8jho6hhje8drhic4,RKC Waalwijk,ed5nwjz5za3oyi20nxzgqivmx,7,4,Defender,Left,NaN,30,1,7,8,10,5,1,22,40,14,90,17,5,6,31,10,15,NaN,5,NaN,1,1,3,1,2,5,2,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,442,10,NaN,RKC Waalwijk vs Willem II,d4zshf0oeu92ee5eegdd78r2s,2025-10-17,19,NLD,Eerste_Divisie,2025_2026
L. Wouters,ddldrej9an43ky123hqwp22ju,RKC Waalwijk,ed5nwjz5za3oyi20nxzgqivmx,5,2,Defender,Left/Centre,NaN,48,1,6,3,27,6,1,23,54,31,90,18,6,9,27,6,8,1,3,1,3,1,3,1,NaN,NaN,NaN,NaN,NaN,1,NaN,,NaN,NaN,NaN,NaN,442,7,NaN,RKC Waalwijk vs Willem II,d4zshf0oeu92ee5eegdd78r2s,2025-10-17,13,NLD,Eerste_Divisie,2025_2026
L. Postma,b1h2eiqxic31ioxbs1zjd709g,RKC Waalwijk,ed5nwjz5za3oyi20nxzgqivmx,2,2,Defender,Centre/Right,NaN,44,1,2,NaN,28,7,1,18,49,31,90,13,4,7,20,7,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,442,2,NaN,RKC Waalwijk vs Willem II,d4zshf0oeu92ee5eegdd78r2s,2025-10-17,5,NLD,Eerste_Divisie,2025_2026
J. Altena,5zkdl1olsiy05l1aw15fk0178,RKC Waalwijk,ed5nwjz5za3oyi20nxzgqivmx,9,2,Defender,Right,NaN,35,5,10,9,14,3,4,24,42,15,90,14,5,6,35,12,16,1,1,3,3,1,1,1,3,4,1,NaN,NaN,NaN,2,,NaN,NaN,NaN,NaN,442,9,1,RKC Waalwijk vs Willem II,d4zshf0oeu92ee5eegdd78r2s,2025-10-17,21,NLD,Eerste_Divisie,2025_2026
R. van Hedel,j1762451by5wapyezx4qqr6c,RKC Waalwijk,ed5nwjz5za3oyi20nxzgqivmx,3,NaN,Midfielder,Left,NaN,15,NaN,4,NaN,2,NaN,NaN,14,16,3,66,3,3,1,14,9,9,1,1,1,1,1,NaN,1,1,2,1,NaN,NaN,NaN,NaN,,2,1,NaN,NaN,442,1,NaN,RKC Waalwijk vs Willem II,d4zshf0oeu92ee5eegdd78r2s,2025-10-17,3,NLD,Eerste_Divisie,2025_2026
