player_matchName,player_playerId,contestantId,duelLost,aerialLost,player_position,player_positionSide,player_subPosition,successfulOpenPlayPass,totalContest,duelWon,penAreaEntries,accurateBackZonePass,possWonDef3rd,wonContest,accurateFwdZonePass,openPlayPass,totalBackZonePass,minsPlayed,fwdPass,finalThirdEntries,ballRecovery,totalFwdZonePass,successfulFinalThirdPasses,totalFinalThirdPasses,attAssistOpenplay,aerialWon,totalAttAssist,possWonMid3rd,interception,totalCrossNocorner,interceptionWon,attOpenplay,touchesInOppBox,attemptsIbox,totalThroughBall,possWonAtt3rd,accurateCrossNocorner,bigChanceCreated,accurateThroughBall,totalLayoffs,accurateLayoffs,totalFastbreak,shotFastbreak,formationUsed,goals,label,match_id,date
A. Aðalsteinsson,1p55tuj89rysvgwv4ysjao4wl,c6hu27u143y4z4te8b4036bae,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4141,NaN,Fylkir vs Breidablik,6mpj0wkvqid69lmfnthhryjh0,2024-05-12
B. Bragason,ei0y0w6bvcjwrx1dupdlqazmx,c6hu27u143y4z4te8b4036bae,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4141,NaN,Fylkir vs Breidablik,6mpj0wkvqid69lmfnthhryjh0,2024-05-12
D. Fjeldsted,8sv1tavuq38iq6c0bar1a9clw,c6hu27u143y4z4te8b4036bae,4,NaN,Substitute,NaN,Midfielder,11,3,4,2,4,2,1,7,14,6,45,4,2,2,10,6,7,NaN,NaN,NaN,NaN,NaN,2,NaN,3,4,3,,NaN,NaN,NaN,,1,NaN,NaN,NaN,4141,NaN,Fylkir vs Breidablik,6mpj0wkvqid69lmfnthhryjh0,2024-05-12
T. Gunnarsson,d6mfcwc4144lnyodhyd1fd6ok,c6hu27u143y4z4te8b4036bae,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4141,NaN,Fylkir vs Breidablik,6mpj0wkvqid69lmfnthhryjh0,2024-05-12
P. Johannesen,b3ac0j5us57m92q0d2k2kd1hx,c6hu27u143y4z4te8b4036bae,NaN,NaN,Substitute,NaN,Attacker,4,NaN,NaN,1,2,1,NaN,2,6,3,17,2,NaN,1,3,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4141,NaN,Fylkir vs Breidablik,6mpj0wkvqid69lmfnthhryjh0,2024-05-12
O. Sigurjónsson,don13z5ywnv0du0y057n5y66t,c6hu27u143y4z4te8b4036bae,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4141,NaN,Fylkir vs Breidablik,6mpj0wkvqid69lmfnthhryjh0,2024-05-12
B. Stokke,clq5q6r9rlmsuf2d9o0tjwtlh,c6hu27u143y4z4te8b4036bae,3,2,Substitute,NaN,Attacker,3,1,2,NaN,1,NaN,1,2,5,2,28,1,1,1,3,1,2,1,1,1,NaN,NaN,NaN,NaN,1,1,1,,1,NaN,NaN,,NaN,NaN,1,1,4141,1,Fylkir vs Breidablik,6mpj0wkvqid69lmfnthhryjh0,2024-05-12
W. Eskelinen,91fm2241o9p5nxo84p43tedhx,c8kfgv5o2vu7s6ksemlb1obl3,NaN,NaN,Goalkeeper,Centre,NaN,23,NaN,2,NaN,24,1,NaN,3,27,28,90,14,1,8,6,1,1,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,442,NaN,Vestri vs Víkingur Reykjavík,6ncp2xwh9a68n96bnfjx3ksus,2024-05-20
E. Baldvinsson,gdk2g2beaabwil3dnqgj2z1l,c8kfgv5o2vu7s6ksemlb1obl3,1,1,Defender,Left,NaN,27,NaN,4,1,25,NaN,NaN,7,31,26,90,11,3,3,11,3,4,NaN,1,NaN,3,1,3,1,NaN,1,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,442,NaN,Vestri vs Víkingur Reykjavík,6ncp2xwh9a68n96bnfjx3ksus,2024-05-20
J. Gertsen,elheowoqzb5jq07fpw19g85bd,c8kfgv5o2vu7s6ksemlb1obl3,NaN,NaN,Defender,Left/Centre,NaN,48,NaN,NaN,NaN,50,1,NaN,4,51,52,66,16,NaN,1,5,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,442,NaN,Vestri vs Víkingur Reykjavík,6ncp2xwh9a68n96bnfjx3ksus,2024-05-20
E. Garðarsson,cdpk4oj8eo6g9b5kcfsojxt5h,c8kfgv5o2vu7s6ksemlb1obl3,4,1,Defender,Centre/Right,NaN,49,1,1,NaN,46,1,NaN,6,57,51,90,19,2,2,9,2,2,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,442,NaN,Vestri vs Víkingur Reykjavík,6ncp2xwh9a68n96bnfjx3ksus,2024-05-20
G. Hauksson,crdcn1pqzctrppzhbh7qcyo2y,c8kfgv5o2vu7s6ksemlb1obl3,1,NaN,Defender,Right,NaN,23,NaN,5,2,17,4,NaN,7,25,19,66,9,1,4,8,3,3,1,1,1,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,442,NaN,Vestri vs Víkingur Reykjavík,6ncp2xwh9a68n96bnfjx3ksus,2024-05-20
B. Warén,c84w4w0savfxsgmz4j0zpay95,c8kfgv5o2vu7s6ksemlb1obl3,3,NaN,Midfielder,Left,NaN,11,2,2,3,7,1,1,4,15,9,66,4,NaN,1,9,3,4,NaN,1,NaN,NaN,NaN,2,NaN,2,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,442,NaN,Vestri vs Víkingur Reykjavík,6ncp2xwh9a68n96bnfjx3ksus,2024-05-20
I. Baldé,1u4p5egtstd932cgbypakyg6i,c8kfgv5o2vu7s6ksemlb1obl3,6,2,Midfielder,Left/Centre,NaN,42,NaN,6,NaN,34,2,NaN,9,47,38,90,8,2,3,10,2,3,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,4,NaN,NaN,442,NaN,Vestri vs Víkingur Reykjavík,6ncp2xwh9a68n96bnfjx3ksus,2024-05-20
T. Ibrahimagic,907vbybnr29fma8osmqkfcx9m,c8kfgv5o2vu7s6ksemlb1obl3,3,NaN,Midfielder,Centre/Right,NaN,34,1,2,2,24,2,NaN,11,40,26,58,15,7,4,15,7,10,NaN,NaN,1,1,3,NaN,3,NaN,NaN,NaN,1,1,NaN,1,1,1,1,NaN,NaN,442,NaN,Vestri vs Víkingur Reykjavík,6ncp2xwh9a68n96bnfjx3ksus,2024-05-20
S. Songani,9zh0c3ovxcpcyr16s82xlyaxh,c8kfgv5o2vu7s6ksemlb1obl3,5,NaN,Midfielder,Right,NaN,24,5,3,3,15,3,2,9,24,15,90,2,NaN,4,13,8,8,NaN,NaN,NaN,NaN,NaN,4,NaN,2,4,2,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,442,1,Vestri vs Víkingur Reykjavík,6ncp2xwh9a68n96bnfjx3ksus,2024-05-20
P. Bjarnason,25uk6f92cspte2gz542tll1p1,c8kfgv5o2vu7s6ksemlb1obl3,3,NaN,Striker,Left/Centre,NaN,7,1,2,NaN,3,NaN,NaN,4,12,5,79,3,3,NaN,7,2,4,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,2,NaN,NaN,442,NaN,Vestri vs Víkingur Reykjavík,6ncp2xwh9a68n96bnfjx3ksus,2024-05-20
T. King,3klk5fg9d34hdzv56mwni5n56,c8kfgv5o2vu7s6ksemlb1obl3,1,NaN,Striker,Centre/Right,NaN,32,1,3,2,30,NaN,1,9,40,33,90,11,3,1,15,4,8,1,NaN,1,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,2,2,NaN,NaN,442,NaN,Vestri vs Víkingur Reykjavík,6ncp2xwh9a68n96bnfjx3ksus,2024-05-20
A. Bjarnason,dvxr5q7207g9wcadkon6brnx1,c8kfgv5o2vu7s6ksemlb1obl3,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,442,NaN,Vestri vs Víkingur Reykjavík,6ncp2xwh9a68n96bnfjx3ksus,2024-05-20
S. Fall,2xbhjoyw5jn93ah6uywcs2ns9,c8kfgv5o2vu7s6ksemlb1obl3,1,1,Substitute,NaN,Defender,9,NaN,2,NaN,7,1,NaN,2,9,7,24,4,1,2,2,2,2,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,442,NaN,Vestri vs Víkingur Reykjavík,6ncp2xwh9a68n96bnfjx3ksus,2024-05-20
Nacho Gil,aj2247tjffhxry14efqctris5,c8kfgv5o2vu7s6ksemlb1obl3,4,1,Substitute,NaN,Midfielder,12,2,3,NaN,7,NaN,1,5,16,9,32,4,3,2,7,2,3,NaN,NaN,NaN,2,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,442,NaN,Vestri vs Víkingur Reykjavík,6ncp2xwh9a68n96bnfjx3ksus,2024-05-20
Í. Helgason,ayxllt89tggy2s3pb14dx09p0,c8kfgv5o2vu7s6ksemlb1obl3,3,NaN,Substitute,NaN,Defender,8,3,4,NaN,5,2,NaN,3,11,6,24,5,1,3,5,1,1,NaN,1,NaN,1,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,442,NaN,Vestri vs Víkingur Reykjavík,6ncp2xwh9a68n96bnfjx3ksus,2024-05-20
J. Selvén,rbk7g9mpasw3edltliscyzv8,c8kfgv5o2vu7s6ksemlb1obl3,2,NaN,Substitute,NaN,Attacker,5,1,NaN,1,2,1,NaN,3,7,2,24,3,1,1,5,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,442,NaN,Vestri vs Víkingur Reykjavík,6ncp2xwh9a68n96bnfjx3ksus,2024-05-20
M. Steinarsson,ej3gefzhesv76zmcx29usdlka,c8kfgv5o2vu7s6ksemlb1obl3,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,442,NaN,Vestri vs Víkingur Reykjavík,6ncp2xwh9a68n96bnfjx3ksus,2024-05-20
V. Tufegdžić,cnib1yhnekquzxonyq2c41hw5,c8kfgv5o2vu7s6ksemlb1obl3,2,NaN,Substitute,NaN,Attacker,NaN,2,NaN,1,1,NaN,NaN,NaN,1,1,11,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,442,NaN,Vestri vs Víkingur Reykjavík,6ncp2xwh9a68n96bnfjx3ksus,2024-05-20
I. Jónsson,5ghzqanbf8v432ekwypz71exh,7gmdb4hmtrz199zv9r66qy9qp,1,NaN,Goalkeeper,Centre,NaN,26,NaN,NaN,NaN,27,3,NaN,1,30,28,90,19,3,7,4,1,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,442,NaN,Vestri vs Víkingur Reykjavík,6ncp2xwh9a68n96bnfjx3ksus,2024-05-20
J. Fjóluson,5m7duczik26jv15pycxd78kid,7gmdb4hmtrz199zv9r66qy9qp,NaN,NaN,Defender,Left,NaN,38,NaN,NaN,1,16,NaN,NaN,23,39,16,45,15,10,NaN,24,17,18,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,1,1,NaN,NaN,NaN,NaN,442,NaN,Vestri vs Víkingur Reykjavík,6ncp2xwh9a68n96bnfjx3ksus,2024-05-20
O. Ekroth,b3trqgol2gifo82io9qgh03x1,7gmdb4hmtrz199zv9r66qy9qp,NaN,NaN,Defender,Left/Centre,NaN,101,NaN,1,1,79,2,NaN,28,107,81,90,31,10,5,32,8,11,NaN,1,NaN,2,2,NaN,2,NaN,1,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,442,NaN,Vestri vs Víkingur Reykjavík,6ncp2xwh9a68n96bnfjx3ksus,2024-05-20
G. Vatnhamar,8usynge181yxisdxkstt3c3px,7gmdb4hmtrz199zv9r66qy9qp,5,1,Defender,Centre/Right,NaN,81,NaN,4,1,55,1,NaN,26,85,57,90,27,7,4,28,7,9,NaN,1,NaN,2,1,NaN,1,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,442,NaN,Vestri vs Víkingur Reykjavík,6ncp2xwh9a68n96bnfjx3ksus,2024-05-20
K. Gunnarsson,6u5djuy905cnoyqryybwiou7d,7gmdb4hmtrz199zv9r66qy9qp,5,1,Defender,Right,NaN,67,NaN,3,6,34,2,NaN,34,71,35,90,16,11,6,38,26,27,1,NaN,1,3,NaN,NaN,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,442,NaN,Vestri vs Víkingur Reykjavík,6ncp2xwh9a68n96bnfjx3ksus,2024-05-20
A. Sigurpálsson,25ytwmg2c5xcqp5ta12oznm22,7gmdb4hmtrz199zv9r66qy9qp,5,1,Midfielder,Left,NaN,22,3,4,3,6,NaN,1,16,27,6,70,3,NaN,NaN,25,9,13,1,NaN,1,NaN,NaN,4,NaN,1,6,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,442,1,Vestri vs Víkingur Reykjavík,6ncp2xwh9a68n96bnfjx3ksus,2024-05-20
V. Andrason,bgs7djau45zhzknsqvom3wycp,7gmdb4hmtrz199zv9r66qy9qp,2,NaN,Midfielder,Left/Centre,NaN,35,NaN,3,7,19,1,NaN,20,38,20,66,10,7,4,25,13,15,3,NaN,5,1,1,2,1,NaN,NaN,NaN,NaN,2,1,2,NaN,1,NaN,NaN,NaN,442,NaN,Vestri vs Víkingur Reykjavík,6ncp2xwh9a68n96bnfjx3ksus,2024-05-20
A. Þrándarson,doryp28w8ovkynmxjg8bcdrkl,7gmdb4hmtrz199zv9r66qy9qp,1,NaN,Midfielder,Centre/Right,NaN,14,2,1,4,3,1,1,13,17,3,65,4,1,3,18,8,9,1,NaN,2,1,2,4,2,2,6,3,NaN,1,2,2,NaN,NaN,NaN,NaN,NaN,442,NaN,Vestri vs Víkingur Reykjavík,6ncp2xwh9a68n96bnfjx3ksus,2024-05-20
E. Agnarsson,2rj24u5gl3j5je4g48ao44qtx,7gmdb4hmtrz199zv9r66qy9qp,7,4,Midfielder,Right,NaN,39,1,4,4,15,1,NaN,25,43,15,90,5,NaN,2,33,18,22,3,1,3,NaN,NaN,5,NaN,1,9,1,NaN,1,1,1,NaN,NaN,NaN,NaN,NaN,442,1,Vestri vs Víkingur Reykjavík,6ncp2xwh9a68n96bnfjx3ksus,2024-05-20
V. Ingimundarson,bp0zfdagfoiqskgw4a9hmyz8p,7gmdb4hmtrz199zv9r66qy9qp,5,NaN,Striker,Left/Centre,NaN,22,6,4,1,6,NaN,3,17,26,6,90,9,2,1,22,13,16,2,NaN,2,NaN,1,1,1,3,6,2,NaN,1,NaN,1,NaN,1,1,NaN,NaN,442,NaN,Vestri vs Víkingur Reykjavík,6ncp2xwh9a68n96bnfjx3ksus,2024-05-20
D. Djuric,1ab7kipb2rwgqb4nimg43gbqi,7gmdb4hmtrz199zv9r66qy9qp,3,1,Striker,Centre/Right,NaN,16,1,2,4,5,NaN,1,12,19,5,65,9,2,3,15,9,12,NaN,NaN,NaN,2,NaN,NaN,NaN,7,7,6,1,1,NaN,NaN,1,NaN,NaN,NaN,NaN,442,2,Vestri vs Víkingur Reykjavík,6ncp2xwh9a68n96bnfjx3ksus,2024-05-20
P. Arinbjörnsson,dz7dxc3tnt5k8zcud0braoaqy,7gmdb4hmtrz199zv9r66qy9qp,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,442,NaN,Vestri vs Víkingur Reykjavík,6ncp2xwh9a68n96bnfjx3ksus,2024-05-20
D. Atlason,dpcd6869zffk9ykjvz19eq02d,7gmdb4hmtrz199zv9r66qy9qp,NaN,NaN,Substitute,NaN,Defender,44,1,4,1,22,4,1,22,50,24,45,18,5,5,26,7,10,1,NaN,1,NaN,1,NaN,1,NaN,2,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,442,NaN,Vestri vs Víkingur Reykjavík,6ncp2xwh9a68n96bnfjx3ksus,2024-05-20
H. Guðjónsson,ejco4bcx1c9uurhb53n3moxd5,7gmdb4hmtrz199zv9r66qy9qp,2,NaN,Substitute,NaN,Attacker,9,NaN,2,NaN,1,NaN,NaN,8,12,1,20,2,2,NaN,12,7,9,NaN,1,NaN,NaN,NaN,1,NaN,1,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,442,NaN,Vestri vs Víkingur Reykjavík,6ncp2xwh9a68n96bnfjx3ksus,2024-05-20
P. Punyed,8yvjubvq7e5ilmr9g2nh6h9lh,7gmdb4hmtrz199zv9r66qy9qp,NaN,NaN,Substitute,NaN,Midfielder,30,NaN,NaN,5,18,NaN,NaN,13,30,18,25,4,4,2,14,6,6,NaN,NaN,1,2,1,1,1,1,NaN,NaN,1,NaN,NaN,1,1,2,2,NaN,NaN,442,NaN,Vestri vs Víkingur Reykjavík,6ncp2xwh9a68n96bnfjx3ksus,2024-05-20
H. Sigurðsson,f3m19trq1w6uzw7mk4m307v11,7gmdb4hmtrz199zv9r66qy9qp,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,442,NaN,Vestri vs Víkingur Reykjavík,6ncp2xwh9a68n96bnfjx3ksus,2024-05-20
M. Vilhjálmsson,8e92436hintolh0p1bbw29eqd,7gmdb4hmtrz199zv9r66qy9qp,1,NaN,Substitute,NaN,Midfielder,10,NaN,NaN,NaN,4,NaN,NaN,6,10,4,25,3,3,NaN,7,5,5,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,442,NaN,Vestri vs Víkingur Reykjavík,6ncp2xwh9a68n96bnfjx3ksus,2024-05-20
G. Þórðarson,alhnldqbziirmyn3kj1ona044,7gmdb4hmtrz199zv9r66qy9qp,2,NaN,Substitute,NaN,Midfielder,26,1,7,NaN,12,NaN,1,14,27,12,24,7,3,3,15,3,4,NaN,2,NaN,3,2,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,442,NaN,Vestri vs Víkingur Reykjavík,6ncp2xwh9a68n96bnfjx3ksus,2024-05-20
S. Auðunsson,381vrdne8tq32r6gu1hc5dp05,4mo70a9j7p2ersbrieg5aw3dg,NaN,NaN,Goalkeeper,Centre,NaN,14,NaN,NaN,2,12,1,NaN,6,24,14,90,33,7,13,24,2,7,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,KA vs Fylkir,6no87mex6384axvws2sci95hw,2024-05-20
B. Baldvinsson,7upgxx5pkwolebhl5ulg1w50q,4mo70a9j7p2ersbrieg5aw3dg,3,NaN,Defender,Left,NaN,12,1,8,4,5,3,1,9,20,8,90,8,2,3,17,5,9,2,2,2,NaN,1,5,1,NaN,5,1,2,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,KA vs Fylkir,6no87mex6384axvws2sci95hw,2024-05-20
Í. Árnason,4nrw2ukm5nf6n6a16qdlrb5rd,4mo70a9j7p2ersbrieg5aw3dg,2,NaN,Defender,Left/Centre,NaN,22,NaN,4,1,14,2,NaN,10,30,17,59,13,5,3,15,4,7,NaN,1,1,1,NaN,NaN,NaN,NaN,3,1,1,NaN,NaN,1,1,NaN,NaN,NaN,NaN,4231,NaN,KA vs Fylkir,6no87mex6384axvws2sci95hw,2024-05-20
H. Guðmundsson,6jli5yigbuue1iuzbpmqpm19l,4mo70a9j7p2ersbrieg5aw3dg,5,4,Defender,Centre/Right,NaN,31,NaN,8,NaN,29,NaN,NaN,9,37,29,90,13,9,4,15,8,11,NaN,6,NaN,4,2,NaN,2,NaN,5,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,KA vs Fylkir,6no87mex6384axvws2sci95hw,2024-05-20
Hrannar Steingrímsson,b7lfjjmdtaq9fd2dxfig6b8b9,4mo70a9j7p2ersbrieg5aw3dg,6,1,Defender,Right,NaN,29,1,5,4,18,3,NaN,14,35,19,90,20,9,4,22,7,9,1,NaN,2,1,1,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,KA vs Fylkir,6no87mex6384axvws2sci95hw,2024-05-20
Rodri,aini4vl9ne9db3fec9bzenhzp,4mo70a9j7p2ersbrieg5aw3dg,2,NaN,Defensive Midfielder,Left/Centre,NaN,18,NaN,3,1,11,1,NaN,8,26,14,90,10,3,2,13,2,5,NaN,1,NaN,1,2,NaN,2,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,4231,NaN,KA vs Fylkir,6no87mex6384axvws2sci95hw,2024-05-20
A. Stefánsson,385vnfpb2tpg3rd6yb4v0cout,4mo70a9j7p2ersbrieg5aw3dg,3,NaN,Defensive Midfielder,Centre/Right,NaN,21,NaN,NaN,NaN,12,2,NaN,11,24,14,90,7,2,6,12,3,4,NaN,NaN,NaN,4,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,KA vs Fylkir,6no87mex6384axvws2sci95hw,2024-05-20
Hallgrímur Steingrímsson,bxu5dr1iczfweuxfupwtje7kl,4mo70a9j7p2ersbrieg5aw3dg,2,1,Attacking Midfielder,Left,NaN,15,1,8,2,13,2,1,8,22,15,79,4,1,2,14,5,9,NaN,NaN,1,NaN,NaN,1,NaN,2,7,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,4231,NaN,KA vs Fylkir,6no87mex6384axvws2sci95hw,2024-05-20
D. Hafsteinsson,4ck18i4d06tuemlgtoex8djop,4mo70a9j7p2ersbrieg5aw3dg,6,NaN,Attacking Midfielder,Centre,NaN,14,4,5,13,3,2,1,20,19,3,59,6,5,5,30,8,14,1,1,3,2,NaN,5,NaN,1,2,2,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,4231,2,KA vs Fylkir,6no87mex6384axvws2sci95hw,2024-05-20
B. Aðalsteinsson,dzaqu4a0ruhe32nuwtfoyj52i,4mo70a9j7p2ersbrieg5aw3dg,7,NaN,Attacking Midfielder,Right,NaN,12,2,5,6,3,NaN,NaN,10,20,4,89,11,6,2,19,6,11,NaN,1,1,1,2,2,2,NaN,3,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,KA vs Fylkir,6no87mex6384axvws2sci95hw,2024-05-20
S. Hauksson,4e6t70lgpbaagndf7e1h9vjoq,4mo70a9j7p2ersbrieg5aw3dg,7,4,Striker,Centre,NaN,15,4,6,7,4,1,3,12,22,5,90,9,2,4,19,9,13,3,2,3,3,NaN,1,NaN,3,8,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,4231,1,KA vs Fylkir,6no87mex6384axvws2sci95hw,2024-05-20
E. Aðal­steins­son,u66q1nwy5wrrvtkb6xk2h80l,4mo70a9j7p2ersbrieg5aw3dg,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,KA vs Fylkir,6no87mex6384axvws2sci95hw,2024-05-20
K. Gautason,knscr9cua55q0dnioeihas5w,4mo70a9j7p2ersbrieg5aw3dg,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,KA vs Fylkir,6no87mex6384axvws2sci95hw,2024-05-20
K. Jajalo,cym3dfnwose81msj6x0dnuoyd,4mo70a9j7p2ersbrieg5aw3dg,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,KA vs Fylkir,6no87mex6384axvws2sci95hw,2024-05-20
V. Kjartansson,9p0ss2udgb3us3nnzcxoys72t,4mo70a9j7p2ersbrieg5aw3dg,1,NaN,Substitute,NaN,Attacker,4,NaN,2,NaN,NaN,NaN,NaN,4,5,1,11,1,1,1,4,3,3,NaN,NaN,1,1,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,1,NaN,4231,NaN,KA vs Fylkir,6no87mex6384axvws2sci95hw,2024-05-20
