playerName,playerId,contestantId,team_name,321,label,match_id,date
P. Dahbo,780mdhlnrheqczv6o7p5l8hzo,9zqn9ugvg64it0lr5z8cq4g9v,Häcken,0.014585409313440323,Häcken vs Kalmar,3dcrjtk0xs4uo4yc1h0pzrdw4,2023-04-15
L. Olden Larsen,5xbrybr5fxvg6br9b6tq4a4fd,9zqn9ugvg64it0lr5z8cq4g9v,Häcken,0.6354305148124695,Häcken vs Kalmar,3dcrjtk0xs4uo4yc1h0pzrdw4,2023-04-15
R. Amané,87cds2pw8n5bacxfbits3kk5w,9zqn9ugvg64it0lr5z8cq4g9v,Häcken,0.035480692982673645,Häcken vs Kalmar,3dcrjtk0xs4uo4yc1h0pzrdw4,2023-04-15
B. Traoré,de2unef3dan4fnahz184pyqz8,9zqn9ugvg64it0lr5z8cq4g9v,Häcken,0.7884,Häcken vs Kalmar,3dcrjtk0xs4uo4yc1h0pzrdw4,2023-04-15
P. Dahbo,780mdhlnrheqczv6o7p5l8hzo,9zqn9ugvg64it0lr5z8cq4g9v,Häcken,0.02891402691602707,Häcken vs Kalmar,3dcrjtk0xs4uo4yc1h0pzrdw4,2023-04-15
M. Rajović,91suopiz6irxqevhzv8lx76ne,bqtquhot4yruw677rkc607lk6,Kalmar,0.032688215374946594,Häcken vs Kalmar,3dcrjtk0xs4uo4yc1h0pzrdw4,2023-04-15
B. Traoré,de2unef3dan4fnahz184pyqz8,9zqn9ugvg64it0lr5z8cq4g9v,Häcken,0.05208681896328926,Häcken vs Kalmar,3dcrjtk0xs4uo4yc1h0pzrdw4,2023-04-15
K. Jensen,bm2irsmnu6xonzgwb9zli6ajt,bqtquhot4yruw677rkc607lk6,Kalmar,0.040927860885858536,Häcken vs Kalmar,3dcrjtk0xs4uo4yc1h0pzrdw4,2023-04-15
E. Hovland,8unnvgvft6knxupbp9oxh621h,9zqn9ugvg64it0lr5z8cq4g9v,Häcken,0.07755468040704727,Häcken vs Kalmar,3dcrjtk0xs4uo4yc1h0pzrdw4,2023-04-15
E. Hovland,8unnvgvft6knxupbp9oxh621h,9zqn9ugvg64it0lr5z8cq4g9v,Häcken,0.07032573223114014,Häcken vs Kalmar,3dcrjtk0xs4uo4yc1h0pzrdw4,2023-04-15
T. Totland,88mmoskb8jyiyqyfvxvz0qmwa,9zqn9ugvg64it0lr5z8cq4g9v,Häcken,0.024328893050551414,Häcken vs Kalmar,3dcrjtk0xs4uo4yc1h0pzrdw4,2023-04-15
S. Skrabb,b6uj13lah92mxcmbs45ujr9p1,bqtquhot4yruw677rkc607lk6,Kalmar,0.2737905979156494,Häcken vs Kalmar,3dcrjtk0xs4uo4yc1h0pzrdw4,2023-04-15
Rui Modesto,35s5mefte5hagf4wjv96u9756,5mbo4f0vps12dr0fcvjn3wyp5,AIK,0.7828402519226074,AIK vs Hammarby,3d0kfzul76abo9b5zlcssr09g,2023-04-16
B. Hussein,dwq0cjzdbt6dvc81bq316c2cp,5mbo4f0vps12dr0fcvjn3wyp5,AIK,0.06071311607956886,AIK vs Hammarby,3d0kfzul76abo9b5zlcssr09g,2023-04-16
V. Thill,5lg03j9iuxh9pm63esegw20vd,5mbo4f0vps12dr0fcvjn3wyp5,AIK,0.03888987749814987,AIK vs Hammarby,3d0kfzul76abo9b5zlcssr09g,2023-04-16
V. Thill,5lg03j9iuxh9pm63esegw20vd,5mbo4f0vps12dr0fcvjn3wyp5,AIK,0.008610799908638,AIK vs Hammarby,3d0kfzul76abo9b5zlcssr09g,2023-04-16
Rui Modesto,35s5mefte5hagf4wjv96u9756,5mbo4f0vps12dr0fcvjn3wyp5,AIK,0.02487584576010704,AIK vs Hammarby,3d0kfzul76abo9b5zlcssr09g,2023-04-16
V. Thill,5lg03j9iuxh9pm63esegw20vd,5mbo4f0vps12dr0fcvjn3wyp5,AIK,0.01984517276287079,AIK vs Hammarby,3d0kfzul76abo9b5zlcssr09g,2023-04-16
Rui Modesto,35s5mefte5hagf4wjv96u9756,5mbo4f0vps12dr0fcvjn3wyp5,AIK,0.027205508202314377,AIK vs Hammarby,3d0kfzul76abo9b5zlcssr09g,2023-04-16
V. Thill,5lg03j9iuxh9pm63esegw20vd,5mbo4f0vps12dr0fcvjn3wyp5,AIK,0.016525115817785263,AIK vs Hammarby,3d0kfzul76abo9b5zlcssr09g,2023-04-16
A. Magashy,5q20jb98g7acxc4ixvuhspwtm,5mbo4f0vps12dr0fcvjn3wyp5,AIK,0.032920271158218384,AIK vs Hammarby,3d0kfzul76abo9b5zlcssr09g,2023-04-16
S. Strand,b1sztx2xd79amygbbvdia24et,2nnlsjfbcea40t4jeclcbw9lk,Hammarby,0.020192550495266914,AIK vs Hammarby,3d0kfzul76abo9b5zlcssr09g,2023-04-16
V. Thill,5lg03j9iuxh9pm63esegw20vd,5mbo4f0vps12dr0fcvjn3wyp5,AIK,0.0181321632117033,AIK vs Hammarby,3d0kfzul76abo9b5zlcssr09g,2023-04-16
Rui Modesto,35s5mefte5hagf4wjv96u9756,5mbo4f0vps12dr0fcvjn3wyp5,AIK,0.05577130243182182,AIK vs Hammarby,3d0kfzul76abo9b5zlcssr09g,2023-04-16
A. Fesshaie,6utvjndbc0etrvdrul1oajdp0,5mbo4f0vps12dr0fcvjn3wyp5,AIK,0.6279501914978027,AIK vs Hammarby,3d0kfzul76abo9b5zlcssr09g,2023-04-16
A. Fesshaie,6utvjndbc0etrvdrul1oajdp0,5mbo4f0vps12dr0fcvjn3wyp5,AIK,0.11390691250562668,AIK vs Hammarby,3d0kfzul76abo9b5zlcssr09g,2023-04-16
Montader Madjed,2v1tnyzorjyx7pyf3auj73ytw,2nnlsjfbcea40t4jeclcbw9lk,Hammarby,0.05750584602355957,AIK vs Hammarby,3d0kfzul76abo9b5zlcssr09g,2023-04-16
S. Strand,b1sztx2xd79amygbbvdia24et,2nnlsjfbcea40t4jeclcbw9lk,Hammarby,0.013926574029028416,AIK vs Hammarby,3d0kfzul76abo9b5zlcssr09g,2023-04-16
Montader Madjed,2v1tnyzorjyx7pyf3auj73ytw,2nnlsjfbcea40t4jeclcbw9lk,Hammarby,0.01387073565274477,AIK vs Hammarby,3d0kfzul76abo9b5zlcssr09g,2023-04-16
S. Pinas,7eo3ceto09y3x4j4gh9m91kvd,2nnlsjfbcea40t4jeclcbw9lk,Hammarby,0.018880102783441544,AIK vs Hammarby,3d0kfzul76abo9b5zlcssr09g,2023-04-16
P. Vagić,5s647zr10m1nxt4xxpxkpgmw9,2nnlsjfbcea40t4jeclcbw9lk,Hammarby,0.2028430849313736,AIK vs Hammarby,3d0kfzul76abo9b5zlcssr09g,2023-04-16
S. Pinas,7eo3ceto09y3x4j4gh9m91kvd,2nnlsjfbcea40t4jeclcbw9lk,Hammarby,0.020791448652744293,AIK vs Hammarby,3d0kfzul76abo9b5zlcssr09g,2023-04-16
A. Sigurðsson,5mb3g5nufbwhw09w3wgm6glwp,7hlumphk42363z3i2nry2wrzj,Norrköping,0.17370326817035675,Norrköping vs Värnamo,3d6pef1bls64dz4obldjj9990,2023-04-16
L. Shabani,5mvf0ohb2871fz3jhuhgmte22,7hlumphk42363z3i2nry2wrzj,Norrköping,0.11689890176057816,Norrköping vs Värnamo,3d6pef1bls64dz4obldjj9990,2023-04-16
