player_matchName,player_playerId,team_name,contestantId,duelLost,aerialLost,player_position,player_positionSide,player_subPosition,successfulOpenPlayPass,totalContest,duelWon,penAreaEntries,accurateBackZonePass,possWonDef3rd,wonContest,accurateFwdZonePass,openPlayPass,totalBackZonePass,minsPlayed,fwdPass,finalThirdEntries,ballRecovery,totalFwdZonePass,successfulFinalThirdPasses,totalFinalThirdPasses,attAssistOpenplay,aerialWon,totalAttAssist,possWonMid3rd,interception,totalCrossNocorner,interceptionWon,attOpenplay,touchesInOppBox,attemptsIbox,totalThroughBall,possWonAtt3rd,accurateCrossNocorner,bigChanceCreated,accurateThroughBall,totalLayoffs,accurateLayoffs,totalFastbreak,shotFastbreak,formationUsed,goals,label,match_id,date,possLostAll,country,league_name
J. Nilsson,dyl8h9vm22myhbuuavsimnx05,Hammarby,2nnlsjfbcea40t4jeclcbw9lk,2,NaN,Substitute,NaN,Defender,4,1,1,3,1,1,NaN,5,5,2,27,1,NaN,2,6,2,2,1,NaN,1,1,NaN,3,NaN,NaN,NaN,NaN,,NaN,2,,,NaN,NaN,NaN,NaN,4231,,Halmstad vs Hammarby,3k5y1oftjoj3xj4gvwi1pmvis,2023-06-04,4,SWE,Allsvenskan
P. Vagić,5s647zr10m1nxt4xxpxkpgmw9,Hammarby,2nnlsjfbcea40t4jeclcbw9lk,NaN,NaN,Substitute,NaN,Midfielder,5,NaN,3,NaN,1,NaN,NaN,4,8,4,6,2,1,NaN,4,2,2,NaN,2,NaN,NaN,1,NaN,1,NaN,NaN,NaN,,NaN,NaN,,,NaN,NaN,NaN,NaN,4231,,Halmstad vs Hammarby,3k5y1oftjoj3xj4gvwi1pmvis,2023-06-04,3,SWE,Allsvenskan
J. Dahlin,2e1hb1s2jhbpag0wk814qgqmt,Malmö FF,93ohqui2qgqm8408viwmm1ken,NaN,NaN,Goalkeeper,Centre,NaN,5,NaN,1,NaN,6,1,NaN,NaN,5,6,90,2,NaN,4,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,Malmö FF vs Degerfors,3juq0uoewxstm9qmt4h0k4efo,2023-06-05,NaN,SWE,Allsvenskan
Gabriel Busanello,carpl05zgalgbsd6gnk3akc89,Malmö FF,93ohqui2qgqm8408viwmm1ken,2,NaN,Defender,Left,NaN,57,NaN,6,3,15,3,NaN,43,61,15,90,14,9,9,50,24,26,1,NaN,1,4,2,2,2,2,3,2,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,1,Malmö FF vs Degerfors,3juq0uoewxstm9qmt4h0k4efo,2023-06-05,11,SWE,Allsvenskan
D. Cornelius,7ujr3n286xjhtwsrckvkbldxx,Malmö FF,93ohqui2qgqm8408viwmm1ken,2,1,Defender,Left/Centre,NaN,7,NaN,1,1,5,1,NaN,3,7,5,25,3,1,1,4,1,1,NaN,1,NaN,NaN,NaN,1,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,Malmö FF vs Degerfors,3juq0uoewxstm9qmt4h0k4efo,2023-06-05,1,SWE,Allsvenskan
N. Moisander,8ga4xjoeh5pbn094cz9ftyqqd,Malmö FF,93ohqui2qgqm8408viwmm1ken,1,1,Defender,Centre/Right,NaN,77,1,5,NaN,45,4,1,33,81,48,90,21,1,7,34,2,2,NaN,3,NaN,3,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,Malmö FF vs Degerfors,3juq0uoewxstm9qmt4h0k4efo,2023-06-05,4,SWE,Allsvenskan
L. Nielsen,9mjzy2s8qv0a5qw9pyhs112ol,Malmö FF,93ohqui2qgqm8408viwmm1ken,4,3,Defender,Right,NaN,93,1,4,NaN,37,NaN,1,59,98,38,90,34,14,3,63,21,24,2,2,2,2,2,NaN,2,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,Malmö FF vs Degerfors,3juq0uoewxstm9qmt4h0k4efo,2023-06-05,5,SWE,Allsvenskan
H. Larsson,elwm97xvha0y0t8yqx5sur9ck,Malmö FF,93ohqui2qgqm8408viwmm1ken,3,1,Midfielder,Left/Centre,NaN,87,NaN,NaN,3,23,NaN,NaN,64,93,23,82,21,10,3,70,21,27,4,NaN,4,1,4,NaN,4,4,3,3,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,1,Malmö FF vs Degerfors,3juq0uoewxstm9qmt4h0k4efo,2023-06-05,8,SWE,Allsvenskan
H. Bolin,7hugqbtot3c8fmxtfqld9l15g,Malmö FF,93ohqui2qgqm8408viwmm1ken,4,NaN,Midfielder,Centre,NaN,24,5,5,2,11,1,4,14,27,11,73,4,2,5,19,8,10,1,NaN,1,2,NaN,2,NaN,4,8,2,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,Malmö FF vs Degerfors,3juq0uoewxstm9qmt4h0k4efo,2023-06-05,8,SWE,Allsvenskan
S. Peña,2e1l4p2kxtk1hd4yeuetyua51,Malmö FF,93ohqui2qgqm8408viwmm1ken,3,1,Midfielder,Centre/Right,NaN,103,1,3,8,32,2,1,76,115,33,73,46,26,7,90,33,44,NaN,NaN,2,4,NaN,2,NaN,4,2,1,1,1,NaN,1,NaN,NaN,NaN,NaN,NaN,433,NaN,Malmö FF vs Degerfors,3juq0uoewxstm9qmt4h0k4efo,2023-06-05,17,SWE,Allsvenskan
S. Nanasi,144jdrezcfwd4uh3sk7zhtizu,Malmö FF,93ohqui2qgqm8408viwmm1ken,1,NaN,Striker,Left/Centre,NaN,67,NaN,5,3,31,NaN,NaN,36,75,31,90,16,3,5,45,15,22,NaN,NaN,NaN,2,1,1,1,3,5,3,NaN,3,NaN,NaN,NaN,1,1,NaN,NaN,433,2,Malmö FF vs Degerfors,3juq0uoewxstm9qmt4h0k4efo,2023-06-05,9,SWE,Allsvenskan
S. Vecchia,a19tsu5agpdwugg5fsijzzxsl,Malmö FF,93ohqui2qgqm8408viwmm1ken,4,NaN,Striker,Centre,NaN,42,4,5,5,5,NaN,3,38,49,6,90,6,3,3,44,25,31,4,NaN,5,1,NaN,1,NaN,3,15,4,1,2,1,1,1,1,NaN,NaN,NaN,433,1,Malmö FF vs Degerfors,3juq0uoewxstm9qmt4h0k4efo,2023-06-05,12,SWE,Allsvenskan
T. Ali,dvi2tleym136aqpvwfi4lustm,Malmö FF,93ohqui2qgqm8408viwmm1ken,4,NaN,Striker,Centre/Right,NaN,43,1,4,2,10,1,NaN,33,52,10,73,7,1,4,42,16,24,4,NaN,6,3,NaN,NaN,NaN,1,11,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,433,NaN,Malmö FF vs Degerfors,3juq0uoewxstm9qmt4h0k4efo,2023-06-05,15,SWE,Allsvenskan
J. Ceesay,5ocn8a1on2u9o9giyulgqtvxl,Malmö FF,93ohqui2qgqm8408viwmm1ken,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,Malmö FF vs Degerfors,3juq0uoewxstm9qmt4h0k4efo,2023-06-05,NaN,SWE,Allsvenskan
I. Diawara,dsw7clrtv93nkdnppqhfm1n9,Malmö FF,93ohqui2qgqm8408viwmm1ken,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,Malmö FF vs Degerfors,3juq0uoewxstm9qmt4h0k4efo,2023-06-05,NaN,SWE,Allsvenskan
D. Guðjohnsen,329r6jq5pn0m174v3berarh90,Malmö FF,93ohqui2qgqm8408viwmm1ken,NaN,NaN,Substitute,NaN,Attacker,1,NaN,NaN,NaN,NaN,NaN,NaN,1,2,NaN,8,NaN,NaN,1,2,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,Malmö FF vs Degerfors,3juq0uoewxstm9qmt4h0k4efo,2023-06-05,1,SWE,Allsvenskan
S. Rieks,aa6awfy4ioanjg9raw55t072t,Malmö FF,93ohqui2qgqm8408viwmm1ken,1,NaN,Substitute,NaN,Midfielder,23,NaN,NaN,1,15,NaN,NaN,8,25,15,17,10,3,NaN,10,5,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,Malmö FF vs Degerfors,3juq0uoewxstm9qmt4h0k4efo,2023-06-05,2,SWE,Allsvenskan
O. Lewicki,duhvdeeqlyxgt2qve8fjgrpat,Malmö FF,93ohqui2qgqm8408viwmm1ken,1,NaN,Substitute,NaN,Midfielder,16,NaN,1,NaN,9,NaN,NaN,7,17,10,17,5,3,2,7,5,5,NaN,NaN,NaN,2,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,Malmö FF vs Degerfors,3juq0uoewxstm9qmt4h0k4efo,2023-06-05,2,SWE,Allsvenskan
P. Sejdiu,1meafg8cs0tnmmm6ep0563alm,Malmö FF,93ohqui2qgqm8408viwmm1ken,1,NaN,Substitute,NaN,Attacker,11,NaN,1,1,3,NaN,NaN,8,12,3,17,4,3,NaN,9,6,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,Malmö FF vs Degerfors,3juq0uoewxstm9qmt4h0k4efo,2023-06-05,2,SWE,Allsvenskan
M. Siby,4gucmltvhuvakf8mrheveqdt6,Malmö FF,93ohqui2qgqm8408viwmm1ken,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,Malmö FF vs Degerfors,3juq0uoewxstm9qmt4h0k4efo,2023-06-05,NaN,SWE,Allsvenskan
M. Olsson,70uwtz6q782qjf2mqpdlqpbkl,Malmö FF,93ohqui2qgqm8408viwmm1ken,4,3,Substitute,NaN,Defender,60,2,2,3,27,2,1,35,62,28,65,29,8,5,39,10,10,NaN,1,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,Malmö FF vs Degerfors,3juq0uoewxstm9qmt4h0k4efo,2023-06-05,6,SWE,Allsvenskan
Moustafa Zeidan,5occq5bmrhcs8rtxwsdi18bf9,Malmö FF,93ohqui2qgqm8408viwmm1ken,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,Malmö FF vs Degerfors,3juq0uoewxstm9qmt4h0k4efo,2023-06-05,NaN,SWE,Allsvenskan
J. Olsson,52d84j3zno9y0po641urvjmqd,Degerfors,46yo78zak2j7kaxc5ak1fnm60,NaN,NaN,Goalkeeper,Centre,NaN,8,NaN,1,NaN,15,2,NaN,NaN,10,17,90,6,1,11,4,NaN,1,NaN,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343,NaN,Malmö FF vs Degerfors,3juq0uoewxstm9qmt4h0k4efo,2023-06-05,6,SWE,Allsvenskan
K. Mammar,6co35kabo4cg0o796clfc9z6y,Degerfors,46yo78zak2j7kaxc5ak1fnm60,NaN,NaN,Defender,Left/Centre,NaN,20,1,1,NaN,16,5,1,4,29,19,90,15,5,5,10,2,5,NaN,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343,NaN,Malmö FF vs Degerfors,3juq0uoewxstm9qmt4h0k4efo,2023-06-05,9,SWE,Allsvenskan
S. Ohlsson,a4f6z4alegkvrhm4k864w9lg5,Degerfors,46yo78zak2j7kaxc5ak1fnm60,1,NaN,Defender,Centre,NaN,37,NaN,1,NaN,34,7,NaN,4,43,38,90,15,1,7,6,1,1,NaN,1,NaN,NaN,2,NaN,2,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343,NaN,Malmö FF vs Degerfors,3juq0uoewxstm9qmt4h0k4efo,2023-06-05,7,SWE,Allsvenskan
G. Granath,2gbfwdmpk5gfmcc979aqfkyxh,Degerfors,46yo78zak2j7kaxc5ak1fnm60,3,NaN,Defender,Centre/Right,NaN,25,NaN,4,NaN,22,3,NaN,3,32,26,90,18,5,3,7,3,6,NaN,2,NaN,NaN,2,NaN,2,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343,NaN,Malmö FF vs Degerfors,3juq0uoewxstm9qmt4h0k4efo,2023-06-05,11,SWE,Allsvenskan
J. Gyau,613kkjtvfyf7mbvrqt9pcizmd,Degerfors,46yo78zak2j7kaxc5ak1fnm60,4,NaN,Midfielder,Left,NaN,8,1,2,NaN,6,NaN,1,2,13,9,84,3,1,1,4,NaN,2,NaN,NaN,NaN,1,NaN,NaN,NaN,1,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,343,NaN,Malmö FF vs Degerfors,3juq0uoewxstm9qmt4h0k4efo,2023-06-05,11,SWE,Allsvenskan
J. Salmon,2nduymuxduqebf1wyf0bjxgtm,Degerfors,46yo78zak2j7kaxc5ak1fnm60,3,NaN,Midfielder,Left/Centre,NaN,4,1,2,NaN,3,1,NaN,1,7,4,70,3,1,2,3,1,2,NaN,NaN,NaN,1,2,NaN,2,1,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,343,NaN,Malmö FF vs Degerfors,3juq0uoewxstm9qmt4h0k4efo,2023-06-05,4,SWE,Allsvenskan
D. Pavlović,bd52544djk7t61roc813rewdm,Degerfors,46yo78zak2j7kaxc5ak1fnm60,2,NaN,Midfielder,Centre/Right,NaN,6,NaN,1,NaN,5,1,NaN,2,7,5,45,2,NaN,2,3,NaN,1,NaN,NaN,NaN,1,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343,NaN,Malmö FF vs Degerfors,3juq0uoewxstm9qmt4h0k4efo,2023-06-05,1,SWE,Allsvenskan
E. Bouzaiene,eekz2ott1frktykurkd5tmy2,Degerfors,46yo78zak2j7kaxc5ak1fnm60,6,1,Midfielder,Right,NaN,14,NaN,3,3,9,1,NaN,6,18,11,90,8,2,2,10,1,2,NaN,NaN,NaN,1,1,3,1,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,343,NaN,Malmö FF vs Degerfors,3juq0uoewxstm9qmt4h0k4efo,2023-06-05,10,SWE,Allsvenskan
D. Campos,991l8wbi9cfhm2pmyid7cle22,Degerfors,46yo78zak2j7kaxc5ak1fnm60,4,NaN,Striker,Left/Centre,NaN,4,1,3,3,4,2,1,5,7,6,70,3,1,2,8,3,4,1,1,1,NaN,NaN,1,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343,NaN,Malmö FF vs Degerfors,3juq0uoewxstm9qmt4h0k4efo,2023-06-05,10,SWE,Allsvenskan
D. Vukojević,au1328z9bxkwrtv9y2dczkwk5,Degerfors,46yo78zak2j7kaxc5ak1fnm60,8,5,Striker,Centre,NaN,6,1,4,1,4,1,1,5,12,6,89,2,NaN,3,9,2,5,1,2,1,2,NaN,NaN,NaN,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343,NaN,Malmö FF vs Degerfors,3juq0uoewxstm9qmt4h0k4efo,2023-06-05,12,SWE,Allsvenskan
R. Örqvist,emu9b7x0mtz4rp5p1fvd9wm39,Degerfors,46yo78zak2j7kaxc5ak1fnm60,7,NaN,Striker,Centre/Right,NaN,20,1,6,2,16,3,1,4,29,20,90,10,2,7,10,2,5,NaN,3,NaN,4,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343,NaN,Malmö FF vs Degerfors,3juq0uoewxstm9qmt4h0k4efo,2023-06-05,12,SWE,Allsvenskan
J. Bichis,g186jszk8ao5qyydhjntmzh0,Degerfors,46yo78zak2j7kaxc5ak1fnm60,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343,NaN,Malmö FF vs Degerfors,3juq0uoewxstm9qmt4h0k4efo,2023-06-05,NaN,SWE,Allsvenskan
P. Gwargis,7dkzh4tqb9wrcw8gkx5k1x9t5,Degerfors,46yo78zak2j7kaxc5ak1fnm60,2,NaN,Substitute,NaN,Midfielder,12,NaN,3,3,6,1,NaN,8,14,8,45,8,3,2,10,4,4,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343,NaN,Malmö FF vs Degerfors,3juq0uoewxstm9qmt4h0k4efo,2023-06-05,7,SWE,Allsvenskan
A. Hedén Lindskog,46ups8z9vhv73u0op2ld07wus,Degerfors,46yo78zak2j7kaxc5ak1fnm60,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343,NaN,Malmö FF vs Degerfors,3juq0uoewxstm9qmt4h0k4efo,2023-06-05,NaN,SWE,Allsvenskan
D. Ilunga,1g8gjxlf08emzsdd4ww6zkydw,Degerfors,46yo78zak2j7kaxc5ak1fnm60,1,NaN,Substitute,NaN,Midfielder,5,1,2,NaN,3,3,1,2,7,5,20,1,1,3,2,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343,NaN,Malmö FF vs Degerfors,3juq0uoewxstm9qmt4h0k4efo,2023-06-05,2,SWE,Allsvenskan
E. Lindell,ec6qqle54cq9gck2jhnbpjzs9,Degerfors,46yo78zak2j7kaxc5ak1fnm60,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343,NaN,Malmö FF vs Degerfors,3juq0uoewxstm9qmt4h0k4efo,2023-06-05,NaN,SWE,Allsvenskan
G. Lindgren,3j10i32az64qfnkrjuiz2n4t0,Degerfors,46yo78zak2j7kaxc5ak1fnm60,2,2,Substitute,NaN,Attacker,1,NaN,1,NaN,NaN,NaN,NaN,1,2,NaN,20,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343,NaN,Malmö FF vs Degerfors,3juq0uoewxstm9qmt4h0k4efo,2023-06-05,2,SWE,Allsvenskan
S. Rossbach,nchbnx9d19b7p899usbyfr2t,Degerfors,46yo78zak2j7kaxc5ak1fnm60,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343,NaN,Malmö FF vs Degerfors,3juq0uoewxstm9qmt4h0k4efo,2023-06-05,NaN,SWE,Allsvenskan
A. Mörfelt,bs0mkqzsgcrk6tswsxj5a83c9,Degerfors,46yo78zak2j7kaxc5ak1fnm60,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343,NaN,Malmö FF vs Degerfors,3juq0uoewxstm9qmt4h0k4efo,2023-06-05,NaN,SWE,Allsvenskan
O. Wallin,c8rh8b925j9iq99ri9z4jqfx0,Degerfors,46yo78zak2j7kaxc5ak1fnm60,NaN,NaN,Substitute,NaN,Defender,1,NaN,1,NaN,1,NaN,NaN,NaN,2,1,6,NaN,NaN,NaN,1,NaN,1,NaN,1,NaN,NaN,1,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343,NaN,Malmö FF vs Degerfors,3juq0uoewxstm9qmt4h0k4efo,2023-06-05,1,SWE,Allsvenskan
Ricardo Friedrich,cj7aybqox4kzoicnzea7b64t1,Kalmar,bqtquhot4yruw677rkc607lk6,NaN,NaN,Goalkeeper,Centre,NaN,14,NaN,1,NaN,18,2,NaN,4,16,18,90,14,2,11,11,1,2,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,4231,NaN,Kalmar vs Degerfors,3o0vy03rpsjra4jx2gi7q5ct0,2023-06-10,7,SWE,Allsvenskan
D. Ólafsson,7e6fwgkn6qykqzldw1i1e4bf9,Kalmar,bqtquhot4yruw677rkc607lk6,3,NaN,Defender,Left,NaN,52,1,3,2,33,3,NaN,19,57,34,90,11,5,3,24,7,10,NaN,2,NaN,NaN,1,1,1,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,4231,NaN,Kalmar vs Degerfors,3o0vy03rpsjra4jx2gi7q5ct0,2023-06-10,11,SWE,Allsvenskan
R. Sjöstedt,cq3y184r3wicnhyzbfr2slv4l,Kalmar,bqtquhot4yruw677rkc607lk6,4,2,Defender,Left/Centre,NaN,136,NaN,5,2,87,2,NaN,49,144,92,90,32,9,4,52,6,9,NaN,3,NaN,2,4,NaN,4,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,4231,NaN,Kalmar vs Degerfors,3o0vy03rpsjra4jx2gi7q5ct0,2023-06-10,8,SWE,Allsvenskan
L. Sætra,4r8xqhcqxugg2wk1g2n4x1at,Kalmar,bqtquhot4yruw677rkc607lk6,1,NaN,Defender,Centre/Right,NaN,101,NaN,2,NaN,74,NaN,NaN,31,106,77,90,26,4,1,33,2,4,NaN,2,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,4231,NaN,Kalmar vs Degerfors,3o0vy03rpsjra4jx2gi7q5ct0,2023-06-10,6,SWE,Allsvenskan
A. Lindahl,ah01wimesmr2z3ngqdeme6k15,Kalmar,bqtquhot4yruw677rkc607lk6,4,NaN,Defender,Right,NaN,13,1,4,3,6,NaN,1,8,15,6,71,3,1,1,11,2,3,1,NaN,1,NaN,1,2,1,NaN,1,NaN,,1,1,1,,NaN,NaN,,,4231,NaN,Kalmar vs Degerfors,3o0vy03rpsjra4jx2gi7q5ct0,2023-06-10,5,SWE,Allsvenskan
R. Gojani,8aj9c2doiu9g4hd573mq0mms5,Kalmar,bqtquhot4yruw677rkc607lk6,4,NaN,Defensive Midfielder,Left/Centre,NaN,65,1,3,2,31,3,1,36,66,32,90,17,8,10,37,13,13,NaN,NaN,NaN,7,1,NaN,1,1,NaN,NaN,,NaN,NaN,NaN,,1,1,,,4231,NaN,Kalmar vs Degerfors,3o0vy03rpsjra4jx2gi7q5ct0,2023-06-10,3,SWE,Allsvenskan
J. Karlsson,lh30ckelpek3u7jbzotxuvze,Kalmar,bqtquhot4yruw677rkc607lk6,5,NaN,Defensive Midfielder,Centre/Right,NaN,44,2,3,1,18,NaN,1,26,48,19,90,6,5,2,29,7,9,NaN,NaN,NaN,2,1,NaN,1,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,4231,NaN,Kalmar vs Degerfors,3o0vy03rpsjra4jx2gi7q5ct0,2023-06-10,8,SWE,Allsvenskan
D. Hümmet,cm6h40v4lws2jjbslwjjlvd1x,Kalmar,bqtquhot4yruw677rkc607lk6,NaN,NaN,Attacking Midfielder,Left,NaN,16,1,2,NaN,8,NaN,1,8,19,9,58,4,3,4,10,6,7,NaN,NaN,NaN,2,NaN,NaN,NaN,2,3,1,,2,NaN,NaN,,NaN,NaN,,,4231,1,Kalmar vs Degerfors,3o0vy03rpsjra4jx2gi7q5ct0,2023-06-10,5,SWE,Allsvenskan
S. Skrabb,b6uj13lah92mxcmbs45ujr9p1,Kalmar,bqtquhot4yruw677rkc607lk6,5,NaN,Attacking Midfielder,Centre,NaN,82,2,2,3,40,5,NaN,44,90,43,90,19,11,8,52,19,22,1,NaN,2,3,2,2,2,NaN,2,NaN,,NaN,NaN,NaN,,1,1,,,4231,NaN,Kalmar vs Degerfors,3o0vy03rpsjra4jx2gi7q5ct0,2023-06-10,16,SWE,Allsvenskan
N. Girmai Netabay,9469qatlpe6rdqko8c6ha4out,Kalmar,bqtquhot4yruw677rkc607lk6,3,NaN,Attacking Midfielder,Right,NaN,32,1,4,1,12,NaN,1,20,38,13,89,5,4,4,26,10,14,1,1,2,3,NaN,1,NaN,1,6,1,,1,NaN,NaN,,NaN,NaN,,,4231,1,Kalmar vs Degerfors,3o0vy03rpsjra4jx2gi7q5ct0,2023-06-10,9,SWE,Allsvenskan
M. Rajović,91suopiz6irxqevhzv8lx76ne,Kalmar,bqtquhot4yruw677rkc607lk6,8,3,Striker,Centre,NaN,4,NaN,2,1,3,NaN,NaN,3,7,3,90,NaN,NaN,1,7,NaN,1,NaN,NaN,NaN,NaN,NaN,1,NaN,1,NaN,NaN,,1,NaN,NaN,,1,NaN,,,4231,NaN,Kalmar vs Degerfors,3o0vy03rpsjra4jx2gi7q5ct0,2023-06-10,7,SWE,Allsvenskan
I. Bjerkebo,rxypx04u4hxdd5dfwoazp2xg,Kalmar,bqtquhot4yruw677rkc607lk6,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,4231,NaN,Kalmar vs Degerfors,3o0vy03rpsjra4jx2gi7q5ct0,2023-06-10,NaN,SWE,Allsvenskan
