player_matchName,player_playerId,team_name,contestantId,duelLost,aerialLost,player_position,player_positionSide,player_subPosition,successfulOpenPlayPass,totalContest,duelWon,penAreaEntries,accurateBackZonePass,possWonDef3rd,wonContest,accurateFwdZonePass,openPlayPass,totalBackZonePass,minsPlayed,fwdPass,finalThirdEntries,ballRecovery,totalFwdZonePass,successfulFinalThirdPasses,totalFinalThirdPasses,attAssistOpenplay,aerialWon,totalAttAssist,possWonMid3rd,interception,totalCrossNocorner,interceptionWon,attOpenplay,touchesInOppBox,attemptsIbox,totalThroughBall,possWonAtt3rd,accurateCrossNocorner,bigChanceCreated,accurateThroughBall,totalLayoffs,accurateLayoffs,totalFastbreak,shotFastbreak,formationUsed,totalLongBalls,goals,label,match_id,date,possLostAll,country,league_name,season
G. Nauber,2ekx0fvuf0dsat062oj430d05,Go Ahead Eagles,b79uipsy57y1jqpy07h4i5ovk,3,2,Defender,Centre/Right,NaN,53,NaN,5,1,40,2,NaN,14,60,42,90,19,7,4,20,4,8,NaN,5,NaN,2,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,10,NaN,Heerenveen vs Go Ahead Eagles,5jc7fkmab080ctki29bmqit5g,2025-08-30,9,NLD,Eredivisie,2025_2026
M. Deijl,ciguyr553yqapqfudim9af46h,Go Ahead Eagles,b79uipsy57y1jqpy07h4i5ovk,3,2,Defender,Right,NaN,20,NaN,11,6,7,2,NaN,15,28,7,90,19,14,6,24,11,16,1,3,1,4,3,1,3,1,3,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,13,NaN,Heerenveen vs Go Ahead Eagles,5jc7fkmab080ctki29bmqit5g,2025-08-30,13,NLD,Eredivisie,2025_2026
E. Linthorst,9d4lofwg9ooaoldw2vpt4h36y,Go Ahead Eagles,b79uipsy57y1jqpy07h4i5ovk,1,NaN,Midfielder,Left/Centre,NaN,18,NaN,NaN,1,13,NaN,NaN,5,21,14,72,5,1,3,7,4,5,NaN,NaN,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,1,1,NaN,NaN,433,1,NaN,Heerenveen vs Go Ahead Eagles,5jc7fkmab080ctki29bmqit5g,2025-08-30,7,NLD,Eredivisie,2025_2026
J. Breum,1q0v3qpciql8rkyz4qrlvbuju,Go Ahead Eagles,b79uipsy57y1jqpy07h4i5ovk,4,2,Midfielder,Centre,NaN,25,2,1,9,16,2,NaN,13,31,18,90,15,7,3,22,10,12,2,NaN,3,1,NaN,1,NaN,2,1,1,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,433,8,NaN,Heerenveen vs Go Ahead Eagles,5jc7fkmab080ctki29bmqit5g,2025-08-30,17,NLD,Eredivisie,2025_2026
M. Meulensteen,d8cxurdt9g5gezqlfwae7ooru,Go Ahead Eagles,b79uipsy57y1jqpy07h4i5ovk,3,1,Midfielder,Centre/Right,NaN,13,1,2,NaN,7,NaN,1,6,15,7,45,5,3,3,8,4,5,NaN,NaN,NaN,3,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,1,1,Heerenveen vs Go Ahead Eagles,5jc7fkmab080ctki29bmqit5g,2025-08-30,2,NLD,Eredivisie,2025_2026
M. Suray,1tmihr54maqj0h7785cg9ez56,Go Ahead Eagles,b79uipsy57y1jqpy07h4i5ovk,7,3,Striker,Left/Centre,NaN,10,4,5,2,2,NaN,3,8,10,2,72,1,1,1,9,7,7,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,433,NaN,NaN,Heerenveen vs Go Ahead Eagles,5jc7fkmab080ctki29bmqit5g,2025-08-30,5,NLD,Eredivisie,2025_2026
V. Edvardsen,1m0qpbce7dob7mdbo7titbqp5,Go Ahead Eagles,b79uipsy57y1jqpy07h4i5ovk,5,1,Striker,Centre,NaN,9,4,1,3,2,NaN,1,7,14,2,90,5,3,2,15,6,11,NaN,NaN,NaN,2,NaN,3,NaN,1,5,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,1,NaN,Heerenveen vs Go Ahead Eagles,5jc7fkmab080ctki29bmqit5g,2025-08-30,15,NLD,Eredivisie,2025_2026
R. Margaret,1mroid71v9bwpx0iaospei9gq,Go Ahead Eagles,b79uipsy57y1jqpy07h4i5ovk,7,2,Striker,Centre/Right,NaN,4,2,1,1,2,1,1,3,8,3,45,1,1,3,8,2,5,NaN,NaN,NaN,2,2,3,2,NaN,3,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,NaN,Heerenveen vs Go Ahead Eagles,5jc7fkmab080ctki29bmqit5g,2025-08-30,10,NLD,Eredivisie,2025_2026
T. Baeten,b157xbo2jovsxkgr3wie3rip6,Go Ahead Eagles,b79uipsy57y1jqpy07h4i5ovk,10,3,Substitute,NaN,Attacker,4,1,4,2,NaN,1,1,4,5,NaN,45,2,NaN,1,6,2,3,1,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,NaN,Heerenveen vs Go Ahead Eagles,5jc7fkmab080ctki29bmqit5g,2025-08-30,10,NLD,Eredivisie,2025_2026
A. Adelgaard,1rmox6tf7r283dca2vi844kr8,Go Ahead Eagles,b79uipsy57y1jqpy07h4i5ovk,1,1,Substitute,NaN,Defender,7,NaN,2,1,2,1,NaN,5,9,3,18,3,1,1,6,4,5,1,1,1,NaN,NaN,NaN,NaN,1,NaN,NaN,1,NaN,NaN,1,1,NaN,NaN,NaN,NaN,433,NaN,NaN,Heerenveen vs Go Ahead Eagles,5jc7fkmab080ctki29bmqit5g,2025-08-30,2,NLD,Eredivisie,2025_2026
J. Dirksen,eytcfp4cu6qkar65kf0p5rm96,Go Ahead Eagles,b79uipsy57y1jqpy07h4i5ovk,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,NaN,Heerenveen vs Go Ahead Eagles,5jc7fkmab080ctki29bmqit5g,2025-08-30,NaN,NLD,Eredivisie,2025_2026
S. Jansen,8qrsqp9qqvb0jdynpgsnifai1,Go Ahead Eagles,b79uipsy57y1jqpy07h4i5ovk,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,NaN,Heerenveen vs Go Ahead Eagles,5jc7fkmab080ctki29bmqit5g,2025-08-30,NaN,NLD,Eredivisie,2025_2026
L. Plogmann,2f5hdor2uv8hfxnieyvivsesp,Go Ahead Eagles,b79uipsy57y1jqpy07h4i5ovk,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,NaN,Heerenveen vs Go Ahead Eagles,5jc7fkmab080ctki29bmqit5g,2025-08-30,NaN,NLD,Eredivisie,2025_2026
Y. Rahmouni,badyafxn00m21tzbdff95o4k4,Go Ahead Eagles,b79uipsy57y1jqpy07h4i5ovk,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,NaN,Heerenveen vs Go Ahead Eagles,5jc7fkmab080ctki29bmqit5g,2025-08-30,NaN,NLD,Eredivisie,2025_2026
O. Sivertsen,16tmkyjtx7rr2rbb6ey9vasmi,Go Ahead Eagles,b79uipsy57y1jqpy07h4i5ovk,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,NaN,Heerenveen vs Go Ahead Eagles,5jc7fkmab080ctki29bmqit5g,2025-08-30,NaN,NLD,Eredivisie,2025_2026
M. Smit,c6ufljjgl050g9xn7e9ma7hg4,Go Ahead Eagles,b79uipsy57y1jqpy07h4i5ovk,1,NaN,Substitute,NaN,Attacker,5,NaN,1,1,2,NaN,NaN,3,5,2,18,1,1,1,3,3,3,1,1,1,1,NaN,NaN,NaN,1,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,NaN,Heerenveen vs Go Ahead Eagles,5jc7fkmab080ctki29bmqit5g,2025-08-30,NaN,NLD,Eredivisie,2025_2026
F. Stokkers,94b7i139jyk6hs6ioqlztg1jp,Go Ahead Eagles,b79uipsy57y1jqpy07h4i5ovk,2,NaN,Substitute,NaN,Attacker,1,NaN,2,NaN,NaN,NaN,NaN,1,4,NaN,9,2,NaN,1,4,1,4,NaN,2,NaN,NaN,NaN,NaN,NaN,2,5,3,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,1,Heerenveen vs Go Ahead Eagles,5jc7fkmab080ctki29bmqit5g,2025-08-30,4,NLD,Eredivisie,2025_2026
C. Twigt,5shfqpd5fj05qrp1jlzd08ftg,Go Ahead Eagles,b79uipsy57y1jqpy07h4i5ovk,1,NaN,Substitute,NaN,Midfielder,23,1,2,NaN,15,NaN,NaN,10,27,15,45,6,3,NaN,14,4,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,4,NaN,Heerenveen vs Go Ahead Eagles,5jc7fkmab080ctki29bmqit5g,2025-08-30,5,NLD,Eredivisie,2025_2026
R. Weijenberg,qjsic4vqv0awzdepn3pd6ivo,Go Ahead Eagles,b79uipsy57y1jqpy07h4i5ovk,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,NaN,Heerenveen vs Go Ahead Eagles,5jc7fkmab080ctki29bmqit5g,2025-08-30,NaN,NLD,Eredivisie,2025_2026
S. van Gassel,am19rcub89k9bleldiqps7845,Excelsior,dqk062lu0vm8epvytbm6r4mmf,NaN,NaN,Goalkeeper,Centre,NaN,5,NaN,1,1,4,NaN,NaN,16,21,7,90,44,21,6,42,8,21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,47,NaN,Excelsior vs Twente,5k3vrz619hdu9nx4rnx6uim1g,2025-08-30,29,NLD,Eredivisie,2025_2026
A. Zagré,5wwqe546ohp130rvi8x8pt0tm,Excelsior,dqk062lu0vm8epvytbm6r4mmf,6,1,Defender,Left,NaN,13,1,7,1,8,6,NaN,7,22,15,90,10,4,7,9,5,7,NaN,NaN,1,1,3,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,4231,9,NaN,Excelsior vs Twente,5k3vrz619hdu9nx4rnx6uim1g,2025-08-30,11,NLD,Eredivisie,2025_2026
S. Henderikx,4fcmk1x7n95o7owons6mc5a1g,Excelsior,dqk062lu0vm8epvytbm6r4mmf,1,NaN,Defender,Left/Centre,NaN,6,NaN,1,NaN,3,NaN,NaN,3,7,3,21,4,2,1,4,2,2,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,1,NaN,Excelsior vs Twente,5k3vrz619hdu9nx4rnx6uim1g,2025-08-30,2,NLD,Eredivisie,2025_2026
C. Widell,aeqj9ogm0dntus0wl352w9z6y,Excelsior,dqk062lu0vm8epvytbm6r4mmf,2,2,Defender,Centre/Right,NaN,17,NaN,1,NaN,14,1,NaN,4,21,14,90,8,4,2,9,NaN,4,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,4,NaN,Excelsior vs Twente,5k3vrz619hdu9nx4rnx6uim1g,2025-08-30,5,NLD,Eredivisie,2025_2026
I. Bronkhorst,cdhqb1a4h246hu0u13pm0tqay,Excelsior,dqk062lu0vm8epvytbm6r4mmf,5,2,Defender,Right,NaN,15,NaN,8,5,5,NaN,NaN,12,27,7,78,20,17,2,23,9,16,NaN,4,NaN,2,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,4231,4,NaN,Excelsior vs Twente,5k3vrz619hdu9nx4rnx6uim1g,2025-08-30,22,NLD,Eredivisie,2025_2026
A. Carlén,2vfhae70oyyzm0qttlckworqi,Excelsior,dqk062lu0vm8epvytbm6r4mmf,3,1,Defensive Midfielder,Left/Centre,NaN,14,NaN,5,NaN,8,2,NaN,6,15,8,89,5,5,5,7,6,7,1,1,1,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,NaN,Excelsior vs Twente,5k3vrz619hdu9nx4rnx6uim1g,2025-08-30,3,NLD,Eredivisie,2025_2026
R. Meissen,c6i4usq34m3389rtbqptahrai,Excelsior,dqk062lu0vm8epvytbm6r4mmf,NaN,NaN,Defensive Midfielder,Centre/Right,NaN,9,NaN,4,NaN,4,1,NaN,5,16,4,90,6,4,1,12,1,5,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,2,1,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,4231,4,NaN,Excelsior vs Twente,5k3vrz619hdu9nx4rnx6uim1g,2025-08-30,8,NLD,Eredivisie,2025_2026
G. de Regt,30t0ph1icrggc0x62om801ses,Excelsior,dqk062lu0vm8epvytbm6r4mmf,7,1,Attacking Midfielder,Left,NaN,12,1,NaN,6,5,NaN,NaN,8,14,5,65,6,1,2,13,2,5,1,NaN,1,1,NaN,3,NaN,NaN,1,NaN,1,1,1,NaN,NaN,1,1,NaN,NaN,4231,1,NaN,Excelsior vs Twente,5k3vrz619hdu9nx4rnx6uim1g,2025-08-30,11,NLD,Eredivisie,2025_2026
I. Yegoian,3hu6e9wa0nt4ekubxye6l4pas,Excelsior,dqk062lu0vm8epvytbm6r4mmf,5,NaN,Attacking Midfielder,Centre,NaN,14,2,9,NaN,6,4,1,8,19,8,90,7,4,7,11,3,5,1,1,1,1,2,NaN,2,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,4,NaN,Excelsior vs Twente,5k3vrz619hdu9nx4rnx6uim1g,2025-08-30,10,NLD,Eredivisie,2025_2026
D. Sanches Fernandes,5nhideyjwp2347ryi1n9wfq50,Excelsior,dqk062lu0vm8epvytbm6r4mmf,11,1,Attacking Midfielder,Right,NaN,13,7,6,1,3,1,2,11,19,5,90,6,2,1,17,7,11,NaN,2,NaN,NaN,NaN,2,NaN,NaN,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,NaN,Excelsior vs Twente,5k3vrz619hdu9nx4rnx6uim1g,2025-08-30,18,NLD,Eredivisie,2025_2026
S. Włodarczyk,6f3c55lmvbkyifp466cepudt6,Excelsior,dqk062lu0vm8epvytbm6r4mmf,7,4,Striker,Centre,NaN,7,2,4,NaN,5,NaN,NaN,3,9,6,45,3,1,1,4,2,2,NaN,4,NaN,1,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,4231,NaN,NaN,Excelsior vs Twente,5k3vrz619hdu9nx4rnx6uim1g,2025-08-30,7,NLD,Eredivisie,2025_2026
J. Bergraaf,buhlcdwtnxeiqgy079kas7dw4,Excelsior,dqk062lu0vm8epvytbm6r4mmf,3,2,Substitute,NaN,Attacker,2,NaN,NaN,NaN,1,NaN,NaN,1,3,1,25,1,NaN,1,2,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,NaN,Excelsior vs Twente,5k3vrz619hdu9nx4rnx6uim1g,2025-08-30,6,NLD,Eredivisie,2025_2026
Z. Booth,4sunqn5rh61b4lmywcei3d17u,Excelsior,dqk062lu0vm8epvytbm6r4mmf,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,NaN,Excelsior vs Twente,5k3vrz619hdu9nx4rnx6uim1g,2025-08-30,NaN,NLD,Eredivisie,2025_2026
G. Cairo,eu7eoxnltk5avqgtm94912n10,Excelsior,dqk062lu0vm8epvytbm6r4mmf,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,NaN,Excelsior vs Twente,5k3vrz619hdu9nx4rnx6uim1g,2025-08-30,NaN,NLD,Eredivisie,2025_2026
N. Martens,1xwmx2ydxa5zeqo12778h83ro,Excelsior,dqk062lu0vm8epvytbm6r4mmf,2,1,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,4,1,12,3,2,2,3,NaN,3,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,3,NaN,Excelsior vs Twente,5k3vrz619hdu9nx4rnx6uim1g,2025-08-30,6,NLD,Eredivisie,2025_2026
S. Middendorp,f314a9y83ou7l9imhnbp4f6dw,Excelsior,dqk062lu0vm8epvytbm6r4mmf,1,1,Substitute,NaN,Midfielder,2,NaN,NaN,NaN,NaN,NaN,NaN,2,2,NaN,1,1,1,NaN,2,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,NaN,Excelsior vs Twente,5k3vrz619hdu9nx4rnx6uim1g,2025-08-30,NaN,NLD,Eredivisie,2025_2026
C. Raatsie,790v7fu7f2s40e160mlrb6dt6,Excelsior,dqk062lu0vm8epvytbm6r4mmf,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,NaN,Excelsior vs Twente,5k3vrz619hdu9nx4rnx6uim1g,2025-08-30,NaN,NLD,Eredivisie,2025_2026
Yoon Do-Young,424ohpqxpz31dlopxxamyk9as,Excelsior,dqk062lu0vm8epvytbm6r4mmf,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,NaN,Excelsior vs Twente,5k3vrz619hdu9nx4rnx6uim1g,2025-08-30,NaN,NLD,Eredivisie,2025_2026
M. van Duinen,7y0acvcg9km8dz51t5ndy23md,Excelsior,dqk062lu0vm8epvytbm6r4mmf,4,2,Substitute,NaN,Attacker,4,1,9,NaN,1,2,1,3,9,2,45,7,3,3,7,3,6,NaN,4,NaN,NaN,NaN,NaN,NaN,3,2,2,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,2,1,Excelsior vs Twente,5k3vrz619hdu9nx4rnx6uim1g,2025-08-30,5,NLD,Eredivisie,2025_2026
L. Unnerstall,bzanwdo4ihqd6d7vr06bd3845,Twente,4tic29sox7m39fy1ztgv0jsiq,NaN,NaN,Goalkeeper,Centre,NaN,11,NaN,NaN,NaN,17,1,NaN,2,16,19,90,10,3,9,6,1,3,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,8,NaN,Excelsior vs Twente,5k3vrz619hdu9nx4rnx6uim1g,2025-08-30,6,NLD,Eredivisie,2025_2026
M. Rots,5r47vtvu418kae5j2rpv6w2dw,Twente,4tic29sox7m39fy1ztgv0jsiq,9,1,Defender,Left,NaN,31,4,6,7,10,3,NaN,23,36,12,59,11,1,4,29,13,16,NaN,NaN,1,1,2,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,5,NaN,Excelsior vs Twente,5k3vrz619hdu9nx4rnx6uim1g,2025-08-30,17,NLD,Eredivisie,2025_2026
R. Pröpper,lduqoe45t2fnbn9s9rbvlnf9,Twente,4tic29sox7m39fy1ztgv0jsiq,8,5,Defender,Left/Centre,NaN,76,NaN,8,2,27,1,NaN,51,83,34,90,35,20,4,53,33,33,NaN,6,NaN,3,NaN,2,NaN,NaN,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,10,NaN,Excelsior vs Twente,5k3vrz619hdu9nx4rnx6uim1g,2025-08-30,10,NLD,Eredivisie,2025_2026
M. Bruns,bner5siqnwn1fqusfrgujt0fe,Twente,4tic29sox7m39fy1ztgv0jsiq,1,1,Defender,Centre/Right,NaN,63,1,4,2,17,2,1,47,68,19,90,27,16,4,53,21,22,NaN,1,NaN,2,1,2,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,13,NaN,Excelsior vs Twente,5k3vrz619hdu9nx4rnx6uim1g,2025-08-30,8,NLD,Eredivisie,2025_2026
B. van Rooij,qobf1v5kwuz6hj2ooixfw4mi,Twente,4tic29sox7m39fy1ztgv0jsiq,2,NaN,Defender,Right,NaN,42,1,5,5,14,1,NaN,28,48,17,74,15,7,2,35,13,16,NaN,1,NaN,1,NaN,4,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,3,NaN,Excelsior vs Twente,5k3vrz619hdu9nx4rnx6uim1g,2025-08-30,13,NLD,Eredivisie,2025_2026
R. Zerrouki,dc119ejc7lls2rd3ywigl2smi,Twente,4tic29sox7m39fy1ztgv0jsiq,9,7,Defensive Midfielder,Left/Centre,NaN,57,NaN,5,1,12,1,NaN,45,64,13,90,21,13,6,51,33,35,1,2,1,5,2,NaN,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,7,NaN,Excelsior vs Twente,5k3vrz619hdu9nx4rnx6uim1g,2025-08-30,11,NLD,Eredivisie,2025_2026
T. van den Belt,a339o11ut8s1o9odm6ybc4pka,Twente,4tic29sox7m39fy1ztgv0jsiq,NaN,NaN,Defensive Midfielder,Centre/Right,NaN,17,NaN,1,3,9,NaN,NaN,10,18,9,40,5,1,NaN,12,7,7,1,NaN,1,NaN,NaN,1,NaN,2,2,1,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,4231,1,NaN,Excelsior vs Twente,5k3vrz619hdu9nx4rnx6uim1g,2025-08-30,3,NLD,Eredivisie,2025_2026
T. Booth,28o7vv0jud22hmg4h649yozqh,Twente,4tic29sox7m39fy1ztgv0jsiq,4,1,Attacking Midfielder,Left,NaN,32,1,4,5,6,NaN,1,30,35,7,59,8,4,4,35,18,20,2,1,2,3,1,5,1,1,2,1,NaN,1,2,1,NaN,NaN,NaN,NaN,NaN,4231,3,NaN,Excelsior vs Twente,5k3vrz619hdu9nx4rnx6uim1g,2025-08-30,8,NLD,Eredivisie,2025_2026
K. Hlynsson,9nix5y8xcj34ps62r34udtqwa,Twente,4tic29sox7m39fy1ztgv0jsiq,2,1,Attacking Midfielder,Centre,NaN,28,NaN,2,5,9,1,NaN,21,33,12,90,7,3,3,26,18,20,2,NaN,2,2,NaN,4,NaN,3,9,2,1,NaN,1,1,1,NaN,NaN,NaN,NaN,4231,5,NaN,Excelsior vs Twente,5k3vrz619hdu9nx4rnx6uim1g,2025-08-30,11,NLD,Eredivisie,2025_2026
D. Rots,5m8pflpgynidzk7d9507oujje,Twente,4tic29sox7m39fy1ztgv0jsiq,8,1,Attacking Midfielder,Right,NaN,23,2,7,5,1,NaN,NaN,22,26,2,75,11,2,2,25,16,18,2,1,2,1,NaN,1,NaN,1,3,1,NaN,1,NaN,NaN,NaN,1,1,NaN,NaN,4231,5,NaN,Excelsior vs Twente,5k3vrz619hdu9nx4rnx6uim1g,2025-08-30,12,NLD,Eredivisie,2025_2026
R. van Wolfswinkel,36veg0wk1z3om89daf0clbl5h,Twente,4tic29sox7m39fy1ztgv0jsiq,3,1,Striker,Centre,NaN,8,1,NaN,NaN,1,NaN,NaN,8,14,1,90,2,1,1,16,7,11,1,NaN,1,NaN,NaN,2,NaN,7,16,5,NaN,1,NaN,NaN,NaN,NaN,NaN,1,1,4231,2,NaN,Excelsior vs Twente,5k3vrz619hdu9nx4rnx6uim1g,2025-08-30,14,NLD,Eredivisie,2025_2026
S. Ørjasæter,6wwk8y9mklkh8x606ynhe1lp0,Twente,4tic29sox7m39fy1ztgv0jsiq,2,1,Substitute,NaN,Midfielder,12,5,7,1,2,2,5,11,18,2,31,4,NaN,3,19,8,13,1,1,1,1,NaN,3,NaN,NaN,6,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,NaN,Excelsior vs Twente,5k3vrz619hdu9nx4rnx6uim1g,2025-08-30,11,NLD,Eredivisie,2025_2026
S. Karssies,1rb3nj8hn58ynsadzive0h36y,Twente,4tic29sox7m39fy1ztgv0jsiq,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,NaN,Excelsior vs Twente,5k3vrz619hdu9nx4rnx6uim1g,2025-08-30,NaN,NLD,Eredivisie,2025_2026
