player_matchName,player_playerId,contestantId,duelLost,aerialLost,player_position,player_positionSide,player_subPosition,successfulOpenPlayPass,totalContest,duelWon,penAreaEntries,accurateBackZonePass,possWonDef3rd,wonContest,accurateFwdZonePass,openPlayPass,totalBackZonePass,minsPlayed,fwdPass,finalThirdEntries,ballRecovery,totalFwdZonePass,successfulFinalThirdPasses,totalFinalThirdPasses,attAssistOpenplay,aerialWon,totalAttAssist,possWonMid3rd,interception,totalCrossNocorner,interceptionWon,attOpenplay,touchesInOppBox,attemptsIbox,totalThroughBall,possWonAtt3rd,accurateCrossNocorner,bigChanceCreated,accurateThroughBall,totalLayoffs,accurateLayoffs,totalFastbreak,shotFastbreak,formationUsed,goals,label,match_id,date
J. Černín,bygzs11udr93gchudpxaqhk6i,aj1nbeiatqrs6e47mnhjidn15,3,1,Substitute,NaN,Defender,6,NaN,3,1,2,NaN,NaN,4,7,3,20,3,NaN,NaN,4,4,4,1,2,2,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,,,,,,4231,NaN,Zlín vs Slovácko,dc7w2skuvw5zsrpbvpovobc44,2024-02-18
M. Švach,7qnod15s2sz38ip2n105yb5ec,aj1nbeiatqrs6e47mnhjidn15,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,4231,NaN,Zlín vs Slovácko,dc7w2skuvw5zsrpbvpovobc44,2024-02-18
M. Heča,57lh551wzmyjrw2qt9j97lh3p,bp5x8iw8pstucx6s4iqht6xqf,NaN,NaN,Goalkeeper,Centre,NaN,12,NaN,1,1,11,3,NaN,18,17,11,90,43,10,12,39,4,10,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,442,NaN,Zlín vs Slovácko,dc7w2skuvw5zsrpbvpovobc44,2024-02-18
Merchas Doski,7nw2ismkbgv3u53ua2glahbhm,bp5x8iw8pstucx6s4iqht6xqf,3,NaN,Defender,Left,NaN,17,NaN,7,3,8,5,NaN,9,23,10,90,12,9,6,14,8,10,NaN,NaN,NaN,NaN,2,1,2,NaN,NaN,NaN,NaN,1,NaN,NaN,,,,,,442,NaN,Zlín vs Slovácko,dc7w2skuvw5zsrpbvpovobc44,2024-02-18
S. Hofmann,dm9kjpp1890x425ybu1i2u9cl,bp5x8iw8pstucx6s4iqht6xqf,2,1,Defender,Left/Centre,NaN,25,1,7,NaN,21,2,1,4,31,24,90,10,1,2,7,NaN,1,NaN,3,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,442,NaN,Zlín vs Slovácko,dc7w2skuvw5zsrpbvpovobc44,2024-02-18
V. Daníček,cqk9istk6ldbfe5bnoqzhih91,bp5x8iw8pstucx6s4iqht6xqf,NaN,NaN,Defender,Centre/Right,NaN,10,NaN,1,1,7,NaN,NaN,3,13,8,35,7,2,NaN,5,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,442,NaN,Zlín vs Slovácko,dc7w2skuvw5zsrpbvpovobc44,2024-02-18
P. Reinberk,edyeb110tuk6q5z81s3tvxlh,bp5x8iw8pstucx6s4iqht6xqf,4,3,Defender,Right,NaN,14,NaN,3,3,8,3,NaN,6,28,11,90,20,9,3,19,3,9,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,442,NaN,Zlín vs Slovácko,dc7w2skuvw5zsrpbvpovobc44,2024-02-18
P. Juroška,846noswumd4tahm2f7p9g6iac,bp5x8iw8pstucx6s4iqht6xqf,3,1,Midfielder,Left,NaN,4,1,2,NaN,2,2,NaN,2,9,5,59,3,NaN,2,4,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,2,1,NaN,NaN,NaN,NaN,,,,,,442,1,Zlín vs Slovácko,dc7w2skuvw5zsrpbvpovobc44,2024-02-18
M. Havlík,aprzekzw2al3nf4dglv6eicb9,bp5x8iw8pstucx6s4iqht6xqf,1,NaN,Midfielder,Left/Centre,NaN,25,NaN,4,1,14,1,NaN,11,30,16,90,12,2,5,14,5,7,NaN,1,NaN,4,3,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,442,NaN,Zlín vs Slovácko,dc7w2skuvw5zsrpbvpovobc44,2024-02-18
M. Trávník,1oqsye3np44f24kfne286k6ol,bp5x8iw8pstucx6s4iqht6xqf,2,2,Midfielder,Centre/Right,NaN,14,1,8,2,10,1,1,5,20,12,85,8,8,4,10,5,9,NaN,NaN,NaN,3,3,1,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,442,NaN,Zlín vs Slovácko,dc7w2skuvw5zsrpbvpovobc44,2024-02-18
P. Blahút,d2ua4dqxer9zjh1ulsulmbz6x,bp5x8iw8pstucx6s4iqht6xqf,3,NaN,Midfielder,Right,NaN,17,2,4,NaN,8,2,2,9,21,10,85,7,2,3,12,6,9,NaN,NaN,NaN,1,1,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,,,,,,442,NaN,Zlín vs Slovácko,dc7w2skuvw5zsrpbvpovobc44,2024-02-18
R. Cicilia,1jeb7li66vn913oub7t7l7x79,bp5x8iw8pstucx6s4iqht6xqf,4,3,Striker,Left/Centre,NaN,14,NaN,5,1,4,NaN,NaN,11,24,7,73,11,7,3,18,5,11,NaN,4,1,3,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,1,,,,,,442,NaN,Zlín vs Slovácko,dc7w2skuvw5zsrpbvpovobc44,2024-02-18
O. Mihálik,cg3fk0cm3r2edv5u9ng4ef4yd,bp5x8iw8pstucx6s4iqht6xqf,5,1,Striker,Centre/Right,NaN,10,2,NaN,NaN,6,NaN,NaN,5,15,7,73,5,1,1,9,1,2,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,442,NaN,Zlín vs Slovácko,dc7w2skuvw5zsrpbvpovobc44,2024-02-18
T. Fryšták,bvwwdzqz77e99m0ugla4vtud,bp5x8iw8pstucx6s4iqht6xqf,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,442,NaN,Zlín vs Slovácko,dc7w2skuvw5zsrpbvpovobc44,2024-02-18
J. Kalabiška,f5hd9l7ntqh89xv7ep4ynsatx,bp5x8iw8pstucx6s4iqht6xqf,1,1,Substitute,NaN,Defender,6,NaN,2,NaN,3,1,NaN,3,13,4,17,5,4,1,9,NaN,6,NaN,NaN,NaN,NaN,1,NaN,1,NaN,2,NaN,NaN,NaN,NaN,NaN,,,,,,442,NaN,Zlín vs Slovácko,dc7w2skuvw5zsrpbvpovobc44,2024-02-18
Kim Seung-Bin,4ubkf4v7ka2h7tyd7wt1fyoa2,bp5x8iw8pstucx6s4iqht6xqf,2,NaN,Substitute,NaN,Midfielder,5,1,3,NaN,1,NaN,1,4,5,1,5,1,NaN,NaN,5,2,2,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,,,,,,442,NaN,Zlín vs Slovácko,dc7w2skuvw5zsrpbvpovobc44,2024-02-18
M. Kohút,ajjw65yizvdjj82h6oe15jpih,bp5x8iw8pstucx6s4iqht6xqf,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,442,NaN,Zlín vs Slovácko,dc7w2skuvw5zsrpbvpovobc44,2024-02-18
M. Kvasina,by7hjiqxbh17o7xdwjjzhi1g5,bp5x8iw8pstucx6s4iqht6xqf,2,NaN,Substitute,NaN,Attacker,3,NaN,2,1,2,NaN,NaN,2,8,3,17,3,2,NaN,6,1,5,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,,,,,,442,NaN,Zlín vs Slovácko,dc7w2skuvw5zsrpbvpovobc44,2024-02-18
M. Petržela,3cll4hlo919ttg7ninjcgy02d,bp5x8iw8pstucx6s4iqht6xqf,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,442,NaN,Zlín vs Slovácko,dc7w2skuvw5zsrpbvpovobc44,2024-02-18
V. Sinyavskiy,5t9iyv0nltknsabsxcjehqr4l,bp5x8iw8pstucx6s4iqht6xqf,3,NaN,Substitute,NaN,Midfielder,5,NaN,1,1,1,1,NaN,4,6,1,31,2,2,1,6,3,4,NaN,NaN,NaN,NaN,NaN,1,NaN,1,1,NaN,NaN,NaN,NaN,NaN,,,,,,442,NaN,Zlín vs Slovácko,dc7w2skuvw5zsrpbvpovobc44,2024-02-18
A. Urban,cq4d8qi8vt9idz0qsam4opmhg,bp5x8iw8pstucx6s4iqht6xqf,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,442,NaN,Zlín vs Slovácko,dc7w2skuvw5zsrpbvpovobc44,2024-02-18
F. Vecheta,5poctr282gyyf123ouhs0pduy,bp5x8iw8pstucx6s4iqht6xqf,2,2,Substitute,NaN,Attacker,3,NaN,NaN,NaN,NaN,NaN,NaN,3,4,NaN,5,1,1,NaN,4,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,2,2,NaN,NaN,NaN,NaN,,,,,,442,NaN,Zlín vs Slovácko,dc7w2skuvw5zsrpbvpovobc44,2024-02-18
D. Holec,17kos5rsjahn9d5mm3nb6rxlh,4i7i27ldbc5wm2xwwumjpeopn,NaN,NaN,Goalkeeper,Centre,NaN,16,NaN,NaN,NaN,21,3,NaN,2,20,22,90,21,3,11,8,1,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,442,NaN,Karviná vs Slavia Praha,dch69bfehcfak4h9t0r3shmvo,2024-02-18
J. Fleišman,7c7jps9tdw6x553inhium3glx,4i7i27ldbc5wm2xwwumjpeopn,4,1,Defender,Left,NaN,31,NaN,2,6,18,6,NaN,17,50,24,90,37,15,6,35,11,18,2,1,2,NaN,3,6,3,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,442,NaN,Karviná vs Slavia Praha,dch69bfehcfak4h9t0r3shmvo,2024-02-18
D. Krčík,20aj0zcehiq6qz6kgxnlb24iy,4i7i27ldbc5wm2xwwumjpeopn,3,NaN,Defender,Left/Centre,NaN,39,1,3,1,34,4,1,8,53,40,90,25,8,5,17,5,10,NaN,1,NaN,1,NaN,1,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,442,NaN,Karviná vs Slavia Praha,dch69bfehcfak4h9t0r3shmvo,2024-02-18
A. Traoré,5te1lqnohevdbo6yqbha4pc7o,4i7i27ldbc5wm2xwwumjpeopn,3,NaN,Defender,Centre/Right,NaN,35,2,6,NaN,30,6,1,7,40,32,80,13,3,6,10,2,3,NaN,NaN,NaN,NaN,1,1,1,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,442,NaN,Karviná vs Slavia Praha,dch69bfehcfak4h9t0r3shmvo,2024-02-18
A. Memić,96deivn85excx5vovtoh758no,4i7i27ldbc5wm2xwwumjpeopn,5,2,Defender,Right,NaN,20,NaN,9,5,9,2,NaN,12,29,14,90,10,4,4,18,9,13,NaN,1,NaN,2,2,3,2,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,442,NaN,Karviná vs Slavia Praha,dch69bfehcfak4h9t0r3shmvo,2024-02-18
A. Ražnatović,b3ko9ylsrjcdbkuw5idsh6i5m,4i7i27ldbc5wm2xwwumjpeopn,1,NaN,Midfielder,Left,NaN,7,NaN,NaN,3,4,NaN,NaN,4,17,6,80,11,6,2,13,3,9,NaN,NaN,NaN,2,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,442,NaN,Karviná vs Slavia Praha,dch69bfehcfak4h9t0r3shmvo,2024-02-18
L. Budínský,ewlmxr6u6gfhotktdti2gcvyt,4i7i27ldbc5wm2xwwumjpeopn,1,NaN,Midfielder,Left/Centre,NaN,22,1,3,5,14,2,1,13,29,16,90,11,2,5,20,6,7,NaN,NaN,3,3,NaN,4,NaN,2,1,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,442,NaN,Karviná vs Slavia Praha,dch69bfehcfak4h9t0r3shmvo,2024-02-18
D. Žák,60hb2iku0p4coba4zext3t53o,4i7i27ldbc5wm2xwwumjpeopn,3,NaN,Midfielder,Centre/Right,NaN,15,NaN,5,1,11,3,NaN,4,26,14,59,13,4,5,12,2,7,NaN,NaN,NaN,2,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,442,NaN,Karviná vs Slavia Praha,dch69bfehcfak4h9t0r3shmvo,2024-02-18
P. Čavoš,6xe9jlpa7tsm2jww8dxs28yxh,4i7i27ldbc5wm2xwwumjpeopn,7,4,Midfielder,Right,NaN,29,1,5,2,12,1,1,17,43,14,90,22,9,4,29,8,18,NaN,1,NaN,2,1,NaN,1,1,1,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,442,NaN,Karviná vs Slavia Praha,dch69bfehcfak4h9t0r3shmvo,2024-02-18
L. Ezeh,cy5vomqx7zkwmooy89tjcl250,4i7i27ldbc5wm2xwwumjpeopn,5,3,Striker,Left/Centre,NaN,13,NaN,2,NaN,4,1,NaN,10,13,5,45,3,3,3,10,7,7,NaN,1,NaN,2,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,442,NaN,Karviná vs Slavia Praha,dch69bfehcfak4h9t0r3shmvo,2024-02-18
Kahuan Vinícius,elf10792b669ayzgdm38uxudw,4i7i27ldbc5wm2xwwumjpeopn,5,4,Striker,Centre/Right,NaN,7,NaN,8,NaN,4,1,NaN,3,11,6,59,4,1,4,5,2,4,NaN,3,NaN,1,NaN,NaN,NaN,1,4,3,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,442,NaN,Karviná vs Slavia Praha,dch69bfehcfak4h9t0r3shmvo,2024-02-18
A. Akinyemi,dprt62xpys5habrdk1kg6sbu1,4i7i27ldbc5wm2xwwumjpeopn,8,2,Substitute,NaN,Attacker,11,2,3,NaN,1,NaN,2,12,14,1,45,4,2,NaN,15,7,9,2,1,2,NaN,NaN,1,NaN,1,2,NaN,NaN,NaN,1,NaN,NaN,1,1,NaN,NaN,442,NaN,Karviná vs Slavia Praha,dch69bfehcfak4h9t0r3shmvo,2024-02-18
E. Ayaosi,bjpmvbkbhw7ynfyvtqehg68t0,4i7i27ldbc5wm2xwwumjpeopn,NaN,NaN,Substitute,NaN,Midfielder,4,NaN,1,NaN,1,1,NaN,3,7,4,31,4,1,1,3,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,442,NaN,Karviná vs Slavia Praha,dch69bfehcfak4h9t0r3shmvo,2024-02-18
M. Bielan,66613akhe6p2v4axp4ts9mp9m,4i7i27ldbc5wm2xwwumjpeopn,1,NaN,Substitute,NaN,Defender,6,NaN,2,1,1,NaN,NaN,6,8,1,10,1,5,1,8,5,7,1,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,442,NaN,Karviná vs Slavia Praha,dch69bfehcfak4h9t0r3shmvo,2024-02-18
S. Boháč,c1k7kuw3phizkxjpqwb38wlw,4i7i27ldbc5wm2xwwumjpeopn,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,442,NaN,Karviná vs Slavia Praha,dch69bfehcfak4h9t0r3shmvo,2024-02-18
J. Ciupa,6cruxlgn46xikwydx496ol65m,4i7i27ldbc5wm2xwwumjpeopn,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,442,NaN,Karviná vs Slavia Praha,dch69bfehcfak4h9t0r3shmvo,2024-02-18
Papalélé,7zy3nqjcujble4iy16c34p4dm,4i7i27ldbc5wm2xwwumjpeopn,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,442,NaN,Karviná vs Slavia Praha,dch69bfehcfak4h9t0r3shmvo,2024-02-18
M. Doležal,cv5d35ko0ax1d8yvpkqhena39,4i7i27ldbc5wm2xwwumjpeopn,3,1,Substitute,NaN,Attacker,7,NaN,4,NaN,NaN,NaN,NaN,7,9,NaN,31,1,2,NaN,9,7,8,1,3,1,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,442,NaN,Karviná vs Slavia Praha,dch69bfehcfak4h9t0r3shmvo,2024-02-18
J. Lapeš,3qielx0w7ulc07unbki0kjris,4i7i27ldbc5wm2xwwumjpeopn,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,442,NaN,Karviná vs Slavia Praha,dch69bfehcfak4h9t0r3shmvo,2024-02-18
J. Svozil,5lpnmlctrv7nok18j13025wb9,4i7i27ldbc5wm2xwwumjpeopn,1,1,Substitute,NaN,Defender,3,NaN,NaN,NaN,2,NaN,NaN,2,3,2,10,3,1,NaN,2,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,442,NaN,Karviná vs Slavia Praha,dch69bfehcfak4h9t0r3shmvo,2024-02-18
A. Mandous,a378ouijumnal07reez20mdat,8kpapuorr6hf0vosnovbreqqd,NaN,NaN,Goalkeeper,Centre,NaN,13,NaN,NaN,NaN,20,1,NaN,3,18,22,90,18,6,7,14,NaN,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3421,NaN,Karviná vs Slavia Praha,dch69bfehcfak4h9t0r3shmvo,2024-02-18
D. Zima,7oz324ar8tp6nkd934y096q22,8kpapuorr6hf0vosnovbreqqd,1,NaN,Defender,Left/Centre,NaN,32,NaN,4,NaN,26,1,NaN,8,40,29,90,16,6,2,14,3,7,NaN,2,NaN,1,5,NaN,5,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3421,NaN,Karviná vs Slavia Praha,dch69bfehcfak4h9t0r3shmvo,2024-02-18
I. Ogbu,f1b958d0xab1okq496kx0nfje,8kpapuorr6hf0vosnovbreqqd,7,5,Defender,Centre,NaN,39,NaN,10,NaN,29,2,NaN,10,48,32,90,20,6,5,16,6,9,NaN,6,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3421,NaN,Karviná vs Slavia Praha,dch69bfehcfak4h9t0r3shmvo,2024-02-18
T. Holeš,897kbab7cx7bnhxhaghpy3f11,8kpapuorr6hf0vosnovbreqqd,4,2,Defender,Centre/Right,NaN,35,NaN,7,2,27,3,NaN,13,51,33,90,33,10,4,25,1,11,NaN,4,NaN,1,2,NaN,2,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3421,NaN,Karviná vs Slavia Praha,dch69bfehcfak4h9t0r3shmvo,2024-02-18
C. Wallem,2i0rftuxy21pk2tmjuknz2wyy,8kpapuorr6hf0vosnovbreqqd,6,NaN,Midfielder,Left,NaN,11,1,2,3,2,NaN,1,10,15,2,66,5,2,2,16,5,9,1,NaN,1,1,NaN,2,NaN,NaN,4,1,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,3421,NaN,Karviná vs Slavia Praha,dch69bfehcfak4h9t0r3shmvo,2024-02-18
O. Dorley,eh86vsvlme3o95aw2z8tr89gp,8kpapuorr6hf0vosnovbreqqd,5,NaN,Midfielder,Left/Centre,NaN,18,NaN,4,4,8,NaN,NaN,10,25,8,86,9,7,5,18,5,12,NaN,2,NaN,5,NaN,1,NaN,1,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,3421,NaN,Karviná vs Slavia Praha,dch69bfehcfak4h9t0r3shmvo,2024-02-18
P. Ševčík,7sd63qe11q4dn0m4ldzirtf4l,8kpapuorr6hf0vosnovbreqqd,3,NaN,Midfielder,Centre/Right,NaN,17,NaN,2,11,9,3,NaN,14,23,10,89,11,9,6,24,6,10,2,NaN,4,3,1,3,1,1,1,1,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,3421,NaN,Karviná vs Slavia Praha,dch69bfehcfak4h9t0r3shmvo,2024-02-18
D. Douděra,bqdvz9kytf1u5iuv6m70k8i96,8kpapuorr6hf0vosnovbreqqd,2,NaN,Midfielder,Right,NaN,18,3,6,5,7,1,1,13,29,8,90,19,15,6,26,9,14,NaN,1,1,4,1,4,1,NaN,NaN,NaN,1,1,1,1,1,NaN,NaN,1,NaN,3421,NaN,Karviná vs Slavia Praha,dch69bfehcfak4h9t0r3shmvo,2024-02-18
E. Diouf,18ibccymsaxom7wdnfz0tevx0,8kpapuorr6hf0vosnovbreqqd,5,2,Attacking Midfielder,Left/Centre,NaN,16,1,5,4,6,NaN,NaN,10,25,7,90,11,11,3,19,7,13,NaN,2,NaN,2,NaN,1,NaN,3,3,3,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3421,1,Karviná vs Slavia Praha,dch69bfehcfak4h9t0r3shmvo,2024-02-18
I. Schranz,b0qvtgy82m0or7vw2brgmpsyd,8kpapuorr6hf0vosnovbreqqd,7,2,Attacking Midfielder,Centre/Right,NaN,10,NaN,NaN,4,3,NaN,NaN,9,13,3,66,5,4,NaN,12,4,7,2,NaN,2,NaN,NaN,2,NaN,1,1,1,NaN,NaN,2,1,NaN,NaN,NaN,NaN,NaN,3421,NaN,Karviná vs Slavia Praha,dch69bfehcfak4h9t0r3shmvo,2024-02-18
M. Chytil,cxnlzyy9fxaca1u53y4soqk89,8kpapuorr6hf0vosnovbreqqd,3,NaN,Striker,Centre,NaN,4,1,3,NaN,NaN,1,1,4,10,NaN,66,7,3,6,10,3,7,NaN,NaN,NaN,4,NaN,NaN,NaN,2,3,2,NaN,1,NaN,NaN,NaN,NaN,NaN,1,1,3421,1,Karviná vs Slavia Praha,dch69bfehcfak4h9t0r3shmvo,2024-02-18
J. Bořil,8ztjk6yu7qfb0aabjebf4513p,8kpapuorr6hf0vosnovbreqqd,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3421,NaN,Karviná vs Slavia Praha,dch69bfehcfak4h9t0r3shmvo,2024-02-18
O. Kolář,1p3s256thlek90c23aptqtcyd,8kpapuorr6hf0vosnovbreqqd,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3421,NaN,Karviná vs Slavia Praha,dch69bfehcfak4h9t0r3shmvo,2024-02-18
L. Masopust,2ijin6mf3w7hbzuju1jpmoq8l,8kpapuorr6hf0vosnovbreqqd,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3421,NaN,Karviná vs Slavia Praha,dch69bfehcfak4h9t0r3shmvo,2024-02-18
B. Ogungbayi,cy2ydh0jb3cpn9607l8xtndp0,8kpapuorr6hf0vosnovbreqqd,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3421,NaN,Karviná vs Slavia Praha,dch69bfehcfak4h9t0r3shmvo,2024-02-18
L. Provod,5lwvt18g3d2qpuce2nqul4cet,8kpapuorr6hf0vosnovbreqqd,3,NaN,Substitute,NaN,Midfielder,7,1,2,NaN,4,1,1,3,7,4,24,1,1,2,3,3,3,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3421,NaN,Karviná vs Slavia Praha,dch69bfehcfak4h9t0r3shmvo,2024-02-18
S. Tecl,32qqq0vxledpyxzdh2cutcwk5,8kpapuorr6hf0vosnovbreqqd,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3421,NaN,Karviná vs Slavia Praha,dch69bfehcfak4h9t0r3shmvo,2024-02-18
