playerName,playerId,contestantId,team_name,label,match_id,date,9,321,322
A. Castro-Montes,7dayrhr0c60zbc1b6lig8pm8l,ecj1gmc7pqcjo4sc9hvghj5u3,Union Saint-Gilloise,Union Saint-Gilloise vs AS Eupen,43y0qwp0zww7j5rjurtp0xzis,2023-10-20,0,0.0206211563199758,0.0
A. Castro-Montes,7dayrhr0c60zbc1b6lig8pm8l,ecj1gmc7pqcjo4sc9hvghj5u3,Union Saint-Gilloise,Union Saint-Gilloise vs Anderlecht,9co6h7fuvo5ju7dwakat5lo2c,2024-05-05,0,0.0,0.0
A. Castro-Montes,7dayrhr0c60zbc1b6lig8pm8l,ecj1gmc7pqcjo4sc9hvghj5u3,Union Saint-Gilloise,Union Saint-Gilloise vs Club Brugge,47w3xxwk3sm8kvuyy3hfb4tn8,2023-11-05,NaN,0.0190237704664468,0.1412
A. Castro-Montes,7dayrhr0c60zbc1b6lig8pm8l,ecj1gmc7pqcjo4sc9hvghj5u3,Union Saint-Gilloise,Union Saint-Gilloise vs Club Brugge,99a86kobwrrcx4ib3ip2prok4,2024-04-21,0,0.0202074777334928,0.0
A. Castro-Montes,7dayrhr0c60zbc1b6lig8pm8l,ecj1gmc7pqcjo4sc9hvghj5u3,Union Saint-Gilloise,Union Saint-Gilloise vs Gent,55da1lx69rj7ah7njh1lpoa38,2024-03-10,0,0.1203437745571136,0.8835
A. Castro-Montes,7dayrhr0c60zbc1b6lig8pm8l,ecj1gmc7pqcjo4sc9hvghj5u3,Union Saint-Gilloise,Union Saint-Gilloise vs Mechelen,4imwm9f3a7xic7a2ithb7patw,2023-12-17,0,0.0,0.0
A. Castro-Montes,7dayrhr0c60zbc1b6lig8pm8l,ecj1gmc7pqcjo4sc9hvghj5u3,Union Saint-Gilloise,Union Saint-Gilloise vs Sint-Truiden,4p90m0rclfxtjg1tzcar2vqj8,2024-01-21,0,0.0435284972190856,0.0
A. Dari,c4yip4bf8il4gnxnhcb381b3e,920raeoumft3q2wmvc296uceo,Sporting Charleroi,AS Eupen vs Sporting Charleroi,93rxtvt2r94of28mer75lpj4k,2024-04-26,0,0.0273233074694871,0.0
A. Dari,c4yip4bf8il4gnxnhcb381b3e,920raeoumft3q2wmvc296uceo,Sporting Charleroi,Gent vs Sporting Charleroi,56xs5t5ho8gci8neyhtkjtfdg,2024-03-17,0,0.0736405104398727,0.0
A. Dari,c4yip4bf8il4gnxnhcb381b3e,920raeoumft3q2wmvc296uceo,Sporting Charleroi,Kortrijk vs Sporting Charleroi,92kual0wihfjt5ju4a4er2wwk,2024-04-14,0,0.116318330168724,0.6054
