player_matchName,player_playerId,team_name,contestantId,duelLost,aerialLost,player_position,player_positionSide,player_subPosition,successfulOpenPlayPass,totalContest,duelWon,penAreaEntries,accurateBackZonePass,possWonDef3rd,wonContest,accurateFwdZonePass,openPlayPass,totalBackZonePass,minsPlayed,fwdPass,finalThirdEntries,ballRecovery,totalFwdZonePass,successfulFinalThirdPasses,totalFinalThirdPasses,attAssistOpenplay,aerialWon,totalAttAssist,possWonMid3rd,interception,totalCrossNocorner,interceptionWon,attOpenplay,touchesInOppBox,attemptsIbox,totalThroughBall,possWonAtt3rd,accurateCrossNocorner,bigChanceCreated,accurateThroughBall,totalLayoffs,accurateLayoffs,totalFastbreak,shotFastbreak,formationUsed,goals,label,match_id,date,possLostAll,country,league_name
M. Jørgensen,1arzd8hqj73byhduozscqz5uy,AaB,36g6ifzjliec1jqnbtf7yesme,2,NaN,Striker,Left/Centre,NaN,15,2,1,4,3,NaN,1,13,20,4,90,3,NaN,2,19,7,11,NaN,NaN,NaN,2,NaN,2,NaN,3,7,3,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,433,NaN,AaB vs Randers,csyn17icph81awietuodmdhxw,2024-10-20,10,DNK,Superliga
O. Ross,5lz41celw55rz3zh8pohclw5w,AaB,36g6ifzjliec1jqnbtf7yesme,9,2,Striker,Centre,NaN,13,8,3,4,3,NaN,2,12,19,5,89,5,2,1,17,10,13,5,NaN,6,1,NaN,2,NaN,1,7,1,NaN,NaN,1,1,NaN,NaN,NaN,1,1,433,NaN,AaB vs Randers,csyn17icph81awietuodmdhxw,2024-10-20,14,DNK,Superliga
J. Adedeji,4sgxth7onhb5mu29bgyupby3u,AaB,36g6ifzjliec1jqnbtf7yesme,5,1,Striker,Centre/Right,NaN,7,NaN,2,NaN,2,1,NaN,5,9,2,69,1,1,1,8,2,4,NaN,NaN,NaN,NaN,NaN,1,NaN,2,3,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,AaB vs Randers,csyn17icph81awietuodmdhxw,2024-10-20,7,DNK,Superliga
E. Amankwah,2o5atg0lz3jy7k86tyqda8h04,AaB,36g6ifzjliec1jqnbtf7yesme,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,AaB vs Randers,csyn17icph81awietuodmdhxw,2024-10-20,NaN,DNK,Superliga
Diego Caballo,974s3rwvb2ls1k1no4hlaz8ph,AaB,36g6ifzjliec1jqnbtf7yesme,NaN,NaN,Substitute,NaN,Defender,3,NaN,1,NaN,1,NaN,NaN,3,3,1,1,1,1,NaN,3,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,AaB vs Randers,csyn17icph81awietuodmdhxw,2024-10-20,NaN,DNK,Superliga
A. Diagne,ezi8426ran0bffeyfvloc2ihg,AaB,36g6ifzjliec1jqnbtf7yesme,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,AaB vs Randers,csyn17icph81awietuodmdhxw,2024-10-20,NaN,DNK,Superliga
J. Iredale,5hw5sfiqhzg7mnghdp52f7fqi,AaB,36g6ifzjliec1jqnbtf7yesme,2,1,Substitute,NaN,Attacker,4,NaN,NaN,NaN,NaN,1,NaN,4,6,1,21,2,1,1,5,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,5,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,AaB vs Randers,csyn17icph81awietuodmdhxw,2024-10-20,4,DNK,Superliga
A. Jasson,8bi1tlz62rjwyak4pnnzgp562,AaB,36g6ifzjliec1jqnbtf7yesme,2,1,Substitute,NaN,Attacker,3,NaN,1,NaN,2,NaN,NaN,1,5,3,11,1,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,AaB vs Randers,csyn17icph81awietuodmdhxw,2024-10-20,3,DNK,Superliga
M. Jiménez,8mkrj5bnkyhx8kutc4656cy96,AaB,36g6ifzjliec1jqnbtf7yesme,2,NaN,Substitute,NaN,Midfielder,39,NaN,2,2,17,NaN,NaN,24,45,19,45,13,6,6,29,12,13,NaN,NaN,1,6,2,NaN,2,1,NaN,NaN,NaN,NaN,NaN,1,NaN,1,1,NaN,NaN,433,NaN,AaB vs Randers,csyn17icph81awietuodmdhxw,2024-10-20,7,DNK,Superliga
K. John,5vrsflxiv2dgfa8199a2qxsve,AaB,36g6ifzjliec1jqnbtf7yesme,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,AaB vs Randers,csyn17icph81awietuodmdhxw,2024-10-20,NaN,DNK,Superliga
M. Nielsen,bcdp9e3dezuaybm8ndrsanbx0,AaB,36g6ifzjliec1jqnbtf7yesme,NaN,NaN,Substitute,NaN,Defender,1,NaN,NaN,1,NaN,NaN,NaN,1,2,NaN,1,2,1,NaN,3,1,2,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,AaB vs Randers,csyn17icph81awietuodmdhxw,2024-10-20,2,DNK,Superliga
R. de Boer,cul6phe87idi5dn1hsfywxhwp,AaB,36g6ifzjliec1jqnbtf7yesme,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,AaB vs Randers,csyn17icph81awietuodmdhxw,2024-10-20,NaN,DNK,Superliga
P. Izzo,dmxzug2enscx331w5vmdzn2s5,Randers,9w3sjm5ml4sjr2v81oxzdrt8v,NaN,NaN,Goalkeeper,Centre,NaN,17,NaN,NaN,1,17,6,NaN,7,24,19,90,22,5,12,14,2,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4321,NaN,AaB vs Randers,csyn17icph81awietuodmdhxw,2024-10-20,10,DNK,Superliga
O. Zandén,2lyhi7j3id7emsh54ehdva3ca,Randers,9w3sjm5ml4sjr2v81oxzdrt8v,6,NaN,Defender,Left,NaN,13,NaN,6,7,8,1,NaN,6,22,10,89,8,5,3,17,5,11,NaN,1,1,2,1,5,1,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,4321,NaN,AaB vs Randers,csyn17icph81awietuodmdhxw,2024-10-20,15,DNK,Superliga
W. Dammers,8cox96ikk1k4c24f0y5ef45x,Randers,9w3sjm5ml4sjr2v81oxzdrt8v,NaN,NaN,Defender,Left/Centre,NaN,60,1,6,NaN,39,4,1,31,66,42,90,34,9,4,34,7,10,NaN,4,NaN,NaN,1,NaN,1,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4321,NaN,AaB vs Randers,csyn17icph81awietuodmdhxw,2024-10-20,7,DNK,Superliga
D. Høegh,effgiwtme6eu08o1ninlnqqqd,Randers,9w3sjm5ml4sjr2v81oxzdrt8v,1,1,Defender,Centre/Right,NaN,41,1,4,NaN,30,1,1,11,46,33,90,18,1,1,13,NaN,1,NaN,2,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4321,NaN,AaB vs Randers,csyn17icph81awietuodmdhxw,2024-10-20,5,DNK,Superliga
O. Olsen,6m5ftd7c68b2d4d2931xs5srt,Randers,9w3sjm5ml4sjr2v81oxzdrt8v,5,NaN,Defender,Right,NaN,29,2,4,3,11,2,NaN,18,39,15,90,23,7,3,25,14,18,1,1,1,1,NaN,1,NaN,NaN,NaN,NaN,1,NaN,NaN,1,1,NaN,NaN,NaN,NaN,4321,NaN,AaB vs Randers,csyn17icph81awietuodmdhxw,2024-10-20,14,DNK,Superliga
M. Greve,8domjmewnw5h6b19vef8w0afp,Randers,9w3sjm5ml4sjr2v81oxzdrt8v,3,NaN,Midfielder,Left/Centre,NaN,29,1,2,1,12,1,NaN,19,32,13,89,11,2,2,21,12,13,1,NaN,1,NaN,1,NaN,1,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,1,1,4321,NaN,AaB vs Randers,csyn17icph81awietuodmdhxw,2024-10-20,7,DNK,Superliga
A. Rømer,2mawaijd9czgtd5jh9myk434l,Randers,9w3sjm5ml4sjr2v81oxzdrt8v,4,NaN,Midfielder,Centre,NaN,60,NaN,7,4,30,4,NaN,32,72,33,90,23,10,6,41,16,22,2,1,2,1,1,NaN,1,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4321,NaN,AaB vs Randers,csyn17icph81awietuodmdhxw,2024-10-20,14,DNK,Superliga
J. Björkengren,6uj3c69lgu6boblkjiuhoy6eh,Randers,9w3sjm5ml4sjr2v81oxzdrt8v,3,3,Midfielder,Centre/Right,NaN,52,NaN,2,NaN,22,5,NaN,31,61,26,90,15,10,10,36,13,17,NaN,NaN,NaN,5,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,2,NaN,NaN,4321,NaN,AaB vs Randers,csyn17icph81awietuodmdhxw,2024-10-20,9,DNK,Superliga
S. Nordli,606hufq6dapf3qxcgilbc8tt5,Randers,9w3sjm5ml4sjr2v81oxzdrt8v,1,NaN,Attacking Midfielder,Left/Centre,NaN,8,NaN,1,2,2,NaN,NaN,6,16,2,71,9,5,1,16,6,12,NaN,NaN,NaN,1,NaN,1,NaN,NaN,4,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4321,1,AaB vs Randers,csyn17icph81awietuodmdhxw,2024-10-20,15,DNK,Superliga
N. Campbell,ag40mk09zc8tzbkr7dnnqumay,Randers,9w3sjm5ml4sjr2v81oxzdrt8v,NaN,NaN,Attacking Midfielder,Centre/Right,NaN,19,1,3,4,2,1,1,18,23,2,65,9,4,1,23,13,16,NaN,1,NaN,NaN,1,2,1,3,2,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,4321,NaN,AaB vs Randers,csyn17icph81awietuodmdhxw,2024-10-20,7,DNK,Superliga
F. Danho,54ipja7wrxji6kn8yw5uhr6ga,Randers,9w3sjm5ml4sjr2v81oxzdrt8v,4,1,Striker,Centre,NaN,7,NaN,2,3,NaN,NaN,NaN,7,14,NaN,45,5,1,NaN,15,6,12,1,1,1,NaN,NaN,1,NaN,2,5,1,NaN,NaN,NaN,NaN,NaN,1,1,1,1,4321,NaN,AaB vs Randers,csyn17icph81awietuodmdhxw,2024-10-20,12,DNK,Superliga
H. Andersson,1t67kvg37jg2elz9voix5kcet,Randers,9w3sjm5ml4sjr2v81oxzdrt8v,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4321,NaN,AaB vs Randers,csyn17icph81awietuodmdhxw,2024-10-20,NaN,DNK,Superliga
T. Bany,6w9yjs87tue7noq71ftksxez8,Randers,9w3sjm5ml4sjr2v81oxzdrt8v,1,NaN,Substitute,NaN,Attacker,5,NaN,1,NaN,NaN,1,NaN,5,6,NaN,25,1,1,2,6,3,3,NaN,NaN,NaN,1,NaN,NaN,NaN,2,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4321,NaN,AaB vs Randers,csyn17icph81awietuodmdhxw,2024-10-20,2,DNK,Superliga
M. Themsen,4vfbiav52mg5s9vnx53f0nhuc,Randers,9w3sjm5ml4sjr2v81oxzdrt8v,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4321,NaN,AaB vs Randers,csyn17icph81awietuodmdhxw,2024-10-20,NaN,DNK,Superliga
B. Kopplin,2datlbzulrzdgpyxv3fkzn0et,Randers,9w3sjm5ml4sjr2v81oxzdrt8v,NaN,NaN,Substitute,NaN,Defender,1,NaN,NaN,NaN,NaN,NaN,NaN,1,1,NaN,1,1,3,NaN,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4321,NaN,AaB vs Randers,csyn17icph81awietuodmdhxw,2024-10-20,1,DNK,Superliga
S. Odey,9yuyz4ci6wqikd6ckjstbt2i1,Randers,9w3sjm5ml4sjr2v81oxzdrt8v,2,1,Substitute,NaN,Attacker,6,NaN,NaN,2,2,NaN,NaN,4,10,2,19,6,2,1,8,2,5,NaN,NaN,NaN,1,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4321,NaN,AaB vs Randers,csyn17icph81awietuodmdhxw,2024-10-20,6,DNK,Superliga
L. Pedersen,brsecgiiou4wcogoimzawyhp0,Randers,9w3sjm5ml4sjr2v81oxzdrt8v,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4321,NaN,AaB vs Randers,csyn17icph81awietuodmdhxw,2024-10-20,NaN,DNK,Superliga
Noah Shamoun,3aoh34sqan7y34c2qa1d6xkyy,Randers,9w3sjm5ml4sjr2v81oxzdrt8v,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4321,NaN,AaB vs Randers,csyn17icph81awietuodmdhxw,2024-10-20,NaN,DNK,Superliga
O. Snorre,cyuoj9pesenese4i3pklv7d2h,Randers,9w3sjm5ml4sjr2v81oxzdrt8v,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4321,NaN,AaB vs Randers,csyn17icph81awietuodmdhxw,2024-10-20,NaN,DNK,Superliga
M. Touré,1329qhvvxpp6j4q5esh4n3hii,Randers,9w3sjm5ml4sjr2v81oxzdrt8v,4,2,Substitute,NaN,Attacker,4,1,3,NaN,NaN,NaN,1,4,6,1,45,NaN,NaN,NaN,5,2,2,2,NaN,2,NaN,NaN,NaN,NaN,NaN,4,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4321,1,AaB vs Randers,csyn17icph81awietuodmdhxw,2024-10-20,4,DNK,Superliga
A. Hansen,49wkw0wkn4ta18b6657vjvglx,Nordsjælland,77tfx9me4aaqhzv78bmgsy9bg,NaN,NaN,Goalkeeper,Centre,NaN,28,NaN,NaN,NaN,33,4,NaN,NaN,29,33,90,14,1,10,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,NaN,Nordsjælland vs Silkeborg,cs77kdmgvofvnptjpcg4qgnpw,2024-10-20,1,DNK,Superliga
D. Svensson,c9e54hwefvwos94ri459uylbe,Nordsjælland,77tfx9me4aaqhzv78bmgsy9bg,1,1,Defender,Left,NaN,78,1,4,12,34,1,1,47,91,35,90,27,13,1,64,21,31,NaN,1,2,NaN,NaN,NaN,NaN,2,3,2,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,NaN,Nordsjælland vs Silkeborg,cs77kdmgvofvnptjpcg4qgnpw,2024-10-20,19,DNK,Superliga
L. Høgsberg,2rvx2wlfj2rxzcgye6wiw0v84,Nordsjælland,77tfx9me4aaqhzv78bmgsy9bg,3,1,Defender,Left/Centre,NaN,124,NaN,1,2,63,2,NaN,63,133,65,90,39,13,5,70,9,14,NaN,NaN,NaN,3,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,NaN,Nordsjælland vs Silkeborg,cs77kdmgvofvnptjpcg4qgnpw,2024-10-20,9,DNK,Superliga
K. Hansen,55gunqozsj8gs6oua7ee5xxhx,Nordsjælland,77tfx9me4aaqhzv78bmgsy9bg,2,NaN,Defender,Centre/Right,NaN,89,NaN,4,1,41,2,NaN,50,90,41,74,27,8,3,51,9,10,NaN,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,1,NaN,NaN,,NaN,NaN,NaN,NaN,433,NaN,Nordsjælland vs Silkeborg,cs77kdmgvofvnptjpcg4qgnpw,2024-10-20,1,DNK,Superliga
P. Ankersen,7cpkykvmy8ujrahzdz7ksk2c5,Nordsjælland,77tfx9me4aaqhzv78bmgsy9bg,3,NaN,Defender,Right,NaN,71,1,3,6,29,2,1,42,76,29,90,10,7,4,49,17,22,3,2,3,2,NaN,2,NaN,3,4,3,NaN,NaN,NaN,1,,NaN,NaN,NaN,NaN,433,NaN,Nordsjælland vs Silkeborg,cs77kdmgvofvnptjpcg4qgnpw,2024-10-20,10,DNK,Superliga
M. Brink,5r1v2w303bvj0vv1893qr5d5h,Nordsjælland,77tfx9me4aaqhzv78bmgsy9bg,5,2,Midfielder,Left/Centre,NaN,52,NaN,2,NaN,24,2,NaN,29,54,24,86,12,6,4,31,6,7,NaN,NaN,NaN,1,2,NaN,2,NaN,1,1,NaN,1,NaN,NaN,,1,1,NaN,NaN,433,NaN,Nordsjælland vs Silkeborg,cs77kdmgvofvnptjpcg4qgnpw,2024-10-20,4,DNK,Superliga
J. Tverskov,etfoa7t308eq1xdmo9m2gfcgl,Nordsjælland,77tfx9me4aaqhzv78bmgsy9bg,3,1,Midfielder,Centre,NaN,59,2,6,5,13,NaN,1,47,74,14,90,27,14,6,61,19,30,2,3,2,5,1,NaN,1,NaN,3,1,NaN,1,NaN,1,,NaN,NaN,NaN,NaN,433,NaN,Nordsjælland vs Silkeborg,cs77kdmgvofvnptjpcg4qgnpw,2024-10-20,19,DNK,Superliga
M. Dorgeles,4cubrfqgrc5ivbd6fdj3k3zf8,Nordsjælland,77tfx9me4aaqhzv78bmgsy9bg,6,NaN,Midfielder,Centre/Right,NaN,90,3,5,2,23,NaN,NaN,68,94,23,90,21,12,4,72,21,23,NaN,NaN,NaN,4,4,NaN,4,1,1,NaN,NaN,NaN,NaN,NaN,,1,1,NaN,NaN,433,NaN,Nordsjælland vs Silkeborg,cs77kdmgvofvnptjpcg4qgnpw,2024-10-20,9,DNK,Superliga
S. Egeli,7a1vtc0e7ubua2t0dwx9ufk7o,Nordsjælland,77tfx9me4aaqhzv78bmgsy9bg,4,NaN,Striker,Left/Centre,NaN,22,1,3,8,4,NaN,1,22,25,4,90,6,1,2,29,10,13,2,NaN,2,1,1,7,1,4,6,2,NaN,1,3,2,,1,1,NaN,NaN,433,NaN,Nordsjælland vs Silkeborg,cs77kdmgvofvnptjpcg4qgnpw,2024-10-20,9,DNK,Superliga
M. Ingvartsen,4rgz5z372h6sbwhpxl69cb6c5,Nordsjælland,77tfx9me4aaqhzv78bmgsy9bg,2,NaN,Striker,Centre,NaN,17,2,1,2,5,1,1,14,21,5,85,5,NaN,3,18,7,10,1,NaN,1,2,NaN,NaN,NaN,1,5,2,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,NaN,Nordsjælland vs Silkeborg,cs77kdmgvofvnptjpcg4qgnpw,2024-10-20,7,DNK,Superliga
B. Nygren,5uqf7a0y0fd1hf2rrmgx11tuy,Nordsjælland,77tfx9me4aaqhzv78bmgsy9bg,2,1,Striker,Centre/Right,NaN,34,2,3,2,6,NaN,1,28,38,6,74,6,4,2,33,17,22,3,1,3,1,1,NaN,1,NaN,4,NaN,NaN,1,NaN,NaN,,2,2,NaN,NaN,433,NaN,Nordsjælland vs Silkeborg,cs77kdmgvofvnptjpcg4qgnpw,2024-10-20,9,DNK,Superliga
L. Hey,ddsv1cx4vopu1xis5xwkx2qz8,Nordsjælland,77tfx9me4aaqhzv78bmgsy9bg,NaN,NaN,Substitute,NaN,Defender,22,NaN,1,NaN,12,NaN,NaN,10,22,12,16,4,3,1,10,3,3,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,NaN,Nordsjælland vs Silkeborg,cs77kdmgvofvnptjpcg4qgnpw,2024-10-20,NaN,DNK,Superliga
M. Hansen,76k8ic97o66kaq2e52bmp27ai,Nordsjælland,77tfx9me4aaqhzv78bmgsy9bg,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,NaN,Nordsjælland vs Silkeborg,cs77kdmgvofvnptjpcg4qgnpw,2024-10-20,NaN,DNK,Superliga
M. Iloski,e07zv7ag985v8lq9sebfi27l5,Nordsjælland,77tfx9me4aaqhzv78bmgsy9bg,1,NaN,Substitute,NaN,Attacker,4,1,2,2,1,NaN,NaN,3,4,1,16,1,NaN,1,4,2,2,NaN,NaN,NaN,1,NaN,1,NaN,1,2,1,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,NaN,Nordsjælland vs Silkeborg,cs77kdmgvofvnptjpcg4qgnpw,2024-10-20,3,DNK,Superliga
W. Lykke,9h6c9ue598hllcri39erjitqs,Nordsjælland,77tfx9me4aaqhzv78bmgsy9bg,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,NaN,Nordsjælland vs Silkeborg,cs77kdmgvofvnptjpcg4qgnpw,2024-10-20,NaN,DNK,Superliga
E. Marxen,179f3j88wnmze82aicikkez9,Nordsjælland,77tfx9me4aaqhzv78bmgsy9bg,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,NaN,Nordsjælland vs Silkeborg,cs77kdmgvofvnptjpcg4qgnpw,2024-10-20,NaN,DNK,Superliga
J. Janssen,2r8s61bmydlumhg62wd0y6fis,Nordsjælland,77tfx9me4aaqhzv78bmgsy9bg,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,NaN,Nordsjælland vs Silkeborg,cs77kdmgvofvnptjpcg4qgnpw,2024-10-20,NaN,DNK,Superliga
L. Nene,3qcjzsb466tfri5yrj35wztw4,Nordsjælland,77tfx9me4aaqhzv78bmgsy9bg,1,NaN,Substitute,NaN,Attacker,2,NaN,NaN,NaN,NaN,NaN,NaN,2,3,NaN,5,NaN,NaN,NaN,3,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,NaN,Nordsjælland vs Silkeborg,cs77kdmgvofvnptjpcg4qgnpw,2024-10-20,2,DNK,Superliga
Z. Sertdemir,6rd6a2f1k124dzp1p904yq3h0,Nordsjælland,77tfx9me4aaqhzv78bmgsy9bg,NaN,NaN,Substitute,NaN,Midfielder,4,NaN,1,NaN,1,NaN,NaN,3,4,1,4,1,1,NaN,3,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,NaN,Nordsjælland vs Silkeborg,cs77kdmgvofvnptjpcg4qgnpw,2024-10-20,NaN,DNK,Superliga
C. Yirenkyi,3zc9hy5uicgp21wr6z5wyuntg,Nordsjælland,77tfx9me4aaqhzv78bmgsy9bg,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,NaN,Nordsjælland vs Silkeborg,cs77kdmgvofvnptjpcg4qgnpw,2024-10-20,NaN,DNK,Superliga
N. Larsen,b2492j7qzdo7g3ysxz6gq4g5x,Silkeborg,ahnt9ejgwj58ul8auzdvi3czf,NaN,NaN,Goalkeeper,Centre,NaN,7,NaN,2,NaN,21,1,NaN,NaN,12,23,90,14,1,12,3,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,NaN,Nordsjælland vs Silkeborg,cs77kdmgvofvnptjpcg4qgnpw,2024-10-20,5,DNK,Superliga
R. Østrøm,9zhmwx3g0m6xi2oh57g4z35nu,Silkeborg,ahnt9ejgwj58ul8auzdvi3czf,4,1,Defender,Left,NaN,24,4,2,1,10,NaN,1,15,27,11,90,10,8,1,17,10,12,NaN,NaN,NaN,1,NaN,NaN,NaN,1,2,1,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,NaN,Nordsjælland vs Silkeborg,cs77kdmgvofvnptjpcg4qgnpw,2024-10-20,6,DNK,Superliga
