player_matchName,player_playerId,team_name,contestantId,duelLost,aerialLost,player_position,player_positionSide,player_subPosition,successfulOpenPlayPass,totalContest,duelWon,penAreaEntries,accurateBackZonePass,possWonDef3rd,wonContest,accurateFwdZonePass,openPlayPass,totalBackZonePass,minsPlayed,fwdPass,finalThirdEntries,ballRecovery,totalFwdZonePass,successfulFinalThirdPasses,totalFinalThirdPasses,attAssistOpenplay,aerialWon,totalAttAssist,possWonMid3rd,interception,totalCrossNocorner,interceptionWon,attOpenplay,touchesInOppBox,attemptsIbox,totalThroughBall,possWonAtt3rd,accurateCrossNocorner,bigChanceCreated,accurateThroughBall,totalLayoffs,accurateLayoffs,totalFastbreak,shotFastbreak,formationUsed,goals,label,match_id,date,possLostAll,country,league_name,season
V. Byskov,e73sexp7kse0wlykdi7xcbg2c,Midtjylland,59as3grjvj19voay31j3yfgni,1,NaN,Substitute,NaN,Midfielder,13,1,4,7,3,NaN,1,13,14,3,24,5,7,2,19,6,7,1,NaN,2,1,1,2,1,NaN,1,NaN,NaN,1,1,NaN,,NaN,NaN,,,3511,NaN,Midtjylland vs Randers,2eap1ncrkedmhhfuikpuxttzo,2025-09-29,8,DNK,Superliga,2025_2026
E. Chilufya,bcscjb9jdgu4ims9n3vwuj5k9,Midtjylland,59as3grjvj19voay31j3yfgni,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,3511,NaN,Midtjylland vs Randers,2eap1ncrkedmhhfuikpuxttzo,2025-09-29,NaN,DNK,Superliga,2025_2026
Cho Gue-Sung,ou0gnms7vf5ff66o508nowoa,Midtjylland,59as3grjvj19voay31j3yfgni,4,1,Substitute,NaN,Attacker,14,2,4,1,2,NaN,2,12,18,3,45,3,2,NaN,15,8,11,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,6,1,NaN,NaN,NaN,NaN,,NaN,NaN,,,3511,1,Midtjylland vs Randers,2eap1ncrkedmhhfuikpuxttzo,2025-09-29,11,DNK,Superliga,2025_2026
M. Erlić,e5fnoxb8f2hycjx4gnmce2wvd,Midtjylland,59as3grjvj19voay31j3yfgni,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,3511,NaN,Midtjylland vs Randers,2eap1ncrkedmhhfuikpuxttzo,2025-09-29,NaN,DNK,Superliga,2025_2026
K. Mbabu,fwu0bja02waqct7l682s5mfp,Midtjylland,59as3grjvj19voay31j3yfgni,1,NaN,Substitute,NaN,Defender,5,1,1,NaN,NaN,NaN,NaN,5,5,NaN,10,1,2,NaN,5,3,3,1,1,1,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,NaN,,NaN,NaN,,,3511,NaN,Midtjylland vs Randers,2eap1ncrkedmhhfuikpuxttzo,2025-09-29,3,DNK,Superliga,2025_2026
D. Osorio,djlyi0ad4x1p0k4thn8n0axw4,Midtjylland,59as3grjvj19voay31j3yfgni,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,3511,NaN,Midtjylland vs Randers,2eap1ncrkedmhhfuikpuxttzo,2025-09-29,NaN,DNK,Superliga,2025_2026
Júnior Brumado,6le9zh31fgpmomzdrtxjti1re,Midtjylland,59as3grjvj19voay31j3yfgni,6,2,Substitute,NaN,Attacker,11,2,2,1,4,2,NaN,8,16,5,45,6,1,3,12,8,11,NaN,2,NaN,1,NaN,NaN,NaN,1,3,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,3511,NaN,Midtjylland vs Randers,2eap1ncrkedmhhfuikpuxttzo,2025-09-29,10,DNK,Superliga,2025_2026
P. Izzo,dmxzug2enscx331w5vmdzn2s5,Randers,9w3sjm5ml4sjr2v81oxzdrt8v,NaN,NaN,Goalkeeper,Centre,NaN,22,NaN,3,1,20,2,NaN,6,35,26,90,26,5,9,17,1,5,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,4231,NaN,Midtjylland vs Randers,2eap1ncrkedmhhfuikpuxttzo,2025-09-29,17,DNK,Superliga,2025_2026
N. Dyhr,60z63hezwwosjnhvamcwxtre1,Randers,9w3sjm5ml4sjr2v81oxzdrt8v,3,2,Defender,Left,NaN,23,NaN,2,1,12,1,NaN,11,27,14,86,7,1,1,15,6,7,NaN,1,1,NaN,1,2,1,NaN,3,NaN,NaN,NaN,NaN,1,,NaN,NaN,,,4231,NaN,Midtjylland vs Randers,2eap1ncrkedmhhfuikpuxttzo,2025-09-29,7,DNK,Superliga,2025_2026
W. Dammers,8cox96ikk1k4c24f0y5ef45x,Randers,9w3sjm5ml4sjr2v81oxzdrt8v,6,5,Defender,Left/Centre,NaN,36,NaN,2,NaN,29,2,NaN,11,39,31,90,13,5,2,12,5,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,4231,NaN,Midtjylland vs Randers,2eap1ncrkedmhhfuikpuxttzo,2025-09-29,5,DNK,Superliga,2025_2026
D. Høegh,effgiwtme6eu08o1ninlnqqqd,Randers,9w3sjm5ml4sjr2v81oxzdrt8v,6,4,Defender,Centre/Right,NaN,28,NaN,3,NaN,25,3,NaN,4,35,30,90,16,1,5,6,1,2,NaN,1,NaN,1,1,NaN,1,NaN,1,NaN,NaN,1,NaN,NaN,,NaN,NaN,,,4231,NaN,Midtjylland vs Randers,2eap1ncrkedmhhfuikpuxttzo,2025-09-29,7,DNK,Superliga,2025_2026
O. Olsen,6m5ftd7c68b2d4d2931xs5srt,Randers,9w3sjm5ml4sjr2v81oxzdrt8v,6,2,Defender,Right,NaN,20,NaN,7,2,9,4,NaN,11,28,14,90,13,1,5,14,6,7,1,4,1,1,5,NaN,5,1,2,2,NaN,NaN,NaN,NaN,,NaN,NaN,,,4231,1,Midtjylland vs Randers,2eap1ncrkedmhhfuikpuxttzo,2025-09-29,10,DNK,Superliga,2025_2026
J. Björkengren,6uj3c69lgu6boblkjiuhoy6eh,Randers,9w3sjm5ml4sjr2v81oxzdrt8v,3,NaN,Defensive Midfielder,Left/Centre,NaN,26,NaN,7,NaN,17,3,NaN,11,31,21,86,12,4,5,12,6,6,NaN,1,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,4231,NaN,Midtjylland vs Randers,2eap1ncrkedmhhfuikpuxttzo,2025-09-29,5,DNK,Superliga,2025_2026
A. Rømer,2mawaijd9czgtd5jh9myk434l,Randers,9w3sjm5ml4sjr2v81oxzdrt8v,4,NaN,Defensive Midfielder,Centre/Right,NaN,27,1,2,1,23,1,NaN,8,30,25,73,9,1,2,9,4,5,1,NaN,1,1,1,NaN,1,1,1,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,4231,NaN,Midtjylland vs Randers,2eap1ncrkedmhhfuikpuxttzo,2025-09-29,4,DNK,Superliga,2025_2026
M. Greve,8domjmewnw5h6b19vef8w0afp,Randers,9w3sjm5ml4sjr2v81oxzdrt8v,7,1,Attacking Midfielder,Left,NaN,35,2,2,10,23,3,NaN,15,40,25,90,14,5,5,24,11,13,2,NaN,2,2,NaN,4,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,,4,4,,,4231,NaN,Midtjylland vs Randers,2eap1ncrkedmhhfuikpuxttzo,2025-09-29,22,DNK,Superliga,2025_2026
M. Themsen,4vfbiav52mg5s9vnx53f0nhuc,Randers,9w3sjm5ml4sjr2v81oxzdrt8v,6,1,Attacking Midfielder,Centre,NaN,11,1,2,NaN,3,1,NaN,8,16,5,73,5,NaN,2,11,5,6,1,NaN,1,1,NaN,NaN,NaN,2,1,1,NaN,NaN,NaN,NaN,,1,NaN,,,4231,NaN,Midtjylland vs Randers,2eap1ncrkedmhhfuikpuxttzo,2025-09-29,9,DNK,Superliga,2025_2026
E. Mahmoud,d1j2a0az2datf1l2efdzne7vu,Randers,9w3sjm5ml4sjr2v81oxzdrt8v,5,NaN,Attacking Midfielder,Right,NaN,16,3,3,1,11,4,2,5,21,15,73,5,3,8,7,5,6,NaN,NaN,NaN,4,NaN,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,4231,NaN,Midtjylland vs Randers,2eap1ncrkedmhhfuikpuxttzo,2025-09-29,13,DNK,Superliga,2025_2026
Mohamed Touré,1329qhvvxpp6j4q5esh4n3hii,Randers,9w3sjm5ml4sjr2v81oxzdrt8v,4,2,Striker,Centre,NaN,10,2,7,NaN,7,1,1,5,14,7,90,2,NaN,3,9,4,5,1,2,1,2,NaN,NaN,NaN,2,5,2,NaN,NaN,NaN,NaN,,3,3,,,4231,NaN,Midtjylland vs Randers,2eap1ncrkedmhhfuikpuxttzo,2025-09-29,10,DNK,Superliga,2025_2026
Amin Al Hamawi,2iwpx1vz8t3boh0aauel1bok4,Randers,9w3sjm5ml4sjr2v81oxzdrt8v,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,4231,NaN,Midtjylland vs Randers,2eap1ncrkedmhhfuikpuxttzo,2025-09-29,NaN,DNK,Superliga,2025_2026
M. Albæk,61n7eb9uosh81qudss50lim8k,Randers,9w3sjm5ml4sjr2v81oxzdrt8v,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,4231,NaN,Midtjylland vs Randers,2eap1ncrkedmhhfuikpuxttzo,2025-09-29,NaN,DNK,Superliga,2025_2026
J. Storch,15fo180vixn0lb65fujttit3p,Randers,9w3sjm5ml4sjr2v81oxzdrt8v,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,4231,NaN,Midtjylland vs Randers,2eap1ncrkedmhhfuikpuxttzo,2025-09-29,NaN,DNK,Superliga,2025_2026
N. Campbell,ag40mk09zc8tzbkr7dnnqumay,Randers,9w3sjm5ml4sjr2v81oxzdrt8v,1,NaN,Substitute,NaN,Midfielder,4,NaN,NaN,NaN,1,2,NaN,3,5,1,17,NaN,NaN,3,4,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,3,1,NaN,1,NaN,NaN,,NaN,NaN,,,4231,NaN,Midtjylland vs Randers,2eap1ncrkedmhhfuikpuxttzo,2025-09-29,2,DNK,Superliga,2025_2026
S. Hansen,3cdo7b8vwb5kzeoaxzqm6esk4,Randers,9w3sjm5ml4sjr2v81oxzdrt8v,NaN,NaN,Substitute,NaN,Midfielder,2,NaN,NaN,NaN,1,NaN,NaN,1,2,1,4,NaN,NaN,NaN,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,4231,NaN,Midtjylland vs Randers,2eap1ncrkedmhhfuikpuxttzo,2025-09-29,NaN,DNK,Superliga,2025_2026
F. Lauenborg,o7nooyu95nab78ys541e3uuh,Randers,9w3sjm5ml4sjr2v81oxzdrt8v,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,4231,NaN,Midtjylland vs Randers,2eap1ncrkedmhhfuikpuxttzo,2025-09-29,NaN,DNK,Superliga,2025_2026
S. Odey,9yuyz4ci6wqikd6ckjstbt2i1,Randers,9w3sjm5ml4sjr2v81oxzdrt8v,4,2,Substitute,NaN,Attacker,6,NaN,2,NaN,5,NaN,NaN,1,11,7,17,3,NaN,NaN,4,1,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,2,1,,,4231,NaN,Midtjylland vs Randers,2eap1ncrkedmhhfuikpuxttzo,2025-09-29,8,DNK,Superliga,2025_2026
L. Pedersen,brsecgiiou4wcogoimzawyhp0,Randers,9w3sjm5ml4sjr2v81oxzdrt8v,3,NaN,Substitute,NaN,Midfielder,6,1,1,1,3,NaN,1,3,8,4,17,4,NaN,2,5,NaN,NaN,NaN,NaN,NaN,2,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,4231,NaN,Midtjylland vs Randers,2eap1ncrkedmhhfuikpuxttzo,2025-09-29,5,DNK,Superliga,2025_2026
O. Seck,e5tz5hfcjfbyupnsvu031j9xw,Randers,9w3sjm5ml4sjr2v81oxzdrt8v,NaN,NaN,Substitute,NaN,Midfielder,1,NaN,1,NaN,NaN,NaN,NaN,1,2,NaN,4,1,2,NaN,2,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,4231,NaN,Midtjylland vs Randers,2eap1ncrkedmhhfuikpuxttzo,2025-09-29,1,DNK,Superliga,2025_2026
V. Myhra,4clmd8g8jogdfvauhijd7n55h,OB,dbl7ir1qugqz8nvp1vzn8im50,NaN,NaN,Goalkeeper,Centre,NaN,30,NaN,NaN,3,25,3,NaN,10,44,32,90,40,8,8,25,3,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3412,NaN,OB vs SønderjyskE,2h0ijy3omi4i429b3lz8jh82c,2025-10-03,23,DNK,Superliga,2025_2026
B. Paulsen,dqtarwrqvkopmzbt2ovp2dln9,OB,dbl7ir1qugqz8nvp1vzn8im50,4,3,Defender,Left/Centre,NaN,46,NaN,4,1,34,4,NaN,18,54,38,90,26,3,4,24,6,10,1,1,1,NaN,5,1,5,NaN,9,2,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,3412,1,OB vs SønderjyskE,2h0ijy3omi4i429b3lz8jh82c,2025-10-03,12,DNK,Superliga,2025_2026
J. Berthel Askou,4n002w0ii1wqwx8t5xc1bzf2s,OB,dbl7ir1qugqz8nvp1vzn8im50,1,NaN,Defender,Centre,NaN,39,NaN,6,NaN,32,6,NaN,7,40,32,90,7,1,7,8,2,2,NaN,2,NaN,1,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3412,NaN,OB vs SønderjyskE,2h0ijy3omi4i429b3lz8jh82c,2025-10-03,1,DNK,Superliga,2025_2026
N. Bürgy,auk14ut8cwaqop549u2zmfgt1,OB,dbl7ir1qugqz8nvp1vzn8im50,2,NaN,Defender,Centre/Right,NaN,29,NaN,7,1,20,2,NaN,10,36,23,90,20,13,5,17,6,12,NaN,5,NaN,3,2,NaN,2,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3412,NaN,OB vs SønderjyskE,2h0ijy3omi4i429b3lz8jh82c,2025-10-03,11,DNK,Superliga,2025_2026
A. Sørensen,bxamae8lo647u6k3kruigir8q,OB,dbl7ir1qugqz8nvp1vzn8im50,3,NaN,Midfielder,Left,NaN,27,1,1,8,9,3,NaN,20,35,13,90,11,3,5,30,12,15,NaN,1,1,1,3,8,3,1,5,1,NaN,1,2,1,NaN,NaN,NaN,NaN,NaN,3412,NaN,OB vs SønderjyskE,2h0ijy3omi4i429b3lz8jh82c,2025-10-03,18,DNK,Superliga,2025_2026
I. Ouédraogo,b9etqcvi0eueu0bh49roth638,OB,dbl7ir1qugqz8nvp1vzn8im50,4,2,Midfielder,Left/Centre,NaN,42,1,7,2,21,3,1,22,56,23,90,19,7,6,34,4,11,NaN,2,NaN,3,2,NaN,2,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,1,1,NaN,NaN,3412,NaN,OB vs SønderjyskE,2h0ijy3omi4i429b3lz8jh82c,2025-10-03,15,DNK,Superliga,2025_2026
L. Owusu,e42jh6bbwn4aybdnysonrvutx,OB,dbl7ir1qugqz8nvp1vzn8im50,5,NaN,Midfielder,Centre/Right,NaN,31,NaN,3,NaN,16,1,NaN,16,43,18,82,8,4,5,27,8,16,2,2,2,3,NaN,1,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,1,1,NaN,NaN,3412,NaN,OB vs SønderjyskE,2h0ijy3omi4i429b3lz8jh82c,2025-10-03,16,DNK,Superliga,2025_2026
M. McCoy,8f1mw21tbkct0slelpdznf7dg,OB,dbl7ir1qugqz8nvp1vzn8im50,4,1,Midfielder,Right,NaN,19,4,5,3,9,1,2,12,22,9,90,4,2,3,17,6,7,2,NaN,2,2,2,4,2,1,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,3412,NaN,OB vs SønderjyskE,2h0ijy3omi4i429b3lz8jh82c,2025-10-03,9,DNK,Superliga,2025_2026
F. Arp,2mhcqwpftx46hwl2r7smhog6h,OB,dbl7ir1qugqz8nvp1vzn8im50,7,NaN,Attacking Midfielder,Centre,NaN,27,2,5,11,10,4,NaN,21,34,11,89,6,5,8,32,7,12,NaN,1,1,4,NaN,4,NaN,1,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3412,NaN,OB vs SønderjyskE,2h0ijy3omi4i429b3lz8jh82c,2025-10-03,23,DNK,Superliga,2025_2026
J. Grot,5vwzliaibdlhfm38g8v5z0r8p,OB,dbl7ir1qugqz8nvp1vzn8im50,4,1,Striker,Left/Centre,NaN,14,2,6,NaN,6,NaN,1,8,22,7,90,5,2,NaN,15,4,10,NaN,3,NaN,NaN,NaN,NaN,NaN,1,5,2,NaN,NaN,NaN,NaN,NaN,4,2,NaN,NaN,3412,NaN,OB vs SønderjyskE,2h0ijy3omi4i429b3lz8jh82c,2025-10-03,14,DNK,Superliga,2025_2026
N. Ganaus,49m6v23y89mzt0tfccsamswoa,OB,dbl7ir1qugqz8nvp1vzn8im50,4,2,Striker,Centre/Right,NaN,3,1,1,NaN,1,NaN,1,2,3,1,45,NaN,1,2,2,1,1,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,3412,NaN,OB vs SønderjyskE,2h0ijy3omi4i429b3lz8jh82c,2025-10-03,5,DNK,Superliga,2025_2026
V. Friis,ejlaev7fw1ha8sa2y4rso9wr8,OB,dbl7ir1qugqz8nvp1vzn8im50,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3412,NaN,OB vs SønderjyskE,2h0ijy3omi4i429b3lz8jh82c,2025-10-03,NaN,DNK,Superliga,2025_2026
J. Gomez,ev2s21ogvpjtata4fndi868ve,OB,dbl7ir1qugqz8nvp1vzn8im50,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3412,NaN,OB vs SønderjyskE,2h0ijy3omi4i429b3lz8jh82c,2025-10-03,NaN,DNK,Superliga,2025_2026
G. Grubbe,2uw6m0yavlvkkiob73hoywb56,OB,dbl7ir1qugqz8nvp1vzn8im50,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,1,NaN,8,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3412,NaN,OB vs SønderjyskE,2h0ijy3omi4i429b3lz8jh82c,2025-10-03,1,DNK,Superliga,2025_2026
E. Hansborg-Sørensen,ewh6t7yo6clfewu89uznll9uc,OB,dbl7ir1qugqz8nvp1vzn8im50,1,1,Substitute,NaN,Attacker,1,NaN,NaN,NaN,NaN,NaN,NaN,1,1,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3412,NaN,OB vs SønderjyskE,2h0ijy3omi4i429b3lz8jh82c,2025-10-03,NaN,DNK,Superliga,2025_2026
M. Andersen,3ukx6q0q54uzz78gl7k10o2dw,OB,dbl7ir1qugqz8nvp1vzn8im50,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3412,NaN,OB vs SønderjyskE,2h0ijy3omi4i429b3lz8jh82c,2025-10-03,NaN,DNK,Superliga,2025_2026
W. Martin,15jhbyn4wsbd865fd9djcwaok,OB,dbl7ir1qugqz8nvp1vzn8im50,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3412,NaN,OB vs SønderjyskE,2h0ijy3omi4i429b3lz8jh82c,2025-10-03,NaN,DNK,Superliga,2025_2026
T. Sander,bl9em2c9quspd4afzwqn81xxw,OB,dbl7ir1qugqz8nvp1vzn8im50,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3412,NaN,OB vs SønderjyskE,2h0ijy3omi4i429b3lz8jh82c,2025-10-03,NaN,DNK,Superliga,2025_2026
J. Niemiec,6s3lkxgo7i5lktx7ultybs3ys,OB,dbl7ir1qugqz8nvp1vzn8im50,7,5,Substitute,NaN,Attacker,3,1,4,NaN,1,1,1,3,6,2,45,1,NaN,3,5,NaN,1,NaN,1,NaN,2,1,NaN,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,3412,NaN,OB vs SønderjyskE,2h0ijy3omi4i429b3lz8jh82c,2025-10-03,5,DNK,Superliga,2025_2026
M. Abrahamsen,f31mk6o4xs3783bginjsbuvis,OB,dbl7ir1qugqz8nvp1vzn8im50,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3412,NaN,OB vs SønderjyskE,2h0ijy3omi4i429b3lz8jh82c,2025-10-03,NaN,DNK,Superliga,2025_2026
M. Bundgaard,dcocgxtuabo0rwzwukvqky9uy,SønderjyskE,aljua8crr0vkwit0j3m59jw9j,NaN,NaN,Goalkeeper,Centre,NaN,12,NaN,NaN,NaN,20,4,NaN,1,14,22,90,15,2,9,3,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,451,NaN,OB vs SønderjyskE,2h0ijy3omi4i429b3lz8jh82c,2025-10-03,4,DNK,Superliga,2025_2026
D. Grétarsson,czpstoiy12awqpasz573ckp91,SønderjyskE,aljua8crr0vkwit0j3m59jw9j,7,1,Defender,Left,NaN,50,3,8,3,20,2,3,31,63,25,90,25,13,2,39,20,24,3,1,3,NaN,2,1,2,1,2,1,1,NaN,1,1,1,NaN,NaN,NaN,NaN,451,NaN,OB vs SønderjyskE,2h0ijy3omi4i429b3lz8jh82c,2025-10-03,18,DNK,Superliga,2025_2026
M. Soulas,6rd849oap6uh93wdwjk8590q1,SønderjyskE,aljua8crr0vkwit0j3m59jw9j,3,3,Defender,Left/Centre,NaN,102,NaN,7,NaN,65,4,NaN,39,111,67,90,42,14,5,46,14,18,1,5,1,1,1,NaN,1,NaN,3,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,451,NaN,OB vs SønderjyskE,2h0ijy3omi4i429b3lz8jh82c,2025-10-03,9,DNK,Superliga,2025_2026
M. Jensen,6ul2nma4j0a7e2li6wyyrpal1,SønderjyskE,aljua8crr0vkwit0j3m59jw9j,3,2,Defender,Centre/Right,NaN,87,NaN,3,1,55,3,NaN,33,98,56,90,34,15,5,43,8,16,NaN,2,NaN,2,3,NaN,3,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,451,NaN,OB vs SønderjyskE,2h0ijy3omi4i429b3lz8jh82c,2025-10-03,11,DNK,Superliga,2025_2026
A. Oggesen,3361cs2j60yxzy9mir80byqc5,SønderjyskE,aljua8crr0vkwit0j3m59jw9j,NaN,NaN,Defender,Right,NaN,62,1,5,8,36,3,1,28,79,42,90,30,14,8,45,14,22,NaN,1,1,4,NaN,3,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,451,NaN,OB vs SønderjyskE,2h0ijy3omi4i429b3lz8jh82c,2025-10-03,24,DNK,Superliga,2025_2026
O. Hyseni,94560hgwsjkx8qgz48f7gzitw,SønderjyskE,aljua8crr0vkwit0j3m59jw9j,7,3,Midfielder,Left,NaN,6,4,3,NaN,4,NaN,1,2,12,5,45,3,2,2,7,2,6,NaN,NaN,NaN,1,1,NaN,1,NaN,1,NaN,NaN,1,NaN,NaN,NaN,3,2,NaN,NaN,451,NaN,OB vs SønderjyskE,2h0ijy3omi4i429b3lz8jh82c,2025-10-03,12,DNK,Superliga,2025_2026
