playerName,team_name,label,possessionValue.pvValue,possessionValue.pvAdded
C. Rodrigues,Bastia,Bastia vs Troyes,0.037364999999999995,0.009348700000000001
C. Rodrigues,Bastia,Martigues vs Bastia,0.0729979,-0.0320402
C. Rodrigues,Bastia,Metz vs Bastia,0.0180412,-0.0144557
C. Sabaly,Metz,Metz vs Bastia,0.45606800000000003,0.09743520000000001
C. Sabaly,Metz,Metz vs Laval,0.2833722,0.0447949
C. Sabaly,Metz,Paris FC vs Metz,0.2337039,0.07682019999999999
C. Sabaly,Metz,Rodez vs Metz,0.0698732,-0.0108332
C. Vidal,Ajaccio,Ajaccio vs Troyes,0.26832280000000003,0.18625629999999999
C. Vidal,Ajaccio,Red Star vs Ajaccio,0.0498328,0.025666
C. Vincent,Bastia,Bastia vs Amiens SC,0.5716803,0.13259059999999998
C. Vincent,Bastia,Bastia vs Troyes,0.1079413,-0.016914299999999997
C. Vincent,Bastia,Martigues vs Bastia,0.1124121,-0.010849999999999999
C. Vincent,Bastia,Metz vs Bastia,0.09371090000000001,0.006714100000000002
D. Da Silva,Clermont,Clermont vs Dunkerque,0.0,0.0
D. Da Silva,Clermont,Clermont vs Paris FC,0.2111632,0.0863642
D. Da Silva,Clermont,Clermont vs Pau,0.22818750000000002,0.1325098
D. Da Silva,Clermont,Troyes vs Clermont,0.1500714,0.0786943
D. Debohi,Caen,Caen vs Annecy,0.2787552,0.1605947
D. Debohi,Caen,Caen vs Paris FC,0.1268594,0.0345007
D. Debohi,Caen,Grenoble Foot 38 vs Caen,0.1767321,0.0712614
D. Debohi,Caen,Pau vs Caen,0.1172618,0.0470707
D. Durand,Red Star,Amiens SC vs Red Star,0.3386395,0.142758
D. Durand,Red Star,Guingamp vs Red Star,0.7746015,0.244086
D. Durand,Red Star,Lorient vs Red Star,0.0,0.0
D. Durand,Red Star,Red Star vs Ajaccio,0.1209808,-0.013460199999999999
D. Durivaux,Red Star,Guingamp vs Red Star,0.0143071,0.0078745
D. Durivaux,Red Star,Lorient vs Red Star,0.0,0.0
D. Durivaux,Red Star,Red Star vs Ajaccio,0.050906400000000004,0.0073617
D. Gomis,Guingamp,Rodez vs Guingamp,0.16931670000000001,0.0812614
D. Jean,Rodez,Rodez vs Guingamp,0.08170970000000001,0.0011321999999999999
D. Jean,Rodez,Rodez vs Metz,0.30300730000000003,0.1236767
D. Louiserre,Guingamp,Guingamp vs Red Star,0.4740156,-0.004259
D. Louiserre,Guingamp,Guingamp vs Troyes,0.6416272,0.3769531
D. Louiserre,Guingamp,Laval vs Guingamp,0.622558,0.1962333
D. Louiserre,Guingamp,Rodez vs Guingamp,0.6435730000000001,0.24426889999999998
D. Mazou-Sacko,Rodez,Dunkerque vs Rodez,0.21845900000000001,0.1077797
D. Mazou-Sacko,Rodez,Rodez vs Guingamp,0.2115083,-0.0946327
D. Mazou-Sacko,Rodez,Rodez vs Metz,0.028276600000000002,0.009890200000000002
D. Meddah,Caen,Caen vs Annecy,0.1535024,0.016846
D. Meddah,Caen,Caen vs Paris FC,0.052218600000000004,0.0203207
