player_matchName,player_playerId,contestantId,duelLost,aerialLost,player_position,player_positionSide,player_subPosition,successfulOpenPlayPass,totalContest,duelWon,penAreaEntries,accurateBackZonePass,possWonDef3rd,wonContest,accurateFwdZonePass,openPlayPass,totalBackZonePass,minsPlayed,fwdPass,finalThirdEntries,ballRecovery,totalFwdZonePass,successfulFinalThirdPasses,totalFinalThirdPasses,attAssistOpenplay,aerialWon,totalAttAssist,possWonMid3rd,interception,totalCrossNocorner,interceptionWon,attOpenplay,touchesInOppBox,attemptsIbox,totalThroughBall,possWonAtt3rd,accurateCrossNocorner,bigChanceCreated,accurateThroughBall,totalLayoffs,accurateLayoffs,totalFastbreak,shotFastbreak,formationUsed,goals,label,match_id,date
F. Engelhardt,4wn78h9vlb3x0b2stfyjfjskq,dcwu77dqmh2v2qzqlf9sl1cuj,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,343,NaN,Viktoria Köln vs MSV Duisburg,3s4i3gqdmvkq5c4dhtuz40zys,2023-09-23
M. Fritz,di422t11tuep1fabpvh36iswl,dcwu77dqmh2v2qzqlf9sl1cuj,1,1,Substitute,NaN,Midfielder,2,NaN,NaN,NaN,1,NaN,NaN,1,2,1,17,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,343,NaN,Viktoria Köln vs MSV Duisburg,3s4i3gqdmvkq5c4dhtuz40zys,2023-09-23
S. Handle,3bqle2f14h0by3sv62h7wyq51,dcwu77dqmh2v2qzqlf9sl1cuj,1,NaN,Substitute,NaN,Midfielder,6,NaN,1,NaN,4,3,NaN,2,10,6,31,6,2,3,4,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,343,NaN,Viktoria Köln vs MSV Duisburg,3s4i3gqdmvkq5c4dhtuz40zys,2023-09-23
Hong Seok-Ju,wr8j2xobnkler99n40d7mj9w,dcwu77dqmh2v2qzqlf9sl1cuj,3,1,Substitute,NaN,Attacker,7,2,1,1,1,NaN,NaN,6,8,2,31,NaN,NaN,2,6,5,5,NaN,NaN,1,2,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,343,NaN,Viktoria Köln vs MSV Duisburg,3s4i3gqdmvkq5c4dhtuz40zys,2023-09-23
D. Kubatta,dzeup3m0ua8zf25xmaz3thvfu,dcwu77dqmh2v2qzqlf9sl1cuj,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,343,NaN,Viktoria Köln vs MSV Duisburg,3s4i3gqdmvkq5c4dhtuz40zys,2023-09-23
S. Najar,wl7c8p5meoobil5ygelebuqy,dcwu77dqmh2v2qzqlf9sl1cuj,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,343,NaN,Viktoria Köln vs MSV Duisburg,3s4i3gqdmvkq5c4dhtuz40zys,2023-09-23
J. Sticker,54ucgwtzapnpoftpxutgrxr3e,dcwu77dqmh2v2qzqlf9sl1cuj,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,343,NaN,Viktoria Köln vs MSV Duisburg,3s4i3gqdmvkq5c4dhtuz40zys,2023-09-23
L. de Meester,2gp52w9k2fhapqeh831p2kmqc,dcwu77dqmh2v2qzqlf9sl1cuj,NaN,NaN,Substitute,NaN,Attacker,2,NaN,NaN,1,NaN,1,NaN,2,5,2,12,2,2,3,3,1,2,1,NaN,1,2,1,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,,,343,NaN,Viktoria Köln vs MSV Duisburg,3s4i3gqdmvkq5c4dhtuz40zys,2023-09-23
V. Müller,a2l4ep71txn2edtjjcgewai5m,1i4jphpy8mkxvkx3e3n6s4mm4,NaN,NaN,Goalkeeper,Centre,NaN,13,NaN,NaN,NaN,16,2,NaN,3,22,19,90,22,2,5,10,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Viktoria Köln vs MSV Duisburg,3s4i3gqdmvkq5c4dhtuz40zys,2023-09-23
B. Moğultay,2jdhaxtefr8dyxogyw2wwnwus,1i4jphpy8mkxvkx3e3n6s4mm4,3,NaN,Defender,Left,NaN,21,NaN,1,3,6,2,NaN,15,32,12,90,17,8,7,22,8,11,NaN,NaN,NaN,5,1,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Viktoria Köln vs MSV Duisburg,3s4i3gqdmvkq5c4dhtuz40zys,2023-09-23
M. Senger,km42sfji4llz5wwbzuw9krqi,1i4jphpy8mkxvkx3e3n6s4mm4,1,NaN,Defender,Left/Centre,NaN,24,NaN,2,NaN,23,3,NaN,4,27,24,90,9,2,4,6,1,2,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Viktoria Köln vs MSV Duisburg,3s4i3gqdmvkq5c4dhtuz40zys,2023-09-23
S. Mai,7znd8p69zwe45yawwgx2ijzkl,1i4jphpy8mkxvkx3e3n6s4mm4,5,1,Defender,Centre/Right,NaN,24,NaN,2,1,17,7,NaN,8,34,22,90,20,7,8,13,3,8,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Viktoria Köln vs MSV Duisburg,3s4i3gqdmvkq5c4dhtuz40zys,2023-09-23
J. Bitter,bei3htu2mnpmow7mwncewy4t1,1i4jphpy8mkxvkx3e3n6s4mm4,3,NaN,Defender,Right,NaN,17,NaN,4,9,8,2,NaN,9,26,10,90,15,7,4,23,6,11,NaN,NaN,NaN,2,4,7,4,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Viktoria Köln vs MSV Duisburg,3s4i3gqdmvkq5c4dhtuz40zys,2023-09-23
C. Jander,ai6mu8lam7ctr21ei82w7dene,1i4jphpy8mkxvkx3e3n6s4mm4,5,NaN,Defensive Midfielder,Left/Centre,NaN,30,4,10,3,15,3,3,17,40,18,90,14,8,12,26,8,13,1,1,1,6,3,NaN,3,4,2,1,NaN,3,NaN,NaN,NaN,1,1,,,4231,NaN,Viktoria Köln vs MSV Duisburg,3s4i3gqdmvkq5c4dhtuz40zys,2023-09-23
N. Stierlin,1eg5f29hp4g7han7tks318z55,1i4jphpy8mkxvkx3e3n6s4mm4,4,1,Defensive Midfielder,Centre/Right,NaN,24,1,5,4,12,2,NaN,13,32,16,89,13,2,8,19,6,8,NaN,1,NaN,5,NaN,3,NaN,NaN,1,NaN,NaN,1,1,NaN,NaN,NaN,NaN,,,4231,NaN,Viktoria Köln vs MSV Duisburg,3s4i3gqdmvkq5c4dhtuz40zys,2023-09-23
T. Köther,2a0imj4hak43tj320nok49tnu,1i4jphpy8mkxvkx3e3n6s4mm4,NaN,NaN,Attacking Midfielder,Left,NaN,16,1,9,6,3,1,1,14,24,6,90,6,6,5,26,5,9,3,NaN,3,4,1,7,1,4,6,3,NaN,NaN,1,NaN,NaN,NaN,NaN,,,4231,NaN,Viktoria Köln vs MSV Duisburg,3s4i3gqdmvkq5c4dhtuz40zys,2023-09-23
C. Ekene,2q5q5r04ys5ko961nx8ca2rc9,1i4jphpy8mkxvkx3e3n6s4mm4,5,1,Attacking Midfielder,Centre,NaN,7,3,3,1,2,2,2,5,15,6,75,5,1,4,10,4,7,1,1,1,1,1,1,1,1,3,1,NaN,1,NaN,1,NaN,NaN,NaN,,,4231,NaN,Viktoria Köln vs MSV Duisburg,3s4i3gqdmvkq5c4dhtuz40zys,2023-09-23
R. Feltscher,7xhffbmvvrctuswgz1oiwul1,1i4jphpy8mkxvkx3e3n6s4mm4,5,1,Attacking Midfielder,Right,NaN,16,4,6,6,7,5,2,10,25,9,89,14,8,6,21,7,10,2,2,2,1,3,5,3,1,2,1,NaN,NaN,1,NaN,NaN,NaN,NaN,,,4231,NaN,Viktoria Köln vs MSV Duisburg,3s4i3gqdmvkq5c4dhtuz40zys,2023-09-23
P. Köpke,4zk3quzhjt36y00kocaq8ev2t,1i4jphpy8mkxvkx3e3n6s4mm4,3,NaN,Striker,Centre,NaN,15,NaN,2,1,2,NaN,NaN,13,17,2,75,5,1,4,15,7,7,NaN,1,NaN,2,2,NaN,2,2,3,2,NaN,2,NaN,NaN,NaN,2,2,,,4231,NaN,Viktoria Köln vs MSV Duisburg,3s4i3gqdmvkq5c4dhtuz40zys,2023-09-23
H. Anhari,vc4wmj9by6hkhc8s60hrwvf8,1i4jphpy8mkxvkx3e3n6s4mm4,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Viktoria Köln vs MSV Duisburg,3s4i3gqdmvkq5c4dhtuz40zys,2023-09-23
M. Bakalorz,aqfnuckxodd3j9518izwf7emt,1i4jphpy8mkxvkx3e3n6s4mm4,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Viktoria Köln vs MSV Duisburg,3s4i3gqdmvkq5c4dhtuz40zys,2023-09-23
A. Bakir,9sszfktgmr5fbifj6vyk61k6i,1i4jphpy8mkxvkx3e3n6s4mm4,3,NaN,Substitute,NaN,Attacker,3,2,1,NaN,1,NaN,NaN,3,8,2,15,4,NaN,NaN,7,1,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Viktoria Köln vs MSV Duisburg,3s4i3gqdmvkq5c4dhtuz40zys,2023-09-23
M. Braune,cy9mon9vv49wvz0y5pw1g52zu,1i4jphpy8mkxvkx3e3n6s4mm4,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Viktoria Köln vs MSV Duisburg,3s4i3gqdmvkq5c4dhtuz40zys,2023-09-23
S. Castañeda,zj59uztnn42yuyawd39evp0q,1i4jphpy8mkxvkx3e3n6s4mm4,NaN,NaN,Substitute,NaN,Defender,4,NaN,NaN,NaN,2,NaN,NaN,2,5,3,1,1,NaN,NaN,2,2,2,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Viktoria Köln vs MSV Duisburg,3s4i3gqdmvkq5c4dhtuz40zys,2023-09-23
T. Fleckstein,1bi8vsp4sswwbztks4hd9ueax,1i4jphpy8mkxvkx3e3n6s4mm4,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Viktoria Köln vs MSV Duisburg,3s4i3gqdmvkq5c4dhtuz40zys,2023-09-23
B. Girth,e3rw706pdl4hrnu1mz6pa69qt,1i4jphpy8mkxvkx3e3n6s4mm4,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Viktoria Köln vs MSV Duisburg,3s4i3gqdmvkq5c4dhtuz40zys,2023-09-23
M. Knoll,4tos51x2grup7hvjjhg8l621h,1i4jphpy8mkxvkx3e3n6s4mm4,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Viktoria Köln vs MSV Duisburg,3s4i3gqdmvkq5c4dhtuz40zys,2023-09-23
P. König,a3m2tsr94xiw1xmbwt6u5c222,1i4jphpy8mkxvkx3e3n6s4mm4,1,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,3,NaN,15,NaN,2,NaN,4,NaN,2,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Viktoria Köln vs MSV Duisburg,3s4i3gqdmvkq5c4dhtuz40zys,2023-09-23
L. Unbehaun,3y3krzx5g6hxunvllkgn34b8p,3qheqndokbtwr4smt85w4fr82,NaN,NaN,Goalkeeper,Centre,NaN,26,NaN,2,1,27,3,NaN,2,34,28,88,26,4,10,9,NaN,4,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,433,NaN,Verl vs Borussia Dortmund II,3sdwju0cs2hruu4mpuwwujj84,2023-09-23
M. Stöcker,6omb83e9k9kgcigl0mehc41k9,3qheqndokbtwr4smt85w4fr82,2,NaN,Defender,Left,NaN,33,NaN,4,2,25,5,NaN,8,39,26,90,14,4,5,13,5,8,NaN,2,NaN,NaN,1,NaN,1,1,1,NaN,,NaN,NaN,NaN,,NaN,NaN,,,433,NaN,Verl vs Borussia Dortmund II,3sdwju0cs2hruu4mpuwwujj84,2023-09-23
T. Paetow,ea29xnsvjd4u37ck0vphbt6fp,3qheqndokbtwr4smt85w4fr82,5,3,Defender,Left/Centre,NaN,77,1,5,11,71,2,1,11,81,73,90,18,1,5,14,NaN,1,NaN,NaN,NaN,3,1,2,1,NaN,1,1,,NaN,1,NaN,,NaN,NaN,,,433,NaN,Verl vs Borussia Dortmund II,3sdwju0cs2hruu4mpuwwujj84,2023-09-23
B. Pernot,1yg3wo956cq0rbrxsb4roha09,3qheqndokbtwr4smt85w4fr82,1,1,Defender,Centre/Right,NaN,94,NaN,2,1,79,4,NaN,20,108,85,90,44,5,4,28,2,6,1,1,1,NaN,NaN,NaN,NaN,NaN,5,3,,NaN,NaN,NaN,,NaN,NaN,,,433,NaN,Verl vs Borussia Dortmund II,3sdwju0cs2hruu4mpuwwujj84,2023-09-23
N. Ochojski,v3zdecrjsj2imtq3pgohblgq,3qheqndokbtwr4smt85w4fr82,2,NaN,Defender,Right,NaN,36,2,8,3,25,2,1,14,49,28,80,17,6,4,26,3,10,1,1,1,2,NaN,3,NaN,NaN,NaN,NaN,,NaN,1,NaN,,NaN,NaN,,,433,NaN,Verl vs Borussia Dortmund II,3sdwju0cs2hruu4mpuwwujj84,2023-09-23
O. Batista Meier,eqbo811or1jh9ps1llmrugpux,3qheqndokbtwr4smt85w4fr82,4,NaN,Midfielder,Left/Centre,NaN,29,4,5,8,13,4,2,21,40,18,90,16,9,9,29,9,15,NaN,NaN,5,5,NaN,4,NaN,2,NaN,NaN,,NaN,2,2,,NaN,NaN,,,433,1,Verl vs Borussia Dortmund II,3sdwju0cs2hruu4mpuwwujj84,2023-09-23
M. Benger,6sw8khen1j7cofljf3n4him09,3qheqndokbtwr4smt85w4fr82,4,NaN,Midfielder,Centre,NaN,43,NaN,2,NaN,29,1,NaN,15,51,32,73,13,3,5,20,4,4,1,1,1,3,1,NaN,1,NaN,1,NaN,,1,NaN,NaN,,NaN,NaN,,,433,NaN,Verl vs Borussia Dortmund II,3sdwju0cs2hruu4mpuwwujj84,2023-09-23
M. Corboz,e2t7czlfwcml2cy6njmyc7cvd,3qheqndokbtwr4smt85w4fr82,3,1,Midfielder,Centre/Right,NaN,72,1,5,1,45,4,1,28,81,47,90,24,16,12,35,15,21,1,NaN,2,6,3,NaN,3,2,1,1,,2,NaN,NaN,,1,1,,,433,NaN,Verl vs Borussia Dortmund II,3sdwju0cs2hruu4mpuwwujj84,2023-09-23
M. Wolfram,hydefi03uwyb6ri5gisb2or9,3qheqndokbtwr4smt85w4fr82,3,NaN,Striker,Left/Centre,NaN,15,1,5,1,4,NaN,NaN,13,21,4,80,4,3,2,19,6,12,1,3,1,2,NaN,1,NaN,2,6,2,,NaN,1,NaN,,1,1,,,433,1,Verl vs Borussia Dortmund II,3sdwju0cs2hruu4mpuwwujj84,2023-09-23
Y. Otto,a6eqckdoa2jncisc138dslrzd,3qheqndokbtwr4smt85w4fr82,6,1,Striker,Centre,NaN,13,3,5,NaN,8,NaN,NaN,7,16,8,80,5,1,NaN,10,4,6,NaN,2,NaN,NaN,NaN,NaN,NaN,2,2,1,,NaN,NaN,NaN,,NaN,NaN,,,433,NaN,Verl vs Borussia Dortmund II,3sdwju0cs2hruu4mpuwwujj84,2023-09-23
P. Kammerbauer,dmmvtfxdbolx1bih0y14xux91,3qheqndokbtwr4smt85w4fr82,4,1,Striker,Centre/Right,NaN,27,1,5,1,11,3,NaN,16,35,12,60,9,5,4,23,7,12,NaN,1,NaN,1,NaN,NaN,NaN,1,1,1,,NaN,NaN,NaN,,NaN,NaN,,,433,NaN,Verl vs Borussia Dortmund II,3sdwju0cs2hruu4mpuwwujj84,2023-09-23
T. Baack,cbc8ue8bqu2ovajblknkx0yqx,3qheqndokbtwr4smt85w4fr82,NaN,NaN,Substitute,NaN,Midfielder,1,NaN,2,NaN,1,1,NaN,NaN,6,3,17,2,1,1,3,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,433,NaN,Verl vs Borussia Dortmund II,3sdwju0cs2hruu4mpuwwujj84,2023-09-23
R. Friedrich,3usyq1a9v6yngvhwsy1to0h2i,3qheqndokbtwr4smt85w4fr82,2,2,Substitute,NaN,Attacker,1,NaN,NaN,1,1,NaN,NaN,NaN,3,1,10,1,NaN,1,2,NaN,2,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,1,NaN,,NaN,NaN,NaN,,NaN,NaN,,,433,NaN,Verl vs Borussia Dortmund II,3sdwju0cs2hruu4mpuwwujj84,2023-09-23
G. Guzy,2cnlpsx49dpyzfgs16t4ny1d6,3qheqndokbtwr4smt85w4fr82,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,433,NaN,Verl vs Borussia Dortmund II,3sdwju0cs2hruu4mpuwwujj84,2023-09-23
T. Knost,3quwf8qumnqd575zimle6zb3d,3qheqndokbtwr4smt85w4fr82,1,NaN,Substitute,NaN,Defender,2,NaN,NaN,NaN,2,NaN,NaN,NaN,3,2,10,1,NaN,1,1,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,433,NaN,Verl vs Borussia Dortmund II,3sdwju0cs2hruu4mpuwwujj84,2023-09-23
M. Mehlem,27g2uk12uboyi580fuel5z07p,3qheqndokbtwr4smt85w4fr82,NaN,NaN,Substitute,NaN,Midfielder,10,NaN,2,1,5,NaN,NaN,5,10,5,30,1,NaN,3,5,1,1,NaN,NaN,NaN,3,1,NaN,1,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,433,NaN,Verl vs Borussia Dortmund II,3sdwju0cs2hruu4mpuwwujj84,2023-09-23
D. Mikić,9pccniajj2cqpyxri1ret9hat,3qheqndokbtwr4smt85w4fr82,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,433,NaN,Verl vs Borussia Dortmund II,3sdwju0cs2hruu4mpuwwujj84,2023-09-23
H. Mittelstädt,b4sgg2lqf1hjv4jl991e0emeh,3qheqndokbtwr4smt85w4fr82,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,433,NaN,Verl vs Borussia Dortmund II,3sdwju0cs2hruu4mpuwwujj84,2023-09-23
T. Müller,45qvnr0m63j9hxex5aexxsoo9,3qheqndokbtwr4smt85w4fr82,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,2,5,2,NaN,4,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,433,NaN,Verl vs Borussia Dortmund II,3sdwju0cs2hruu4mpuwwujj84,2023-09-23
J. Wosz,ig3qth6mjoq5vz2l5zsqrvje,3qheqndokbtwr4smt85w4fr82,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,433,NaN,Verl vs Borussia Dortmund II,3sdwju0cs2hruu4mpuwwujj84,2023-09-23
M. Lotka,4u4lkw0zq671i7p9agoa57x7t,25j61j3nddighxngqktjlmt8n,NaN,NaN,Goalkeeper,Centre,NaN,14,NaN,1,1,18,NaN,NaN,NaN,18,20,90,11,2,16,6,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,442,NaN,Verl vs Borussia Dortmund II,3sdwju0cs2hruu4mpuwwujj84,2023-09-23
Guille Bueno,47euqju4w50lh2ubrushp5hqs,25j61j3nddighxngqktjlmt8n,5,1,Defender,Left,NaN,26,5,4,5,15,3,2,13,37,17,90,18,5,6,24,7,10,1,1,1,3,2,4,2,NaN,1,NaN,,NaN,2,NaN,,NaN,NaN,,,442,NaN,Verl vs Borussia Dortmund II,3sdwju0cs2hruu4mpuwwujj84,2023-09-23
B. Pudel,8vi3l756ez0e96k7muvg4ekbu,25j61j3nddighxngqktjlmt8n,4,3,Defender,Left/Centre,NaN,31,NaN,4,NaN,21,4,NaN,10,40,26,90,16,4,6,14,1,4,NaN,1,NaN,2,2,NaN,2,NaN,3,1,,NaN,NaN,NaN,,NaN,NaN,,,442,NaN,Verl vs Borussia Dortmund II,3sdwju0cs2hruu4mpuwwujj84,2023-09-23
A. Papadopoulos,8zl9wv46y5bchktqcwth3z3ai,25j61j3nddighxngqktjlmt8n,4,3,Defender,Centre/Right,NaN,32,2,5,1,20,4,2,12,42,24,90,12,7,7,18,2,7,NaN,1,NaN,3,1,NaN,1,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,442,NaN,Verl vs Borussia Dortmund II,3sdwju0cs2hruu4mpuwwujj84,2023-09-23
P. Göbel,39m25p1bwy84bkk9dp6t86jmd,25j61j3nddighxngqktjlmt8n,3,NaN,Defender,Right,NaN,24,NaN,1,10,13,3,NaN,17,40,16,90,22,16,7,37,10,22,1,NaN,2,3,1,4,1,NaN,NaN,NaN,,1,NaN,NaN,,NaN,NaN,,,442,1,Verl vs Borussia Dortmund II,3sdwju0cs2hruu4mpuwwujj84,2023-09-23
F. Michel,3fhqq4991etzowo979yey5ega,25j61j3nddighxngqktjlmt8n,12,2,Midfielder,Left,NaN,19,2,2,1,9,1,NaN,10,25,9,89,8,7,3,16,4,10,1,1,1,1,1,NaN,1,NaN,2,2,,1,NaN,NaN,,NaN,NaN,,,442,NaN,Verl vs Borussia Dortmund II,3sdwju0cs2hruu4mpuwwujj84,2023-09-23
O. Pohlmann,vgvhxmqjvf4g34bd2ebja44q,25j61j3nddighxngqktjlmt8n,3,1,Midfielder,Left/Centre,NaN,16,1,2,1,8,1,1,10,19,9,69,7,5,2,13,7,9,NaN,NaN,NaN,1,2,NaN,2,1,NaN,NaN,,NaN,NaN,NaN,,2,2,,,442,NaN,Verl vs Borussia Dortmund II,3sdwju0cs2hruu4mpuwwujj84,2023-09-23
F. Roggow,c4urlv223641wducbk00gdcve,25j61j3nddighxngqktjlmt8n,4,NaN,Midfielder,Centre/Right,NaN,8,3,4,NaN,5,1,1,3,11,5,45,4,1,4,6,1,4,NaN,NaN,NaN,2,2,NaN,2,NaN,NaN,NaN,,1,NaN,NaN,,NaN,NaN,,,442,NaN,Verl vs Borussia Dortmund II,3sdwju0cs2hruu4mpuwwujj84,2023-09-23
J. Hettwer,bt14dhf0l9mchdmbh7ygtzeqy,25j61j3nddighxngqktjlmt8n,3,NaN,Midfielder,Right,NaN,7,4,2,1,6,3,1,4,14,9,81,4,1,4,9,4,6,1,1,1,1,2,1,2,1,3,1,,NaN,NaN,NaN,,NaN,NaN,,,442,1,Verl vs Borussia Dortmund II,3sdwju0cs2hruu4mpuwwujj84,2023-09-23
P. Besong,9fn24kmral0uddw40xijmbi3u,25j61j3nddighxngqktjlmt8n,6,NaN,Striker,Left/Centre,NaN,10,1,5,3,4,NaN,NaN,7,14,4,90,1,1,5,11,4,6,NaN,2,2,5,NaN,NaN,NaN,2,5,2,,NaN,NaN,1,,1,NaN,,,442,NaN,Verl vs Borussia Dortmund II,3sdwju0cs2hruu4mpuwwujj84,2023-09-23
M. Eberwein,d9vkvthcb6knjivbru804smhh,25j61j3nddighxngqktjlmt8n,2,1,Striker,Centre/Right,NaN,16,NaN,4,2,1,NaN,NaN,15,19,2,81,5,3,2,17,7,9,NaN,1,NaN,2,NaN,NaN,NaN,NaN,1,NaN,,NaN,NaN,NaN,,NaN,NaN,,,442,NaN,Verl vs Borussia Dortmund II,3sdwju0cs2hruu4mpuwwujj84,2023-09-23
