playerName,playerId,contestantId,team_name,321,label,match_id,date
R. Karjalainen,7glr1eur910fj5b5fg743job9,cy6zs39z79dcfbr4xzkp38z7q,Oulu,0.13982656598091125,KTP vs Oulu,m8gwbzqe3tfxfq1gqqgwtvro,2023-04-05
O. Liimatta,48gi7n02q9rxj7u3ki0cp17o4,cy6zs39z79dcfbr4xzkp38z7q,Oulu,0.03156335651874542,KTP vs Oulu,m8gwbzqe3tfxfq1gqqgwtvro,2023-04-05
Mika,asxmxsrstdn3ll0d2z9ebvvmd,8sy0cxovuxo76tuoas3uo55xj,KTP,0.02025148645043373,KTP vs Oulu,m8gwbzqe3tfxfq1gqqgwtvro,2023-04-05
G. Manthatis,50363loqmiiab4vh6oogap2vp,8sy0cxovuxo76tuoas3uo55xj,KTP,0.05394425615668297,KTP vs Oulu,m8gwbzqe3tfxfq1gqqgwtvro,2023-04-05
Willis Furtado,69zdszenib7vq1xlonwfm3i7d,8sy0cxovuxo76tuoas3uo55xj,KTP,0.0626642182469368,KTP vs Oulu,m8gwbzqe3tfxfq1gqqgwtvro,2023-04-05
M. Ogungbaro,6iaszy97sphbfkhfxdwd93g15,8sy0cxovuxo76tuoas3uo55xj,KTP,0.2543445825576782,KTP vs Oulu,m8gwbzqe3tfxfq1gqqgwtvro,2023-04-05
Y. Baliso,bdd32jmme979mcc0sim42uq96,cy6zs39z79dcfbr4xzkp38z7q,Oulu,0.1278417855501175,KTP vs Oulu,m8gwbzqe3tfxfq1gqqgwtvro,2023-04-05
J. De Vries,2rrt0ya9hvxu58vd0y5zoh756,8sy0cxovuxo76tuoas3uo55xj,KTP,0.035295143723487854,KTP vs Oulu,m8gwbzqe3tfxfq1gqqgwtvro,2023-04-05
D. Klinkenberg,bqmu5ivy58poeflzo7iw5mprd,8sy0cxovuxo76tuoas3uo55xj,KTP,0.05746345594525337,KTP vs Oulu,m8gwbzqe3tfxfq1gqqgwtvro,2023-04-05
D. Klinkenberg,bqmu5ivy58poeflzo7iw5mprd,8sy0cxovuxo76tuoas3uo55xj,KTP,0.03684251010417938,KTP vs Oulu,m8gwbzqe3tfxfq1gqqgwtvro,2023-04-05
G. Sandberg,2ua3d1tyg1xo5g1xexbq7ub1m,8sy0cxovuxo76tuoas3uo55xj,KTP,0.040524568408727646,KTP vs Oulu,m8gwbzqe3tfxfq1gqqgwtvro,2023-04-05
V. Vesiaho,84use7mb9ngwgnj1qy56j9yax,8sy0cxovuxo76tuoas3uo55xj,KTP,0.014705443754792213,KTP vs Oulu,m8gwbzqe3tfxfq1gqqgwtvro,2023-04-05
J. Laaksonen,evhx6c4jwj43sc8ajh3apmxn9,8sy0cxovuxo76tuoas3uo55xj,KTP,0.01531241461634636,KTP vs Oulu,m8gwbzqe3tfxfq1gqqgwtvro,2023-04-05
Willis Furtado,69zdszenib7vq1xlonwfm3i7d,8sy0cxovuxo76tuoas3uo55xj,KTP,0.058219064027071,KTP vs Oulu,m8gwbzqe3tfxfq1gqqgwtvro,2023-04-05
M. Peltola,9h6havu7okmm0qk20kgkokmi,303582z192rnbr2x28o2t7u38,HJK,0.01934153214097023,HJK vs Honka,lnayo3x4ajcfjlm1s3y03xuc,2023-04-05
B. Radulović,6jpatqcq2c2qniya8o736pwfe,303582z192rnbr2x28o2t7u38,HJK,0.05392535775899887,HJK vs Honka,lnayo3x4ajcfjlm1s3y03xuc,2023-04-05
A. Tanaka,c538ewmcaz4z73gcftzedbob9,303582z192rnbr2x28o2t7u38,HJK,0.03659713640809059,HJK vs Honka,lnayo3x4ajcfjlm1s3y03xuc,2023-04-05
K. Meriluoto,bj9su6aafe5hhp6gs8smew76y,303582z192rnbr2x28o2t7u38,HJK,0.170115128159523,HJK vs Honka,lnayo3x4ajcfjlm1s3y03xuc,2023-04-05
K. Meriluoto,bj9su6aafe5hhp6gs8smew76y,303582z192rnbr2x28o2t7u38,HJK,0.05636756867170334,HJK vs Honka,lnayo3x4ajcfjlm1s3y03xuc,2023-04-05
T. Keskinen,8qn89v5q0gjb5q5imnhu8ztyi,303582z192rnbr2x28o2t7u38,HJK,0.1879071593284607,HJK vs Honka,lnayo3x4ajcfjlm1s3y03xuc,2023-04-05
A. Tanaka,c538ewmcaz4z73gcftzedbob9,303582z192rnbr2x28o2t7u38,HJK,0.23155231773853302,HJK vs Honka,lnayo3x4ajcfjlm1s3y03xuc,2023-04-05
E. Arko-Mensah,dlpw0ifxzwotsw2ttopgispka,1fq0akvuft4bn80o3uc92r7ee,Honka,0.15428036451339722,HJK vs Honka,lnayo3x4ajcfjlm1s3y03xuc,2023-04-05
K. Meriluoto,bj9su6aafe5hhp6gs8smew76y,303582z192rnbr2x28o2t7u38,HJK,0.22966711223125458,HJK vs Honka,lnayo3x4ajcfjlm1s3y03xuc,2023-04-05
A. Tanaka,c538ewmcaz4z73gcftzedbob9,303582z192rnbr2x28o2t7u38,HJK,0.09997916966676712,HJK vs Honka,lnayo3x4ajcfjlm1s3y03xuc,2023-04-05
M. Tenho,5jos8v6hr086q8at9iuyhwded,303582z192rnbr2x28o2t7u38,HJK,0.09272413700819016,HJK vs Honka,lnayo3x4ajcfjlm1s3y03xuc,2023-04-05
K. Meriluoto,bj9su6aafe5hhp6gs8smew76y,303582z192rnbr2x28o2t7u38,HJK,0.09902261942625046,HJK vs Honka,lnayo3x4ajcfjlm1s3y03xuc,2023-04-05
P. Soiri,bkg34xhlps5d60dxnmpz1f55h,303582z192rnbr2x28o2t7u38,HJK,0.02928266115486622,HJK vs Honka,lnayo3x4ajcfjlm1s3y03xuc,2023-04-05
B. Radulović,6jpatqcq2c2qniya8o736pwfe,303582z192rnbr2x28o2t7u38,HJK,0.09809180349111557,HJK vs Honka,lnayo3x4ajcfjlm1s3y03xuc,2023-04-05
A. Tanaka,c538ewmcaz4z73gcftzedbob9,303582z192rnbr2x28o2t7u38,HJK,0.045050013810396194,HJK vs Honka,lnayo3x4ajcfjlm1s3y03xuc,2023-04-05
Lucas Kaufmann,3nzeez816npco3bcpj821vxlh,1fq0akvuft4bn80o3uc92r7ee,Honka,0.09550662338733673,HJK vs Honka,lnayo3x4ajcfjlm1s3y03xuc,2023-04-05
M. Rale,cpxcd9wihjrac0ttpvfzv5kkq,1fq0akvuft4bn80o3uc92r7ee,Honka,0.1552499234676361,HJK vs Honka,lnayo3x4ajcfjlm1s3y03xuc,2023-04-05
B. Radulović,6jpatqcq2c2qniya8o736pwfe,303582z192rnbr2x28o2t7u38,HJK,0.10544463992118835,HJK vs Honka,lnayo3x4ajcfjlm1s3y03xuc,2023-04-05
M. Ortíz,82tv12725p2ksqd4ycerj7nmy,1fq0akvuft4bn80o3uc92r7ee,Honka,0.02598801627755165,HJK vs Honka,lnayo3x4ajcfjlm1s3y03xuc,2023-04-05
H. Aalto,azfgosyr0vtqos2ge90rct7th,1fq0akvuft4bn80o3uc92r7ee,Honka,0.10609788447618484,HJK vs Honka,lnayo3x4ajcfjlm1s3y03xuc,2023-04-05
J. Veteli,a30y638aa4uo6vudqgrcjvpat,1c7dv8ays675v9kp6a04sd8pq,KuPS,0.03242179751396179,KTP vs KuPS,mbpirt76z6mgry6p62f6rris,2023-04-14
I. Cissé,289f8ysumkm0ilmx2z472cei2,1c7dv8ays675v9kp6a04sd8pq,KuPS,0.023441685363650322,KTP vs KuPS,mbpirt76z6mgry6p62f6rris,2023-04-14
