playerName,team_name,318.0,label,date
D. Mindombe,Sint-Truiden,0.00000142,Anderlecht vs Sint-Truiden,2024-07-27
R. Vanwesemael,Sint-Truiden,0.00000023,Anderlecht vs Sint-Truiden,2024-07-27
M. Ashimeru,Anderlecht,0.00000283,Anderlecht vs Sint-Truiden,2024-07-27
J. Vertonghen,Anderlecht,0.00053498,Anderlecht vs Sint-Truiden,2024-07-27
B. Godeau,Sint-Truiden,0.00000037,Anderlecht vs Sint-Truiden,2024-07-27
A. Dreyer,Anderlecht,0.00029145,Anderlecht vs Sint-Truiden,2024-07-27
K. Sardella,Anderlecht,0.00015401,Anderlecht vs Sint-Truiden,2024-07-27
M. Rits,Anderlecht,0.00015518,Anderlecht vs Sint-Truiden,2024-07-27
T. Leoni,Anderlecht,0.00027133,Anderlecht vs Sint-Truiden,2024-07-27
J. Vertonghen,Anderlecht,0.00023628,Anderlecht vs Sint-Truiden,2024-07-27
T. Leoni,Anderlecht,0.00032437,Anderlecht vs Sint-Truiden,2024-07-27
R. Ogawa,Sint-Truiden,0.00000287,Anderlecht vs Sint-Truiden,2024-07-27
A. Nhaili,Sint-Truiden,0.00003185,Anderlecht vs Sint-Truiden,2024-07-27
M. Ashimeru,Anderlecht,0.00156866,Anderlecht vs Sint-Truiden,2024-07-27
K. Dolberg,Anderlecht,0.00026033,Anderlecht vs Sint-Truiden,2024-07-27
T. Leoni,Anderlecht,0.00463777,Anderlecht vs Sint-Truiden,2024-07-27
M. N'Diaye,Anderlecht,0.00299543,Anderlecht vs Sint-Truiden,2024-07-27
N. Angulo,Anderlecht,0.00124722,Anderlecht vs Sint-Truiden,2024-07-27
R. Ogawa,Sint-Truiden,0.00000456,Anderlecht vs Sint-Truiden,2024-07-27
M. N'Diaye,Anderlecht,0.00004463,Anderlecht vs Sint-Truiden,2024-07-27
F. Ananou,Sint-Truiden,0.00000796,Anderlecht vs Sint-Truiden,2024-07-27
J. Vertonghen,Anderlecht,0.00007326,Anderlecht vs Sint-Truiden,2024-07-27
R. Van Helden,Sint-Truiden,0.00000529,Anderlecht vs Sint-Truiden,2024-07-27
T. Leoni,Anderlecht,0.00006602,Anderlecht vs Sint-Truiden,2024-07-27
B. Godeau,Sint-Truiden,0.00001339,Anderlecht vs Sint-Truiden,2024-07-27
J. Vertonghen,Anderlecht,0.00017808,Anderlecht vs Sint-Truiden,2024-07-27
M. Ashimeru,Anderlecht,0.00024045,Anderlecht vs Sint-Truiden,2024-07-27
A. Diriken,Sint-Truiden,0.00000673,Anderlecht vs Sint-Truiden,2024-07-27
B. Godeau,Sint-Truiden,0.00000864,Anderlecht vs Sint-Truiden,2024-07-27
T. Leoni,Anderlecht,0.00062526,Anderlecht vs Sint-Truiden,2024-07-27
M. Ashimeru,Anderlecht,0.00104632,Anderlecht vs Sint-Truiden,2024-07-27
R. Ogawa,Sint-Truiden,0.00000209,Anderlecht vs Sint-Truiden,2024-07-27
M. N'Diaye,Anderlecht,0.00064247,Anderlecht vs Sint-Truiden,2024-07-27
D. Mindombe,Sint-Truiden,0.00000048,Anderlecht vs Sint-Truiden,2024-07-27
N. Angulo,Anderlecht,0.00040751,Anderlecht vs Sint-Truiden,2024-07-27
Y. Verschaeren,Anderlecht,0.00091872,Anderlecht vs Sint-Truiden,2024-07-27
J. Coppens,Sint-Truiden,0.0000003,Anderlecht vs Sint-Truiden,2024-07-27
M. Ashimeru,Anderlecht,0.00041672,Anderlecht vs Sint-Truiden,2024-07-27
D. Mindombe,Sint-Truiden,0.00000611,Anderlecht vs Sint-Truiden,2024-07-27
A. Nhaili,Sint-Truiden,0.0000029,Anderlecht vs Sint-Truiden,2024-07-27
Y. Verschaeren,Anderlecht,0.00067374,Anderlecht vs Sint-Truiden,2024-07-27
T. Leoni,Anderlecht,0.00013474,Anderlecht vs Sint-Truiden,2024-07-27
J. Vertonghen,Anderlecht,0.00007797,Anderlecht vs Sint-Truiden,2024-07-27
T. Leoni,Anderlecht,0.00000907,Anderlecht vs Sint-Truiden,2024-07-27
C. Coosemans,Anderlecht,0.0000194,Anderlecht vs Sint-Truiden,2024-07-27
B. Godeau,Sint-Truiden,0.00000457,Anderlecht vs Sint-Truiden,2024-07-27
C. Coosemans,Anderlecht,0.00000088,Anderlecht vs Sint-Truiden,2024-07-27
J. Vertonghen,Anderlecht,0.00000091,Anderlecht vs Sint-Truiden,2024-07-27
F. Ananou,Sint-Truiden,0.00000613,Anderlecht vs Sint-Truiden,2024-07-27
C. Coosemans,Anderlecht,0.00000255,Anderlecht vs Sint-Truiden,2024-07-27
T. Leoni,Anderlecht,0.00000114,Anderlecht vs Sint-Truiden,2024-07-27
R. Van Helden,Sint-Truiden,0.0000103,Anderlecht vs Sint-Truiden,2024-07-27
C. Coosemans,Anderlecht,0.00000299,Anderlecht vs Sint-Truiden,2024-07-27
O. Dumont,Sint-Truiden,0.00001031,Anderlecht vs Sint-Truiden,2024-07-27
J. Vertonghen,Anderlecht,0.0000018,Anderlecht vs Sint-Truiden,2024-07-27
F. Ananou,Sint-Truiden,0.00000958,Anderlecht vs Sint-Truiden,2024-07-27
C. Coosemans,Anderlecht,0.00000205,Anderlecht vs Sint-Truiden,2024-07-27
B. Godeau,Sint-Truiden,0.00005156,Anderlecht vs Sint-Truiden,2024-07-27
J. Vertonghen,Anderlecht,0.00000668,Anderlecht vs Sint-Truiden,2024-07-27
A. Dreyer,Anderlecht,0.0000038,Anderlecht vs Sint-Truiden,2024-07-27
R. Vanwesemael,Sint-Truiden,0.00001373,Anderlecht vs Sint-Truiden,2024-07-27
R. Ogawa,Sint-Truiden,0.00000179,Anderlecht vs Sint-Truiden,2024-07-27
T. Leoni,Anderlecht,0.0000055,Anderlecht vs Sint-Truiden,2024-07-27
K. Sardella,Anderlecht,0.00001051,Anderlecht vs Sint-Truiden,2024-07-27
D. Mindombe,Sint-Truiden,0.00000749,Anderlecht vs Sint-Truiden,2024-07-27
R. Ogawa,Sint-Truiden,0.00000054,Anderlecht vs Sint-Truiden,2024-07-27
A. Nhaili,Sint-Truiden,0.0000038,Anderlecht vs Sint-Truiden,2024-07-27
R. Ogawa,Sint-Truiden,0.00000259,Anderlecht vs Sint-Truiden,2024-07-27
D. Mindombe,Sint-Truiden,0.00009759,Anderlecht vs Sint-Truiden,2024-07-27
J. Vertonghen,Anderlecht,0.00006519,Anderlecht vs Sint-Truiden,2024-07-27
T. Leoni,Anderlecht,0.00017971,Anderlecht vs Sint-Truiden,2024-07-27
F. Ananou,Sint-Truiden,0.00067073,Anderlecht vs Sint-Truiden,2024-07-27
Y. Verschaeren,Anderlecht,0.00009785,Anderlecht vs Sint-Truiden,2024-07-27
T. Leoni,Anderlecht,0.00028634,Anderlecht vs Sint-Truiden,2024-07-27
J. Vertonghen,Anderlecht,0.00025733,Anderlecht vs Sint-Truiden,2024-07-27
R. Vanwesemael,Sint-Truiden,0.00000309,Anderlecht vs Sint-Truiden,2024-07-27
J. Coppens,Sint-Truiden,0.00000892,Anderlecht vs Sint-Truiden,2024-07-27
T. Leoni,Anderlecht,0.00011058,Anderlecht vs Sint-Truiden,2024-07-27
J. Vertonghen,Anderlecht,0.00026658,Anderlecht vs Sint-Truiden,2024-07-27
R. Ogawa,Sint-Truiden,0.00007527,Anderlecht vs Sint-Truiden,2024-07-27
N. Angulo,Anderlecht,0.00004164,Anderlecht vs Sint-Truiden,2024-07-27
A. Nhaili,Sint-Truiden,0.0000577,Anderlecht vs Sint-Truiden,2024-07-27
K. Zahiroleslam,Sint-Truiden,0.00001439,Anderlecht vs Sint-Truiden,2024-07-27
J. Vertonghen,Anderlecht,0.00005069,Anderlecht vs Sint-Truiden,2024-07-27
T. Leoni,Anderlecht,0.00018078,Anderlecht vs Sint-Truiden,2024-07-27
R. Ogawa,Sint-Truiden,0.00000808,Anderlecht vs Sint-Truiden,2024-07-27
D. Mindombe,Sint-Truiden,0.00000914,Anderlecht vs Sint-Truiden,2024-07-27
M. Rits,Anderlecht,0.00033046,Anderlecht vs Sint-Truiden,2024-07-27
M. Ashimeru,Anderlecht,0.00006933,Anderlecht vs Sint-Truiden,2024-07-27
B. Godeau,Sint-Truiden,0.00001002,Anderlecht vs Sint-Truiden,2024-07-27
R. Van Helden,Sint-Truiden,0.0000302,Anderlecht vs Sint-Truiden,2024-07-27
T. Leoni,Anderlecht,0.00048851,Anderlecht vs Sint-Truiden,2024-07-27
B. Godeau,Sint-Truiden,0.00000044,Anderlecht vs Sint-Truiden,2024-07-27
J. Coppens,Sint-Truiden,0.00002449,Anderlecht vs Sint-Truiden,2024-07-27
K. Zahiroleslam,Sint-Truiden,0.00000808,Anderlecht vs Sint-Truiden,2024-07-27
M. N'Diaye,Anderlecht,0.00001875,Anderlecht vs Sint-Truiden,2024-07-27
J. Vertonghen,Anderlecht,0.00003828,Anderlecht vs Sint-Truiden,2024-07-27
R. Ogawa,Sint-Truiden,0.00000895,Anderlecht vs Sint-Truiden,2024-07-27
A. Nhaili,Sint-Truiden,0.00000403,Anderlecht vs Sint-Truiden,2024-07-27
C. Coosemans,Anderlecht,0.00012237,Anderlecht vs Sint-Truiden,2024-07-27
A. Dreyer,Anderlecht,0.00006934,Anderlecht vs Sint-Truiden,2024-07-27
B. Godeau,Sint-Truiden,0.00000646,Anderlecht vs Sint-Truiden,2024-07-27
T. Leoni,Anderlecht,0.00017488,Anderlecht vs Sint-Truiden,2024-07-27
R. Van Helden,Sint-Truiden,0.00001412,Anderlecht vs Sint-Truiden,2024-07-27
F. Ananou,Sint-Truiden,0.00010731,Anderlecht vs Sint-Truiden,2024-07-27
J. Vertonghen,Anderlecht,0.00050308,Anderlecht vs Sint-Truiden,2024-07-27
N. Angulo,Anderlecht,0.00021143,Anderlecht vs Sint-Truiden,2024-07-27
M. N'Diaye,Anderlecht,0.00030211,Anderlecht vs Sint-Truiden,2024-07-27
M. Rits,Anderlecht,0.00082074,Anderlecht vs Sint-Truiden,2024-07-27
O. Dumont,Sint-Truiden,0.00001632,Anderlecht vs Sint-Truiden,2024-07-27
M. Rits,Anderlecht,0.00102266,Anderlecht vs Sint-Truiden,2024-07-27
M. Ashimeru,Anderlecht,0.00187377,Anderlecht vs Sint-Truiden,2024-07-27
A. Dreyer,Anderlecht,0.00245742,Anderlecht vs Sint-Truiden,2024-07-27
R. Ogawa,Sint-Truiden,0.00011801,Anderlecht vs Sint-Truiden,2024-07-27
K. Zahiroleslam,Sint-Truiden,0.0005037,Anderlecht vs Sint-Truiden,2024-07-27
M. N'Diaye,Anderlecht,0.00062614,Anderlecht vs Sint-Truiden,2024-07-27
R. Vanwesemael,Sint-Truiden,0.00009856,Anderlecht vs Sint-Truiden,2024-07-27
R. Van Helden,Sint-Truiden,0.00017246,Anderlecht vs Sint-Truiden,2024-07-27
F. Ananou,Sint-Truiden,0.00005263,Anderlecht vs Sint-Truiden,2024-07-27
R. Van Helden,Sint-Truiden,0.00002346,Anderlecht vs Sint-Truiden,2024-07-27
M. N'Diaye,Anderlecht,0.00012777,Anderlecht vs Sint-Truiden,2024-07-27
B. Godeau,Sint-Truiden,0.00009993,Anderlecht vs Sint-Truiden,2024-07-27
J. Vertonghen,Anderlecht,0.00041505,Anderlecht vs Sint-Truiden,2024-07-27
R. Ogawa,Sint-Truiden,0.00002263,Anderlecht vs Sint-Truiden,2024-07-27
T. Leoni,Anderlecht,0.00241311,Anderlecht vs Sint-Truiden,2024-07-27
D. Mindombe,Sint-Truiden,0.00000144,Anderlecht vs Sint-Truiden,2024-07-27
J. Coppens,Sint-Truiden,0.00000504,Anderlecht vs Sint-Truiden,2024-07-27
R. Vanwesemael,Sint-Truiden,0.00000796,Anderlecht vs Sint-Truiden,2024-07-27
A. Dreyer,Anderlecht,0.11624172,Anderlecht vs Sint-Truiden,2024-07-27
B. Godeau,Sint-Truiden,0.00003302,Anderlecht vs Sint-Truiden,2024-07-27
M. Rits,Anderlecht,0.0000008,Anderlecht vs Sint-Truiden,2024-07-27
C. Coosemans,Anderlecht,0.00000111,Anderlecht vs Sint-Truiden,2024-07-27
T. Leoni,Anderlecht,0.00000071,Anderlecht vs Sint-Truiden,2024-07-27
A. Nhaili,Sint-Truiden,0.00100161,Anderlecht vs Sint-Truiden,2024-07-27
C. Coosemans,Anderlecht,0.00000232,Anderlecht vs Sint-Truiden,2024-07-27
M. Rits,Anderlecht,0.00002068,Anderlecht vs Sint-Truiden,2024-07-27
M. N'Diaye,Anderlecht,0.0000103,Anderlecht vs Sint-Truiden,2024-07-27
J. Vertonghen,Anderlecht,0.00002332,Anderlecht vs Sint-Truiden,2024-07-27
R. Vanwesemael,Sint-Truiden,0.00006214,Anderlecht vs Sint-Truiden,2024-07-27
C. Coosemans,Anderlecht,0.0000272,Anderlecht vs Sint-Truiden,2024-07-27
R. Ogawa,Sint-Truiden,0.00016687,Anderlecht vs Sint-Truiden,2024-07-27
J. Vertonghen,Anderlecht,0.00005395,Anderlecht vs Sint-Truiden,2024-07-27
A. Nhaili,Sint-Truiden,0.000074,Anderlecht vs Sint-Truiden,2024-07-27
R. Vanwesemael,Sint-Truiden,0.00002336,Anderlecht vs Sint-Truiden,2024-07-27
M. N'Diaye,Anderlecht,0.00010817,Anderlecht vs Sint-Truiden,2024-07-27
R. Van Helden,Sint-Truiden,0.00005316,Anderlecht vs Sint-Truiden,2024-07-27
T. Leoni,Anderlecht,0.0002434,Anderlecht vs Sint-Truiden,2024-07-27
A. Diriken,Sint-Truiden,0.00001208,Anderlecht vs Sint-Truiden,2024-07-27
K. Sardella,Anderlecht,0.00032741,Anderlecht vs Sint-Truiden,2024-07-27
R. Van Helden,Sint-Truiden,0.00000855,Anderlecht vs Sint-Truiden,2024-07-27
A. Dreyer,Anderlecht,0.00019564,Anderlecht vs Sint-Truiden,2024-07-27
B. Godeau,Sint-Truiden,0.000132,Anderlecht vs Sint-Truiden,2024-07-27
R. Vanwesemael,Sint-Truiden,0.00017968,Anderlecht vs Sint-Truiden,2024-07-27
T. Leoni,Anderlecht,0.0000058,Anderlecht vs Sint-Truiden,2024-07-27
F. Ananou,Sint-Truiden,0.00031008,Anderlecht vs Sint-Truiden,2024-07-27
R. Van Helden,Sint-Truiden,0.00075025,Anderlecht vs Sint-Truiden,2024-07-27
K. Sardella,Anderlecht,0.00117762,Anderlecht vs Sint-Truiden,2024-07-27
R. Vanwesemael,Sint-Truiden,0.00029859,Anderlecht vs Sint-Truiden,2024-07-27
F. Ananou,Sint-Truiden,0.00015596,Anderlecht vs Sint-Truiden,2024-07-27
M. Ashimeru,Anderlecht,0.00025541,Anderlecht vs Sint-Truiden,2024-07-27
T. Leoni,Anderlecht,0.00061166,Anderlecht vs Sint-Truiden,2024-07-27
R. Van Helden,Sint-Truiden,0.00011528,Anderlecht vs Sint-Truiden,2024-07-27
D. Mindombe,Sint-Truiden,0.00006118,Anderlecht vs Sint-Truiden,2024-07-27
B. Godeau,Sint-Truiden,0.00034414,Anderlecht vs Sint-Truiden,2024-07-27
O. Dumont,Sint-Truiden,0.0001213,Anderlecht vs Sint-Truiden,2024-07-27
M. Rits,Anderlecht,0.00375205,Anderlecht vs Sint-Truiden,2024-07-27
F. Ananou,Sint-Truiden,0.00027267,Anderlecht vs Sint-Truiden,2024-07-27
M. Rits,Anderlecht,0.00155275,Anderlecht vs Sint-Truiden,2024-07-27
B. Godeau,Sint-Truiden,0.00023641,Anderlecht vs Sint-Truiden,2024-07-27
R. Vanwesemael,Sint-Truiden,0.00027014,Anderlecht vs Sint-Truiden,2024-07-27
R. Ogawa,Sint-Truiden,0.03602812,Anderlecht vs Sint-Truiden,2024-07-27
Y. Verschaeren,Anderlecht,0.00000626,Anderlecht vs Sint-Truiden,2024-07-27
D. Mindombe,Sint-Truiden,0.00001172,Anderlecht vs Sint-Truiden,2024-07-27
K. Sardella,Anderlecht,0.00001082,Anderlecht vs Sint-Truiden,2024-07-27
R. Ogawa,Sint-Truiden,0.0000465,Anderlecht vs Sint-Truiden,2024-07-27
T. Leoni,Anderlecht,0.00003407,Anderlecht vs Sint-Truiden,2024-07-27
R. Van Helden,Sint-Truiden,0.00012417,Anderlecht vs Sint-Truiden,2024-07-27
M. Ashimeru,Anderlecht,0.00068338,Anderlecht vs Sint-Truiden,2024-07-27
N. Angulo,Anderlecht,0.00291012,Anderlecht vs Sint-Truiden,2024-07-27
A. Nhaili,Sint-Truiden,0.00013917,Anderlecht vs Sint-Truiden,2024-07-27
T. Leoni,Anderlecht,0.00043925,Anderlecht vs Sint-Truiden,2024-07-27
J. Vertonghen,Anderlecht,0.0003948,Anderlecht vs Sint-Truiden,2024-07-27
R. Ogawa,Sint-Truiden,0.00013625,Anderlecht vs Sint-Truiden,2024-07-27
R. Ogawa,Sint-Truiden,0.00012751,Anderlecht vs Sint-Truiden,2024-07-27
A. Dreyer,Anderlecht,0.00104837,Anderlecht vs Sint-Truiden,2024-07-27
T. Leoni,Anderlecht,0.00000031,Anderlecht vs Sint-Truiden,2024-07-27
C. Coosemans,Anderlecht,0.0000011,Anderlecht vs Sint-Truiden,2024-07-27
T. Leoni,Anderlecht,0.00000741,Anderlecht vs Sint-Truiden,2024-07-27
J. Vertonghen,Anderlecht,0.00001332,Anderlecht vs Sint-Truiden,2024-07-27
C. Coosemans,Anderlecht,0.00002742,Anderlecht vs Sint-Truiden,2024-07-27
J. Vertonghen,Anderlecht,0.00002358,Anderlecht vs Sint-Truiden,2024-07-27
F. Ananou,Sint-Truiden,0.00003891,Anderlecht vs Sint-Truiden,2024-07-27
C. Coosemans,Anderlecht,0.00003334,Anderlecht vs Sint-Truiden,2024-07-27
K. Sardella,Anderlecht,0.00001768,Anderlecht vs Sint-Truiden,2024-07-27
C. Coosemans,Anderlecht,0.00002883,Anderlecht vs Sint-Truiden,2024-07-27
K. Sardella,Anderlecht,0.0001894,Anderlecht vs Sint-Truiden,2024-07-27
M. Ashimeru,Anderlecht,0.00004251,Anderlecht vs Sint-Truiden,2024-07-27
T. Leoni,Anderlecht,0.00006185,Anderlecht vs Sint-Truiden,2024-07-27
J. Vertonghen,Anderlecht,0.00008682,Anderlecht vs Sint-Truiden,2024-07-27
Y. Verschaeren,Anderlecht,0.00003816,Anderlecht vs Sint-Truiden,2024-07-27
J. Vertonghen,Anderlecht,0.00002227,Anderlecht vs Sint-Truiden,2024-07-27
B. Godeau,Sint-Truiden,0.00000047,Anderlecht vs Sint-Truiden,2024-07-27
C. Coosemans,Anderlecht,0.00015892,Anderlecht vs Sint-Truiden,2024-07-27
M. Ashimeru,Anderlecht,0.00010692,Anderlecht vs Sint-Truiden,2024-07-27
J. Vertonghen,Anderlecht,0.00022716,Anderlecht vs Sint-Truiden,2024-07-27
M. Ashimeru,Anderlecht,0.00031477,Anderlecht vs Sint-Truiden,2024-07-27
O. Dumont,Sint-Truiden,0.00000049,Anderlecht vs Sint-Truiden,2024-07-27
T. Leoni,Anderlecht,0.00016989,Anderlecht vs Sint-Truiden,2024-07-27
K. Sardella,Anderlecht,0.0000481,Anderlecht vs Sint-Truiden,2024-07-27
T. Leoni,Anderlecht,0.00001686,Anderlecht vs Sint-Truiden,2024-07-27
C. Coosemans,Anderlecht,0.00002965,Anderlecht vs Sint-Truiden,2024-07-27
J. Vertonghen,Anderlecht,0.00007442,Anderlecht vs Sint-Truiden,2024-07-27
T. Leoni,Anderlecht,0.00026575,Anderlecht vs Sint-Truiden,2024-07-27
M. Rits,Anderlecht,0.00180199,Anderlecht vs Sint-Truiden,2024-07-27
R. Van Helden,Sint-Truiden,0.00000409,Anderlecht vs Sint-Truiden,2024-07-27
A. Dreyer,Anderlecht,0.00134102,Anderlecht vs Sint-Truiden,2024-07-27
K. Sardella,Anderlecht,0.01638634,Anderlecht vs Sint-Truiden,2024-07-27
O. Dumont,Sint-Truiden,0.00000514,Anderlecht vs Sint-Truiden,2024-07-27
R. Van Helden,Sint-Truiden,0.00001199,Anderlecht vs Sint-Truiden,2024-07-27
K. Zahiroleslam,Sint-Truiden,0.00000919,Anderlecht vs Sint-Truiden,2024-07-27
O. Dumont,Sint-Truiden,0.00065575,Anderlecht vs Sint-Truiden,2024-07-27
M. N'Diaye,Anderlecht,0.00015805,Anderlecht vs Sint-Truiden,2024-07-27
F. Ananou,Sint-Truiden,0.00003741,Anderlecht vs Sint-Truiden,2024-07-27
M. Ashimeru,Anderlecht,0.00204552,Anderlecht vs Sint-Truiden,2024-07-27
R. Vanwesemael,Sint-Truiden,0.00046763,Anderlecht vs Sint-Truiden,2024-07-27
T. Leoni,Anderlecht,0.00000077,Anderlecht vs Sint-Truiden,2024-07-27
F. Ananou,Sint-Truiden,0.00008055,Anderlecht vs Sint-Truiden,2024-07-27
Y. Verschaeren,Anderlecht,0.00034621,Anderlecht vs Sint-Truiden,2024-07-27
K. Dolberg,Anderlecht,0.00031605,Anderlecht vs Sint-Truiden,2024-07-27
A. Dreyer,Anderlecht,0.00342742,Anderlecht vs Sint-Truiden,2024-07-27
T. Leoni,Anderlecht,0.00000169,Anderlecht vs Sint-Truiden,2024-07-27
O. Dumont,Sint-Truiden,0.0000059,Anderlecht vs Sint-Truiden,2024-07-27
K. Sardella,Anderlecht,0.00000082,Anderlecht vs Sint-Truiden,2024-07-27
F. Ananou,Sint-Truiden,0.0000075,Anderlecht vs Sint-Truiden,2024-07-27
R. Van Helden,Sint-Truiden,0.00000113,Anderlecht vs Sint-Truiden,2024-07-27
J. Coppens,Sint-Truiden,0.00000259,Anderlecht vs Sint-Truiden,2024-07-27
D. Mindombe,Sint-Truiden,0.0000053,Anderlecht vs Sint-Truiden,2024-07-27
R. Ogawa,Sint-Truiden,0.00000903,Anderlecht vs Sint-Truiden,2024-07-27
K. Zahiroleslam,Sint-Truiden,0.00000155,Anderlecht vs Sint-Truiden,2024-07-27
D. Mindombe,Sint-Truiden,0.00000022,Anderlecht vs Sint-Truiden,2024-07-27
J. Coppens,Sint-Truiden,0.00000986,Anderlecht vs Sint-Truiden,2024-07-27
M. N'Diaye,Anderlecht,0.00000327,Anderlecht vs Sint-Truiden,2024-07-27
N. Angulo,Anderlecht,0.00000533,Anderlecht vs Sint-Truiden,2024-07-27
M. Rits,Anderlecht,0.00000441,Anderlecht vs Sint-Truiden,2024-07-27
T. Leoni,Anderlecht,0.0000379,Anderlecht vs Sint-Truiden,2024-07-27
J. Vertonghen,Anderlecht,0.0001166,Anderlecht vs Sint-Truiden,2024-07-27
M. N'Diaye,Anderlecht,0.00022655,Anderlecht vs Sint-Truiden,2024-07-27
N. Angulo,Anderlecht,0.00011133,Anderlecht vs Sint-Truiden,2024-07-27
M. N'Diaye,Anderlecht,0.00004882,Anderlecht vs Sint-Truiden,2024-07-27
B. Godeau,Sint-Truiden,0.00001837,Anderlecht vs Sint-Truiden,2024-07-27
J. Vertonghen,Anderlecht,0.00011578,Anderlecht vs Sint-Truiden,2024-07-27
T. Leoni,Anderlecht,0.00007115,Anderlecht vs Sint-Truiden,2024-07-27
K. Sardella,Anderlecht,0.00002963,Anderlecht vs Sint-Truiden,2024-07-27
T. Leoni,Anderlecht,0.00001021,Anderlecht vs Sint-Truiden,2024-07-27
C. Coosemans,Anderlecht,0.0000123,Anderlecht vs Sint-Truiden,2024-07-27
T. Leoni,Anderlecht,0.00002666,Anderlecht vs Sint-Truiden,2024-07-27
J. Vertonghen,Anderlecht,0.00014777,Anderlecht vs Sint-Truiden,2024-07-27
R. Vanwesemael,Sint-Truiden,0.0000026,Anderlecht vs Sint-Truiden,2024-07-27
M. Ashimeru,Anderlecht,0.00055716,Anderlecht vs Sint-Truiden,2024-07-27
A. Nhaili,Sint-Truiden,0.00000167,Anderlecht vs Sint-Truiden,2024-07-27
M. Rits,Anderlecht,0.00100739,Anderlecht vs Sint-Truiden,2024-07-27
R. Ogawa,Sint-Truiden,0.00000897,Anderlecht vs Sint-Truiden,2024-07-27
Y. Verschaeren,Anderlecht,0.00097612,Anderlecht vs Sint-Truiden,2024-07-27
K. Sardella,Anderlecht,0.00233106,Anderlecht vs Sint-Truiden,2024-07-27
A. Diriken,Sint-Truiden,0.00003606,Anderlecht vs Sint-Truiden,2024-07-27
T. Leoni,Anderlecht,0.00016436,Anderlecht vs Sint-Truiden,2024-07-27
A. Dreyer,Anderlecht,0.00013234,Anderlecht vs Sint-Truiden,2024-07-27
O. Dumont,Sint-Truiden,0.00002662,Anderlecht vs Sint-Truiden,2024-07-27
T. Leoni,Anderlecht,0.00017425,Anderlecht vs Sint-Truiden,2024-07-27
A. Nhaili,Sint-Truiden,0.0000074,Anderlecht vs Sint-Truiden,2024-07-27
A. Dreyer,Anderlecht,0.00107312,Anderlecht vs Sint-Truiden,2024-07-27
R. Vanwesemael,Sint-Truiden,0.00000643,Anderlecht vs Sint-Truiden,2024-07-27
A. Nhaili,Sint-Truiden,0.00000098,Anderlecht vs Sint-Truiden,2024-07-27
Y. Verschaeren,Anderlecht,0.0006605,Anderlecht vs Sint-Truiden,2024-07-27
J. Coppens,Sint-Truiden,0.00000082,Anderlecht vs Sint-Truiden,2024-07-27
B. Godeau,Sint-Truiden,0.00000182,Anderlecht vs Sint-Truiden,2024-07-27
R. Van Helden,Sint-Truiden,0.00000429,Anderlecht vs Sint-Truiden,2024-07-27
F. Ananou,Sint-Truiden,0.00000051,Anderlecht vs Sint-Truiden,2024-07-27
B. Godeau,Sint-Truiden,0.00000024,Anderlecht vs Sint-Truiden,2024-07-27
J. Coppens,Sint-Truiden,0.000026,Anderlecht vs Sint-Truiden,2024-07-27
C. Coosemans,Anderlecht,0.00000172,Anderlecht vs Sint-Truiden,2024-07-27
J. Vertonghen,Anderlecht,0.00001851,Anderlecht vs Sint-Truiden,2024-07-27
M. N'Diaye,Anderlecht,0.0000096,Anderlecht vs Sint-Truiden,2024-07-27
J. Vertonghen,Anderlecht,0.00001857,Anderlecht vs Sint-Truiden,2024-07-27
R. Ogawa,Sint-Truiden,0.00000161,Anderlecht vs Sint-Truiden,2024-07-27
C. Coosemans,Anderlecht,0.00006012,Anderlecht vs Sint-Truiden,2024-07-27
T. Leoni,Anderlecht,0.00060168,Anderlecht vs Sint-Truiden,2024-07-27
M. Rits,Anderlecht,0.00043086,Anderlecht vs Sint-Truiden,2024-07-27
R. Ogawa,Sint-Truiden,0.00000121,Anderlecht vs Sint-Truiden,2024-07-27
M. N'Diaye,Anderlecht,0.00081972,Anderlecht vs Sint-Truiden,2024-07-27
M. N'Diaye,Anderlecht,0.0000359,Anderlecht vs Sint-Truiden,2024-07-27
K. Zahiroleslam,Sint-Truiden,0.0000141,Anderlecht vs Sint-Truiden,2024-07-27
M. N'Diaye,Anderlecht,0.00009358,Anderlecht vs Sint-Truiden,2024-07-27
J. Vertonghen,Anderlecht,0.0000613,Anderlecht vs Sint-Truiden,2024-07-27
C. Coosemans,Anderlecht,0.00008986,Anderlecht vs Sint-Truiden,2024-07-27
J. Vertonghen,Anderlecht,0.00044421,Anderlecht vs Sint-Truiden,2024-07-27
M. Rits,Anderlecht,0.0054128,Anderlecht vs Sint-Truiden,2024-07-27
T. Leoni,Anderlecht,0.00287854,Anderlecht vs Sint-Truiden,2024-07-27
J. Coppens,Sint-Truiden,0.00000201,Anderlecht vs Sint-Truiden,2024-07-27
D. Mindombe,Sint-Truiden,0.00000041,Anderlecht vs Sint-Truiden,2024-07-27
J. Coppens,Sint-Truiden,0.00000094,Anderlecht vs Sint-Truiden,2024-07-27
M. N'Diaye,Anderlecht,0.00034957,Anderlecht vs Sint-Truiden,2024-07-27
D. Mindombe,Sint-Truiden,0.00001298,Anderlecht vs Sint-Truiden,2024-07-27
K. Zahiroleslam,Sint-Truiden,0.00000599,Anderlecht vs Sint-Truiden,2024-07-27
K. Dolberg,Anderlecht,0.00007301,Anderlecht vs Sint-Truiden,2024-07-27
