player_matchName,player_playerId,team_name,contestantId,duelLost,aerialLost,player_position,player_positionSide,player_subPosition,successfulOpenPlayPass,totalContest,duelWon,penAreaEntries,accurateBackZonePass,possWonDef3rd,wonContest,accurateFwdZonePass,openPlayPass,totalBackZonePass,minsPlayed,fwdPass,finalThirdEntries,ballRecovery,totalFwdZonePass,successfulFinalThirdPasses,totalFinalThirdPasses,attAssistOpenplay,aerialWon,totalAttAssist,possWonMid3rd,interception,totalCrossNocorner,interceptionWon,attOpenplay,touchesInOppBox,attemptsIbox,totalThroughBall,possWonAtt3rd,accurateCrossNocorner,bigChanceCreated,accurateThroughBall,totalLayoffs,accurateLayoffs,totalFastbreak,shotFastbreak,formationUsed,goals,label,match_id,date,possLostAll,country,league_name,season
I. Gurău,4zpfiouzqk8sdos2celmcv8ix,Unirea Slobozia,9m5ohkupwmvwc87v4gjj2vw4w,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,UTA Arad vs Unirea Slobozia,bc7qixd0rahj72o07qy57ltzo,2025-08-22,NaN,ROU,Liga_I,2025_2026
R. Iancu,87s0r74sas654fpl5r7tz9xw,Unirea Slobozia,9m5ohkupwmvwc87v4gjj2vw4w,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,UTA Arad vs Unirea Slobozia,bc7qixd0rahj72o07qy57ltzo,2025-08-22,NaN,ROU,Liga_I,2025_2026
M. Lemnaru,d82u0u8y24ica6dkmuetstiei,Unirea Slobozia,9m5ohkupwmvwc87v4gjj2vw4w,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,UTA Arad vs Unirea Slobozia,bc7qixd0rahj72o07qy57ltzo,2025-08-22,NaN,ROU,Liga_I,2025_2026
R. Negru,2507waplmfbxlptk8bcsws3u2,Unirea Slobozia,9m5ohkupwmvwc87v4gjj2vw4w,2,NaN,Substitute,NaN,Defender,16,NaN,NaN,2,6,3,NaN,11,19,9,45,9,3,5,14,6,6,1,NaN,1,2,1,4,1,NaN,1,NaN,NaN,NaN,1,NaN,,NaN,NaN,NaN,NaN,4231,NaN,UTA Arad vs Unirea Slobozia,bc7qixd0rahj72o07qy57ltzo,2025-08-22,8,ROU,Liga_I,2025_2026
R. Rotund,chr9u89b1ebeq0s01111ctvro,Unirea Slobozia,9m5ohkupwmvwc87v4gjj2vw4w,4,NaN,Substitute,NaN,Midfielder,1,NaN,NaN,NaN,NaN,NaN,NaN,1,3,NaN,22,NaN,NaN,NaN,3,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,UTA Arad vs Unirea Slobozia,bc7qixd0rahj72o07qy57ltzo,2025-08-22,8,ROU,Liga_I,2025_2026
O. Safronov,7a1kv5utk8dpuo9wgj59gxfjd,Unirea Slobozia,9m5ohkupwmvwc87v4gjj2vw4w,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,UTA Arad vs Unirea Slobozia,bc7qixd0rahj72o07qy57ltzo,2025-08-22,NaN,ROU,Liga_I,2025_2026
S. Said,c9gbg3ny8ef4pumbgvsktk5at,Unirea Slobozia,9m5ohkupwmvwc87v4gjj2vw4w,NaN,NaN,Substitute,NaN,Attacker,7,NaN,NaN,1,3,1,NaN,4,7,3,16,3,1,1,4,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,UTA Arad vs Unirea Slobozia,bc7qixd0rahj72o07qy57ltzo,2025-08-22,2,ROU,Liga_I,2025_2026
C. Toma,6w6ivye4rtw9kky9p6or1nu1h,Unirea Slobozia,9m5ohkupwmvwc87v4gjj2vw4w,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,UTA Arad vs Unirea Slobozia,bc7qixd0rahj72o07qy57ltzo,2025-08-22,NaN,ROU,Liga_I,2025_2026
G. Gavrilaș,d8r0u54f87hdnvypok92flxp1,Metaloglobus,4dwrbf4ky8z96sjvocwird7wm,NaN,NaN,Goalkeeper,Centre,NaN,13,NaN,NaN,1,17,5,NaN,3,17,21,90,12,3,12,5,1,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,442,NaN,Metaloglobus vs Rapid Bucureşti,bclwj192miz570tx2oal5ludw,2025-08-22,6,ROU,Liga_I,2025_2026
A. Sava,az4n85dn4ucu85612rypbfkk5,Metaloglobus,4dwrbf4ky8z96sjvocwird7wm,6,1,Defender,Left,NaN,28,NaN,1,13,11,2,NaN,21,35,13,90,11,12,4,36,12,17,NaN,NaN,1,2,NaN,9,NaN,NaN,NaN,NaN,,NaN,2,1,,NaN,NaN,NaN,NaN,442,NaN,Metaloglobus vs Rapid Bucureşti,bclwj192miz570tx2oal5ludw,2025-08-22,24,ROU,Liga_I,2025_2026
O. Pašagić,4w1xqo39m1yxbjlae7f6plomh,Metaloglobus,4dwrbf4ky8z96sjvocwird7wm,3,2,Defender,Left/Centre,NaN,65,NaN,2,1,33,NaN,NaN,34,78,36,90,33,16,2,44,11,17,NaN,1,NaN,2,NaN,NaN,NaN,1,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,442,NaN,Metaloglobus vs Rapid Bucureşti,bclwj192miz570tx2oal5ludw,2025-08-22,14,ROU,Liga_I,2025_2026
G. Caramalău,ec52zy8e6i687radofoosr5uy,Metaloglobus,4dwrbf4ky8z96sjvocwird7wm,5,1,Defender,Centre/Right,NaN,61,NaN,3,NaN,37,2,NaN,27,69,38,90,29,8,6,34,6,8,NaN,2,NaN,4,2,NaN,2,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,442,NaN,Metaloglobus vs Rapid Bucureşti,bclwj192miz570tx2oal5ludw,2025-08-22,9,ROU,Liga_I,2025_2026
C. Kouadio,7srw5982drbslyaead1aizv56,Metaloglobus,4dwrbf4ky8z96sjvocwird7wm,2,1,Defender,Right,NaN,30,NaN,3,7,12,NaN,NaN,18,36,12,77,8,6,2,31,10,15,NaN,1,NaN,2,NaN,7,NaN,2,3,1,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,442,NaN,Metaloglobus vs Rapid Bucureşti,bclwj192miz570tx2oal5ludw,2025-08-22,15,ROU,Liga_I,2025_2026
Y. Zakir,96i2e2mi4lmgdvjishiur47l6,Metaloglobus,4dwrbf4ky8z96sjvocwird7wm,1,NaN,Midfielder,Left,NaN,29,4,4,5,6,2,4,23,31,7,81,8,5,5,24,15,16,1,NaN,1,2,1,NaN,1,1,1,NaN,,1,NaN,NaN,,4,4,NaN,NaN,442,NaN,Metaloglobus vs Rapid Bucureşti,bclwj192miz570tx2oal5ludw,2025-08-22,4,ROU,Liga_I,2025_2026
Damià Sabater,2e63eplwyr769f5gtmf5yvu95,Metaloglobus,4dwrbf4ky8z96sjvocwird7wm,1,NaN,Midfielder,Left/Centre,NaN,40,1,6,2,10,NaN,1,32,50,13,90,16,7,5,41,20,25,2,2,2,3,NaN,2,NaN,3,1,1,,2,NaN,NaN,,1,1,NaN,NaN,442,NaN,Metaloglobus vs Rapid Bucureşti,bclwj192miz570tx2oal5ludw,2025-08-22,14,ROU,Liga_I,2025_2026
Bruno Carvalho,1i7iysyio5j4gmsip0m3wfnu2,Metaloglobus,4dwrbf4ky8z96sjvocwird7wm,4,NaN,Midfielder,Centre/Right,NaN,54,1,6,NaN,22,3,1,32,62,25,90,17,10,11,37,13,16,NaN,2,NaN,6,1,NaN,1,NaN,NaN,NaN,,2,NaN,NaN,,NaN,NaN,NaN,NaN,442,NaN,Metaloglobus vs Rapid Bucureşti,bclwj192miz570tx2oal5ludw,2025-08-22,9,ROU,Liga_I,2025_2026
A. Irimia,5zcsish6ekifzgfdjduhjp0k4,Metaloglobus,4dwrbf4ky8z96sjvocwird7wm,4,1,Midfielder,Right,NaN,13,3,5,3,5,NaN,2,11,20,5,71,4,5,3,21,5,11,NaN,1,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,1,1,NaN,NaN,442,NaN,Metaloglobus vs Rapid Bucureşti,bclwj192miz570tx2oal5ludw,2025-08-22,14,ROU,Liga_I,2025_2026
Ely Fernandes,7qvymu51og95h0qqv7x6shql1,Metaloglobus,4dwrbf4ky8z96sjvocwird7wm,7,NaN,Striker,Left/Centre,NaN,8,1,1,3,1,1,NaN,8,12,2,76,6,2,2,13,4,7,NaN,NaN,1,1,NaN,2,NaN,1,4,2,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,442,1,Metaloglobus vs Rapid Bucureşti,bclwj192miz570tx2oal5ludw,2025-08-22,13,ROU,Liga_I,2025_2026
D. Huiban,2gaanahnwtl0k0sxc62id7t91,Metaloglobus,4dwrbf4ky8z96sjvocwird7wm,7,1,Striker,Centre/Right,NaN,12,1,5,NaN,NaN,NaN,NaN,12,17,NaN,81,3,2,1,17,8,11,2,1,2,1,NaN,NaN,NaN,NaN,4,1,,NaN,NaN,NaN,,1,1,NaN,NaN,442,NaN,Metaloglobus vs Rapid Bucureşti,bclwj192miz570tx2oal5ludw,2025-08-22,10,ROU,Liga_I,2025_2026
M. Abbey,91svq9lxabpt5nu8ts5qgghsk,Metaloglobus,4dwrbf4ky8z96sjvocwird7wm,3,NaN,Substitute,NaN,Midfielder,7,2,1,NaN,2,NaN,1,6,8,2,14,2,NaN,NaN,7,5,6,1,NaN,1,NaN,NaN,NaN,NaN,NaN,1,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,442,NaN,Metaloglobus vs Rapid Bucureşti,bclwj192miz570tx2oal5ludw,2025-08-22,2,ROU,Liga_I,2025_2026
C. Achim,av9syvy8emj5ksm2r26l98amt,Metaloglobus,4dwrbf4ky8z96sjvocwird7wm,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,442,NaN,Metaloglobus vs Rapid Bucureşti,bclwj192miz570tx2oal5ludw,2025-08-22,NaN,ROU,Liga_I,2025_2026
A. Camara,7nr1u0v4ayov3eeumz5h0ewyy,Metaloglobus,4dwrbf4ky8z96sjvocwird7wm,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,442,NaN,Metaloglobus vs Rapid Bucureşti,bclwj192miz570tx2oal5ludw,2025-08-22,NaN,ROU,Liga_I,2025_2026
A. Gheorghe,5l3019jbkgooi8dqvf3jy8tn8,Metaloglobus,4dwrbf4ky8z96sjvocwird7wm,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,442,NaN,Metaloglobus vs Rapid Bucureşti,bclwj192miz570tx2oal5ludw,2025-08-22,NaN,ROU,Liga_I,2025_2026
D. Irimia,37zxg1o30qvt83lzw0a9eyivo,Metaloglobus,4dwrbf4ky8z96sjvocwird7wm,2,1,Substitute,NaN,Defender,7,NaN,3,3,1,NaN,NaN,6,10,1,20,6,1,1,10,5,8,NaN,NaN,NaN,NaN,NaN,1,NaN,1,NaN,NaN,,1,NaN,NaN,,NaN,NaN,NaN,NaN,442,NaN,Metaloglobus vs Rapid Bucureşti,bclwj192miz570tx2oal5ludw,2025-08-22,4,ROU,Liga_I,2025_2026
L. Liș,ax9jfi4o2b25gfkywv0dsbcwk,Metaloglobus,4dwrbf4ky8z96sjvocwird7wm,3,2,Substitute,NaN,Midfielder,2,NaN,NaN,1,1,1,NaN,1,4,2,10,2,1,1,3,1,2,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,442,NaN,Metaloglobus vs Rapid Bucureşti,bclwj192miz570tx2oal5ludw,2025-08-22,4,ROU,Liga_I,2025_2026
R. Milea,6rebqy59zv7n6zuptfmaz5xxw,Metaloglobus,4dwrbf4ky8z96sjvocwird7wm,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,442,NaN,Metaloglobus vs Rapid Bucureşti,bclwj192miz570tx2oal5ludw,2025-08-22,NaN,ROU,Liga_I,2025_2026
R. Neacşu,bc9czv9i0r2d9h0de1d52lazt,Metaloglobus,4dwrbf4ky8z96sjvocwird7wm,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,442,NaN,Metaloglobus vs Rapid Bucureşti,bclwj192miz570tx2oal5ludw,2025-08-22,NaN,ROU,Liga_I,2025_2026
C. Nedelcovici,22xdwsh59ysbd5rs19m09q505,Metaloglobus,4dwrbf4ky8z96sjvocwird7wm,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,442,NaN,Metaloglobus vs Rapid Bucureşti,bclwj192miz570tx2oal5ludw,2025-08-22,NaN,ROU,Liga_I,2025_2026
A. Sîrbu,3pa9ob5rndreyjndy9f4yaqdw,Metaloglobus,4dwrbf4ky8z96sjvocwird7wm,1,NaN,Substitute,NaN,Attacker,1,NaN,1,NaN,NaN,NaN,NaN,1,2,NaN,10,1,NaN,NaN,2,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,442,NaN,Metaloglobus vs Rapid Bucureşti,bclwj192miz570tx2oal5ludw,2025-08-22,1,ROU,Liga_I,2025_2026
D. Ubbink,a2lulhr3kqnyt312nz58ei4et,Metaloglobus,4dwrbf4ky8z96sjvocwird7wm,NaN,NaN,Substitute,NaN,Midfielder,4,NaN,NaN,NaN,1,NaN,NaN,4,5,1,15,3,1,1,5,4,5,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,1,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,442,NaN,Metaloglobus vs Rapid Bucureşti,bclwj192miz570tx2oal5ludw,2025-08-22,1,ROU,Liga_I,2025_2026
F. Stolz,3okob1fs1l9get2ziqsha076y,Rapid Bucureşti,m3g7lo120vb7qbmq5sqey05b,NaN,NaN,Goalkeeper,Centre,NaN,7,NaN,NaN,1,7,1,NaN,4,15,8,90,23,8,8,19,3,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,Metaloglobus vs Rapid Bucureşti,bclwj192miz570tx2oal5ludw,2025-08-22,16,ROU,Liga_I,2025_2026
A. Borza,bl6uq3fvylco5rnk4g6510sno,Rapid Bucureşti,m3g7lo120vb7qbmq5sqey05b,3,NaN,Defender,Left,NaN,20,NaN,1,4,13,2,NaN,10,32,16,90,21,9,2,22,6,10,1,NaN,1,NaN,1,4,1,1,2,1,,NaN,1,1,,NaN,NaN,NaN,NaN,4231,NaN,Metaloglobus vs Rapid Bucureşti,bclwj192miz570tx2oal5ludw,2025-08-22,20,ROU,Liga_I,2025_2026
L. Kramer,7yst1mucy7jynmpzu1thox2i,Rapid Bucureşti,m3g7lo120vb7qbmq5sqey05b,1,NaN,Defender,Left/Centre,NaN,28,NaN,3,NaN,25,NaN,NaN,8,34,29,90,17,6,NaN,12,5,7,NaN,1,NaN,NaN,1,NaN,1,NaN,1,1,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,Metaloglobus vs Rapid Bucureşti,bclwj192miz570tx2oal5ludw,2025-08-22,9,ROU,Liga_I,2025_2026
D. Ciobotariu,993z9xoiepmmt6w4qlc3i68yx,Rapid Bucureşti,m3g7lo120vb7qbmq5sqey05b,1,NaN,Defender,Centre/Right,NaN,29,NaN,6,NaN,24,2,NaN,9,36,27,90,17,3,2,13,2,4,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,2,1,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,Metaloglobus vs Rapid Bucureşti,bclwj192miz570tx2oal5ludw,2025-08-22,7,ROU,Liga_I,2025_2026
C. Braun,7o3r47e6xani3j1o0le7cdoet,Rapid Bucureşti,m3g7lo120vb7qbmq5sqey05b,NaN,NaN,Defender,Right,NaN,29,1,5,2,14,2,1,15,33,16,83,18,6,2,19,7,9,1,NaN,1,NaN,1,2,1,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,Metaloglobus vs Rapid Bucureşti,bclwj192miz570tx2oal5ludw,2025-08-22,9,ROU,Liga_I,2025_2026
C. Grameni,f4mw2u92474zjsk6wvkrmd9be,Rapid Bucureşti,m3g7lo120vb7qbmq5sqey05b,4,1,Defensive Midfielder,Left/Centre,NaN,29,NaN,3,3,18,2,NaN,14,34,20,66,9,3,3,18,7,9,2,1,3,1,NaN,1,NaN,1,1,1,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,1,Metaloglobus vs Rapid Bucureşti,bclwj192miz570tx2oal5ludw,2025-08-22,7,ROU,Liga_I,2025_2026
K. Keïta,bms2vjgaqhdtv37kh70k02zmx,Rapid Bucureşti,m3g7lo120vb7qbmq5sqey05b,4,NaN,Defensive Midfielder,Centre/Right,NaN,26,NaN,3,1,13,4,NaN,15,30,16,90,9,6,5,16,10,10,1,NaN,1,1,4,NaN,4,NaN,1,1,,NaN,NaN,NaN,,1,NaN,NaN,NaN,4231,NaN,Metaloglobus vs Rapid Bucureşti,bclwj192miz570tx2oal5ludw,2025-08-22,6,ROU,Liga_I,2025_2026
C. Petrila,67hfaalys0ni4x45wgwoa2oh6,Rapid Bucureşti,m3g7lo120vb7qbmq5sqey05b,4,2,Attacking Midfielder,Left,NaN,19,2,2,5,9,2,NaN,13,22,10,67,3,NaN,5,17,4,6,NaN,NaN,2,1,1,1,1,1,1,NaN,,2,1,1,,NaN,NaN,NaN,NaN,4231,NaN,Metaloglobus vs Rapid Bucureşti,bclwj192miz570tx2oal5ludw,2025-08-22,9,ROU,Liga_I,2025_2026
T. Christensen,4b9srd007t7rlrysmgxmwpuy1,Rapid Bucureşti,m3g7lo120vb7qbmq5sqey05b,7,1,Attacking Midfielder,Centre,NaN,31,5,4,1,13,NaN,2,19,39,17,83,11,3,5,23,15,16,1,NaN,2,5,3,NaN,3,3,6,3,,NaN,NaN,1,,3,2,1,NaN,4231,NaN,Metaloglobus vs Rapid Bucureşti,bclwj192miz570tx2oal5ludw,2025-08-22,13,ROU,Liga_I,2025_2026
A. Dobre,9g834yhraytmjoxb15098ey95,Rapid Bucureşti,m3g7lo120vb7qbmq5sqey05b,3,NaN,Attacking Midfielder,Right,NaN,20,4,6,2,6,4,3,17,27,8,90,7,2,7,23,8,11,1,NaN,1,2,NaN,4,NaN,3,5,3,,1,3,NaN,,1,NaN,1,1,4231,NaN,Metaloglobus vs Rapid Bucureşti,bclwj192miz570tx2oal5ludw,2025-08-22,9,ROU,Liga_I,2025_2026
E. Koljić,2ww6zsdjkbfxvwsobrn122jf9,Rapid Bucureşti,m3g7lo120vb7qbmq5sqey05b,3,2,Striker,Centre,NaN,12,NaN,2,NaN,11,NaN,NaN,2,16,13,66,1,1,4,4,2,3,NaN,NaN,NaN,3,NaN,NaN,NaN,2,2,2,,1,NaN,NaN,,3,3,1,1,4231,1,Metaloglobus vs Rapid Bucureşti,bclwj192miz570tx2oal5ludw,2025-08-22,5,ROU,Liga_I,2025_2026
M. Aioani,9kdoy69kqzaof5cqy4mhabfft,Rapid Bucureşti,m3g7lo120vb7qbmq5sqey05b,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,Metaloglobus vs Rapid Bucureşti,bclwj192miz570tx2oal5ludw,2025-08-22,NaN,ROU,Liga_I,2025_2026
A. Baroan,92y6rk11347z7lz82p1skgnvt,Rapid Bucureşti,m3g7lo120vb7qbmq5sqey05b,4,2,Substitute,NaN,Attacker,6,2,6,1,NaN,NaN,1,6,9,2,25,4,NaN,1,7,5,6,NaN,3,NaN,NaN,NaN,NaN,NaN,2,3,2,,1,NaN,NaN,,NaN,NaN,1,1,4231,NaN,Metaloglobus vs Rapid Bucureşti,bclwj192miz570tx2oal5ludw,2025-08-22,9,ROU,Liga_I,2025_2026
R. Bădescu,d13v9om3o119sed3bqfrj04k4,Rapid Bucureşti,m3g7lo120vb7qbmq5sqey05b,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,Metaloglobus vs Rapid Bucureşti,bclwj192miz570tx2oal5ludw,2025-08-22,NaN,ROU,Liga_I,2025_2026
G. Gheorghe,crsp1hj87a2r0n3frhu5ec4yc,Rapid Bucureşti,m3g7lo120vb7qbmq5sqey05b,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,Metaloglobus vs Rapid Bucureşti,bclwj192miz570tx2oal5ludw,2025-08-22,NaN,ROU,Liga_I,2025_2026
L. Gojković,64530alpz2hqoawb8sqjm4and,Rapid Bucureşti,m3g7lo120vb7qbmq5sqey05b,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,Metaloglobus vs Rapid Bucureşti,bclwj192miz570tx2oal5ludw,2025-08-22,NaN,ROU,Liga_I,2025_2026
J. Hromada,61krmdk6wp2rhei0stukthv4l,Rapid Bucureşti,m3g7lo120vb7qbmq5sqey05b,6,2,Substitute,NaN,Midfielder,3,NaN,3,NaN,1,NaN,NaN,2,4,1,25,2,1,1,3,1,2,NaN,1,NaN,1,NaN,NaN,NaN,NaN,1,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,Metaloglobus vs Rapid Bucureşti,bclwj192miz570tx2oal5ludw,2025-08-22,2,ROU,Liga_I,2025_2026
T. Jambor,6fhmnxujo1wxgmob0f1ubor56,Rapid Bucureşti,m3g7lo120vb7qbmq5sqey05b,1,NaN,Substitute,NaN,Attacker,2,1,1,NaN,NaN,NaN,NaN,2,8,2,8,5,3,1,6,2,5,2,NaN,2,1,1,NaN,1,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,Metaloglobus vs Rapid Bucureşti,bclwj192miz570tx2oal5ludw,2025-08-22,7,ROU,Liga_I,2025_2026
O. El Sawy,f4x837wbix4d1g1pk9m7xurys,Rapid Bucureşti,m3g7lo120vb7qbmq5sqey05b,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,Metaloglobus vs Rapid Bucureşti,bclwj192miz570tx2oal5ludw,2025-08-22,NaN,ROU,Liga_I,2025_2026
C. Micovschi,7sq6jlg1jq1e8pt0xyujqjdgp,Rapid Bucureşti,m3g7lo120vb7qbmq5sqey05b,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,Metaloglobus vs Rapid Bucureşti,bclwj192miz570tx2oal5ludw,2025-08-22,NaN,ROU,Liga_I,2025_2026
A. Pașcanu,9qjab831lceuzrrfn5rr2xzop,Rapid Bucureşti,m3g7lo120vb7qbmq5sqey05b,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,Metaloglobus vs Rapid Bucureşti,bclwj192miz570tx2oal5ludw,2025-08-22,NaN,ROU,Liga_I,2025_2026
