playerName,playerId,contestantId,team_name,label,match_id,date,321
R. Hillen,969cpy2geokwer9gjapk7zj3e,xcevba75jfkrg4s6tl89zl3y,De Graafschap,De Graafschap vs Volendam,8ptsfnk5uhf5vbddqu9i8savo,2024-08-11,0.1736576855182647
R. Lathouwers,30uqa3kfm23ickjssfhmwgdm1,cv5ftekuejf0ryxvd5h2my47r,VVV,ADO Den Haag vs VVV,8pcqcwkkgcs13r1n8ipu07pqs,2024-08-10,0.0211094301193952
R. Mühren,6jqn5grsuhuo5at81pzahr6xh,6g9qrm72224jrk6tkxxxi8a9n,Volendam,De Graafschap vs Volendam,8ptsfnk5uhf5vbddqu9i8savo,2024-08-11,0.0
R. Omorowa,472gtgjd61tmky6j73s10rkt0,dqk062lu0vm8epvytbm6r4mmf,Excelsior,TOP Oss vs Excelsior,8of7dxucrlz96glvpm5yb5zis,2024-08-09,0.0397083014249801
R. Pepi,emglxnqrlqskt8krglv7sziwa,2xlnfgrl6r18ftv38unwp7h4s,PSV II,PSV II vs Ajax II,8qt3h9szn1sjigt6p3g1xhqms,2024-08-12,0.0
R. Seuntjens,24ti5ad76r0qx7ptlk62fm76d,xcevba75jfkrg4s6tl89zl3y,De Graafschap,De Graafschap vs Volendam,8ptsfnk5uhf5vbddqu9i8savo,2024-08-11,0.0
R. Shein,1s6yn52hlqtmmz4lerscf457u,z9phg19papi9f5fd6qxzr836,Dordrecht,Emmen vs Dordrecht,8n0eazp8qf13r1prtkl4us4yc,2024-08-09,0.0281800795346498
R. van Bommel,avv12sgcucblnbfb790xovf8,1wyg1tunyt7go9tnjea1hjqxb,AZ II,AZ II vs Roda JC,8qc9drz5a78woc63wnnpxgljo,2024-08-12,0.0
R. van de Riet,3r9pruaa356qxzvmgu130lh5g,2xlnfgrl6r18ftv38unwp7h4s,PSV II,PSV II vs Ajax II,8qt3h9szn1sjigt6p3g1xhqms,2024-08-12,0.023251274600625
S. Bisselink,es1ohgwfiwq5f9mx2887zul90,xcevba75jfkrg4s6tl89zl3y,De Graafschap,De Graafschap vs Volendam,8ptsfnk5uhf5vbddqu9i8savo,2024-08-11,0.1162014678120613
S. Blummel,2kdavfzjymb8uhgjj3c97e2uh,dvmw7d6jb38qvv7e6ziwu0vyr,Eindhoven,Eindhoven vs Den Bosch,8mg0ezxgd2h0k8jsg62kfci6s,2024-08-09,0.0371433347463607
S. Braken,alimpjocr7xtxu21sumg3b2l1,bqm1bnp1bh2apyudlz1o1whr3,MVV,MVV vs Cambuur,8nygtgy2n3ez3akmrw3w4kgt0,2024-08-09,0.0
S. Ottesen,1zso05h684yyan468qbxk55d6,ears40cp6opsgvhsy0dgyszpd,Cambuur,MVV vs Cambuur,8nygtgy2n3ez3akmrw3w4kgt0,2024-08-09,0.0229459516704082
S. Simons,yvkg7uyb2bxtqxvsyy41nthw,dvmw7d6jb38qvv7e6ziwu0vyr,Eindhoven,Eindhoven vs Den Bosch,8mg0ezxgd2h0k8jsg62kfci6s,2024-08-09,0.0126305371522903
S. Sylla,eyx1wga1fue6lb5a0ak5f32i2,e8hiwrw6ocxm5iht6sp7jiv19,ADO Den Haag,ADO Den Haag vs VVV,8pcqcwkkgcs13r1n8ipu07pqs,2024-08-10,0.0116795608773827
S. Wevers,6ekdeo3kocwds8ctbjoa4dhjo,xcevba75jfkrg4s6tl89zl3y,De Graafschap,De Graafschap vs Volendam,8ptsfnk5uhf5vbddqu9i8savo,2024-08-11,0.0212158970534801
S. van Duivenbooden,45vh3c99keqayr9hj0r6x0ei2,6hsriqr3ybvyg94w2k19oal50,Vitesse,Vitesse vs Telstar,8ovzspwzlz5rumxy2vs588hec,2024-08-09,0.0
