playerName,team_name,318.0,label,date
M. Carlson,Næstved,0.00000161,Næstved vs Midtjylland,2023-09-27
A. Gabriel,Midtjylland,0.00405546,Næstved vs Midtjylland,2023-09-27
N. Dyhr,Midtjylland,0.00571711,Næstved vs Midtjylland,2023-09-27
Charles,Midtjylland,0.01620657,Næstved vs Midtjylland,2023-09-27
Charles,Midtjylland,0.00825921,Næstved vs Midtjylland,2023-09-27
M. Carlson,Næstved,0.00000075,Næstved vs Midtjylland,2023-09-27
M. Høst,Næstved,0.00000093,Næstved vs Midtjylland,2023-09-27
O. Sørensen,Midtjylland,0.00399287,Næstved vs Midtjylland,2023-09-27
M. Carlson,Næstved,0.00000017,Næstved vs Midtjylland,2023-09-27
C. Enemark,Næstved,0.00000019,Næstved vs Midtjylland,2023-09-27
M. Fraisl,Midtjylland,0.00000776,Næstved vs Midtjylland,2023-09-27
N. Dannevang,Næstved,0.00000051,Næstved vs Midtjylland,2023-09-27
Juninho,Midtjylland,0.00004689,Næstved vs Midtjylland,2023-09-27
I. Fossum,Midtjylland,0.00002818,Næstved vs Midtjylland,2023-09-27
M. Holm,Næstved,0.14057252,Næstved vs Midtjylland,2023-09-27
M. Bech,Midtjylland,0.00002889,Næstved vs Midtjylland,2023-09-27
Juninho,Midtjylland,0.00048059,Næstved vs Midtjylland,2023-09-27
O. Brynhildsen,Midtjylland,0.00014969,Næstved vs Midtjylland,2023-09-27
C. Enemark,Næstved,0.00000094,Næstved vs Midtjylland,2023-09-27
Charles,Midtjylland,0.0063317,Næstved vs Midtjylland,2023-09-27
N. Dannevang,Næstved,0.00000072,Næstved vs Midtjylland,2023-09-27
C. Enemark,Næstved,0.00000126,Næstved vs Midtjylland,2023-09-27
M. Høst,Næstved,0.00000049,Næstved vs Midtjylland,2023-09-27
C. Enemark,Næstved,0.00000026,Næstved vs Midtjylland,2023-09-27
M. Bech,Midtjylland,0.00000074,Næstved vs Midtjylland,2023-09-27
Juninho,Midtjylland,0.00000141,Næstved vs Midtjylland,2023-09-27
N. Dyhr,Midtjylland,0.00000111,Næstved vs Midtjylland,2023-09-27
Juninho,Midtjylland,0.00000032,Næstved vs Midtjylland,2023-09-27
S. Trier,Næstved,0.00003051,Næstved vs Midtjylland,2023-09-27
M. Fraisl,Midtjylland,0.00000109,Næstved vs Midtjylland,2023-09-27
M. Bech,Midtjylland,0.00002037,Næstved vs Midtjylland,2023-09-27
M. Holm,Næstved,0.0000039,Næstved vs Midtjylland,2023-09-27
J. Christiansen,Næstved,0.000004,Næstved vs Midtjylland,2023-09-27
Juninho,Midtjylland,0.00017662,Næstved vs Midtjylland,2023-09-27
I. Fossum,Midtjylland,0.00005439,Næstved vs Midtjylland,2023-09-27
M. Holm,Næstved,0.00000322,Næstved vs Midtjylland,2023-09-27
M. Bech,Midtjylland,0.00017902,Næstved vs Midtjylland,2023-09-27
J. Christiansen,Næstved,0.00000428,Næstved vs Midtjylland,2023-09-27
C. Enemark,Næstved,0.00001027,Næstved vs Midtjylland,2023-09-27
Juninho,Midtjylland,0.00211813,Næstved vs Midtjylland,2023-09-27
S. Trier,Næstved,0.00006923,Næstved vs Midtjylland,2023-09-27
C. Enemark,Næstved,0.00000266,Næstved vs Midtjylland,2023-09-27
M. Fraisl,Midtjylland,0.00000901,Næstved vs Midtjylland,2023-09-27
Franculino Djú,Midtjylland,0.00023831,Næstved vs Midtjylland,2023-09-27
A. Gabriel,Midtjylland,0.00134346,Næstved vs Midtjylland,2023-09-27
M. Høst,Næstved,0.00000968,Næstved vs Midtjylland,2023-09-27
O. Sørensen,Midtjylland,0.00172373,Næstved vs Midtjylland,2023-09-27
A. Gabriel,Midtjylland,0.00645283,Næstved vs Midtjylland,2023-09-27
Charles,Midtjylland,0.01550743,Næstved vs Midtjylland,2023-09-27
M. Fraisl,Midtjylland,0.00000197,Næstved vs Midtjylland,2023-09-27
N. Dyhr,Midtjylland,0.00000258,Næstved vs Midtjylland,2023-09-27
Juninho,Midtjylland,0.0000022,Næstved vs Midtjylland,2023-09-27
M. Bech,Midtjylland,0.00001249,Næstved vs Midtjylland,2023-09-27
I. Fossum,Midtjylland,0.00004349,Næstved vs Midtjylland,2023-09-27
A. Gabriel,Midtjylland,0.00007782,Næstved vs Midtjylland,2023-09-27
O. Sørensen,Midtjylland,0.00036319,Næstved vs Midtjylland,2023-09-27
Charles,Midtjylland,0.00277296,Næstved vs Midtjylland,2023-09-27
A. Rømer,Midtjylland,0.00060943,Næstved vs Midtjylland,2023-09-27
N. Dyhr,Midtjylland,0.00084529,Næstved vs Midtjylland,2023-09-27
L. Bust,Næstved,0.00000066,Næstved vs Midtjylland,2023-09-27
Charles,Midtjylland,0.00035241,Næstved vs Midtjylland,2023-09-27
M. Høst,Næstved,0.00001113,Næstved vs Midtjylland,2023-09-27
A. Rømer,Midtjylland,0.00122121,Næstved vs Midtjylland,2023-09-27
N. Dyhr,Midtjylland,0.02680032,Næstved vs Midtjylland,2023-09-27
A. Njai,Næstved,0.00557733,Næstved vs Midtjylland,2023-09-27
N. Dyhr,Midtjylland,0.07177462,Næstved vs Midtjylland,2023-09-27
M. Høst,Næstved,0.00005543,Næstved vs Midtjylland,2023-09-27
O. Sørensen,Midtjylland,0.00002204,Næstved vs Midtjylland,2023-09-27
M. Fraisl,Midtjylland,0.00080996,Næstved vs Midtjylland,2023-09-27
L. Bust,Næstved,0.00043514,Næstved vs Midtjylland,2023-09-27
C. Enemark,Næstved,0.00134475,Næstved vs Midtjylland,2023-09-27
M. Høst,Næstved,0.00270089,Næstved vs Midtjylland,2023-09-27
N. Dyhr,Midtjylland,0.00000945,Næstved vs Midtjylland,2023-09-27
Juninho,Midtjylland,0.00000357,Næstved vs Midtjylland,2023-09-27
M. Fraisl,Midtjylland,0.00000347,Næstved vs Midtjylland,2023-09-27
S. Dhaflaoui,Næstved,0.00269894,Næstved vs Midtjylland,2023-09-27
Juninho,Midtjylland,0.00000977,Næstved vs Midtjylland,2023-09-27
M. Carlson,Næstved,0.00612578,Næstved vs Midtjylland,2023-09-27
I. Fossum,Midtjylland,0.00000394,Næstved vs Midtjylland,2023-09-27
S. Dhaflaoui,Næstved,0.01205098,Næstved vs Midtjylland,2023-09-27
Juninho,Midtjylland,0.00000172,Næstved vs Midtjylland,2023-09-27
M. Carlson,Næstved,0.00138303,Næstved vs Midtjylland,2023-09-27
Franculino Djú,Midtjylland,0.00211539,Næstved vs Midtjylland,2023-09-27
O. Brynhildsen,Midtjylland,0.00122771,Næstved vs Midtjylland,2023-09-27
Franculino Djú,Midtjylland,0.00748158,Næstved vs Midtjylland,2023-09-27
M. Fraisl,Midtjylland,0.00000133,Næstved vs Midtjylland,2023-09-27
N. Dannevang,Næstved,0.00000209,Næstved vs Midtjylland,2023-09-27
M. Carlson,Næstved,0.00000029,Næstved vs Midtjylland,2023-09-27
N. Dannevang,Næstved,0.00000034,Næstved vs Midtjylland,2023-09-27
L. Bust,Næstved,0.0000006,Næstved vs Midtjylland,2023-09-27
M. Høst,Næstved,0.00000073,Næstved vs Midtjylland,2023-09-27
M. Fraisl,Midtjylland,0.00000723,Næstved vs Midtjylland,2023-09-27
L. Bust,Næstved,0.00000296,Næstved vs Midtjylland,2023-09-27
Juninho,Midtjylland,0.00001533,Næstved vs Midtjylland,2023-09-27
M. Bech,Midtjylland,0.00002206,Næstved vs Midtjylland,2023-09-27
A. Gabriel,Midtjylland,0.0000329,Næstved vs Midtjylland,2023-09-27
A. Gigović,Midtjylland,0.00001556,Næstved vs Midtjylland,2023-09-27
Juninho,Midtjylland,0.00001631,Næstved vs Midtjylland,2023-09-27
A. Rømer,Midtjylland,0.0000109,Næstved vs Midtjylland,2023-09-27
M. Bech,Midtjylland,0.00000551,Næstved vs Midtjylland,2023-09-27
Juninho,Midtjylland,0.00000079,Næstved vs Midtjylland,2023-09-27
M. Fraisl,Midtjylland,0.00000308,Næstved vs Midtjylland,2023-09-27
M. Bech,Midtjylland,0.00002927,Næstved vs Midtjylland,2023-09-27
M. Carlson,Næstved,0.00010605,Næstved vs Midtjylland,2023-09-27
J. Madsen,Næstved,0.00043001,Næstved vs Midtjylland,2023-09-27
O. Brynhildsen,Midtjylland,0.01154869,Næstved vs Midtjylland,2023-09-27
M. Bech,Midtjylland,0.53621916,Næstved vs Midtjylland,2023-09-27
M. Carlson,Næstved,0.00057213,Næstved vs Midtjylland,2023-09-27
S. Dhaflaoui,Næstved,0.00319328,Næstved vs Midtjylland,2023-09-27
A. Gabriel,Midtjylland,0.0008149,Næstved vs Midtjylland,2023-09-27
Juninho,Midtjylland,0.00034259,Næstved vs Midtjylland,2023-09-27
L. Bust,Næstved,0.00000145,Næstved vs Midtjylland,2023-09-27
A. Rømer,Midtjylland,0.00227974,Næstved vs Midtjylland,2023-09-27
Franculino Djú,Midtjylland,0.00145192,Næstved vs Midtjylland,2023-09-27
A. Gigović,Midtjylland,0.00182174,Næstved vs Midtjylland,2023-09-27
M. Høst,Næstved,0.00000044,Næstved vs Midtjylland,2023-09-27
M. Bech,Midtjylland,0.00037036,Næstved vs Midtjylland,2023-09-27
M. Carlson,Næstved,0.00000056,Næstved vs Midtjylland,2023-09-27
A. Gabriel,Midtjylland,0.00033645,Næstved vs Midtjylland,2023-09-27
N. Dannevang,Næstved,0.00000114,Næstved vs Midtjylland,2023-09-27
M. Holm,Næstved,0.00000187,Næstved vs Midtjylland,2023-09-27
Juninho,Midtjylland,0.00022179,Næstved vs Midtjylland,2023-09-27
M. Bech,Midtjylland,0.00264664,Næstved vs Midtjylland,2023-09-27
C. Enemark,Næstved,0.0000052,Næstved vs Midtjylland,2023-09-27
O. Sørensen,Midtjylland,0.00192034,Næstved vs Midtjylland,2023-09-27
L. Bust,Næstved,0.00000269,Næstved vs Midtjylland,2023-09-27
C. Enemark,Næstved,0.00000167,Næstved vs Midtjylland,2023-09-27
M. Kongstedt,Næstved,0.00004201,Næstved vs Midtjylland,2023-09-27
J. Madsen,Næstved,0.00001155,Næstved vs Midtjylland,2023-09-27
M. Holm,Næstved,0.00000209,Næstved vs Midtjylland,2023-09-27
M. Kongstedt,Næstved,0.00000509,Næstved vs Midtjylland,2023-09-27
M. Holm,Næstved,0.00002301,Næstved vs Midtjylland,2023-09-27
A. Rømer,Midtjylland,0.00340146,Næstved vs Midtjylland,2023-09-27
M. Carlson,Næstved,0.00029804,Næstved vs Midtjylland,2023-09-27
C. Enemark,Næstved,0.00000253,Næstved vs Midtjylland,2023-09-27
N. Dannevang,Næstved,0.00000408,Næstved vs Midtjylland,2023-09-27
L. Bust,Næstved,0.00000297,Næstved vs Midtjylland,2023-09-27
M. Kongstedt,Næstved,0.00000354,Næstved vs Midtjylland,2023-09-27
A. Gigović,Midtjylland,0.00021464,Næstved vs Midtjylland,2023-09-27
A. Şimşir,Midtjylland,0.00072379,Næstved vs Midtjylland,2023-09-27
A. Gabriel,Midtjylland,0.00059577,Næstved vs Midtjylland,2023-09-27
M. Kongstedt,Næstved,0.00000651,Næstved vs Midtjylland,2023-09-27
C. Enemark,Næstved,0.00001394,Næstved vs Midtjylland,2023-09-27
M. Carlson,Næstved,0.00003352,Næstved vs Midtjylland,2023-09-27
L. Bust,Næstved,0.00012075,Næstved vs Midtjylland,2023-09-27
N. Dannevang,Næstved,0.00000144,Næstved vs Midtjylland,2023-09-27
N. Dyhr,Midtjylland,0.00000553,Næstved vs Midtjylland,2023-09-27
M. Kongstedt,Næstved,0.00000095,Næstved vs Midtjylland,2023-09-27
M. Bech,Midtjylland,0.0000053,Næstved vs Midtjylland,2023-09-27
M. Bech,Midtjylland,0.00001183,Næstved vs Midtjylland,2023-09-27
M. Bech,Midtjylland,0.00000135,Næstved vs Midtjylland,2023-09-27
L. Bust,Næstved,0.00000048,Næstved vs Midtjylland,2023-09-27
M. Fraisl,Midtjylland,0.0000021,Næstved vs Midtjylland,2023-09-27
Juninho,Midtjylland,0.00001496,Næstved vs Midtjylland,2023-09-27
A. Gigović,Midtjylland,0.00005458,Næstved vs Midtjylland,2023-09-27
N. Dyhr,Midtjylland,0.00005025,Næstved vs Midtjylland,2023-09-27
A. Gigović,Midtjylland,0.00003516,Næstved vs Midtjylland,2023-09-27
B. Rygaard,Næstved,0.00052858,Næstved vs Midtjylland,2023-09-27
A. Rømer,Midtjylland,0.00002237,Næstved vs Midtjylland,2023-09-27
Juninho,Midtjylland,0.00022308,Næstved vs Midtjylland,2023-09-27
N. Dyhr,Midtjylland,0.00028244,Næstved vs Midtjylland,2023-09-27
A. Gigović,Midtjylland,0.0001205,Næstved vs Midtjylland,2023-09-27
Juninho,Midtjylland,0.0000954,Næstved vs Midtjylland,2023-09-27
M. Bech,Midtjylland,0.00016196,Næstved vs Midtjylland,2023-09-27
Juninho,Midtjylland,0.00016079,Næstved vs Midtjylland,2023-09-27
A. Gigović,Midtjylland,0.00019024,Næstved vs Midtjylland,2023-09-27
M. Bech,Midtjylland,0.00009101,Næstved vs Midtjylland,2023-09-27
M. Høst,Næstved,0.00000377,Næstved vs Midtjylland,2023-09-27
A. Gigović,Midtjylland,0.00037319,Næstved vs Midtjylland,2023-09-27
N. Dyhr,Midtjylland,0.00021884,Næstved vs Midtjylland,2023-09-27
A. Gigović,Midtjylland,0.00021159,Næstved vs Midtjylland,2023-09-27
M. Bech,Midtjylland,0.00024505,Næstved vs Midtjylland,2023-09-27
A. Gabriel,Midtjylland,0.00059837,Næstved vs Midtjylland,2023-09-27
M. Carlson,Næstved,0.02276535,Næstved vs Midtjylland,2023-09-27
O. Sørensen,Midtjylland,0.00040493,Næstved vs Midtjylland,2023-09-27
Juninho,Midtjylland,0.00103504,Næstved vs Midtjylland,2023-09-27
Cho Gue-Sung,Midtjylland,0.00085126,Næstved vs Midtjylland,2023-09-27
A. Gigović,Midtjylland,0.0001958,Næstved vs Midtjylland,2023-09-27
Juninho,Midtjylland,0.00021567,Næstved vs Midtjylland,2023-09-27
O. Sørensen,Midtjylland,0.00283126,Næstved vs Midtjylland,2023-09-27
N. Dyhr,Midtjylland,0.01039627,Næstved vs Midtjylland,2023-09-27
A. Şimşir,Midtjylland,0.00172274,Næstved vs Midtjylland,2023-09-27
A. Gabriel,Midtjylland,0.03696054,Næstved vs Midtjylland,2023-09-27
N. Dyhr,Midtjylland,0.09987396,Næstved vs Midtjylland,2023-09-27
W. Lenart,Næstved,0.00000945,Næstved vs Midtjylland,2023-09-27
M. Carlson,Næstved,0.00003184,Næstved vs Midtjylland,2023-09-27
M. Kongstedt,Næstved,0.00011829,Næstved vs Midtjylland,2023-09-27
Juninho,Midtjylland,0.00109725,Næstved vs Midtjylland,2023-09-27
M. Carlson,Næstved,0.00002594,Næstved vs Midtjylland,2023-09-27
M. Kongstedt,Næstved,0.00002189,Næstved vs Midtjylland,2023-09-27
A. Rømer,Midtjylland,0.00134121,Næstved vs Midtjylland,2023-09-27
O. Sørensen,Midtjylland,0.00026511,Næstved vs Midtjylland,2023-09-27
Juninho,Midtjylland,0.00037887,Næstved vs Midtjylland,2023-09-27
N. Dyhr,Midtjylland,0.00049532,Næstved vs Midtjylland,2023-09-27
A. Şimşir,Midtjylland,0.00016982,Næstved vs Midtjylland,2023-09-27
W. Lenart,Næstved,0.00000035,Næstved vs Midtjylland,2023-09-27
A. Şimşir,Midtjylland,0.07100068,Næstved vs Midtjylland,2023-09-27
W. Lenart,Næstved,0.00218838,Næstved vs Midtjylland,2023-09-27
M. Bech,Midtjylland,0.00019029,Næstved vs Midtjylland,2023-09-27
O. Sørensen,Midtjylland,0.00091402,Næstved vs Midtjylland,2023-09-27
A. Gabriel,Midtjylland,0.00001225,Næstved vs Midtjylland,2023-09-27
M. Bech,Midtjylland,0.00002583,Næstved vs Midtjylland,2023-09-27
Juninho,Midtjylland,0.00000395,Næstved vs Midtjylland,2023-09-27
A. Njai,Næstved,0.00003136,Næstved vs Midtjylland,2023-09-27
Cho Gue-Sung,Midtjylland,0.00000656,Næstved vs Midtjylland,2023-09-27
B. Rygaard,Næstved,0.00082338,Næstved vs Midtjylland,2023-09-27
Juninho,Midtjylland,0.00001245,Næstved vs Midtjylland,2023-09-27
F. Christensen,Næstved,0.0000388,Næstved vs Midtjylland,2023-09-27
M. Fraisl,Midtjylland,0.00000141,Næstved vs Midtjylland,2023-09-27
Juninho,Midtjylland,0.00000097,Næstved vs Midtjylland,2023-09-27
O. Sørensen,Midtjylland,0.00054789,Næstved vs Midtjylland,2023-09-27
C. Enemark,Næstved,0.0000013,Næstved vs Midtjylland,2023-09-27
A. Gabriel,Midtjylland,0.00083006,Næstved vs Midtjylland,2023-09-27
M. Kongstedt,Næstved,0.00000114,Næstved vs Midtjylland,2023-09-27
A. Gigović,Midtjylland,0.00172911,Næstved vs Midtjylland,2023-09-27
M. Carlson,Næstved,0.00000062,Næstved vs Midtjylland,2023-09-27
A. Rømer,Midtjylland,0.00052178,Næstved vs Midtjylland,2023-09-27
A. Gigović,Midtjylland,0.00019607,Næstved vs Midtjylland,2023-09-27
Juninho,Midtjylland,0.00034429,Næstved vs Midtjylland,2023-09-27
N. Dyhr,Midtjylland,0.00051546,Næstved vs Midtjylland,2023-09-27
F. Christensen,Næstved,0.00001149,Næstved vs Midtjylland,2023-09-27
A. Şimşir,Midtjylland,0.0015326,Næstved vs Midtjylland,2023-09-27
A. Gigović,Midtjylland,0.00315428,Næstved vs Midtjylland,2023-09-27
B. Rygaard,Næstved,0.00001978,Næstved vs Midtjylland,2023-09-27
A. Rømer,Midtjylland,0.00385849,Næstved vs Midtjylland,2023-09-27
N. Dyhr,Midtjylland,0.00099473,Næstved vs Midtjylland,2023-09-27
L. Bust,Næstved,0.00000047,Næstved vs Midtjylland,2023-09-27
A. Gabriel,Midtjylland,0.01683369,Næstved vs Midtjylland,2023-09-27
M. Carlson,Næstved,0.00002884,Næstved vs Midtjylland,2023-09-27
A. Gigović,Midtjylland,0.00955743,Næstved vs Midtjylland,2023-09-27
A. Njai,Næstved,0.00004305,Næstved vs Midtjylland,2023-09-27
A. Şimşir,Midtjylland,0.00786847,Næstved vs Midtjylland,2023-09-27
M. Carlson,Næstved,0.00003259,Næstved vs Midtjylland,2023-09-27
A. Gigović,Midtjylland,0.02330478,Næstved vs Midtjylland,2023-09-27
M. Høst,Næstved,0.00000887,Næstved vs Midtjylland,2023-09-27
A. Şimşir,Midtjylland,0.00358721,Næstved vs Midtjylland,2023-09-27
A. Şimşir,Midtjylland,0.00099898,Næstved vs Midtjylland,2023-09-27
M. Carlson,Næstved,0.00327384,Næstved vs Midtjylland,2023-09-27
W. Lenart,Næstved,0.00048467,Næstved vs Midtjylland,2023-09-27
A. Gabriel,Midtjylland,0.01404562,Næstved vs Midtjylland,2023-09-27
C. Enemark,Næstved,0.00042005,Næstved vs Midtjylland,2023-09-27
A. Şimşir,Midtjylland,0.00188505,Næstved vs Midtjylland,2023-09-27
N. Dannevang,Næstved,0.00046467,Næstved vs Midtjylland,2023-09-27
O. Sørensen,Midtjylland,0.00282556,Næstved vs Midtjylland,2023-09-27
L. Bust,Næstved,0.00000198,Næstved vs Midtjylland,2023-09-27
M. Kongstedt,Næstved,0.00002003,Næstved vs Midtjylland,2023-09-27
N. Dyhr,Midtjylland,0.00001229,Næstved vs Midtjylland,2023-09-27
A. Rømer,Midtjylland,0.00000103,Næstved vs Midtjylland,2023-09-27
O. Sørensen,Midtjylland,0.00000052,Næstved vs Midtjylland,2023-09-27
A. Rømer,Midtjylland,0.00012865,Næstved vs Midtjylland,2023-09-27
A. Şimşir,Midtjylland,0.00034754,Næstved vs Midtjylland,2023-09-27
A. Gigović,Midtjylland,0.00106874,Næstved vs Midtjylland,2023-09-27
A. Gabriel,Midtjylland,0.03587423,Næstved vs Midtjylland,2023-09-27
Juninho,Midtjylland,0.00000065,Næstved vs Midtjylland,2023-09-27
M. Fraisl,Midtjylland,0.00031927,Næstved vs Midtjylland,2023-09-27
A. Şimşir,Midtjylland,0.03302076,Næstved vs Midtjylland,2023-09-27
N. Dyhr,Midtjylland,0.00076806,Næstved vs Midtjylland,2023-09-27
A. Rømer,Midtjylland,0.01095575,Næstved vs Midtjylland,2023-09-27
A. Gabriel,Midtjylland,0.00000174,Næstved vs Midtjylland,2023-09-27
A. Gabriel,Midtjylland,0.00001403,Næstved vs Midtjylland,2023-09-27
M. Bech,Midtjylland,0.00000225,Næstved vs Midtjylland,2023-09-27
M. Fraisl,Midtjylland,0.00000181,Næstved vs Midtjylland,2023-09-27
Juninho,Midtjylland,0.00005719,Næstved vs Midtjylland,2023-09-27
A. Gigović,Midtjylland,0.0001005,Næstved vs Midtjylland,2023-09-27
A. Rømer,Midtjylland,0.00057166,Næstved vs Midtjylland,2023-09-27
O. Sørensen,Midtjylland,0.02535526,Næstved vs Midtjylland,2023-09-27
A. Rømer,Midtjylland,0.00075464,Næstved vs Midtjylland,2023-09-27
A. Gigović,Midtjylland,0.00708528,Næstved vs Midtjylland,2023-09-27
A. Rømer,Midtjylland,0.00003956,Næstved vs Midtjylland,2023-09-27
Franculino Djú,Midtjylland,0.00002397,Næstved vs Midtjylland,2023-09-27
N. Dyhr,Midtjylland,0.00155118,Næstved vs Midtjylland,2023-09-27
O. Sørensen,Midtjylland,0.01395526,Næstved vs Midtjylland,2023-09-27
Juninho,Midtjylland,0.00000109,Næstved vs Midtjylland,2023-09-27
N. Dyhr,Midtjylland,0.00000045,Næstved vs Midtjylland,2023-09-27
M. Fraisl,Midtjylland,0.00000089,Næstved vs Midtjylland,2023-09-27
N. Dyhr,Midtjylland,0.00000379,Næstved vs Midtjylland,2023-09-27
A. Rømer,Midtjylland,0.00001748,Næstved vs Midtjylland,2023-09-27
Juninho,Midtjylland,0.01532572,Næstved vs Midtjylland,2023-09-27
Cho Gue-Sung,Midtjylland,0.00389181,Næstved vs Midtjylland,2023-09-27
A. Şimşir,Midtjylland,0.00491231,Næstved vs Midtjylland,2023-09-27
A. Gigović,Midtjylland,0.00341551,Næstved vs Midtjylland,2023-09-27
A. Şimşir,Midtjylland,0.00091082,Næstved vs Midtjylland,2023-09-27
M. Bech,Midtjylland,0.00047402,Næstved vs Midtjylland,2023-09-27
Juninho,Midtjylland,0.0002297,Næstved vs Midtjylland,2023-09-27
M. Bech,Midtjylland,0.00000492,Næstved vs Midtjylland,2023-09-27
M. Fraisl,Midtjylland,0.00001647,Næstved vs Midtjylland,2023-09-27
A. Gigović,Midtjylland,0.00026699,Næstved vs Midtjylland,2023-09-27
A. Şimşir,Midtjylland,0.00106797,Næstved vs Midtjylland,2023-09-27
A. Gabriel,Midtjylland,0.00186143,Næstved vs Midtjylland,2023-09-27
A. Şimşir,Midtjylland,0.00502542,Næstved vs Midtjylland,2023-09-27
A. Gigović,Midtjylland,0.002765,Næstved vs Midtjylland,2023-09-27
A. Şimşir,Midtjylland,0.00938164,Næstved vs Midtjylland,2023-09-27
A. Gigović,Midtjylland,0.02286288,Næstved vs Midtjylland,2023-09-27
Cho Gue-Sung,Midtjylland,0.01497019,Næstved vs Midtjylland,2023-09-27
M. Bech,Midtjylland,0.00000839,Næstved vs Midtjylland,2023-09-27
Juninho,Midtjylland,0.00000774,Næstved vs Midtjylland,2023-09-27
M. Bech,Midtjylland,0.0000159,Næstved vs Midtjylland,2023-09-27
A. Gabriel,Midtjylland,0.00041019,Næstved vs Midtjylland,2023-09-27
Franculino Djú,Midtjylland,0.00041699,Næstved vs Midtjylland,2023-09-27
A. Rømer,Midtjylland,0.00009313,Næstved vs Midtjylland,2023-09-27
E. Thomsen,HIK,0.00068224,HIK vs Brøndby,2023-09-27
H. Evjen,Brøndby,0.00000024,HIK vs Brøndby,2023-09-27
T. Mikkelsen,Brøndby,0.00000793,HIK vs Brøndby,2023-09-27
W. Maretti,HIK,0.00023849,HIK vs Brøndby,2023-09-27
H. Evjen,Brøndby,0.00000887,HIK vs Brøndby,2023-09-27
O. Møller,HIK,0.00000058,HIK vs Brøndby,2023-09-27
O. Møller,HIK,0.00000066,HIK vs Brøndby,2023-09-27
K. Mensah,Brøndby,0.00000052,HIK vs Brøndby,2023-09-27
K. Tshiembe,Brøndby,0.000001,HIK vs Brøndby,2023-09-27
T. Mikkelsen,Brøndby,0.00000099,HIK vs Brøndby,2023-09-27
W. Maretti,HIK,0.0000148,HIK vs Brøndby,2023-09-27
J. Rasmussen,Brøndby,0.00000277,HIK vs Brøndby,2023-09-27
M. Divković,Brøndby,0.00000257,HIK vs Brøndby,2023-09-27
J. Rasmussen,Brøndby,0.00000664,HIK vs Brøndby,2023-09-27
E. Ogura,HIK,0.00000065,HIK vs Brøndby,2023-09-27
R. Lauritsen,Brøndby,0.00000947,HIK vs Brøndby,2023-09-27
O. Møller,HIK,0.00000038,HIK vs Brøndby,2023-09-27
K. Tshiembe,Brøndby,0.00002408,HIK vs Brøndby,2023-09-27
E. Ogura,HIK,0.00000047,HIK vs Brøndby,2023-09-27
J. Radošević,Brøndby,0.00000866,HIK vs Brøndby,2023-09-27
K. Tshiembe,Brøndby,0.00000458,HIK vs Brøndby,2023-09-27
W. Maretti,HIK,0.00003403,HIK vs Brøndby,2023-09-27
R. Lauritsen,Brøndby,0.00003794,HIK vs Brøndby,2023-09-27
N. Vallys,Brøndby,0.00018245,HIK vs Brøndby,2023-09-27
M. Divković,Brøndby,0.00011735,HIK vs Brøndby,2023-09-27
F. Valbjørn,HIK,0.00000806,HIK vs Brøndby,2023-09-27
J. Rasmussen,Brøndby,0.00013683,HIK vs Brøndby,2023-09-27
O. Møller,HIK,0.00000433,HIK vs Brøndby,2023-09-27
W. Maretti,HIK,0.00000364,HIK vs Brøndby,2023-09-27
J. Radošević,Brøndby,0.00147678,HIK vs Brøndby,2023-09-27
K. Mensah,Brøndby,0.00149907,HIK vs Brøndby,2023-09-27
O. Møller,HIK,0.00000727,HIK vs Brøndby,2023-09-27
H. Evjen,Brøndby,0.00188354,HIK vs Brøndby,2023-09-27
D. Thorup,HIK,0.00001732,HIK vs Brøndby,2023-09-27
F. Andersen,HIK,0.00000993,HIK vs Brøndby,2023-09-27
L. Lykkegaard,HIK,0.00000128,HIK vs Brøndby,2023-09-27
K. Tshiembe,Brøndby,0.00002372,HIK vs Brøndby,2023-09-27
N. Vallys,Brøndby,0.00001593,HIK vs Brøndby,2023-09-27
E. Thomsen,HIK,0.00001703,HIK vs Brøndby,2023-09-27
J. Radošević,Brøndby,0.00390183,HIK vs Brøndby,2023-09-27
Y. Suzuki,Brøndby,0.00046798,HIK vs Brøndby,2023-09-27
O. Møller,HIK,0.00000089,HIK vs Brøndby,2023-09-27
N. Vallys,Brøndby,0.00005883,HIK vs Brøndby,2023-09-27
E. Ogura,HIK,0.00000146,HIK vs Brøndby,2023-09-27
J. Rasmussen,Brøndby,0.00020158,HIK vs Brøndby,2023-09-27
J. Radošević,Brøndby,0.00122718,HIK vs Brøndby,2023-09-27
M. Divković,Brøndby,0.00047473,HIK vs Brøndby,2023-09-27
N. Vallys,Brøndby,0.00105103,HIK vs Brøndby,2023-09-27
M. Divković,Brøndby,0.00051958,HIK vs Brøndby,2023-09-27
J. Rasmussen,Brøndby,0.00104217,HIK vs Brøndby,2023-09-27
F. Valbjørn,HIK,0.00002807,HIK vs Brøndby,2023-09-27
M. Rasmussen,HIK,0.00836403,HIK vs Brøndby,2023-09-27
N. Vallys,Brøndby,0.0004063,HIK vs Brøndby,2023-09-27
A. Garly,HIK,0.0020712,HIK vs Brøndby,2023-09-27
M. Divković,Brøndby,0.00077253,HIK vs Brøndby,2023-09-27
W. Maretti,HIK,0.00079539,HIK vs Brøndby,2023-09-27
Y. Suzuki,Brøndby,0.00050712,HIK vs Brøndby,2023-09-27
M. Divković,Brøndby,0.00042252,HIK vs Brøndby,2023-09-27
