player_matchName,player_playerId,contestantId,duelLost,aerialLost,player_position,player_positionSide,player_subPosition,successfulOpenPlayPass,totalContest,duelWon,penAreaEntries,accurateBackZonePass,possWonDef3rd,wonContest,accurateFwdZonePass,openPlayPass,totalBackZonePass,minsPlayed,fwdPass,finalThirdEntries,ballRecovery,totalFwdZonePass,successfulFinalThirdPasses,totalFinalThirdPasses,attAssistOpenplay,aerialWon,totalAttAssist,possWonMid3rd,interception,totalCrossNocorner,interceptionWon,attOpenplay,touchesInOppBox,attemptsIbox,totalThroughBall,possWonAtt3rd,accurateCrossNocorner,bigChanceCreated,accurateThroughBall,totalLayoffs,accurateLayoffs,totalFastbreak,shotFastbreak,formationUsed,goals,label,match_id,date
D. Jakubik,ablnsx7aycj2acm2az47fe0gl,5iq037iifttb7jw2zkz2z57pj,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Radomiak Radom vs Jagiellonia Białystok,3koapw859i0lop8x4iyyzk5xw,2024-07-27
R. Məmmədov,4hef9mycej5gu19yup3v60ve1,5iq037iifttb7jw2zkz2z57pj,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Radomiak Radom vs Jagiellonia Białystok,3koapw859i0lop8x4iyyzk5xw,2024-07-27
Luizão,76qzt33gj7mdio3xurnxq6ve2,5iq037iifttb7jw2zkz2z57pj,2,1,Substitute,NaN,Midfielder,15,NaN,4,1,7,NaN,NaN,8,18,8,45,8,6,1,10,6,7,NaN,2,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Radomiak Radom vs Jagiellonia Białystok,3koapw859i0lop8x4iyyzk5xw,2024-07-27
K. Okoniewski,dkpfntpq5wxoleie8vgr762ok,5iq037iifttb7jw2zkz2z57pj,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Radomiak Radom vs Jagiellonia Białystok,3koapw859i0lop8x4iyyzk5xw,2024-07-27
Leândro,73obf401m6a7x0xaq8lyv1txx,5iq037iifttb7jw2zkz2z57pj,NaN,NaN,Substitute,NaN,Midfielder,10,1,4,2,4,NaN,1,7,12,4,45,3,2,2,10,4,7,1,NaN,1,2,NaN,NaN,NaN,1,1,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,,,4231,NaN,Radomiak Radom vs Jagiellonia Białystok,3koapw859i0lop8x4iyyzk5xw,2024-07-27
Guilherme Zimovski,3ipuhxkk8mzeqby4zusv54xzo,5iq037iifttb7jw2zkz2z57pj,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Radomiak Radom vs Jagiellonia Białystok,3koapw859i0lop8x4iyyzk5xw,2024-07-27
S. Abramowicz,cnp6tzuusxlu3inximbozh4wk,8jw3s68b9lil5xcgjvbcmrgc2,1,NaN,Goalkeeper,Centre,NaN,11,NaN,NaN,1,21,NaN,NaN,2,14,24,90,14,5,7,5,2,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Radomiak Radom vs Jagiellonia Białystok,3koapw859i0lop8x4iyyzk5xw,2024-07-27
João Moutinho,2gyzpo4amzw3ibxq47dyzvmx,8jw3s68b9lil5xcgjvbcmrgc2,7,3,Defender,Left,NaN,33,1,2,9,20,1,NaN,15,40,22,90,16,13,1,23,8,13,1,NaN,2,NaN,1,3,1,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,1,NaN,,,4231,NaN,Radomiak Radom vs Jagiellonia Białystok,3koapw859i0lop8x4iyyzk5xw,2024-07-27
Adrián Diéguez,8472de2nxpceez5q9fj52k2qx,8jw3s68b9lil5xcgjvbcmrgc2,1,NaN,Defender,Left/Centre,NaN,45,NaN,3,1,39,NaN,NaN,12,57,43,90,28,9,1,20,3,9,NaN,2,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Radomiak Radom vs Jagiellonia Białystok,3koapw859i0lop8x4iyyzk5xw,2024-07-27
J. Haliti,67fpbhmyalc9zlkqts4mwafh1,8jw3s68b9lil5xcgjvbcmrgc2,2,1,Defender,Centre/Right,NaN,55,NaN,2,1,41,1,NaN,15,60,43,90,22,6,2,18,5,7,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Radomiak Radom vs Jagiellonia Białystok,3koapw859i0lop8x4iyyzk5xw,2024-07-27
M. Sáček,5qkrvap53rnhyuujxc4yb597t,8jw3s68b9lil5xcgjvbcmrgc2,2,2,Defender,Right,NaN,44,1,4,2,19,1,1,25,47,22,89,14,5,5,26,12,12,NaN,2,NaN,3,1,1,1,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Radomiak Radom vs Jagiellonia Białystok,3koapw859i0lop8x4iyyzk5xw,2024-07-27
J. Kubicki,9l522d50o2l6kcd5p6sc162tx,8jw3s68b9lil5xcgjvbcmrgc2,2,1,Defensive Midfielder,Left/Centre,NaN,18,NaN,2,NaN,11,1,NaN,7,20,12,71,3,2,1,8,4,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,5,,,4231,2,Radomiak Radom vs Jagiellonia Białystok,3koapw859i0lop8x4iyyzk5xw,2024-07-27
T. Romanczuk,24ysj037no78sb6bs0raxl4ut,8jw3s68b9lil5xcgjvbcmrgc2,6,2,Defensive Midfielder,Centre/Right,NaN,40,2,10,NaN,20,NaN,1,22,46,21,90,15,11,6,27,12,16,NaN,2,NaN,5,1,NaN,1,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,2,2,,,4231,NaN,Radomiak Radom vs Jagiellonia Białystok,3koapw859i0lop8x4iyyzk5xw,2024-07-27
K. Hansen,e0p5kw0ipiajp45yfr9bgahud,8jw3s68b9lil5xcgjvbcmrgc2,6,NaN,Attacking Midfielder,Left,NaN,18,3,NaN,3,5,4,NaN,13,25,8,90,2,NaN,7,18,7,9,1,NaN,2,3,1,NaN,1,2,4,2,1,NaN,NaN,NaN,NaN,1,1,,,4231,NaN,Radomiak Radom vs Jagiellonia Białystok,3koapw859i0lop8x4iyyzk5xw,2024-07-27
Jesús Imaz,9fbqozvrrpesxw8nakrk4nphx,8jw3s68b9lil5xcgjvbcmrgc2,1,NaN,Attacking Midfielder,Centre,NaN,20,2,2,1,8,NaN,1,15,23,8,89,9,3,NaN,18,9,11,NaN,NaN,1,NaN,NaN,NaN,NaN,2,4,2,NaN,NaN,NaN,NaN,NaN,2,2,,,4231,NaN,Radomiak Radom vs Jagiellonia Białystok,3koapw859i0lop8x4iyyzk5xw,2024-07-27
D. Marczuk,9cv6uaoakuuum1ii2ifndrac4,8jw3s68b9lil5xcgjvbcmrgc2,4,NaN,Attacking Midfielder,Right,NaN,12,3,5,3,3,1,NaN,10,17,3,71,2,1,3,17,6,10,2,1,2,1,NaN,3,NaN,NaN,6,NaN,NaN,1,1,1,NaN,1,1,,,4231,NaN,Radomiak Radom vs Jagiellonia Białystok,3koapw859i0lop8x4iyyzk5xw,2024-07-27
L. Diaby-Fadiga,db32f79l8p19q2g45g885t7xm,8jw3s68b9lil5xcgjvbcmrgc2,6,3,Striker,Centre,NaN,1,2,NaN,NaN,NaN,1,NaN,1,3,1,63,1,NaN,2,2,1,2,NaN,NaN,NaN,1,NaN,NaN,NaN,1,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Radomiak Radom vs Jagiellonia Białystok,3koapw859i0lop8x4iyyzk5xw,2024-07-27
A. Nguiamba,b7togay3w05jtjngrz9xliay1,8jw3s68b9lil5xcgjvbcmrgc2,2,NaN,Substitute,NaN,Midfielder,16,NaN,2,1,10,NaN,NaN,6,18,11,19,3,2,NaN,7,3,4,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,1,1,1,1,,,4231,NaN,Radomiak Radom vs Jagiellonia Białystok,3koapw859i0lop8x4iyyzk5xw,2024-07-27
P. Olszewski,1r2ydn49mgwt2x9g99xhe7ze1,8jw3s68b9lil5xcgjvbcmrgc2,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Radomiak Radom vs Jagiellonia Białystok,3koapw859i0lop8x4iyyzk5xw,2024-07-27
Afimico Pululu,3lv7coxi3at2j41csxb9x8r8p,8jw3s68b9lil5xcgjvbcmrgc2,6,2,Substitute,NaN,Attacker,3,NaN,2,NaN,1,NaN,NaN,2,5,2,27,2,NaN,1,3,2,3,NaN,2,NaN,NaN,NaN,NaN,NaN,1,2,2,NaN,1,NaN,NaN,NaN,1,NaN,,,4231,NaN,Radomiak Radom vs Jagiellonia Białystok,3koapw859i0lop8x4iyyzk5xw,2024-07-27
A. Rybak,4uv2ntl3p81mbmvwrr466mp04,8jw3s68b9lil5xcgjvbcmrgc2,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Radomiak Radom vs Jagiellonia Białystok,3koapw859i0lop8x4iyyzk5xw,2024-07-27
M. Skrzypczak,8af61do2dmxrr3ib9acck4aju,8jw3s68b9lil5xcgjvbcmrgc2,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Radomiak Radom vs Jagiellonia Białystok,3koapw859i0lop8x4iyyzk5xw,2024-07-27
D. Stojinović,7lia18zf8yn84pcgbm9mnbc2x,8jw3s68b9lil5xcgjvbcmrgc2,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Radomiak Radom vs Jagiellonia Białystok,3koapw859i0lop8x4iyyzk5xw,2024-07-27
M. Stryjek,1sw0ywyl0cgn97mu65tnzv0t1,8jw3s68b9lil5xcgjvbcmrgc2,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Radomiak Radom vs Jagiellonia Białystok,3koapw859i0lop8x4iyyzk5xw,2024-07-27
Miki Villar,d22447vvlf1wfbmckqovdt0ix,8jw3s68b9lil5xcgjvbcmrgc2,NaN,NaN,Substitute,NaN,Midfielder,4,NaN,1,1,NaN,NaN,NaN,4,7,NaN,19,2,2,1,8,3,6,1,NaN,1,1,NaN,1,NaN,1,4,1,NaN,NaN,NaN,1,NaN,NaN,NaN,,,4231,1,Radomiak Radom vs Jagiellonia Białystok,3koapw859i0lop8x4iyyzk5xw,2024-07-27
W. Łaski,aup56j0d0oz03i51b0euwvecq,8jw3s68b9lil5xcgjvbcmrgc2,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Radomiak Radom vs Jagiellonia Białystok,3koapw859i0lop8x4iyyzk5xw,2024-07-27
R. Gikiewicz,61xxo4zsk6hby0swa756l3wlx,40hitpa3iyfvhdx40fj3cltd,1,NaN,Goalkeeper,Centre,NaN,30,NaN,1,1,33,NaN,NaN,4,36,35,90,22,11,10,13,3,11,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,Widzew Łódź vs Lech Poznań,3lu5cwr7eg82ez2zwq5dy8s2c,2024-07-27
S. Kozlovský,6w6n644baxsqk6zs4h5sed6nd,40hitpa3iyfvhdx40fj3cltd,1,1,Defender,Left,NaN,23,NaN,5,1,13,1,NaN,11,30,16,90,11,5,5,15,5,8,NaN,1,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,Widzew Łódź vs Lech Poznań,3lu5cwr7eg82ez2zwq5dy8s2c,2024-07-27
Juan Ibiza,9m6x8sn57pvrbhuuxdil3jmqx,40hitpa3iyfvhdx40fj3cltd,5,2,Defender,Left/Centre,NaN,31,1,6,NaN,25,1,1,9,38,26,90,18,6,2,15,2,6,NaN,2,NaN,1,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,Widzew Łódź vs Lech Poznań,3lu5cwr7eg82ez2zwq5dy8s2c,2024-07-27
M. Żyro,a7rmp73hwbu2ajch5tlmvsull,40hitpa3iyfvhdx40fj3cltd,3,2,Defender,Centre/Right,NaN,13,NaN,2,NaN,14,1,NaN,2,17,14,90,8,4,1,6,1,4,NaN,1,NaN,NaN,1,NaN,1,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,Widzew Łódź vs Lech Poznań,3lu5cwr7eg82ez2zwq5dy8s2c,2024-07-27
L. Kastrati,7639rttrc9wtiwvv1kh9of4kp,40hitpa3iyfvhdx40fj3cltd,6,1,Defender,Right,NaN,10,3,8,4,6,3,2,5,21,10,90,13,8,4,15,3,10,1,1,1,1,2,4,2,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,433,NaN,Widzew Łódź vs Lech Poznań,3lu5cwr7eg82ez2zwq5dy8s2c,2024-07-27
J. Łukowski,7n6yldtc9zhnwdzvgnih81jh1,40hitpa3iyfvhdx40fj3cltd,NaN,NaN,Midfielder,Left/Centre,NaN,11,1,3,1,5,1,1,6,13,5,62,5,2,2,8,4,5,NaN,NaN,1,1,NaN,NaN,NaN,1,1,1,NaN,NaN,NaN,1,NaN,1,1,NaN,NaN,433,NaN,Widzew Łódź vs Lech Poznań,3lu5cwr7eg82ez2zwq5dy8s2c,2024-07-27
M. Hanousek,5mzbqt78up5b0zlsnob8661ud,40hitpa3iyfvhdx40fj3cltd,4,NaN,Midfielder,Centre,NaN,27,NaN,2,NaN,20,NaN,NaN,8,28,20,90,8,4,2,9,4,5,NaN,NaN,NaN,2,2,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,433,NaN,Widzew Łódź vs Lech Poznań,3lu5cwr7eg82ez2zwq5dy8s2c,2024-07-27
Fran Álvarez,4l2r1zkhya54ga2kkazcj4q95,40hitpa3iyfvhdx40fj3cltd,1,NaN,Midfielder,Centre/Right,NaN,15,NaN,1,4,7,3,NaN,13,21,10,62,9,4,5,20,7,9,NaN,NaN,2,1,NaN,3,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,2,2,NaN,NaN,433,1,Widzew Łódź vs Lech Poznań,3lu5cwr7eg82ez2zwq5dy8s2c,2024-07-27
K. Cybulski,9h3g54t03k00858n1g7s2e8t0,40hitpa3iyfvhdx40fj3cltd,3,NaN,Striker,Left/Centre,NaN,14,NaN,5,1,2,2,NaN,13,20,2,80,NaN,2,5,19,6,11,3,NaN,3,3,NaN,1,NaN,NaN,2,NaN,NaN,NaN,1,NaN,NaN,2,1,NaN,NaN,433,NaN,Widzew Łódź vs Lech Poznań,3lu5cwr7eg82ez2zwq5dy8s2c,2024-07-27
I. Rondić,41esemh0xhemsej11f3z9ynl5,40hitpa3iyfvhdx40fj3cltd,4,NaN,Striker,Centre,NaN,4,2,1,NaN,1,NaN,NaN,3,5,2,80,2,NaN,NaN,3,2,2,NaN,NaN,NaN,NaN,1,NaN,1,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,433,NaN,Widzew Łódź vs Lech Poznań,3lu5cwr7eg82ez2zwq5dy8s2c,2024-07-27
J. Sypek,34z8u14zr4c4m1d7dsm0pahyi,40hitpa3iyfvhdx40fj3cltd,2,2,Striker,Centre/Right,NaN,8,1,1,3,2,NaN,1,6,13,2,69,6,NaN,2,13,6,11,1,NaN,1,NaN,NaN,2,NaN,3,5,3,NaN,2,NaN,NaN,NaN,1,1,NaN,NaN,433,1,Widzew Łódź vs Lech Poznań,3lu5cwr7eg82ez2zwq5dy8s2c,2024-07-27
H. Gong,85gvgl3l7qbx81dqeube4z561,40hitpa3iyfvhdx40fj3cltd,1,NaN,Substitute,NaN,Midfielder,1,NaN,1,1,NaN,1,NaN,1,4,NaN,10,2,NaN,1,4,1,4,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,Widzew Łódź vs Lech Poznań,3lu5cwr7eg82ez2zwq5dy8s2c,2024-07-27
K. Hajrizi,bgso1x93bjkk2pcjwugolzyzt,40hitpa3iyfvhdx40fj3cltd,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,Widzew Łódź vs Lech Poznań,3lu5cwr7eg82ez2zwq5dy8s2c,2024-07-27
S. Kerk,25wca8l7lo6ctrquzuw0j91w5,40hitpa3iyfvhdx40fj3cltd,1,NaN,Substitute,NaN,Midfielder,10,NaN,1,NaN,3,NaN,NaN,8,14,3,28,6,1,1,12,3,5,1,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,433,NaN,Widzew Łódź vs Lech Poznań,3lu5cwr7eg82ez2zwq5dy8s2c,2024-07-27
A. Klimek,2dkioea2fy1j2thoukz114npw,40hitpa3iyfvhdx40fj3cltd,1,NaN,Substitute,NaN,Midfielder,3,1,2,NaN,1,2,1,2,5,2,21,1,1,2,3,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,Widzew Łódź vs Lech Poznań,3lu5cwr7eg82ez2zwq5dy8s2c,2024-07-27
M. Krajewski,cuqwo7lotq1bh3wx541zeu6fo,40hitpa3iyfvhdx40fj3cltd,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,Widzew Łódź vs Lech Poznań,3lu5cwr7eg82ez2zwq5dy8s2c,2024-07-27
J. Krzywanski,6fbdepf1pzv917m49hwy4jp7u,40hitpa3iyfvhdx40fj3cltd,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,Widzew Łódź vs Lech Poznań,3lu5cwr7eg82ez2zwq5dy8s2c,2024-07-27
Luís Silva,b4ryvhwiaesey7kql3sqwu2nd,40hitpa3iyfvhdx40fj3cltd,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,Widzew Łódź vs Lech Poznań,3lu5cwr7eg82ez2zwq5dy8s2c,2024-07-27
J. Shehu,ej59k6e8e693x339j02jq2p9m,40hitpa3iyfvhdx40fj3cltd,3,NaN,Substitute,NaN,Midfielder,10,3,3,NaN,7,1,1,3,13,7,28,4,NaN,3,6,1,2,NaN,1,NaN,1,1,NaN,1,NaN,3,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,Widzew Łódź vs Lech Poznań,3lu5cwr7eg82ez2zwq5dy8s2c,2024-07-27
H. Sobol,c2tcpd4e3b6tw6hgl9u476go9,40hitpa3iyfvhdx40fj3cltd,1,NaN,Substitute,NaN,Attacker,1,1,2,NaN,NaN,1,1,1,1,NaN,10,NaN,NaN,1,1,1,1,NaN,1,NaN,NaN,2,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,433,NaN,Widzew Łódź vs Lech Poznań,3lu5cwr7eg82ez2zwq5dy8s2c,2024-07-27
B. Mrozek,3m30tv5kstuh92x69m8h4ins9,duvz7klp081jpg8fx5nze7ks7,NaN,NaN,Goalkeeper,Centre,NaN,30,NaN,NaN,NaN,38,2,NaN,3,37,44,90,16,1,7,5,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Widzew Łódź vs Lech Poznań,3lu5cwr7eg82ez2zwq5dy8s2c,2024-07-27
M. Gurgul,gow2nhkf0qhk96frj3j71rtg,duvz7klp081jpg8fx5nze7ks7,2,NaN,Defender,Left,NaN,48,NaN,2,4,28,2,NaN,21,55,32,72,23,10,2,24,14,17,2,1,2,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Widzew Łódź vs Lech Poznań,3lu5cwr7eg82ez2zwq5dy8s2c,2024-07-27
A. Milić,eb91rkg66av8owi9wqfp9hyad,duvz7klp081jpg8fx5nze7ks7,4,2,Defender,Left/Centre,NaN,74,NaN,1,1,55,6,NaN,21,78,57,90,15,5,10,23,7,8,NaN,1,NaN,4,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Widzew Łódź vs Lech Poznań,3lu5cwr7eg82ez2zwq5dy8s2c,2024-07-27
A. Douglas,ayyl59odebgawqdr4pnbjnq0a,duvz7klp081jpg8fx5nze7ks7,4,1,Defender,Centre/Right,NaN,63,3,3,NaN,37,1,2,27,71,41,90,29,8,1,31,10,12,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,4231,NaN,Widzew Łódź vs Lech Poznań,3lu5cwr7eg82ez2zwq5dy8s2c,2024-07-27
Joel Pereira,3cguasdf8d21sxsk537az9yax,duvz7klp081jpg8fx5nze7ks7,4,2,Defender,Right,NaN,41,NaN,1,19,16,3,NaN,32,51,21,90,20,15,6,48,23,28,5,NaN,6,3,NaN,14,NaN,NaN,NaN,NaN,1,NaN,5,1,1,NaN,NaN,NaN,NaN,4231,NaN,Widzew Łódź vs Lech Poznań,3lu5cwr7eg82ez2zwq5dy8s2c,2024-07-27
J. Karlström,agnmzpaj62lzsavtq43uxt4gl,duvz7klp081jpg8fx5nze7ks7,3,NaN,Defensive Midfielder,Left/Centre,NaN,54,NaN,4,2,16,3,NaN,41,59,18,90,22,14,6,45,18,20,NaN,1,NaN,2,1,1,1,NaN,1,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Widzew Łódź vs Lech Poznań,3lu5cwr7eg82ez2zwq5dy8s2c,2024-07-27
A. Kozubal,2z5wtnsmcoo56atafsomynlec,duvz7klp081jpg8fx5nze7ks7,2,NaN,Defensive Midfielder,Centre/Right,NaN,41,2,2,5,18,NaN,1,24,50,21,89,7,6,NaN,31,14,19,1,NaN,3,NaN,2,1,2,1,1,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,4231,NaN,Widzew Łódź vs Lech Poznań,3lu5cwr7eg82ez2zwq5dy8s2c,2024-07-27
A. Ba Loua,aobtkjx0rcummk9vyi40n4vs9,duvz7klp081jpg8fx5nze7ks7,6,NaN,Attacking Midfielder,Left,NaN,14,5,3,4,3,NaN,3,12,20,4,64,3,NaN,3,20,8,13,NaN,NaN,NaN,3,NaN,4,NaN,4,12,4,NaN,NaN,1,NaN,NaN,1,1,1,1,4231,NaN,Widzew Łódź vs Lech Poznań,3lu5cwr7eg82ez2zwq5dy8s2c,2024-07-27
Afonso Sousa,5zlp0xtvzcdvaqlphapj07nxl,duvz7klp081jpg8fx5nze7ks7,2,NaN,Attacking Midfielder,Centre,NaN,28,1,3,3,9,NaN,1,19,31,9,72,9,4,1,23,15,18,NaN,NaN,NaN,NaN,NaN,1,NaN,1,4,1,NaN,1,NaN,NaN,NaN,2,2,NaN,NaN,4231,NaN,Widzew Łódź vs Lech Poznań,3lu5cwr7eg82ez2zwq5dy8s2c,2024-07-27
F. Szymczak,ai796gh4k5tzj9plkfo89ygru,duvz7klp081jpg8fx5nze7ks7,5,NaN,Attacking Midfielder,Right,NaN,8,4,5,1,2,1,2,6,9,2,64,1,1,1,9,5,6,2,NaN,2,NaN,1,2,1,2,7,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Widzew Łódź vs Lech Poznań,3lu5cwr7eg82ez2zwq5dy8s2c,2024-07-27
