playerName,team_name,318.0,label,date
Y. Hofmeister,Korona Kielce,0.00004518,Pogoń Szczecin vs Korona Kielce,2024-07-20
L. Koútris,Pogoń Szczecin,0.00000048,Pogoń Szczecin vs Korona Kielce,2024-07-20
M. Malec,Pogoń Szczecin,0.00000062,Pogoń Szczecin vs Korona Kielce,2024-07-20
F. Ulvestad,Pogoń Szczecin,0.00000232,Pogoń Szczecin vs Korona Kielce,2024-07-20
M. Strzeboński,Korona Kielce,0.0002331,Pogoń Szczecin vs Korona Kielce,2024-07-20
L. Wahlqvist,Pogoń Szczecin,0.00000649,Pogoń Szczecin vs Korona Kielce,2024-07-20
K. Matuszewski,Korona Kielce,0.00000852,Pogoń Szczecin vs Korona Kielce,2024-07-20
M. Fornalczyk,Korona Kielce,0.00001506,Pogoń Szczecin vs Korona Kielce,2024-07-20
L. Wahlqvist,Pogoń Szczecin,0.00000044,Pogoń Szczecin vs Korona Kielce,2024-07-20
E. Koulouris,Pogoń Szczecin,0.0000125,Pogoń Szczecin vs Korona Kielce,2024-07-20
H. Zwoźny,Korona Kielce,0.00211931,Pogoń Szczecin vs Korona Kielce,2024-07-20
L. Wahlqvist,Pogoń Szczecin,0.00009611,Pogoń Szczecin vs Korona Kielce,2024-07-20
D. Błanik,Korona Kielce,0.00001041,Pogoń Szczecin vs Korona Kielce,2024-07-20
L. Koútris,Pogoń Szczecin,0.00002153,Pogoń Szczecin vs Korona Kielce,2024-07-20
K. Grosicki,Pogoń Szczecin,0.00012307,Pogoń Szczecin vs Korona Kielce,2024-07-20
A. Przyborek,Pogoń Szczecin,0.00308967,Pogoń Szczecin vs Korona Kielce,2024-07-20
M. Strzeboński,Korona Kielce,0.00001368,Pogoń Szczecin vs Korona Kielce,2024-07-20
V. Bichakhchyan,Pogoń Szczecin,0.00086265,Pogoń Szczecin vs Korona Kielce,2024-07-20
A. Przyborek,Pogoń Szczecin,0.00247671,Pogoń Szczecin vs Korona Kielce,2024-07-20
E. Shikavka,Korona Kielce,0.00000974,Pogoń Szczecin vs Korona Kielce,2024-07-20
M. Trojak,Korona Kielce,0.00000751,Pogoń Szczecin vs Korona Kielce,2024-07-20
L. Wahlqvist,Pogoń Szczecin,0.0003919,Pogoń Szczecin vs Korona Kielce,2024-07-20
P. Malarczyk,Korona Kielce,0.00000113,Pogoń Szczecin vs Korona Kielce,2024-07-20
M. Malec,Pogoń Szczecin,0.0000017,Pogoń Szczecin vs Korona Kielce,2024-07-20
K. Matuszewski,Korona Kielce,0.000005,Pogoń Szczecin vs Korona Kielce,2024-07-20
M. Trojak,Korona Kielce,0.00004334,Pogoń Szczecin vs Korona Kielce,2024-07-20
V. Cojocaru,Pogoń Szczecin,0.00008904,Pogoń Szczecin vs Korona Kielce,2024-07-20
Y. Hofmeister,Korona Kielce,0.00002925,Pogoń Szczecin vs Korona Kielce,2024-07-20
P. Malarczyk,Korona Kielce,0.00000159,Pogoń Szczecin vs Korona Kielce,2024-07-20
K. Grosicki,Pogoń Szczecin,0.00010818,Pogoń Szczecin vs Korona Kielce,2024-07-20
X. Dziekoński,Korona Kielce,0.00000482,Pogoń Szczecin vs Korona Kielce,2024-07-20
H. Zwoźny,Korona Kielce,0.00000979,Pogoń Szczecin vs Korona Kielce,2024-07-20
Y. Hofmeister,Korona Kielce,0.00007321,Pogoń Szczecin vs Korona Kielce,2024-07-20
B. Zech,Pogoń Szczecin,0.00000592,Pogoń Szczecin vs Korona Kielce,2024-07-20
M. Trojak,Korona Kielce,0.00000049,Pogoń Szczecin vs Korona Kielce,2024-07-20
B. Zech,Pogoń Szczecin,0.00000815,Pogoń Szczecin vs Korona Kielce,2024-07-20
X. Dziekoński,Korona Kielce,0.00000109,Pogoń Szczecin vs Korona Kielce,2024-07-20
F. Ulvestad,Pogoń Szczecin,0.00000787,Pogoń Szczecin vs Korona Kielce,2024-07-20
M. Trojak,Korona Kielce,0.0000036,Pogoń Szczecin vs Korona Kielce,2024-07-20
B. Zech,Pogoń Szczecin,0.00000838,Pogoń Szczecin vs Korona Kielce,2024-07-20
K. Matuszewski,Korona Kielce,0.00000606,Pogoń Szczecin vs Korona Kielce,2024-07-20
F. Ulvestad,Pogoń Szczecin,0.00001034,Pogoń Szczecin vs Korona Kielce,2024-07-20
M. Trojak,Korona Kielce,0.00001203,Pogoń Szczecin vs Korona Kielce,2024-07-20
B. Zech,Pogoń Szczecin,0.00002036,Pogoń Szczecin vs Korona Kielce,2024-07-20
P. Malarczyk,Korona Kielce,0.00002551,Pogoń Szczecin vs Korona Kielce,2024-07-20
M. Malec,Pogoń Szczecin,0.00018819,Pogoń Szczecin vs Korona Kielce,2024-07-20
E. Koulouris,Pogoń Szczecin,0.00002884,Pogoń Szczecin vs Korona Kielce,2024-07-20
B. Zech,Pogoń Szczecin,0.00023317,Pogoń Szczecin vs Korona Kielce,2024-07-20
A. Gorgon,Pogoń Szczecin,0.00002197,Pogoń Szczecin vs Korona Kielce,2024-07-20
X. Dziekoński,Korona Kielce,0.00000041,Pogoń Szczecin vs Korona Kielce,2024-07-20
L. Koútris,Pogoń Szczecin,0.00001963,Pogoń Szczecin vs Korona Kielce,2024-07-20
A. Gorgon,Pogoń Szczecin,0.00003512,Pogoń Szczecin vs Korona Kielce,2024-07-20
P. Malarczyk,Korona Kielce,0.00000033,Pogoń Szczecin vs Korona Kielce,2024-07-20
M. Trojak,Korona Kielce,0.00000017,Pogoń Szczecin vs Korona Kielce,2024-07-20
F. Ulvestad,Pogoń Szczecin,0.0000203,Pogoń Szczecin vs Korona Kielce,2024-07-20
B. Zech,Pogoń Szczecin,0.00002393,Pogoń Szczecin vs Korona Kielce,2024-07-20
L. Wahlqvist,Pogoń Szczecin,0.00003787,Pogoń Szczecin vs Korona Kielce,2024-07-20
F. Ulvestad,Pogoń Szczecin,0.00037062,Pogoń Szczecin vs Korona Kielce,2024-07-20
V. Bichakhchyan,Pogoń Szczecin,0.00033451,Pogoń Szczecin vs Korona Kielce,2024-07-20
F. Ulvestad,Pogoń Szczecin,0.00019422,Pogoń Szczecin vs Korona Kielce,2024-07-20
Y. Hofmeister,Korona Kielce,0.00000864,Pogoń Szczecin vs Korona Kielce,2024-07-20
A. Gorgon,Pogoń Szczecin,0.00042737,Pogoń Szczecin vs Korona Kielce,2024-07-20
M. Trojak,Korona Kielce,0.0001947,Pogoń Szczecin vs Korona Kielce,2024-07-20
L. Koútris,Pogoń Szczecin,0.00045321,Pogoń Szczecin vs Korona Kielce,2024-07-20
D. Błanik,Korona Kielce,0.00004398,Pogoń Szczecin vs Korona Kielce,2024-07-20
A. Gorgon,Pogoń Szczecin,0.00066215,Pogoń Szczecin vs Korona Kielce,2024-07-20
H. Zwoźny,Korona Kielce,0.00128217,Pogoń Szczecin vs Korona Kielce,2024-07-20
A. Przyborek,Pogoń Szczecin,0.00036649,Pogoń Szczecin vs Korona Kielce,2024-07-20
A. Gorgon,Pogoń Szczecin,0.00038003,Pogoń Szczecin vs Korona Kielce,2024-07-20
F. Ulvestad,Pogoń Szczecin,0.00104832,Pogoń Szczecin vs Korona Kielce,2024-07-20
K. Grosicki,Pogoń Szczecin,0.00018507,Pogoń Szczecin vs Korona Kielce,2024-07-20
A. Gorgon,Pogoń Szczecin,0.00069734,Pogoń Szczecin vs Korona Kielce,2024-07-20
L. Koútris,Pogoń Szczecin,0.2000096,Pogoń Szczecin vs Korona Kielce,2024-07-20
P. Malarczyk,Korona Kielce,0.00000985,Pogoń Szczecin vs Korona Kielce,2024-07-20
L. Koútris,Pogoń Szczecin,0.0000008,Pogoń Szczecin vs Korona Kielce,2024-07-20
Y. Hofmeister,Korona Kielce,0.00017597,Pogoń Szczecin vs Korona Kielce,2024-07-20
L. Wahlqvist,Pogoń Szczecin,0.00032005,Pogoń Szczecin vs Korona Kielce,2024-07-20
M. Strzeboński,Korona Kielce,0.00012061,Pogoń Szczecin vs Korona Kielce,2024-07-20
K. Matuszewski,Korona Kielce,0.00040781,Pogoń Szczecin vs Korona Kielce,2024-07-20
M. Fornalczyk,Korona Kielce,0.00060962,Pogoń Szczecin vs Korona Kielce,2024-07-20
L. Wahlqvist,Pogoń Szczecin,0.00000128,Pogoń Szczecin vs Korona Kielce,2024-07-20
M. Strzeboński,Korona Kielce,0.00037364,Pogoń Szczecin vs Korona Kielce,2024-07-20
M. Fornalczyk,Korona Kielce,0.0004733,Pogoń Szczecin vs Korona Kielce,2024-07-20
K. Matuszewski,Korona Kielce,0.00014575,Pogoń Szczecin vs Korona Kielce,2024-07-20
L. Wahlqvist,Pogoń Szczecin,0.00000235,Pogoń Szczecin vs Korona Kielce,2024-07-20
Y. Hofmeister,Korona Kielce,0.00010714,Pogoń Szczecin vs Korona Kielce,2024-07-20
M. Trojak,Korona Kielce,0.00015214,Pogoń Szczecin vs Korona Kielce,2024-07-20
P. Malarczyk,Korona Kielce,0.00024858,Pogoń Szczecin vs Korona Kielce,2024-07-20
V. Cojocaru,Pogoń Szczecin,0.0000035,Pogoń Szczecin vs Korona Kielce,2024-07-20
F. Ulvestad,Pogoń Szczecin,0.00000439,Pogoń Szczecin vs Korona Kielce,2024-07-20
A. Gorgon,Pogoń Szczecin,0.00011948,Pogoń Szczecin vs Korona Kielce,2024-07-20
P. Malarczyk,Korona Kielce,0.00000949,Pogoń Szczecin vs Korona Kielce,2024-07-20
K. Matuszewski,Korona Kielce,0.00000912,Pogoń Szczecin vs Korona Kielce,2024-07-20
K. Grosicki,Pogoń Szczecin,0.00295569,Pogoń Szczecin vs Korona Kielce,2024-07-20
Y. Hofmeister,Korona Kielce,0.00001361,Pogoń Szczecin vs Korona Kielce,2024-07-20
A. Przyborek,Pogoń Szczecin,0.00342536,Pogoń Szczecin vs Korona Kielce,2024-07-20
M. Trojak,Korona Kielce,0.00039321,Pogoń Szczecin vs Korona Kielce,2024-07-20
K. Grosicki,Pogoń Szczecin,0.11313605,Pogoń Szczecin vs Korona Kielce,2024-07-20
Y. Hofmeister,Korona Kielce,0.00027931,Pogoń Szczecin vs Korona Kielce,2024-07-20
V. Cojocaru,Pogoń Szczecin,0.00000067,Pogoń Szczecin vs Korona Kielce,2024-07-20
D. Błanik,Korona Kielce,0.00029668,Pogoń Szczecin vs Korona Kielce,2024-07-20
B. Zech,Pogoń Szczecin,0.00000054,Pogoń Szczecin vs Korona Kielce,2024-07-20
V. Cojocaru,Pogoń Szczecin,0.00000121,Pogoń Szczecin vs Korona Kielce,2024-07-20
M. Malec,Pogoń Szczecin,0.00000283,Pogoń Szczecin vs Korona Kielce,2024-07-20
L. Koútris,Pogoń Szczecin,0.00000148,Pogoń Szczecin vs Korona Kielce,2024-07-20
M. Malec,Pogoń Szczecin,0.00000048,Pogoń Szczecin vs Korona Kielce,2024-07-20
V. Cojocaru,Pogoń Szczecin,0.00000043,Pogoń Szczecin vs Korona Kielce,2024-07-20
B. Zech,Pogoń Szczecin,0.00000433,Pogoń Szczecin vs Korona Kielce,2024-07-20
X. Dziekoński,Korona Kielce,0.00000124,Pogoń Szczecin vs Korona Kielce,2024-07-20
B. Zech,Pogoń Szczecin,0.00001878,Pogoń Szczecin vs Korona Kielce,2024-07-20
F. Ulvestad,Pogoń Szczecin,0.00014297,Pogoń Szczecin vs Korona Kielce,2024-07-20
A. Przyborek,Pogoń Szczecin,0.00019881,Pogoń Szczecin vs Korona Kielce,2024-07-20
A. Gorgon,Pogoń Szczecin,0.0001019,Pogoń Szczecin vs Korona Kielce,2024-07-20
M. Malec,Pogoń Szczecin,0.00227361,Pogoń Szczecin vs Korona Kielce,2024-07-20
K. Grosicki,Pogoń Szczecin,0.03375895,Pogoń Szczecin vs Korona Kielce,2024-07-20
P. Malarczyk,Korona Kielce,0.00000083,Pogoń Szczecin vs Korona Kielce,2024-07-20
M. Trojak,Korona Kielce,0.00000361,Pogoń Szczecin vs Korona Kielce,2024-07-20
K. Matuszewski,Korona Kielce,0.00000365,Pogoń Szczecin vs Korona Kielce,2024-07-20
M. Strzeboński,Korona Kielce,0.00002849,Pogoń Szczecin vs Korona Kielce,2024-07-20
M. Malec,Pogoń Szczecin,0.00000055,Pogoń Szczecin vs Korona Kielce,2024-07-20
V. Cojocaru,Pogoń Szczecin,0.00000151,Pogoń Szczecin vs Korona Kielce,2024-07-20
E. Shikavka,Korona Kielce,0.00003823,Pogoń Szczecin vs Korona Kielce,2024-07-20
Y. Hofmeister,Korona Kielce,0.00000804,Pogoń Szczecin vs Korona Kielce,2024-07-20
A. Gorgon,Pogoń Szczecin,0.0000033,Pogoń Szczecin vs Korona Kielce,2024-07-20
P. Malarczyk,Korona Kielce,0.00000086,Pogoń Szczecin vs Korona Kielce,2024-07-20
X. Dziekoński,Korona Kielce,0.00000097,Pogoń Szczecin vs Korona Kielce,2024-07-20
L. Koútris,Pogoń Szczecin,0.00000407,Pogoń Szczecin vs Korona Kielce,2024-07-20
M. Trojak,Korona Kielce,0.00000035,Pogoń Szczecin vs Korona Kielce,2024-07-20
E. Koulouris,Pogoń Szczecin,0.00000187,Pogoń Szczecin vs Korona Kielce,2024-07-20
K. Grosicki,Pogoń Szczecin,0.00000195,Pogoń Szczecin vs Korona Kielce,2024-07-20
F. Ulvestad,Pogoń Szczecin,0.0000019,Pogoń Szczecin vs Korona Kielce,2024-07-20
A. Gorgon,Pogoń Szczecin,0.00003237,Pogoń Szczecin vs Korona Kielce,2024-07-20
E. Koulouris,Pogoń Szczecin,0.00001774,Pogoń Szczecin vs Korona Kielce,2024-07-20
M. Strzeboński,Korona Kielce,0.00014958,Pogoń Szczecin vs Korona Kielce,2024-07-20
K. Matuszewski,Korona Kielce,0.00003227,Pogoń Szczecin vs Korona Kielce,2024-07-20
A. Gorgon,Pogoń Szczecin,0.00006127,Pogoń Szczecin vs Korona Kielce,2024-07-20
M. Trojak,Korona Kielce,0.00008957,Pogoń Szczecin vs Korona Kielce,2024-07-20
K. Matuszewski,Korona Kielce,0.00002163,Pogoń Szczecin vs Korona Kielce,2024-07-20
V. Cojocaru,Pogoń Szczecin,0.00000054,Pogoń Szczecin vs Korona Kielce,2024-07-20
M. Trojak,Korona Kielce,0.00115625,Pogoń Szczecin vs Korona Kielce,2024-07-20
M. Malec,Pogoń Szczecin,0.00000132,Pogoń Szczecin vs Korona Kielce,2024-07-20
L. Koútris,Pogoń Szczecin,0.00000071,Pogoń Szczecin vs Korona Kielce,2024-07-20
K. Matuszewski,Korona Kielce,0.0008004,Pogoń Szczecin vs Korona Kielce,2024-07-20
M. Malec,Pogoń Szczecin,0.00001314,Pogoń Szczecin vs Korona Kielce,2024-07-20
M. Strzeboński,Korona Kielce,0.00063908,Pogoń Szczecin vs Korona Kielce,2024-07-20
V. Bichakhchyan,Pogoń Szczecin,0.00010146,Pogoń Szczecin vs Korona Kielce,2024-07-20
K. Matuszewski,Korona Kielce,0.00041986,Pogoń Szczecin vs Korona Kielce,2024-07-20
K. Grosicki,Pogoń Szczecin,0.02147116,Pogoń Szczecin vs Korona Kielce,2024-07-20
L. Wahlqvist,Pogoń Szczecin,0.00308203,Pogoń Szczecin vs Korona Kielce,2024-07-20
A. Gorgon,Pogoń Szczecin,0.00501599,Pogoń Szczecin vs Korona Kielce,2024-07-20
M. Trojak,Korona Kielce,0.00000969,Pogoń Szczecin vs Korona Kielce,2024-07-20
P. Malarczyk,Korona Kielce,0.00009777,Pogoń Szczecin vs Korona Kielce,2024-07-20
Y. Hofmeister,Korona Kielce,0.00000474,Pogoń Szczecin vs Korona Kielce,2024-07-20
K. Grosicki,Pogoń Szczecin,0.00798113,Pogoń Szczecin vs Korona Kielce,2024-07-20
X. Dziekoński,Korona Kielce,0.00001048,Pogoń Szczecin vs Korona Kielce,2024-07-20
L. Koútris,Pogoń Szczecin,0.00000394,Pogoń Szczecin vs Korona Kielce,2024-07-20
V. Cojocaru,Pogoń Szczecin,0.00001725,Pogoń Szczecin vs Korona Kielce,2024-07-20
A. Przyborek,Pogoń Szczecin,0.00014803,Pogoń Szczecin vs Korona Kielce,2024-07-20
K. Grosicki,Pogoń Szczecin,0.00061072,Pogoń Szczecin vs Korona Kielce,2024-07-20
A. Gorgon,Pogoń Szczecin,0.00191133,Pogoń Szczecin vs Korona Kielce,2024-07-20
V. Bichakhchyan,Pogoń Szczecin,0.00074302,Pogoń Szczecin vs Korona Kielce,2024-07-20
L. Koútris,Pogoń Szczecin,0.001267,Pogoń Szczecin vs Korona Kielce,2024-07-20
S. Nagamatsu,Korona Kielce,0.00023597,Pogoń Szczecin vs Korona Kielce,2024-07-20
L. Koútris,Pogoń Szczecin,0.00000024,Pogoń Szczecin vs Korona Kielce,2024-07-20
M. Trojak,Korona Kielce,0.0000008,Pogoń Szczecin vs Korona Kielce,2024-07-20
V. Cojocaru,Pogoń Szczecin,0.00000286,Pogoń Szczecin vs Korona Kielce,2024-07-20
X. Dziekoński,Korona Kielce,0.00000169,Pogoń Szczecin vs Korona Kielce,2024-07-20
M. Trojak,Korona Kielce,0.00001334,Pogoń Szczecin vs Korona Kielce,2024-07-20
K. Matuszewski,Korona Kielce,0.00135089,Pogoń Szczecin vs Korona Kielce,2024-07-20
L. Koútris,Pogoń Szczecin,0.00003722,Pogoń Szczecin vs Korona Kielce,2024-07-20
E. Shikavka,Korona Kielce,0.00108312,Pogoń Szczecin vs Korona Kielce,2024-07-20
A. Przyborek,Pogoń Szczecin,0.00044987,Pogoń Szczecin vs Korona Kielce,2024-07-20
V. Bichakhchyan,Pogoń Szczecin,0.0014611,Pogoń Szczecin vs Korona Kielce,2024-07-20
E. Koulouris,Pogoń Szczecin,0.00058121,Pogoń Szczecin vs Korona Kielce,2024-07-20
M. Strzeboński,Korona Kielce,0.00027253,Pogoń Szczecin vs Korona Kielce,2024-07-20
K. Matuszewski,Korona Kielce,0.0000174,Pogoń Szczecin vs Korona Kielce,2024-07-20
X. Dziekoński,Korona Kielce,0.0005407,Pogoń Szczecin vs Korona Kielce,2024-07-20
P. Malarczyk,Korona Kielce,0.00007919,Pogoń Szczecin vs Korona Kielce,2024-07-20
L. Koútris,Pogoń Szczecin,0.00001206,Pogoń Szczecin vs Korona Kielce,2024-07-20
K. Matuszewski,Korona Kielce,0.00003172,Pogoń Szczecin vs Korona Kielce,2024-07-20
L. Koútris,Pogoń Szczecin,0.00000237,Pogoń Szczecin vs Korona Kielce,2024-07-20
M. Trojak,Korona Kielce,0.00040011,Pogoń Szczecin vs Korona Kielce,2024-07-20
M. Malec,Pogoń Szczecin,0.00000079,Pogoń Szczecin vs Korona Kielce,2024-07-20
V. Cojocaru,Pogoń Szczecin,0.00000064,Pogoń Szczecin vs Korona Kielce,2024-07-20
B. Zech,Pogoń Szczecin,0.00005822,Pogoń Szczecin vs Korona Kielce,2024-07-20
E. Koulouris,Pogoń Szczecin,0.00005588,Pogoń Szczecin vs Korona Kielce,2024-07-20
V. Bichakhchyan,Pogoń Szczecin,0.00019423,Pogoń Szczecin vs Korona Kielce,2024-07-20
K. Grosicki,Pogoń Szczecin,0.00761868,Pogoń Szczecin vs Korona Kielce,2024-07-20
K. Matuszewski,Korona Kielce,0.00000172,Pogoń Szczecin vs Korona Kielce,2024-07-20
L. Koútris,Pogoń Szczecin,0.01023685,Pogoń Szczecin vs Korona Kielce,2024-07-20
M. Trojak,Korona Kielce,0.0000008,Pogoń Szczecin vs Korona Kielce,2024-07-20
X. Dziekoński,Korona Kielce,0.00000288,Pogoń Szczecin vs Korona Kielce,2024-07-20
L. Koútris,Pogoń Szczecin,0.0000098,Pogoń Szczecin vs Korona Kielce,2024-07-20
M. Malec,Pogoń Szczecin,0.00000127,Pogoń Szczecin vs Korona Kielce,2024-07-20
H. Zwoźny,Korona Kielce,0.00004175,Pogoń Szczecin vs Korona Kielce,2024-07-20
V. Cojocaru,Pogoń Szczecin,0.0000019,Pogoń Szczecin vs Korona Kielce,2024-07-20
B. Zech,Pogoń Szczecin,0.00000413,Pogoń Szczecin vs Korona Kielce,2024-07-20
L. Wahlqvist,Pogoń Szczecin,0.00000334,Pogoń Szczecin vs Korona Kielce,2024-07-20
P. Malarczyk,Korona Kielce,0.00004359,Pogoń Szczecin vs Korona Kielce,2024-07-20
Y. Hofmeister,Korona Kielce,0.00004062,Pogoń Szczecin vs Korona Kielce,2024-07-20
M. Remacle,Korona Kielce,0.00034792,Pogoń Szczecin vs Korona Kielce,2024-07-20
M. Fornalczyk,Korona Kielce,0.00335009,Pogoń Szczecin vs Korona Kielce,2024-07-20
K. Matuszewski,Korona Kielce,0.08900113,Pogoń Szczecin vs Korona Kielce,2024-07-20
M. Malec,Pogoń Szczecin,0.00009443,Pogoń Szczecin vs Korona Kielce,2024-07-20
K. Grosicki,Pogoń Szczecin,0.00023835,Pogoń Szczecin vs Korona Kielce,2024-07-20
Y. Hofmeister,Korona Kielce,0.00001592,Pogoń Szczecin vs Korona Kielce,2024-07-20
E. Koulouris,Pogoń Szczecin,0.0002449,Pogoń Szczecin vs Korona Kielce,2024-07-20
A. Gorgon,Pogoń Szczecin,0.00090147,Pogoń Szczecin vs Korona Kielce,2024-07-20
Adrián Dalmau,Korona Kielce,0.00001632,Pogoń Szczecin vs Korona Kielce,2024-07-20
M. Remacle,Korona Kielce,0.00022771,Pogoń Szczecin vs Korona Kielce,2024-07-20
A. Przyborek,Pogoń Szczecin,0.00099668,Pogoń Szczecin vs Korona Kielce,2024-07-20
V. Bichakhchyan,Pogoń Szczecin,0.00971538,Pogoń Szczecin vs Korona Kielce,2024-07-20
H. Zwoźny,Korona Kielce,0.00121691,Pogoń Szczecin vs Korona Kielce,2024-07-20
F. Ulvestad,Pogoń Szczecin,0.00014318,Pogoń Szczecin vs Korona Kielce,2024-07-20
M. Malec,Pogoń Szczecin,0.00023383,Pogoń Szczecin vs Korona Kielce,2024-07-20
M. Trojak,Korona Kielce,0.00034783,Pogoń Szczecin vs Korona Kielce,2024-07-20
M. Remacle,Korona Kielce,0.00055317,Pogoń Szczecin vs Korona Kielce,2024-07-20
M. Fornalczyk,Korona Kielce,0.00063786,Pogoń Szczecin vs Korona Kielce,2024-07-20
M. Remacle,Korona Kielce,0.0004236,Pogoń Szczecin vs Korona Kielce,2024-07-20
M. Fornalczyk,Korona Kielce,0.00030947,Pogoń Szczecin vs Korona Kielce,2024-07-20
A. Gorgon,Pogoń Szczecin,0.00057167,Pogoń Szczecin vs Korona Kielce,2024-07-20
X. Dziekoński,Korona Kielce,0.00001996,Pogoń Szczecin vs Korona Kielce,2024-07-20
H. Zwoźny,Korona Kielce,0.00001878,Pogoń Szczecin vs Korona Kielce,2024-07-20
M. Trojak,Korona Kielce,0.00004763,Pogoń Szczecin vs Korona Kielce,2024-07-20
Y. Hofmeister,Korona Kielce,0.00002231,Pogoń Szczecin vs Korona Kielce,2024-07-20
M. Trojak,Korona Kielce,0.00014293,Pogoń Szczecin vs Korona Kielce,2024-07-20
W. Długosz,Korona Kielce,0.00005182,Pogoń Szczecin vs Korona Kielce,2024-07-20
M. Trojak,Korona Kielce,0.00007541,Pogoń Szczecin vs Korona Kielce,2024-07-20
M. Remacle,Korona Kielce,0.00003254,Pogoń Szczecin vs Korona Kielce,2024-07-20
M. Trojak,Korona Kielce,0.00014931,Pogoń Szczecin vs Korona Kielce,2024-07-20
K. Matuszewski,Korona Kielce,0.00000932,Pogoń Szczecin vs Korona Kielce,2024-07-20
M. Trojak,Korona Kielce,0.00001746,Pogoń Szczecin vs Korona Kielce,2024-07-20
B. Zech,Pogoń Szczecin,0.00000636,Pogoń Szczecin vs Korona Kielce,2024-07-20
P. Malarczyk,Korona Kielce,0.00001042,Pogoń Szczecin vs Korona Kielce,2024-07-20
X. Dziekoński,Korona Kielce,0.00001429,Pogoń Szczecin vs Korona Kielce,2024-07-20
Y. Hofmeister,Korona Kielce,0.00003589,Pogoń Szczecin vs Korona Kielce,2024-07-20
M. Trojak,Korona Kielce,0.00004402,Pogoń Szczecin vs Korona Kielce,2024-07-20
Y. Hofmeister,Korona Kielce,0.00089641,Pogoń Szczecin vs Korona Kielce,2024-07-20
M. Fornalczyk,Korona Kielce,0.00878149,Pogoń Szczecin vs Korona Kielce,2024-07-20
V. Cojocaru,Pogoń Szczecin,0.00000229,Pogoń Szczecin vs Korona Kielce,2024-07-20
F. Ulvestad,Pogoń Szczecin,0.000002,Pogoń Szczecin vs Korona Kielce,2024-07-20
M. Malec,Pogoń Szczecin,0.00000549,Pogoń Szczecin vs Korona Kielce,2024-07-20
M. Malec,Pogoń Szczecin,0.00000272,Pogoń Szczecin vs Korona Kielce,2024-07-20
F. Ulvestad,Pogoń Szczecin,0.00000518,Pogoń Szczecin vs Korona Kielce,2024-07-20
A. Gorgon,Pogoń Szczecin,0.00000134,Pogoń Szczecin vs Korona Kielce,2024-07-20
X. Dziekoński,Korona Kielce,0.00000092,Pogoń Szczecin vs Korona Kielce,2024-07-20
P. Malarczyk,Korona Kielce,0.00001857,Pogoń Szczecin vs Korona Kielce,2024-07-20
B. Zech,Pogoń Szczecin,0.00000197,Pogoń Szczecin vs Korona Kielce,2024-07-20
M. Remacle,Korona Kielce,0.00001441,Pogoń Szczecin vs Korona Kielce,2024-07-20
L. Wahlqvist,Pogoń Szczecin,0.00000062,Pogoń Szczecin vs Korona Kielce,2024-07-20
B. Zech,Pogoń Szczecin,0.00000022,Pogoń Szczecin vs Korona Kielce,2024-07-20
K. Matuszewski,Korona Kielce,0.00002874,Pogoń Szczecin vs Korona Kielce,2024-07-20
Adrián Dalmau,Korona Kielce,0.00011114,Pogoń Szczecin vs Korona Kielce,2024-07-20
L. Wahlqvist,Pogoń Szczecin,0.00001786,Pogoń Szczecin vs Korona Kielce,2024-07-20
K. Matuszewski,Korona Kielce,0.00005768,Pogoń Szczecin vs Korona Kielce,2024-07-20
E. Koulouris,Pogoń Szczecin,0.00007372,Pogoń Szczecin vs Korona Kielce,2024-07-20
V. Bichakhchyan,Pogoń Szczecin,0.0000414,Pogoń Szczecin vs Korona Kielce,2024-07-20
Y. Hofmeister,Korona Kielce,0.00002503,Pogoń Szczecin vs Korona Kielce,2024-07-20
M. Trojak,Korona Kielce,0.00021985,Pogoń Szczecin vs Korona Kielce,2024-07-20
K. Matuszewski,Korona Kielce,0.00012393,Pogoń Szczecin vs Korona Kielce,2024-07-20
Y. Hofmeister,Korona Kielce,0.00029895,Pogoń Szczecin vs Korona Kielce,2024-07-20
E. Koulouris,Pogoń Szczecin,0.00005666,Pogoń Szczecin vs Korona Kielce,2024-07-20
K. Grosicki,Pogoń Szczecin,0.00027357,Pogoń Szczecin vs Korona Kielce,2024-07-20
E. Koulouris,Pogoń Szczecin,0.00555775,Pogoń Szczecin vs Korona Kielce,2024-07-20
W. Długosz,Korona Kielce,0.00017513,Pogoń Szczecin vs Korona Kielce,2024-07-20
K. Matuszewski,Korona Kielce,0.00016851,Pogoń Szczecin vs Korona Kielce,2024-07-20
W. Długosz,Korona Kielce,0.00119825,Pogoń Szczecin vs Korona Kielce,2024-07-20
M. Remacle,Korona Kielce,0.00103677,Pogoń Szczecin vs Korona Kielce,2024-07-20
Y. Hofmeister,Korona Kielce,0.00080234,Pogoń Szczecin vs Korona Kielce,2024-07-20
W. Długosz,Korona Kielce,0.00030429,Pogoń Szczecin vs Korona Kielce,2024-07-20
M. Trojak,Korona Kielce,0.00039891,Pogoń Szczecin vs Korona Kielce,2024-07-20
A. Przyborek,Pogoń Szczecin,0.00000056,Pogoń Szczecin vs Korona Kielce,2024-07-20
W. Długosz,Korona Kielce,0.00188186,Pogoń Szczecin vs Korona Kielce,2024-07-20
Y. Hofmeister,Korona Kielce,0.0006782,Pogoń Szczecin vs Korona Kielce,2024-07-20
K. Matuszewski,Korona Kielce,0.00113296,Pogoń Szczecin vs Korona Kielce,2024-07-20
