player_matchName,player_playerId,team_name,contestantId,duelLost,aerialLost,player_position,player_positionSide,player_subPosition,successfulOpenPlayPass,totalContest,duelWon,penAreaEntries,accurateBackZonePass,possWonDef3rd,wonContest,accurateFwdZonePass,openPlayPass,totalBackZonePass,minsPlayed,fwdPass,finalThirdEntries,ballRecovery,totalFwdZonePass,successfulFinalThirdPasses,totalFinalThirdPasses,attAssistOpenplay,aerialWon,totalAttAssist,possWonMid3rd,interception,totalCrossNocorner,interceptionWon,attOpenplay,touchesInOppBox,attemptsIbox,totalThroughBall,possWonAtt3rd,accurateCrossNocorner,bigChanceCreated,accurateThroughBall,totalLayoffs,accurateLayoffs,totalFastbreak,shotFastbreak,formationUsed,totalLongBalls,goals,label,match_id,date,possLostAll,country,league_name,season
V. Dimitrijevic,emvch5bi808s5y92rb740xmnd,Fram,ta7x6ep3lniyckj6la77zw,3,NaN,Striker,Left/Centre,NaN,7,2,3,NaN,3,NaN,1,5,11,3,71,3,1,NaN,9,4,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,11,2,,NaN,NaN,NaN,,1,1,1,1,532,NaN,NaN,Stjarnan vs Fram,65mj5cr8uzqcnrzk3eq5y4avo,2025-05-10,10,ISL,Besta_deild,2025
G. Magnússon,7tfg8cc5f727d1znzssm2t7f9,Fram,ta7x6ep3lniyckj6la77zw,4,3,Striker,Centre/Right,NaN,6,NaN,3,NaN,NaN,NaN,NaN,6,11,1,59,1,1,NaN,10,5,8,2,3,2,NaN,1,NaN,1,1,5,1,,NaN,NaN,NaN,,1,NaN,NaN,NaN,532,NaN,NaN,Stjarnan vs Fram,65mj5cr8uzqcnrzk3eq5y4avo,2025-05-10,6,ISL,Besta_deild,2025
H. Andrason,4d8ioqs9dsi6mozeolmsgwil0,Fram,ta7x6ep3lniyckj6la77zw,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,532,NaN,NaN,Stjarnan vs Fram,65mj5cr8uzqcnrzk3eq5y4avo,2025-05-10,NaN,ISL,Besta_deild,2025
B. Arnaldarson,18k6szwceqvxtwlfq3tygy87o,Fram,ta7x6ep3lniyckj6la77zw,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,532,NaN,NaN,Stjarnan vs Fram,65mj5cr8uzqcnrzk3eq5y4avo,2025-05-10,NaN,ISL,Besta_deild,2025
A. Arnarson,7maoxa883kp9kcks5l5133xsl,Fram,ta7x6ep3lniyckj6la77zw,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,532,NaN,NaN,Stjarnan vs Fram,65mj5cr8uzqcnrzk3eq5y4avo,2025-05-10,NaN,ISL,Besta_deild,2025
A. Elísson,w28d5hfi86ynsg35024ssnah,Fram,ta7x6ep3lniyckj6la77zw,4,NaN,Substitute,NaN,Defender,6,2,1,NaN,2,1,NaN,4,6,2,19,1,NaN,2,4,2,2,NaN,NaN,NaN,1,1,NaN,1,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,532,1,NaN,Stjarnan vs Fram,65mj5cr8uzqcnrzk3eq5y4avo,2025-05-10,3,ISL,Besta_deild,2025
R. Hauksson,eddo52quepepxa37h2l3ny8h6,Fram,ta7x6ep3lniyckj6la77zw,NaN,NaN,Substitute,NaN,Attacker,1,NaN,2,1,1,NaN,NaN,NaN,2,1,31,2,NaN,NaN,2,NaN,1,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,532,1,NaN,Stjarnan vs Fram,65mj5cr8uzqcnrzk3eq5y4avo,2025-05-10,3,ISL,Besta_deild,2025
Þ. Kjartansson,dk0qdrgpa56hh0eaxszfniz9w,Fram,ta7x6ep3lniyckj6la77zw,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,532,NaN,NaN,Stjarnan vs Fram,65mj5cr8uzqcnrzk3eq5y4avo,2025-05-10,NaN,ISL,Besta_deild,2025
K. Konráðsson,e72dw2frpobgcpq2bua12qi8l,Fram,ta7x6ep3lniyckj6la77zw,4,NaN,Substitute,NaN,Midfielder,4,NaN,1,NaN,1,NaN,NaN,4,10,4,31,5,2,NaN,7,3,6,NaN,1,NaN,NaN,1,1,1,1,NaN,NaN,,NaN,1,NaN,,1,NaN,NaN,NaN,532,NaN,NaN,Stjarnan vs Fram,65mj5cr8uzqcnrzk3eq5y4avo,2025-05-10,10,ISL,Besta_deild,2025
H. Ásgrímsson,3jthrc6cu4hbdeqthp7vebjoq,Fram,ta7x6ep3lniyckj6la77zw,NaN,NaN,Substitute,NaN,Defender,7,NaN,NaN,2,3,NaN,NaN,5,7,3,8,NaN,1,NaN,6,2,2,1,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,,NaN,1,NaN,,NaN,NaN,NaN,NaN,532,NaN,NaN,Stjarnan vs Fram,65mj5cr8uzqcnrzk3eq5y4avo,2025-05-10,1,ISL,Besta_deild,2025
M. Þórðarson,9s8mcj280ag3k0wh1tg9e2gkq,Fram,ta7x6ep3lniyckj6la77zw,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,532,NaN,NaN,Stjarnan vs Fram,65mj5cr8uzqcnrzk3eq5y4avo,2025-05-10,NaN,ISL,Besta_deild,2025
S. Auðunsson,381vrdne8tq32r6gu1hc5dp05,KA,4mo70a9j7p2ersbrieg5aw3dg,NaN,NaN,Goalkeeper,Centre,NaN,16,1,1,NaN,15,NaN,1,5,25,18,90,30,10,11,18,3,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3511,26,NaN,KA vs Breidablik,656l9m6x0y931x0lvrt8z4bh0,2025-05-11,17,ISL,Besta_deild,2025
Í. Árnason,4nrw2ukm5nf6n6a16qdlrb5rd,KA,4mo70a9j7p2ersbrieg5aw3dg,7,2,Defender,Left/Centre,NaN,15,NaN,4,1,9,2,NaN,8,28,14,90,17,7,3,17,3,9,NaN,3,NaN,1,NaN,1,NaN,NaN,6,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3511,10,NaN,KA vs Breidablik,656l9m6x0y931x0lvrt8z4bh0,2025-05-11,19,ISL,Besta_deild,2025
Rodri,aini4vl9ne9db3fec9bzenhzp,KA,4mo70a9j7p2ersbrieg5aw3dg,6,2,Defender,Centre,NaN,32,1,5,NaN,32,2,NaN,5,41,41,90,16,1,4,5,1,1,NaN,2,NaN,2,5,NaN,5,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3511,6,NaN,KA vs Breidablik,656l9m6x0y931x0lvrt8z4bh0,2025-05-11,11,ISL,Besta_deild,2025
H. Guðmundsson,6jli5yigbuue1iuzbpmqpm19l,KA,4mo70a9j7p2ersbrieg5aw3dg,2,1,Defender,Centre/Right,NaN,27,NaN,7,1,16,3,NaN,12,37,20,90,22,9,4,19,6,12,NaN,3,NaN,1,5,1,5,NaN,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3511,16,NaN,KA vs Breidablik,656l9m6x0y931x0lvrt8z4bh0,2025-05-11,13,ISL,Besta_deild,2025
G. Hrafnkelsson,dzh7uv6408uf6zkkyy4yv6dt6,KA,4mo70a9j7p2ersbrieg5aw3dg,3,NaN,Midfielder,Left,NaN,15,3,4,3,8,3,1,8,17,8,79,10,2,6,10,6,7,1,NaN,1,2,1,1,1,NaN,NaN,NaN,NaN,1,1,1,NaN,NaN,NaN,NaN,NaN,3511,1,NaN,KA vs Breidablik,656l9m6x0y931x0lvrt8z4bh0,2025-05-11,6,ISL,Besta_deild,2025
D. Valsson,bd6v0zvpshxanjumvot2c1h49,KA,4mo70a9j7p2ersbrieg5aw3dg,3,NaN,Midfielder,Left/Centre,NaN,14,NaN,3,3,9,2,NaN,8,17,10,64,6,3,8,11,5,7,NaN,2,NaN,6,1,1,1,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,1,1,NaN,NaN,3511,1,NaN,KA vs Breidablik,656l9m6x0y931x0lvrt8z4bh0,2025-05-11,7,ISL,Besta_deild,2025
M. Rømer,5733iw16239m83syv5dm8huj9,KA,4mo70a9j7p2ersbrieg5aw3dg,4,1,Midfielder,Centre,NaN,31,NaN,2,2,21,3,NaN,12,42,26,90,16,9,6,19,8,12,NaN,NaN,NaN,3,2,1,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,4,NaN,NaN,3511,8,NaN,KA vs Breidablik,656l9m6x0y931x0lvrt8z4bh0,2025-05-11,14,ISL,Besta_deild,2025
B. Aðalsteinsson,dzaqu4a0ruhe32nuwtfoyj52i,KA,4mo70a9j7p2ersbrieg5aw3dg,2,1,Midfielder,Centre/Right,NaN,8,NaN,4,6,6,2,NaN,3,18,9,90,12,6,5,14,2,9,NaN,2,NaN,2,NaN,4,NaN,1,2,1,NaN,1,NaN,NaN,NaN,1,1,NaN,NaN,3511,4,NaN,KA vs Breidablik,656l9m6x0y931x0lvrt8z4bh0,2025-05-11,19,ISL,Besta_deild,2025
K. Gautason,knscr9cua55q0dnioeihas5w,KA,4mo70a9j7p2ersbrieg5aw3dg,5,NaN,Midfielder,Right,NaN,20,6,14,2,13,6,4,9,23,14,90,10,3,8,11,2,4,1,NaN,1,1,2,1,2,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,3511,3,NaN,KA vs Breidablik,656l9m6x0y931x0lvrt8z4bh0,2025-05-11,11,ISL,Besta_deild,2025
Á. Sigurgeirsson,8ryvjrt82qdrlk249wizk12vp,KA,4mo70a9j7p2ersbrieg5aw3dg,7,1,Attacking Midfielder,Centre,NaN,6,1,1,2,3,NaN,NaN,3,10,3,79,3,1,NaN,11,1,3,NaN,1,NaN,NaN,NaN,4,NaN,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,2,2,NaN,NaN,3511,2,NaN,KA vs Breidablik,656l9m6x0y931x0lvrt8z4bh0,2025-05-11,13,ISL,Besta_deild,2025
V. Kjartansson,9p0ss2udgb3us3nnzcxoys72t,KA,4mo70a9j7p2ersbrieg5aw3dg,3,1,Striker,Centre,NaN,8,1,2,NaN,5,NaN,NaN,4,10,5,64,2,NaN,2,6,1,2,NaN,NaN,NaN,2,NaN,NaN,NaN,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3511,1,NaN,KA vs Breidablik,656l9m6x0y931x0lvrt8z4bh0,2025-05-11,6,ISL,Besta_deild,2025
B. Baldvinsson,7upgxx5pkwolebhl5ulg1w50q,KA,4mo70a9j7p2ersbrieg5aw3dg,NaN,NaN,Substitute,NaN,Defender,2,NaN,1,1,NaN,NaN,NaN,2,4,NaN,11,3,1,2,5,2,4,1,NaN,1,2,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3511,1,NaN,KA vs Breidablik,656l9m6x0y931x0lvrt8z4bh0,2025-05-11,4,ISL,Besta_deild,2025
J. Edmundsson,5htxts9xs8fxaz78eb1er4edx,KA,4mo70a9j7p2ersbrieg5aw3dg,NaN,NaN,Substitute,NaN,Midfielder,5,1,1,3,3,NaN,1,3,7,4,26,2,1,NaN,6,1,2,1,NaN,1,NaN,NaN,3,NaN,1,2,2,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,3511,1,NaN,KA vs Breidablik,656l9m6x0y931x0lvrt8z4bh0,2025-05-11,5,ISL,Besta_deild,2025
M. Pétursson,8wqqjup58fxp994da30p9bq50,KA,4mo70a9j7p2ersbrieg5aw3dg,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3511,NaN,NaN,KA vs Breidablik,656l9m6x0y931x0lvrt8z4bh0,2025-05-11,NaN,ISL,Besta_deild,2025
W. Tønning,bgk8lqv11jhwxo5m1rjlfdz4k,KA,4mo70a9j7p2ersbrieg5aw3dg,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3511,NaN,NaN,KA vs Breidablik,656l9m6x0y931x0lvrt8z4bh0,2025-05-11,NaN,ISL,Besta_deild,2025
Hrannar Steingrímsson,b7lfjjmdtaq9fd2dxfig6b8b9,KA,4mo70a9j7p2ersbrieg5aw3dg,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3511,NaN,NaN,KA vs Breidablik,656l9m6x0y931x0lvrt8z4bh0,2025-05-11,NaN,ISL,Besta_deild,2025
Hallgrímur Steingrímsson,bxu5dr1iczfweuxfupwtje7kl,KA,4mo70a9j7p2ersbrieg5aw3dg,NaN,NaN,Substitute,NaN,Midfielder,7,1,1,6,3,1,1,8,11,3,26,3,2,2,13,2,6,NaN,NaN,3,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,1,1,NaN,NaN,3511,2,NaN,KA vs Breidablik,656l9m6x0y931x0lvrt8z4bh0,2025-05-11,5,ISL,Besta_deild,2025
Valdimar Sævarsson,2fes9y2veaugv2v8eue9okf84,KA,4mo70a9j7p2ersbrieg5aw3dg,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3511,NaN,NaN,KA vs Breidablik,656l9m6x0y931x0lvrt8z4bh0,2025-05-11,NaN,ISL,Besta_deild,2025
I. Støle,6swftmu97i7gl9klctswzzhg4,KA,4mo70a9j7p2ersbrieg5aw3dg,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3511,NaN,NaN,KA vs Breidablik,656l9m6x0y931x0lvrt8z4bh0,2025-05-11,NaN,ISL,Besta_deild,2025
J. Árnason,77zozbltxse3ywhz8pl0aw2y1,KA,4mo70a9j7p2ersbrieg5aw3dg,2,NaN,Substitute,NaN,Midfielder,3,1,NaN,NaN,2,NaN,NaN,1,3,2,11,NaN,NaN,1,1,1,1,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,1,1,NaN,NaN,3511,1,NaN,KA vs Breidablik,656l9m6x0y931x0lvrt8z4bh0,2025-05-11,2,ISL,Besta_deild,2025
A. Einarsson,9zzg49vnaufp7j6yj7pcg6sb9,Breidablik,c6hu27u143y4z4te8b4036bae,NaN,NaN,Goalkeeper,Centre,NaN,42,NaN,1,NaN,38,3,NaN,6,54,39,90,35,9,12,20,1,9,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4141,21,NaN,KA vs Breidablik,656l9m6x0y931x0lvrt8z4bh0,2025-05-11,15,ISL,Besta_deild,2025
A. Lúðvíksson,q8vi15wxv1sc9lshuzj1gz1m,Breidablik,c6hu27u143y4z4te8b4036bae,6,NaN,Defender,Left,NaN,55,NaN,2,7,28,4,NaN,27,67,30,90,19,10,7,37,15,22,2,NaN,2,3,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,1,1,3,3,NaN,NaN,4141,3,NaN,KA vs Breidablik,656l9m6x0y931x0lvrt8z4bh0,2025-05-11,16,ISL,Besta_deild,2025
V. Margeirsson,ehpnzj2apmfez56i2vggvhexh,Breidablik,c6hu27u143y4z4te8b4036bae,NaN,NaN,Defender,Left/Centre,NaN,67,NaN,1,1,48,4,NaN,23,76,52,90,34,7,5,29,4,8,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4141,8,NaN,KA vs Breidablik,656l9m6x0y931x0lvrt8z4bh0,2025-05-11,12,ISL,Besta_deild,2025
Á. Orrason,7fda5vdd1yqd1t7hfui4r7vh0,Breidablik,c6hu27u143y4z4te8b4036bae,3,1,Defender,Centre/Right,NaN,62,NaN,5,1,49,3,NaN,19,75,53,90,36,9,7,28,3,7,NaN,NaN,NaN,4,1,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,4141,13,NaN,KA vs Breidablik,656l9m6x0y931x0lvrt8z4bh0,2025-05-11,14,ISL,Besta_deild,2025
A. Yeoman,3z6ty4kxmhvl4ypielw4gjowl,Breidablik,c6hu27u143y4z4te8b4036bae,4,1,Defender,Right,NaN,37,NaN,3,3,19,1,NaN,22,43,20,79,10,6,6,27,6,11,1,NaN,1,4,NaN,2,NaN,NaN,NaN,NaN,NaN,1,2,NaN,NaN,NaN,NaN,NaN,NaN,4141,1,NaN,KA vs Breidablik,656l9m6x0y931x0lvrt8z4bh0,2025-05-11,10,ISL,Besta_deild,2025
A. Jónsson,1wlddp2l9xr7xmc42vzck0ine,Breidablik,c6hu27u143y4z4te8b4036bae,2,1,Defensive Midfielder,Centre,NaN,57,1,4,2,35,1,NaN,26,68,39,90,17,11,3,34,16,20,NaN,1,NaN,2,3,NaN,3,NaN,1,NaN,1,NaN,NaN,NaN,NaN,3,3,NaN,NaN,4141,5,NaN,KA vs Breidablik,656l9m6x0y931x0lvrt8z4bh0,2025-05-11,17,ISL,Besta_deild,2025
Ó. Ómarsson,3featesbek7turflxsp5fzn1m,Breidablik,c6hu27u143y4z4te8b4036bae,7,NaN,Midfielder,Left,NaN,11,6,2,3,2,NaN,1,10,14,2,76,2,NaN,NaN,15,6,8,1,NaN,1,NaN,NaN,3,NaN,2,5,2,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,4141,NaN,NaN,KA vs Breidablik,656l9m6x0y931x0lvrt8z4bh0,2025-05-11,13,ISL,Besta_deild,2025
V. Einarsson,9186v5jw32p3hfi8v7nfvkic5,Breidablik,c6hu27u143y4z4te8b4036bae,6,1,Midfielder,Left/Centre,NaN,43,NaN,3,1,21,2,NaN,23,56,24,90,18,9,3,35,10,17,NaN,1,NaN,1,NaN,2,NaN,1,2,1,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,4141,4,NaN,KA vs Breidablik,656l9m6x0y931x0lvrt8z4bh0,2025-05-11,21,ISL,Besta_deild,2025
H. Gunnlaugsson,87ogzklhfctx78cbjwgh282j9,Breidablik,c6hu27u143y4z4te8b4036bae,3,1,Midfielder,Centre/Right,NaN,19,3,6,2,5,1,2,15,22,5,45,1,1,2,19,7,9,NaN,1,1,NaN,NaN,1,NaN,1,6,1,NaN,1,NaN,NaN,NaN,4,3,NaN,NaN,4141,2,NaN,KA vs Breidablik,656l9m6x0y931x0lvrt8z4bh0,2025-05-11,7,ISL,Besta_deild,2025
A. Bjarnason,27a8ay3weff9zyxw7usa54cet,Breidablik,c6hu27u143y4z4te8b4036bae,5,2,Midfielder,Right,NaN,17,3,9,3,4,2,2,14,26,5,89,9,1,3,23,8,15,2,NaN,2,NaN,1,1,1,1,7,2,NaN,1,NaN,NaN,NaN,NaN,NaN,1,1,4141,1,1,KA vs Breidablik,656l9m6x0y931x0lvrt8z4bh0,2025-05-11,14,ISL,Besta_deild,2025
T. Thomsen,43m33adgmas68tl6m34gkuzth,Breidablik,c6hu27u143y4z4te8b4036bae,9,5,Striker,Centre,NaN,14,2,4,NaN,6,NaN,NaN,9,21,7,90,3,3,1,15,2,5,NaN,4,NaN,1,NaN,NaN,NaN,1,1,1,NaN,NaN,NaN,NaN,NaN,6,5,NaN,NaN,4141,NaN,NaN,KA vs Breidablik,656l9m6x0y931x0lvrt8z4bh0,2025-05-11,13,ISL,Besta_deild,2025
B. Bragason,ei0y0w6bvcjwrx1dupdlqazmx,Breidablik,c6hu27u143y4z4te8b4036bae,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4141,NaN,NaN,KA vs Breidablik,656l9m6x0y931x0lvrt8z4bh0,2025-05-11,NaN,ISL,Besta_deild,2025
V. Gautason,65jpt70r6x6n37tgga4xka9ec,Breidablik,c6hu27u143y4z4te8b4036bae,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4141,NaN,NaN,KA vs Breidablik,656l9m6x0y931x0lvrt8z4bh0,2025-05-11,NaN,ISL,Besta_deild,2025
G. Gunnleifsson,840na1gfywsjygfa2hgb33mz8,Breidablik,c6hu27u143y4z4te8b4036bae,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4141,NaN,NaN,KA vs Breidablik,656l9m6x0y931x0lvrt8z4bh0,2025-05-11,NaN,ISL,Besta_deild,2025
G. Hallsson,b16xtb8sp7drt0gfxm1gz1c0k,Breidablik,c6hu27u143y4z4te8b4036bae,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4141,NaN,NaN,KA vs Breidablik,656l9m6x0y931x0lvrt8z4bh0,2025-05-11,NaN,ISL,Besta_deild,2025
K. Kristinsson,4o1150mpv9nz55cwj9b0vblk9,Breidablik,c6hu27u143y4z4te8b4036bae,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4141,NaN,NaN,KA vs Breidablik,656l9m6x0y931x0lvrt8z4bh0,2025-05-11,NaN,ISL,Besta_deild,2025
D. Obbekjær,e0jb28mjif4jyoqtmbcqv1ai2,Breidablik,c6hu27u143y4z4te8b4036bae,1,1,Substitute,NaN,Defender,2,NaN,1,NaN,3,NaN,NaN,NaN,2,3,11,1,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4141,NaN,NaN,KA vs Breidablik,656l9m6x0y931x0lvrt8z4bh0,2025-05-11,NaN,ISL,Besta_deild,2025
G. Snæhólm,7oolvi3e68uxjg23uxw738r8,Breidablik,c6hu27u143y4z4te8b4036bae,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4141,NaN,NaN,KA vs Breidablik,656l9m6x0y931x0lvrt8z4bh0,2025-05-11,NaN,ISL,Besta_deild,2025
K. Steindórsson,2hoyzk0qw79v7ta8urx924amt,Breidablik,c6hu27u143y4z4te8b4036bae,2,NaN,Substitute,NaN,Attacker,21,NaN,2,3,9,3,NaN,14,24,11,45,8,3,6,17,8,9,1,NaN,2,3,1,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4141,2,NaN,KA vs Breidablik,656l9m6x0y931x0lvrt8z4bh0,2025-05-11,7,ISL,Besta_deild,2025
Á. Þorsteinsson,bag719kcv7cq4xwjgmccw57o4,Breidablik,c6hu27u143y4z4te8b4036bae,2,NaN,Substitute,NaN,Midfielder,1,2,1,NaN,NaN,NaN,1,1,2,NaN,14,NaN,NaN,1,2,1,2,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4141,NaN,NaN,KA vs Breidablik,656l9m6x0y931x0lvrt8z4bh0,2025-05-11,3,ISL,Besta_deild,2025
P. Arinbjörnsson,dz7dxc3tnt5k8zcud0braoaqy,Víkingur Reykjavík,7gmdb4hmtrz199zv9r66qy9qp,NaN,NaN,Goalkeeper,Centre,NaN,20,NaN,NaN,NaN,15,2,NaN,9,32,17,90,28,5,5,21,1,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,442,26,NaN,Víkingur Reykjavík vs FH,662q8k04dv96facv18gmenpck,2025-05-11,15,ISL,Besta_deild,2025
