playerName,playerId,contestantId,team_name,label,match_id,date,321
B. Bogojević,6xfee6dqsjz1p0v3al6o3rtgp,1ej3fkeq5d7359enihddsxzae,Rijeka,Osijek vs Rijeka,aoygjgiaoqbr1ylbzhdmz2978,2024-08-25,0.0
B. Bogojević,6xfee6dqsjz1p0v3al6o3rtgp,1ej3fkeq5d7359enihddsxzae,Rijeka,Rijeka vs Lokomotiva Zagreb,aj3q7ax8vcu2lh2rvr4qdb5lg,2024-08-04,0.0279571656137704
B. Durdov,4qlsf99qrs3u0te0tgw6q6fis,6ouaoxrghzeqpzqk02xn3t4r9,Hajduk Split,Hajduk Split vs Osijek,aqhddbir2svez2m3dg52krj84,2024-08-31,0.0
B. Lekoueiry,9yswu310jfpqogiznn1vvrjf8,4l55eml592p3mmkgaa92v0xbe,Istra 1961,Istra 1961 vs HNK Gorica,al3ryqgfud9f01nlo1l3e6as4,2024-08-10,0.6309405565261841
B. Lekoueiry,9yswu310jfpqogiznn1vvrjf8,4l55eml592p3mmkgaa92v0xbe,Istra 1961,Rijeka vs Istra 1961,amoxcw28lk4qmzyx4yex0r1uc,2024-08-18,0.8303861021995544
B. Petković,9ibfqo6hd2vre5nhkh9e2gnh1,7vyubxg6fnmwwyo2nnyhp6j5d,Dinamo Zagreb,Dinamo Zagreb vs Hajduk Split,aspijtccmgg2p3tejuok14oic,2024-09-13,0.0
B. Petković,9ibfqo6hd2vre5nhkh9e2gnh1,7vyubxg6fnmwwyo2nnyhp6j5d,Dinamo Zagreb,Osijek vs Dinamo Zagreb,alkfcof0jpm8iqguld28sez9w,2024-08-11,0.0
B. Petković,9ibfqo6hd2vre5nhkh9e2gnh1,7vyubxg6fnmwwyo2nnyhp6j5d,Dinamo Zagreb,Rijeka vs Dinamo Zagreb,aq2d5o9six5d63pgywbesls7o,2024-09-01,0.0
B. Pllana,21kx918rf82xsvq8jf1ccn7my,ahpwadw516qqa39whahl0o939,Slaven Koprivnica,Hajduk Split vs Slaven Koprivnica,ajjy8jz6aaq1s16a0ggrdbnro,2024-08-04,0.0316351093351841
B. Tošković,9a3z6tc282sjof1m7swsi625m,7nk3gfpmnuay3xe6v58zsvp0y,Lokomotiva Zagreb,Rijeka vs Lokomotiva Zagreb,aj3q7ax8vcu2lh2rvr4qdb5lg,2024-08-04,0.0291544999927282
C. Torres,6xm5m7dczsqxwinh5trlixst0,3ekhwyrfgdwta79vv97bgyi83,Šibenik,Dinamo Zagreb vs Šibenik,aly29vng0a6uu3zm6xnjqkges,2024-08-16,0.0605557933449745
C. Torres,6xm5m7dczsqxwinh5trlixst0,3ekhwyrfgdwta79vv97bgyi83,Šibenik,Osijek vs Šibenik,ahnw6i12k0o8atx7o8difxpg4,2024-08-04,0.0
D. Bukvić,b5o4vzbns7xgj4p566ltn5i50,c2it9800m1rcfbyhmwtxnp0vu,Osijek,HNK Gorica vs Osijek,amb7zeh7f0xl8ywn354ppsufo,2024-08-18,0.0
D. Bukvić,b5o4vzbns7xgj4p566ltn5i50,c2it9800m1rcfbyhmwtxnp0vu,Osijek,Osijek vs Rijeka,aoygjgiaoqbr1ylbzhdmz2978,2024-08-25,0.0
D. Bukvić,b5o4vzbns7xgj4p566ltn5i50,c2it9800m1rcfbyhmwtxnp0vu,Osijek,Osijek vs Slaven Koprivnica,asc8sasvjk1rvphx4hdmhusr8,2024-09-15,0.0250226575881242
D. Bukvić,b5o4vzbns7xgj4p566ltn5i50,c2it9800m1rcfbyhmwtxnp0vu,Osijek,Osijek vs Šibenik,ahnw6i12k0o8atx7o8difxpg4,2024-08-04,0.0
D. Kolinger,ejeagwkwh1ijuwgfpiya8cel1,7nk3gfpmnuay3xe6v58zsvp0y,Lokomotiva Zagreb,Istra 1961 vs Lokomotiva Zagreb,aryyfun25prxmv0r7edyhuvx0,2024-09-14,0.0491434894502162
D. Kolinger,ejeagwkwh1ijuwgfpiya8cel1,7nk3gfpmnuay3xe6v58zsvp0y,Lokomotiva Zagreb,Lokomotiva Zagreb vs Varaždin,ar82qchqqpd3busp50u5aln2s,2024-09-01,0.0205980613827705
