player_matchName,player_playerId,contestantId,duelLost,aerialLost,player_position,player_positionSide,player_subPosition,successfulOpenPlayPass,totalContest,duelWon,penAreaEntries,accurateBackZonePass,possWonDef3rd,wonContest,accurateFwdZonePass,openPlayPass,totalBackZonePass,minsPlayed,fwdPass,finalThirdEntries,ballRecovery,totalFwdZonePass,successfulFinalThirdPasses,totalFinalThirdPasses,attAssistOpenplay,aerialWon,totalAttAssist,possWonMid3rd,interception,totalCrossNocorner,interceptionWon,attOpenplay,touchesInOppBox,attemptsIbox,totalThroughBall,possWonAtt3rd,accurateCrossNocorner,bigChanceCreated,accurateThroughBall,totalLayoffs,accurateLayoffs,totalFastbreak,shotFastbreak,formationUsed,goals,label,match_id,date
M. Stiefler,b4fcia9lh3bnemqp7i2hp9ck5,9hf3qhwxy4k0908nw0xo8rj32,6,5,Defender,Left/Centre,NaN,66,NaN,7,NaN,68,1,NaN,9,75,72,90,30,5,1,14,3,5,NaN,3,NaN,NaN,1,NaN,1,NaN,NaN,NaN,,NaN,NaN,,,NaN,NaN,NaN,NaN,442,NaN,Borussia Dortmund II vs Unterhaching,5cdnyweadryv1hw7dvcd2htlg,2024-08-03
V. Zentrich,4qv3l4vcit09j7duh6gapuui,9hf3qhwxy4k0908nw0xo8rj32,6,4,Defender,Centre/Right,NaN,58,1,3,1,50,4,NaN,9,69,54,90,28,6,5,17,3,7,NaN,2,NaN,1,NaN,1,NaN,NaN,2,1,,NaN,NaN,,,NaN,NaN,NaN,NaN,442,NaN,Borussia Dortmund II vs Unterhaching,5cdnyweadryv1hw7dvcd2htlg,2024-08-03
M. Schwabl,549qau4qmxaaydnhp27qcf3rp,9hf3qhwxy4k0908nw0xo8rj32,5,1,Defender,Right,NaN,26,1,3,7,18,3,1,9,35,21,90,16,7,5,19,5,9,1,NaN,1,2,NaN,5,NaN,NaN,1,NaN,,NaN,1,,,NaN,NaN,NaN,NaN,442,NaN,Borussia Dortmund II vs Unterhaching,5cdnyweadryv1hw7dvcd2htlg,2024-08-03
S. Maier,eiydye1qz2fzvtv4z0ogl6xn9,9hf3qhwxy4k0908nw0xo8rj32,4,1,Midfielder,Left,NaN,20,NaN,6,3,8,NaN,NaN,13,32,10,71,14,8,3,25,5,12,1,2,1,1,NaN,1,NaN,1,1,1,,2,NaN,,,2,2,NaN,NaN,442,NaN,Borussia Dortmund II vs Unterhaching,5cdnyweadryv1hw7dvcd2htlg,2024-08-03
B. Westermeier,agqg8ul854ax0876ndx23mlpm,9hf3qhwxy4k0908nw0xo8rj32,6,3,Midfielder,Left/Centre,NaN,42,NaN,2,1,29,3,NaN,13,47,31,87,8,3,6,16,5,6,NaN,NaN,NaN,3,NaN,NaN,NaN,1,NaN,NaN,,NaN,NaN,,,2,2,NaN,NaN,442,NaN,Borussia Dortmund II vs Unterhaching,5cdnyweadryv1hw7dvcd2htlg,2024-08-03
D. Waidner,wfagsofq31xc3i7mxfhkgqju,9hf3qhwxy4k0908nw0xo8rj32,2,NaN,Midfielder,Centre/Right,NaN,32,1,5,1,22,3,NaN,12,34,22,90,9,4,3,14,5,6,NaN,1,NaN,NaN,2,1,2,NaN,3,1,,NaN,1,,,5,5,NaN,NaN,442,NaN,Borussia Dortmund II vs Unterhaching,5cdnyweadryv1hw7dvcd2htlg,2024-08-03
S. Skarlatidis,2x4wlkg3axvb9gc7tziyg7o5,9hf3qhwxy4k0908nw0xo8rj32,6,1,Midfielder,Right,NaN,19,3,3,12,6,NaN,2,18,23,8,90,10,4,2,27,9,11,1,1,3,1,NaN,7,NaN,1,3,NaN,,1,3,,,NaN,NaN,NaN,NaN,442,NaN,Borussia Dortmund II vs Unterhaching,5cdnyweadryv1hw7dvcd2htlg,2024-08-03
J. Kügel,jtgomasneewk0e1lc2x45boq,9hf3qhwxy4k0908nw0xo8rj32,6,3,Striker,Left/Centre,NaN,8,1,8,1,2,NaN,1,6,14,3,90,2,NaN,NaN,12,4,8,1,3,1,NaN,NaN,1,NaN,1,7,1,,NaN,NaN,,,NaN,NaN,1,1,442,NaN,Borussia Dortmund II vs Unterhaching,5cdnyweadryv1hw7dvcd2htlg,2024-08-03
L. Jastremski,ayv97qxta6ox6fnzs6lszw1gq,9hf3qhwxy4k0908nw0xo8rj32,6,3,Striker,Centre/Right,NaN,9,NaN,6,2,4,NaN,NaN,6,12,4,63,4,2,NaN,10,2,4,1,5,1,NaN,NaN,1,NaN,2,4,2,,NaN,NaN,,,1,1,NaN,NaN,442,NaN,Borussia Dortmund II vs Unterhaching,5cdnyweadryv1hw7dvcd2htlg,2024-08-03
A. Breuer,bgy7h0pjr3g7gdwmridwqgb2s,9hf3qhwxy4k0908nw0xo8rj32,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,NaN,NaN,NaN,NaN,442,NaN,Borussia Dortmund II vs Unterhaching,5cdnyweadryv1hw7dvcd2htlg,2024-08-03
K. Eisele,7yaf5b6qjqc6aqpxsoc7ozwt1,9hf3qhwxy4k0908nw0xo8rj32,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,NaN,NaN,NaN,NaN,442,NaN,Borussia Dortmund II vs Unterhaching,5cdnyweadryv1hw7dvcd2htlg,2024-08-03
M. Hennig,7czui1ih46j3zitzysxvjqjv8,9hf3qhwxy4k0908nw0xo8rj32,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,NaN,NaN,NaN,NaN,442,NaN,Borussia Dortmund II vs Unterhaching,5cdnyweadryv1hw7dvcd2htlg,2024-08-03
L. Ihorst,9p5yiy8u0yzdppkiffauubk6h,9hf3qhwxy4k0908nw0xo8rj32,2,1,Substitute,NaN,Attacker,3,1,3,1,2,NaN,1,3,7,3,27,1,2,1,6,2,5,1,1,1,1,NaN,NaN,NaN,1,1,1,,NaN,NaN,,,NaN,NaN,NaN,NaN,442,NaN,Borussia Dortmund II vs Unterhaching,5cdnyweadryv1hw7dvcd2htlg,2024-08-03
A. Leuthard,dqff19lreor0c5wnq77293pqs,9hf3qhwxy4k0908nw0xo8rj32,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,3,NaN,1,NaN,1,NaN,NaN,1,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,,NaN,1,,,NaN,NaN,NaN,NaN,442,NaN,Borussia Dortmund II vs Unterhaching,5cdnyweadryv1hw7dvcd2htlg,2024-08-03
B. Schlicke,9uo9htamtpuxmwe2qregbxono,9hf3qhwxy4k0908nw0xo8rj32,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,NaN,NaN,NaN,NaN,442,NaN,Borussia Dortmund II vs Unterhaching,5cdnyweadryv1hw7dvcd2htlg,2024-08-03
T. Winklbauer,aas449ae0f5uc5yn4609w38bt,9hf3qhwxy4k0908nw0xo8rj32,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,NaN,NaN,NaN,NaN,442,NaN,Borussia Dortmund II vs Unterhaching,5cdnyweadryv1hw7dvcd2htlg,2024-08-03
P. Schulze,6fwp35py11q0xy2k27hp7y6wa,3qheqndokbtwr4smt85w4fr82,NaN,NaN,Goalkeeper,Centre,NaN,24,NaN,1,NaN,25,2,NaN,1,25,26,90,17,1,6,4,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4132,NaN,Verl vs Wehen Wiesbaden,5cttmp39u7h4goosjj2j7sjro,2024-08-03
M. Stöcker,6omb83e9k9kgcigl0mehc41k9,3qheqndokbtwr4smt85w4fr82,2,NaN,Defender,Left,NaN,43,NaN,4,1,34,3,NaN,11,55,38,90,16,3,5,19,4,7,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,2,2,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4132,NaN,Verl vs Wehen Wiesbaden,5cttmp39u7h4goosjj2j7sjro,2024-08-03
F. Gruber,8gtjbmdgsrf1pwqd4vmtcvcru,3qheqndokbtwr4smt85w4fr82,2,2,Defender,Left/Centre,NaN,86,NaN,8,3,70,5,NaN,22,98,73,90,36,12,7,31,6,15,1,5,1,2,1,NaN,1,NaN,4,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4132,NaN,Verl vs Wehen Wiesbaden,5cttmp39u7h4goosjj2j7sjro,2024-08-03
F. Otto,3enp6k1qxfs1wa05zrukiqga,3qheqndokbtwr4smt85w4fr82,4,1,Defender,Centre/Right,NaN,72,1,4,NaN,57,1,1,16,76,60,78,18,2,3,17,4,4,NaN,2,NaN,2,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4132,NaN,Verl vs Wehen Wiesbaden,5cttmp39u7h4goosjj2j7sjro,2024-08-03
M. Scholze,ciks4dkw33w5f4n3juleggr9w,3qheqndokbtwr4smt85w4fr82,6,2,Defender,Right,NaN,46,1,3,4,32,1,NaN,15,55,35,58,13,4,3,21,6,12,NaN,1,NaN,2,1,1,1,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,4132,NaN,Verl vs Wehen Wiesbaden,5cttmp39u7h4goosjj2j7sjro,2024-08-03
M. Benger,6sw8khen1j7cofljf3n4him09,3qheqndokbtwr4smt85w4fr82,2,1,Defensive Midfielder,Centre,NaN,42,1,3,1,24,1,NaN,19,54,27,78,25,9,6,28,11,17,NaN,1,1,5,NaN,NaN,NaN,1,3,3,NaN,NaN,NaN,NaN,NaN,2,2,NaN,NaN,4132,1,Verl vs Wehen Wiesbaden,5cttmp39u7h4goosjj2j7sjro,2024-08-03
T. Baack,cbc8ue8bqu2ovajblknkx0yqx,3qheqndokbtwr4smt85w4fr82,1,NaN,Midfielder,Left/Centre,NaN,45,2,9,3,28,2,2,18,58,33,90,19,7,4,26,9,16,1,1,1,2,NaN,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,3,3,NaN,NaN,4132,NaN,Verl vs Wehen Wiesbaden,5cttmp39u7h4goosjj2j7sjro,2024-08-03
B. Taz,7tjguurexixlasgd9vi47auzu,3qheqndokbtwr4smt85w4fr82,1,NaN,Midfielder,Centre,NaN,18,1,3,5,3,NaN,1,20,23,3,65,7,3,1,27,14,18,3,NaN,5,NaN,1,2,1,1,2,1,1,1,2,1,1,NaN,NaN,NaN,NaN,4132,1,Verl vs Wehen Wiesbaden,5cttmp39u7h4goosjj2j7sjro,2024-08-03
Y. Otto,a6eqckdoa2jncisc138dslrzd,3qheqndokbtwr4smt85w4fr82,5,2,Midfielder,Centre/Right,NaN,32,NaN,10,6,16,2,NaN,18,38,18,90,10,2,4,26,12,15,1,1,1,2,1,5,1,NaN,1,NaN,NaN,NaN,1,NaN,NaN,3,3,NaN,NaN,4132,NaN,Verl vs Wehen Wiesbaden,5cttmp39u7h4goosjj2j7sjro,2024-08-03
D. Steczyk,668yrof29rgf3srxalhu5qpk9,3qheqndokbtwr4smt85w4fr82,7,4,Striker,Left/Centre,NaN,7,5,4,NaN,NaN,NaN,2,7,8,NaN,78,2,NaN,2,8,4,5,1,NaN,1,1,NaN,NaN,NaN,2,7,2,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4132,NaN,Verl vs Wehen Wiesbaden,5cttmp39u7h4goosjj2j7sjro,2024-08-03
L. Lokotsch,cdc9bh24us1n5691jeseuok8a,3qheqndokbtwr4smt85w4fr82,12,5,Striker,Centre/Right,NaN,3,3,5,6,3,NaN,1,2,6,3,90,1,1,NaN,5,1,4,1,2,1,NaN,1,NaN,1,1,5,2,NaN,NaN,NaN,1,NaN,1,1,NaN,NaN,4132,NaN,Verl vs Wehen Wiesbaden,5cttmp39u7h4goosjj2j7sjro,2024-08-03
L. Demming,466b5lgooz7uihzi6pbpuyrmy,3qheqndokbtwr4smt85w4fr82,2,2,Substitute,NaN,Midfielder,5,1,1,NaN,5,3,1,NaN,9,6,12,5,1,3,3,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4132,NaN,Verl vs Wehen Wiesbaden,5cttmp39u7h4goosjj2j7sjro,2024-08-03
P. Kammerbauer,dmmvtfxdbolx1bih0y14xux91,3qheqndokbtwr4smt85w4fr82,2,NaN,Substitute,NaN,Midfielder,7,NaN,7,1,3,2,NaN,4,10,3,25,2,2,4,8,2,5,1,NaN,1,2,NaN,1,NaN,1,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4132,NaN,Verl vs Wehen Wiesbaden,5cttmp39u7h4goosjj2j7sjro,2024-08-03
N. Kijewski,47wbeeo0jqxvgowrknvwk8lw5,3qheqndokbtwr4smt85w4fr82,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4132,NaN,Verl vs Wehen Wiesbaden,5cttmp39u7h4goosjj2j7sjro,2024-08-03
T. Knost,3quwf8qumnqd575zimle6zb3d,3qheqndokbtwr4smt85w4fr82,3,2,Substitute,NaN,Defender,9,NaN,3,2,5,NaN,NaN,4,12,7,32,4,1,2,5,3,4,NaN,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4132,NaN,Verl vs Wehen Wiesbaden,5cttmp39u7h4goosjj2j7sjro,2024-08-03
T. Köhler,7qul2vnov7ax55lvkinr41fro,3qheqndokbtwr4smt85w4fr82,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4132,NaN,Verl vs Wehen Wiesbaden,5cttmp39u7h4goosjj2j7sjro,2024-08-03
D. Mikić,9pccniajj2cqpyxri1ret9hat,3qheqndokbtwr4smt85w4fr82,NaN,NaN,Substitute,NaN,Defender,5,NaN,1,1,3,NaN,NaN,2,7,4,12,6,2,NaN,4,1,3,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4132,NaN,Verl vs Wehen Wiesbaden,5cttmp39u7h4goosjj2j7sjro,2024-08-03
C. Onuoha,ehqyitm28tdv1orik3ylzenmc,3qheqndokbtwr4smt85w4fr82,NaN,NaN,Substitute,NaN,Attacker,3,NaN,1,NaN,NaN,NaN,NaN,3,4,NaN,12,NaN,NaN,NaN,4,2,2,NaN,1,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,4132,NaN,Verl vs Wehen Wiesbaden,5cttmp39u7h4goosjj2j7sjro,2024-08-03
F. Pekruhl,ajx87mriaideq6urhokoikjmy,3qheqndokbtwr4smt85w4fr82,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4132,NaN,Verl vs Wehen Wiesbaden,5cttmp39u7h4goosjj2j7sjro,2024-08-03
E. Probst,dtxvcab5euwc892ozab78i2qy,3qheqndokbtwr4smt85w4fr82,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4132,NaN,Verl vs Wehen Wiesbaden,5cttmp39u7h4goosjj2j7sjro,2024-08-03
F. Stritzel,7a226zdy8s9dfc5d3myy46zf9,3uen3s9ki7hwcg867jcmimjgq,NaN,NaN,Goalkeeper,Centre,NaN,17,NaN,1,NaN,22,2,NaN,2,22,26,90,17,2,10,6,NaN,2,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343,NaN,Verl vs Wehen Wiesbaden,5cttmp39u7h4goosjj2j7sjro,2024-08-03
J. Janitzek,2brzxdo0j6junmmd5rlqs4k16,3uen3s9ki7hwcg867jcmimjgq,3,2,Defender,Left/Centre,NaN,22,NaN,6,NaN,16,1,NaN,7,32,19,76,14,3,2,14,1,4,NaN,3,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343,NaN,Verl vs Wehen Wiesbaden,5cttmp39u7h4goosjj2j7sjro,2024-08-03
F. Carstens,d5vc7g76ggd4tatzh314u54np,3uen3s9ki7hwcg867jcmimjgq,4,1,Defender,Centre,NaN,41,NaN,10,1,30,7,NaN,11,54,37,90,24,3,11,17,2,3,NaN,8,NaN,4,2,NaN,2,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343,NaN,Verl vs Wehen Wiesbaden,5cttmp39u7h4goosjj2j7sjro,2024-08-03
S. Mockenhaupt,2j8reahagptelwbffw4pili39,3uen3s9ki7hwcg867jcmimjgq,4,1,Defender,Centre/Right,NaN,32,NaN,4,NaN,20,1,NaN,13,40,22,90,24,5,1,19,3,5,1,3,1,NaN,1,NaN,1,NaN,1,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,343,NaN,Verl vs Wehen Wiesbaden,5cttmp39u7h4goosjj2j7sjro,2024-08-03
F. Greilinger,5o97bxjlepfx98lvgtscfhhm2,3uen3s9ki7hwcg867jcmimjgq,8,1,Midfielder,Left,NaN,23,2,6,3,16,2,NaN,7,32,19,90,18,2,6,13,3,6,1,1,1,4,1,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343,NaN,Verl vs Wehen Wiesbaden,5cttmp39u7h4goosjj2j7sjro,2024-08-03
G. Fechner,bsouak8arliqt1yfe5fp6kyc5,3uen3s9ki7hwcg867jcmimjgq,7,1,Midfielder,Left/Centre,NaN,28,1,5,NaN,19,NaN,NaN,9,34,21,86,10,3,1,13,4,5,NaN,NaN,NaN,1,1,NaN,1,NaN,2,1,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,343,NaN,Verl vs Wehen Wiesbaden,5cttmp39u7h4goosjj2j7sjro,2024-08-03
T. Gözüsirin,2e0p4796hymq2lc6wr4ixd1m2,3uen3s9ki7hwcg867jcmimjgq,4,NaN,Midfielder,Centre/Right,NaN,16,3,1,NaN,12,3,NaN,4,21,14,76,11,3,3,7,1,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343,NaN,Verl vs Wehen Wiesbaden,5cttmp39u7h4goosjj2j7sjro,2024-08-03
T. Goppel,ozozh8tx9dhdhm8xjoyzakq2,3uen3s9ki7hwcg867jcmimjgq,2,NaN,Midfielder,Right,NaN,18,2,2,10,10,1,1,10,27,13,90,10,5,4,20,7,13,1,NaN,1,2,NaN,6,NaN,2,1,1,NaN,1,2,NaN,NaN,NaN,NaN,2,2,343,NaN,Verl vs Wehen Wiesbaden,5cttmp39u7h4goosjj2j7sjro,2024-08-03
I. Franjić,iexgld1pfi507ew0crk8balm,3uen3s9ki7hwcg867jcmimjgq,13,2,Striker,Left/Centre,NaN,20,5,5,9,13,NaN,3,12,29,15,90,9,6,5,25,6,15,NaN,NaN,1,4,NaN,3,NaN,NaN,5,NaN,1,1,1,NaN,NaN,1,1,NaN,NaN,343,NaN,Verl vs Wehen Wiesbaden,5cttmp39u7h4goosjj2j7sjro,2024-08-03
M. Flotho,d5fy3hus11imx26q6zmdhx6vo,3uen3s9ki7hwcg867jcmimjgq,6,3,Striker,Centre,NaN,14,NaN,3,1,7,NaN,NaN,7,18,7,61,2,1,1,11,5,7,NaN,2,NaN,1,NaN,NaN,NaN,1,3,1,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,343,1,Verl vs Wehen Wiesbaden,5cttmp39u7h4goosjj2j7sjro,2024-08-03
N. Bätzner,58qrdtv5emnvcojqkmnpx5ffu,3uen3s9ki7hwcg867jcmimjgq,8,2,Striker,Centre/Right,NaN,16,2,1,2,7,1,1,9,24,8,86,12,1,3,16,6,10,1,NaN,1,2,NaN,NaN,NaN,2,4,3,1,NaN,NaN,1,1,2,2,NaN,NaN,343,NaN,Verl vs Wehen Wiesbaden,5cttmp39u7h4goosjj2j7sjro,2024-08-03
N. Agrafiotis,bhkrpr3gxc5xx0b0dinla5muh,3uen3s9ki7hwcg867jcmimjgq,3,2,Substitute,NaN,Attacker,4,NaN,2,NaN,NaN,NaN,NaN,4,4,NaN,29,NaN,NaN,NaN,5,3,3,1,1,1,NaN,NaN,1,NaN,NaN,5,NaN,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,343,NaN,Verl vs Wehen Wiesbaden,5cttmp39u7h4goosjj2j7sjro,2024-08-03
A. Farouk,co660be5z87hx7jx1xz6nruju,3uen3s9ki7hwcg867jcmimjgq,2,NaN,Substitute,NaN,Midfielder,7,1,3,1,2,NaN,NaN,5,10,2,14,3,NaN,NaN,8,4,6,NaN,2,NaN,NaN,NaN,NaN,NaN,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343,NaN,Verl vs Wehen Wiesbaden,5cttmp39u7h4goosjj2j7sjro,2024-08-03
F. Hübner,e7f0fbn4y7hljmwgt3xnaxsk5,3uen3s9ki7hwcg867jcmimjgq,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343,NaN,Verl vs Wehen Wiesbaden,5cttmp39u7h4goosjj2j7sjro,2024-08-03
B. Jacobsen,88uz80ti7b0g6k38g4iy55ec5,3uen3s9ki7hwcg867jcmimjgq,1,NaN,Substitute,NaN,Midfielder,8,NaN,NaN,NaN,3,NaN,NaN,5,8,3,4,NaN,NaN,NaN,5,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343,NaN,Verl vs Wehen Wiesbaden,5cttmp39u7h4goosjj2j7sjro,2024-08-03
F. Luckeneder,4hxh36epu5a02foukfe5wxmmt,3uen3s9ki7hwcg867jcmimjgq,2,1,Substitute,NaN,Defender,15,NaN,NaN,1,13,NaN,NaN,2,17,13,14,5,1,NaN,4,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343,NaN,Verl vs Wehen Wiesbaden,5cttmp39u7h4goosjj2j7sjro,2024-08-03
A. Lyska,3yq0wr9yvvo9txhn6wk5i2iy2,3uen3s9ki7hwcg867jcmimjgq,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343,NaN,Verl vs Wehen Wiesbaden,5cttmp39u7h4goosjj2j7sjro,2024-08-03
B. Nink,eba27f48s25v7kql0lxe63thw,3uen3s9ki7hwcg867jcmimjgq,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343,NaN,Verl vs Wehen Wiesbaden,5cttmp39u7h4goosjj2j7sjro,2024-08-03
M. Wegmann,4qsw2oydqwmp4nb8w00gbakfd,3uen3s9ki7hwcg867jcmimjgq,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343,NaN,Verl vs Wehen Wiesbaden,5cttmp39u7h4goosjj2j7sjro,2024-08-03
O. Wohlers,2kwjvu29xtvvnofpyuahq62nd,3uen3s9ki7hwcg867jcmimjgq,NaN,NaN,Substitute,NaN,Attacker,1,NaN,NaN,NaN,1,NaN,NaN,NaN,3,1,4,NaN,NaN,2,2,NaN,2,1,NaN,1,1,1,NaN,1,NaN,2,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343,NaN,Verl vs Wehen Wiesbaden,5cttmp39u7h4goosjj2j7sjro,2024-08-03
N. Rehnen,7noop6iqxjfshyz496y5lxihh,884uzyf1wosc7ykji6e18gifp,NaN,NaN,Goalkeeper,Centre,NaN,7,NaN,1,NaN,10,NaN,NaN,3,10,13,90,14,2,7,8,NaN,2,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4141,NaN,Sandhausen vs Osnabrück,5e7g87p00xmlvlj25fpdjtr84,2024-08-03
J. Weik,7tuoeukrhzc6jjczbvenvc8ru,884uzyf1wosc7ykji6e18gifp,3,1,Defender,Left,NaN,27,NaN,NaN,3,12,NaN,NaN,15,32,12,90,12,4,1,23,2,6,NaN,NaN,NaN,1,2,3,2,NaN,1,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4141,NaN,Sandhausen vs Osnabrück,5e7g87p00xmlvlj25fpdjtr84,2024-08-03
