player_matchName,player_playerId,team_name,contestantId,duelLost,aerialLost,player_position,player_positionSide,player_subPosition,successfulOpenPlayPass,totalContest,duelWon,penAreaEntries,accurateBackZonePass,possWonDef3rd,wonContest,accurateFwdZonePass,openPlayPass,totalBackZonePass,minsPlayed,fwdPass,finalThirdEntries,ballRecovery,totalFwdZonePass,successfulFinalThirdPasses,totalFinalThirdPasses,attAssistOpenplay,aerialWon,totalAttAssist,possWonMid3rd,interception,totalCrossNocorner,interceptionWon,attOpenplay,touchesInOppBox,attemptsIbox,totalThroughBall,possWonAtt3rd,accurateCrossNocorner,bigChanceCreated,accurateThroughBall,totalLayoffs,accurateLayoffs,totalFastbreak,shotFastbreak,formationUsed,goals,label,match_id,date,possLostAll,country,league_name,season
F. Szymczak,ai796gh4k5tzj9plkfo89ygru,Lech Poznań,duvz7klp081jpg8fx5nze7ks7,3,2,Substitute,NaN,Attacker,4,1,2,NaN,2,1,1,2,5,2,9,1,NaN,2,3,2,3,NaN,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Piast Gliwice vs Lech Poznań,cb9ymjgnknej98sokqrouskr8,2023-07-22,2,POL,Ekstraklasa,2023_2024
Afonso Sousa,5zlp0xtvzcdvaqlphapj07nxl,Lech Poznań,duvz7klp081jpg8fx5nze7ks7,2,NaN,Substitute,NaN,Midfielder,23,NaN,2,1,10,NaN,NaN,13,24,10,35,8,6,3,14,5,6,NaN,NaN,NaN,3,2,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Piast Gliwice vs Lech Poznań,cb9ymjgnknej98sokqrouskr8,2023-07-22,1,POL,Ekstraklasa,2023_2024
S. Weirauch,58xv0jpx9xac60sr5rd4va1p0,Zagłębie Lubin,145oko43h2g50ck9kn3d51xae,NaN,NaN,Goalkeeper,Centre,NaN,8,NaN,NaN,NaN,15,1,NaN,3,11,15,90,15,1,4,9,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,Zagłębie Lubin vs Ruch Chorzów,ca7qrfcbs0kzjjbvk2qfea5uc,2023-07-23,6,POL,Ekstraklasa,2023_2024
M. Grzybek,1vto9g1r7vobg2tb4lq6bzh79,Zagłębie Lubin,145oko43h2g50ck9kn3d51xae,4,2,Defender,Left,NaN,39,3,12,2,20,1,3,20,52,24,90,19,5,4,31,9,14,1,4,2,3,NaN,2,NaN,NaN,3,NaN,,NaN,NaN,1,,NaN,NaN,NaN,NaN,4231,NaN,Zagłębie Lubin vs Ruch Chorzów,ca7qrfcbs0kzjjbvk2qfea5uc,2023-07-23,19,POL,Ekstraklasa,2023_2024
A. Ławniczak,10oo5ya8jupb62jcm0poyv97u,Zagłębie Lubin,145oko43h2g50ck9kn3d51xae,2,NaN,Defender,Left/Centre,NaN,46,NaN,13,NaN,37,4,NaN,14,56,44,90,24,4,5,17,4,4,NaN,9,NaN,1,3,NaN,3,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,Zagłębie Lubin vs Ruch Chorzów,ca7qrfcbs0kzjjbvk2qfea5uc,2023-07-23,11,POL,Ekstraklasa,2023_2024
B. Kopacz,es6g15iijmeda0leumxmy5exh,Zagłębie Lubin,145oko43h2g50ck9kn3d51xae,5,4,Defender,Centre/Right,NaN,48,2,6,NaN,31,5,1,20,56,35,90,20,2,8,24,2,3,NaN,4,NaN,3,1,NaN,1,NaN,1,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,Zagłębie Lubin vs Ruch Chorzów,ca7qrfcbs0kzjjbvk2qfea5uc,2023-07-23,10,POL,Ekstraklasa,2023_2024
B. Kłudka,9j9royq4nk9ls9q30m7wpj4es,Zagłębie Lubin,145oko43h2g50ck9kn3d51xae,3,1,Defender,Right,NaN,31,1,1,3,14,2,NaN,17,38,18,90,16,6,4,23,12,15,NaN,1,NaN,2,NaN,3,NaN,NaN,1,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,1,Zagłębie Lubin vs Ruch Chorzów,ca7qrfcbs0kzjjbvk2qfea5uc,2023-07-23,16,POL,Ekstraklasa,2023_2024
D. Dąbrowski,9icjikaqrkb2rnzyijotv6f2t,Zagłębie Lubin,145oko43h2g50ck9kn3d51xae,4,NaN,Defensive Midfielder,Left/Centre,NaN,66,2,4,4,21,5,1,47,76,24,66,23,10,10,55,21,27,NaN,NaN,NaN,4,NaN,1,NaN,2,2,1,,1,NaN,NaN,,2,2,NaN,NaN,4231,NaN,Zagłębie Lubin vs Ruch Chorzów,ca7qrfcbs0kzjjbvk2qfea5uc,2023-07-23,14,POL,Ekstraklasa,2023_2024
M. Poletanović,2issa8rkv5t34sjt7j3lsp4ut,Zagłębie Lubin,145oko43h2g50ck9kn3d51xae,4,1,Defensive Midfielder,Centre/Right,NaN,77,5,10,8,27,3,5,54,88,33,90,25,17,11,62,28,32,2,2,3,6,NaN,2,NaN,1,1,NaN,,2,1,NaN,,NaN,NaN,NaN,NaN,4231,NaN,Zagłębie Lubin vs Ruch Chorzów,ca7qrfcbs0kzjjbvk2qfea5uc,2023-07-23,14,POL,Ekstraklasa,2023_2024
D. Bohar,6j0hvou56lhoqnw1kj0a8atp1,Zagłębie Lubin,145oko43h2g50ck9kn3d51xae,2,1,Attacking Midfielder,Left,NaN,26,1,1,4,8,1,NaN,18,29,8,79,6,3,7,21,15,18,1,NaN,1,5,NaN,NaN,NaN,2,3,1,,1,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,Zagłębie Lubin vs Ruch Chorzów,ca7qrfcbs0kzjjbvk2qfea5uc,2023-07-23,6,POL,Ekstraklasa,2023_2024
M. Mróz,9tv1ztkm2d7x9kgg0nm13nrl6,Zagłębie Lubin,145oko43h2g50ck9kn3d51xae,4,1,Attacking Midfielder,Centre,NaN,14,NaN,NaN,1,1,NaN,NaN,13,20,2,45,6,2,2,18,10,13,2,NaN,2,NaN,NaN,NaN,NaN,2,1,NaN,,2,NaN,NaN,,1,1,NaN,NaN,4231,NaN,Zagłębie Lubin vs Ruch Chorzów,ca7qrfcbs0kzjjbvk2qfea5uc,2023-07-23,9,POL,Ekstraklasa,2023_2024
K. Chodyna,51uftpwwmctqrlac1jfu8jbhl,Zagłębie Lubin,145oko43h2g50ck9kn3d51xae,7,NaN,Attacking Midfielder,Right,NaN,15,1,3,2,4,1,NaN,11,20,5,90,8,NaN,4,18,8,11,NaN,NaN,NaN,2,NaN,3,NaN,2,4,2,,1,NaN,NaN,,1,1,NaN,NaN,4231,NaN,Zagłębie Lubin vs Ruch Chorzów,ca7qrfcbs0kzjjbvk2qfea5uc,2023-07-23,14,POL,Ekstraklasa,2023_2024
D. Kurminowski,6ifk9nxjknsu12kkzpdisr7fu,Zagłębie Lubin,145oko43h2g50ck9kn3d51xae,4,1,Striker,Centre,NaN,14,NaN,3,1,6,NaN,NaN,10,21,7,80,6,3,1,16,5,8,1,2,1,NaN,NaN,NaN,NaN,1,3,2,,1,NaN,NaN,,1,1,NaN,NaN,4231,NaN,Zagłębie Lubin vs Ruch Chorzów,ca7qrfcbs0kzjjbvk2qfea5uc,2023-07-23,10,POL,Ekstraklasa,2023_2024
J. Burić,2nqj02mp08bxdv11btt43isph,Zagłębie Lubin,145oko43h2g50ck9kn3d51xae,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,Zagłębie Lubin vs Ruch Chorzów,ca7qrfcbs0kzjjbvk2qfea5uc,2023-07-23,NaN,POL,Ekstraklasa,2023_2024
T. Gaprindashvili,dlbodki7q3fctrrafzo17sxqt,Zagłębie Lubin,145oko43h2g50ck9kn3d51xae,1,NaN,Substitute,NaN,Midfielder,4,1,2,NaN,NaN,1,1,5,4,NaN,11,2,NaN,2,5,3,3,NaN,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,Zagłębie Lubin vs Ruch Chorzów,ca7qrfcbs0kzjjbvk2qfea5uc,2023-07-23,2,POL,Ekstraklasa,2023_2024
K. Kruk,8dygjx32rft8dg0em258hi6i2,Zagłębie Lubin,145oko43h2g50ck9kn3d51xae,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,Zagłębie Lubin vs Ruch Chorzów,ca7qrfcbs0kzjjbvk2qfea5uc,2023-07-23,NaN,POL,Ekstraklasa,2023_2024
T. Makowski,4bplpmq7yvyjzc8eqplsv6lex,Zagłębie Lubin,145oko43h2g50ck9kn3d51xae,NaN,NaN,Substitute,NaN,Midfielder,11,NaN,1,NaN,3,NaN,NaN,8,15,3,24,6,3,NaN,13,5,7,NaN,NaN,NaN,NaN,NaN,1,NaN,1,2,1,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,1,Zagłębie Lubin vs Ruch Chorzów,ca7qrfcbs0kzjjbvk2qfea5uc,2023-07-23,5,POL,Ekstraklasa,2023_2024
M. Nalepa,5vcwbp1ogz2oc6mlcqc3v5xp1,Zagłębie Lubin,145oko43h2g50ck9kn3d51xae,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,Zagłębie Lubin vs Ruch Chorzów,ca7qrfcbs0kzjjbvk2qfea5uc,2023-07-23,NaN,POL,Ekstraklasa,2023_2024
T. Pieńko,6qi3kjcejoa3qotg9hxjacr8,Zagłębie Lubin,145oko43h2g50ck9kn3d51xae,6,1,Substitute,NaN,Midfielder,10,7,4,4,2,NaN,3,8,17,2,45,4,NaN,NaN,16,8,13,1,NaN,1,NaN,NaN,1,NaN,1,8,NaN,,NaN,NaN,NaN,,2,2,NaN,NaN,4231,NaN,Zagłębie Lubin vs Ruch Chorzów,ca7qrfcbs0kzjjbvk2qfea5uc,2023-07-23,17,POL,Ekstraklasa,2023_2024
K. Terlecki,e5xag2qi6g590b1e4les15qfo,Zagłębie Lubin,145oko43h2g50ck9kn3d51xae,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,Zagłębie Lubin vs Ruch Chorzów,ca7qrfcbs0kzjjbvk2qfea5uc,2023-07-23,NaN,POL,Ekstraklasa,2023_2024
A. Woźniak,euvavfppzrgw6swh7syek8qmt,Zagłębie Lubin,145oko43h2g50ck9kn3d51xae,1,1,Substitute,NaN,Midfielder,2,NaN,4,NaN,1,NaN,NaN,1,5,1,10,3,1,NaN,4,1,3,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,Zagłębie Lubin vs Ruch Chorzów,ca7qrfcbs0kzjjbvk2qfea5uc,2023-07-23,3,POL,Ekstraklasa,2023_2024
J. Bielecki,819bw8ilqdttqj9zlte9trb6y,Ruch Chorzów,bvn916e9momkzgb2v3mqln2un,NaN,NaN,Goalkeeper,Centre,NaN,6,NaN,NaN,NaN,11,NaN,NaN,3,12,13,90,26,7,7,18,1,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4141,NaN,Zagłębie Lubin vs Ruch Chorzów,ca7qrfcbs0kzjjbvk2qfea5uc,2023-07-23,17,POL,Ekstraklasa,2023_2024
M. Sadlok,dyavuwhbn1vbfx8y5f41t71lh,Ruch Chorzów,bvn916e9momkzgb2v3mqln2un,2,NaN,Defender,Left,NaN,13,NaN,4,2,12,3,NaN,3,19,14,73,12,4,4,10,2,5,NaN,1,NaN,1,1,1,1,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4141,NaN,Zagłębie Lubin vs Ruch Chorzów,ca7qrfcbs0kzjjbvk2qfea5uc,2023-07-23,11,POL,Ekstraklasa,2023_2024
R. Szywacz,4nj6phdre7jh524gupvb3sw6h,Ruch Chorzów,bvn916e9momkzgb2v3mqln2un,4,2,Defender,Left/Centre,NaN,28,1,4,NaN,23,4,1,5,31,25,90,11,2,4,6,1,2,NaN,NaN,NaN,NaN,2,NaN,2,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4141,NaN,Zagłębie Lubin vs Ruch Chorzów,ca7qrfcbs0kzjjbvk2qfea5uc,2023-07-23,4,POL,Ekstraklasa,2023_2024
P. Baranowski,3akevpqqhw0r9x2gop2185ej9,Ruch Chorzów,bvn916e9momkzgb2v3mqln2un,4,3,Defender,Centre/Right,NaN,26,NaN,4,1,25,4,NaN,5,33,27,90,19,6,5,12,1,7,NaN,2,NaN,1,NaN,NaN,NaN,1,3,1,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4141,NaN,Zagłębie Lubin vs Ruch Chorzów,ca7qrfcbs0kzjjbvk2qfea5uc,2023-07-23,11,POL,Ekstraklasa,2023_2024
K. Michalski,9p1q29pjx1gwegd5fyv4c48yy,Ruch Chorzów,bvn916e9momkzgb2v3mqln2un,NaN,NaN,Defender,Right,NaN,14,2,5,13,6,2,2,8,26,9,90,18,7,4,22,5,9,1,2,1,2,2,5,2,1,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,1,1,4141,NaN,Zagłębie Lubin vs Ruch Chorzów,ca7qrfcbs0kzjjbvk2qfea5uc,2023-07-23,30,POL,Ekstraklasa,2023_2024
P. Sikora,cbx97s4z09kbn6r8wooqr4tpm,Ruch Chorzów,bvn916e9momkzgb2v3mqln2un,3,NaN,Defensive Midfielder,Centre,NaN,25,NaN,5,NaN,11,3,NaN,14,36,14,86,12,4,10,22,3,7,NaN,2,NaN,6,1,NaN,1,NaN,NaN,NaN,,1,NaN,NaN,,1,1,NaN,NaN,4141,NaN,Zagłębie Lubin vs Ruch Chorzów,ca7qrfcbs0kzjjbvk2qfea5uc,2023-07-23,13,POL,Ekstraklasa,2023_2024
T. Wójtowicz,5xkbvxiffawi6h4t7bv8gb3f8,Ruch Chorzów,bvn916e9momkzgb2v3mqln2un,8,2,Midfielder,Left,NaN,14,3,3,6,3,3,NaN,12,25,4,90,11,4,6,25,5,13,1,NaN,1,3,1,4,1,NaN,3,NaN,,NaN,1,1,,NaN,NaN,NaN,NaN,4141,NaN,Zagłębie Lubin vs Ruch Chorzów,ca7qrfcbs0kzjjbvk2qfea5uc,2023-07-23,23,POL,Ekstraklasa,2023_2024
F. Starzyński,5vu2ow875hrb4trjxqlz9l2hh,Ruch Chorzów,bvn916e9momkzgb2v3mqln2un,4,NaN,Midfielder,Left/Centre,NaN,11,2,6,2,5,1,2,6,16,6,72,6,3,4,10,3,7,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,,2,NaN,NaN,,NaN,NaN,NaN,NaN,4141,NaN,Zagłębie Lubin vs Ruch Chorzów,ca7qrfcbs0kzjjbvk2qfea5uc,2023-07-23,6,POL,Ekstraklasa,2023_2024
T. Swędrowski,dkh171vpci9dg8jvkkoy8yj11,Ruch Chorzów,bvn916e9momkzgb2v3mqln2un,1,NaN,Midfielder,Centre/Right,NaN,9,NaN,2,1,3,1,NaN,6,16,5,65,8,3,5,11,3,8,NaN,NaN,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,,1,NaN,NaN,,NaN,NaN,NaN,NaN,4141,NaN,Zagłębie Lubin vs Ruch Chorzów,ca7qrfcbs0kzjjbvk2qfea5uc,2023-07-23,8,POL,Ekstraklasa,2023_2024
W. Długosz,85nkth23qo3032ra91xl5gdpm,Ruch Chorzów,bvn916e9momkzgb2v3mqln2un,8,3,Midfielder,Right,NaN,7,NaN,2,1,4,2,NaN,3,10,4,64,3,1,3,6,3,4,NaN,NaN,NaN,1,2,NaN,2,NaN,1,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4141,NaN,Zagłębie Lubin vs Ruch Chorzów,ca7qrfcbs0kzjjbvk2qfea5uc,2023-07-23,4,POL,Ekstraklasa,2023_2024
D. Szczepan,4y1kg5irk1ti7d54sw13j2gvd,Ruch Chorzów,bvn916e9momkzgb2v3mqln2un,17,10,Striker,Centre,NaN,4,2,7,1,3,NaN,1,4,10,4,90,4,2,NaN,11,2,7,1,5,1,NaN,NaN,2,NaN,4,5,4,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4141,NaN,Zagłębie Lubin vs Ruch Chorzów,ca7qrfcbs0kzjjbvk2qfea5uc,2023-07-23,18,POL,Ekstraklasa,2023_2024
D. Barnowski,7miruwsvmzq5eq2y43p6jdp0,Ruch Chorzów,bvn916e9momkzgb2v3mqln2un,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4141,NaN,Zagłębie Lubin vs Ruch Chorzów,ca7qrfcbs0kzjjbvk2qfea5uc,2023-07-23,NaN,POL,Ekstraklasa,2023_2024
M. Bartolewski,c4cu18d039bf8979s4464mf6y,Ruch Chorzów,bvn916e9momkzgb2v3mqln2un,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4141,NaN,Zagłębie Lubin vs Ruch Chorzów,ca7qrfcbs0kzjjbvk2qfea5uc,2023-07-23,NaN,POL,Ekstraklasa,2023_2024
M. Buchalik,dhhe9u1poh1f7lp6yr18u8jx1,Ruch Chorzów,bvn916e9momkzgb2v3mqln2un,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4141,NaN,Zagłębie Lubin vs Ruch Chorzów,ca7qrfcbs0kzjjbvk2qfea5uc,2023-07-23,NaN,POL,Ekstraklasa,2023_2024
M. Feliks,8yal5i3rpl2pno8yty40okoru,Ruch Chorzów,bvn916e9momkzgb2v3mqln2un,4,1,Substitute,NaN,Attacker,8,NaN,NaN,NaN,4,1,NaN,4,9,4,26,3,1,2,6,2,3,NaN,NaN,NaN,1,1,1,1,NaN,1,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4141,NaN,Zagłębie Lubin vs Ruch Chorzów,ca7qrfcbs0kzjjbvk2qfea5uc,2023-07-23,3,POL,Ekstraklasa,2023_2024
M. Firlej,cv9wzoa87aq5xhq8hmsnxyvsa,Ruch Chorzów,bvn916e9momkzgb2v3mqln2un,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4141,NaN,Zagłębie Lubin vs Ruch Chorzów,ca7qrfcbs0kzjjbvk2qfea5uc,2023-07-23,NaN,POL,Ekstraklasa,2023_2024
K. Kasolik,2s2avu5idyyxvmh9oinsjrqlm,Ruch Chorzów,bvn916e9momkzgb2v3mqln2un,3,1,Substitute,NaN,Defender,5,NaN,2,NaN,3,2,NaN,2,5,3,17,2,NaN,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4141,NaN,Zagłębie Lubin vs Ruch Chorzów,ca7qrfcbs0kzjjbvk2qfea5uc,2023-07-23,NaN,POL,Ekstraklasa,2023_2024
J. Letniowski,604uzpliud6oku1tc54zx8g6h,Ruch Chorzów,bvn916e9momkzgb2v3mqln2un,2,NaN,Substitute,NaN,Midfielder,9,NaN,2,1,4,NaN,NaN,7,10,4,18,4,4,2,8,5,6,1,1,1,1,NaN,1,NaN,NaN,NaN,NaN,,1,1,NaN,,NaN,NaN,NaN,NaN,4141,NaN,Zagłębie Lubin vs Ruch Chorzów,ca7qrfcbs0kzjjbvk2qfea5uc,2023-07-23,3,POL,Ekstraklasa,2023_2024
D. Steczyk,668yrof29rgf3srxalhu5qpk9,Ruch Chorzów,bvn916e9momkzgb2v3mqln2un,4,3,Substitute,NaN,Attacker,1,NaN,NaN,NaN,1,NaN,NaN,NaN,2,1,4,1,NaN,1,1,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,1,1,NaN,NaN,4141,NaN,Zagłębie Lubin vs Ruch Chorzów,ca7qrfcbs0kzjjbvk2qfea5uc,2023-07-23,2,POL,Ekstraklasa,2023_2024
S. Szymański,d382i3dxmqx83u038n6utl815,Ruch Chorzów,bvn916e9momkzgb2v3mqln2un,NaN,NaN,Substitute,NaN,Midfielder,13,NaN,1,NaN,9,1,NaN,4,13,9,25,3,2,2,4,3,3,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4141,NaN,Zagłębie Lubin vs Ruch Chorzów,ca7qrfcbs0kzjjbvk2qfea5uc,2023-07-23,1,POL,Ekstraklasa,2023_2024
H. Ravas,2irxiyoa2xdn1jr0mo24pn5jp,Widzew Łódź,40hitpa3iyfvhdx40fj3cltd,NaN,NaN,Goalkeeper,Centre,NaN,9,NaN,1,NaN,18,2,NaN,1,10,19,90,12,3,10,4,1,3,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4141,NaN,Widzew Łódź vs Puszcza Niepołomice,ccoqtywmm7h76ynahiil103dg,2023-07-23,4,POL,Ekstraklasa,2023_2024
Fábio Nunes,b6ols2imbqicqriybxj966wnp,Widzew Łódź,40hitpa3iyfvhdx40fj3cltd,5,3,Defender,Left,NaN,24,4,6,7,3,3,3,23,40,10,79,21,9,7,38,10,18,NaN,2,NaN,4,NaN,8,NaN,1,2,1,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,4141,NaN,Widzew Łódź vs Puszcza Niepołomice,ccoqtywmm7h76ynahiil103dg,2023-07-23,26,POL,Ekstraklasa,2023_2024
Luís Silva,b4ryvhwiaesey7kql3sqwu2nd,Widzew Łódź,40hitpa3iyfvhdx40fj3cltd,6,3,Defender,Left/Centre,NaN,64,1,6,2,38,2,NaN,29,74,41,90,39,18,4,36,17,22,3,4,3,2,2,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4141,NaN,Widzew Łódź vs Puszcza Niepołomice,ccoqtywmm7h76ynahiil103dg,2023-07-23,11,POL,Ekstraklasa,2023_2024
S. Szota,aly5qelk8qvxdv9aqhbos6j56,Widzew Łódź,40hitpa3iyfvhdx40fj3cltd,6,4,Defender,Centre/Right,NaN,48,NaN,1,NaN,30,1,NaN,19,57,33,90,17,7,2,25,4,7,NaN,1,NaN,1,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4141,NaN,Widzew Łódź vs Puszcza Niepołomice,ccoqtywmm7h76ynahiil103dg,2023-07-23,10,POL,Ekstraklasa,2023_2024
P. Stępiński,6lw4fla9k9i1gwzzvkcwh1c5x,Widzew Łódź,40hitpa3iyfvhdx40fj3cltd,5,4,Defender,Right,NaN,42,NaN,2,1,24,2,NaN,22,48,26,90,18,8,2,28,10,11,1,2,1,NaN,1,3,1,1,2,1,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,4141,1,Widzew Łódź vs Puszcza Niepołomice,ccoqtywmm7h76ynahiil103dg,2023-07-23,9,POL,Ekstraklasa,2023_2024
M. Hanousek,5mzbqt78up5b0zlsnob8661ud,Widzew Łódź,40hitpa3iyfvhdx40fj3cltd,10,5,Defensive Midfielder,Centre,NaN,46,NaN,10,NaN,26,4,NaN,21,53,30,90,16,6,8,24,10,12,NaN,6,NaN,4,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,4141,NaN,Widzew Łódź vs Puszcza Niepołomice,ccoqtywmm7h76ynahiil103dg,2023-07-23,9,POL,Ekstraklasa,2023_2024
B. Pawłowski,euji9ivye2lbpmgo8nqbe3qvp,Widzew Łódź,40hitpa3iyfvhdx40fj3cltd,5,1,Midfielder,Left,NaN,19,5,6,5,4,2,5,15,25,8,86,12,4,5,22,11,12,NaN,NaN,1,3,NaN,NaN,NaN,3,4,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4141,NaN,Widzew Łódź vs Puszcza Niepołomice,ccoqtywmm7h76ynahiil103dg,2023-07-23,14,POL,Ekstraklasa,2023_2024
Fran Álvarez,4l2r1zkhya54ga2kkazcj4q95,Widzew Łódź,40hitpa3iyfvhdx40fj3cltd,7,3,Midfielder,Left/Centre,NaN,41,2,5,2,15,2,2,26,49,18,79,20,11,4,32,16,20,NaN,1,NaN,2,NaN,1,NaN,2,2,1,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,4141,1,Widzew Łódź vs Puszcza Niepołomice,ccoqtywmm7h76ynahiil103dg,2023-07-23,10,POL,Ekstraklasa,2023_2024
D. Kun,bsdq3makwktj9iu0oozl28f6d,Widzew Łódź,40hitpa3iyfvhdx40fj3cltd,6,1,Midfielder,Centre/Right,NaN,22,3,4,4,7,2,NaN,16,35,8,90,14,4,6,28,11,19,3,2,3,2,NaN,NaN,NaN,1,8,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4141,NaN,Widzew Łódź vs Puszcza Niepołomice,ccoqtywmm7h76ynahiil103dg,2023-07-23,21,POL,Ekstraklasa,2023_2024
E. Terpiłowski,4i4etf95qcy9vbjskyltjfrze,Widzew Łódź,40hitpa3iyfvhdx40fj3cltd,1,NaN,Midfielder,Right,NaN,13,4,8,5,3,2,4,11,23,6,86,6,2,6,18,7,13,1,2,1,3,NaN,1,NaN,1,2,1,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,4141,NaN,Widzew Łódź vs Puszcza Niepołomice,ccoqtywmm7h76ynahiil103dg,2023-07-23,13,POL,Ekstraklasa,2023_2024
