player_matchName,player_playerId,contestantId,duelLost,aerialLost,player_position,player_positionSide,player_subPosition,successfulOpenPlayPass,totalContest,duelWon,penAreaEntries,accurateBackZonePass,possWonDef3rd,wonContest,accurateFwdZonePass,openPlayPass,totalBackZonePass,minsPlayed,fwdPass,finalThirdEntries,ballRecovery,totalFwdZonePass,successfulFinalThirdPasses,totalFinalThirdPasses,attAssistOpenplay,aerialWon,totalAttAssist,possWonMid3rd,interception,totalCrossNocorner,interceptionWon,attOpenplay,touchesInOppBox,attemptsIbox,totalThroughBall,possWonAtt3rd,accurateCrossNocorner,bigChanceCreated,accurateThroughBall,totalLayoffs,accurateLayoffs,totalFastbreak,shotFastbreak,formationUsed,goals,label,match_id,date,possLostAll
D. Isailović,2j1nb3pjff78ljrdhujlu3vv8,ctuzznbzdmug74ywjlq53frtf,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343d,NaN,Tekstilac Odžaci vs Novi Pazar,f0yr5jfe6spknwh58mtc4ljo,2024-08-24,NaN
A. Mesarović,6jbq2g1q0cqi9bcqgg8wly82y,ctuzznbzdmug74ywjlq53frtf,3,NaN,Substitute,NaN,Midfielder,23,1,3,5,7,NaN,1,18,28,9,45,10,2,1,23,14,16,NaN,NaN,1,1,NaN,NaN,NaN,1,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343d,NaN,Tekstilac Odžaci vs Novi Pazar,f0yr5jfe6spknwh58mtc4ljo,2024-08-24,8
J. Mituljikić,7ugefwtfbk4l379iehb0z2ay,ctuzznbzdmug74ywjlq53frtf,2,NaN,Substitute,NaN,Defender,1,NaN,NaN,NaN,1,NaN,NaN,NaN,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343d,NaN,Tekstilac Odžaci vs Novi Pazar,f0yr5jfe6spknwh58mtc4ljo,2024-08-24,2
O. Mršić,kg0dbq00vufbap2yjdn5e8a2,ctuzznbzdmug74ywjlq53frtf,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343d,NaN,Tekstilac Odžaci vs Novi Pazar,f0yr5jfe6spknwh58mtc4ljo,2024-08-24,NaN
A. Yakub,errruv952jg3hvmrjjmzr0cgk,ctuzznbzdmug74ywjlq53frtf,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343d,NaN,Tekstilac Odžaci vs Novi Pazar,f0yr5jfe6spknwh58mtc4ljo,2024-08-24,NaN
D. Stojanović,3t7e7ns157heoz0jp9fbut1ck,ctuzznbzdmug74ywjlq53frtf,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343d,NaN,Tekstilac Odžaci vs Novi Pazar,f0yr5jfe6spknwh58mtc4ljo,2024-08-24,NaN
L. Zličić,5tnwvavkwwd4v9qikjzt75l1x,ctuzznbzdmug74ywjlq53frtf,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343d,NaN,Tekstilac Odžaci vs Novi Pazar,f0yr5jfe6spknwh58mtc4ljo,2024-08-24,NaN
V. Živojinović,6x2o5jze57ljpzm5aw6lmxkyy,ctuzznbzdmug74ywjlq53frtf,NaN,NaN,Substitute,NaN,Attacker,5,1,2,NaN,3,2,1,2,7,4,11,2,NaN,2,3,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,343d,NaN,Tekstilac Odžaci vs Novi Pazar,f0yr5jfe6spknwh58mtc4ljo,2024-08-24,2
V. Jovanović,3l9ef1r1xnr5s6x2zdyfaiyok,daa2roah2k4uc41yqiwzb6f17,NaN,NaN,Goalkeeper,Centre,NaN,12,NaN,1,NaN,17,NaN,NaN,7,16,19,90,24,5,10,15,1,5,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,4141,NaN,Jedinstvo Ub vs IMT Novi Beograd,cekeh3ul6culsddez3wdjw2c,2024-08-24,12
S. Golubović,ax95e62p4xocrrdmcxynttt9m,daa2roah2k4uc41yqiwzb6f17,3,2,Defender,Left,NaN,11,NaN,3,2,10,3,NaN,5,15,10,73,9,5,3,10,1,3,NaN,1,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,,NaN,1,NaN,,NaN,NaN,,,4141,NaN,Jedinstvo Ub vs IMT Novi Beograd,cekeh3ul6culsddez3wdjw2c,2024-08-24,9
V. Damjanić,8a93f3k8nwiscw2ahjih4lrf8,daa2roah2k4uc41yqiwzb6f17,2,1,Defender,Left/Centre,NaN,20,NaN,7,2,17,3,NaN,4,33,20,90,23,10,5,18,1,10,NaN,3,NaN,2,3,NaN,3,NaN,1,1,,NaN,NaN,NaN,,NaN,NaN,,,4141,1,Jedinstvo Ub vs IMT Novi Beograd,cekeh3ul6culsddez3wdjw2c,2024-08-24,17
D. Aćimović,kphwf0xkrfrt6qmw4su6pbtg,daa2roah2k4uc41yqiwzb6f17,3,1,Defender,Centre/Right,NaN,25,NaN,1,NaN,17,2,NaN,9,31,20,90,17,5,4,13,1,5,NaN,NaN,NaN,1,4,NaN,4,NaN,1,1,,1,NaN,NaN,,NaN,NaN,,,4141,1,Jedinstvo Ub vs IMT Novi Beograd,cekeh3ul6culsddez3wdjw2c,2024-08-24,9
N. Doderović,32cwshognf8xi39h5gsb10hlg,daa2roah2k4uc41yqiwzb6f17,5,1,Defender,Right,NaN,11,1,8,3,7,3,1,5,17,9,90,11,2,3,10,2,4,2,2,3,NaN,NaN,2,NaN,1,4,1,,NaN,1,1,,NaN,NaN,,,4141,NaN,Jedinstvo Ub vs IMT Novi Beograd,cekeh3ul6culsddez3wdjw2c,2024-08-24,11
M. Mitrović,1d6tnhftqinvkzx7k6kwlmx3o,daa2roah2k4uc41yqiwzb6f17,2,NaN,Defensive Midfielder,Centre,NaN,6,NaN,3,2,6,1,NaN,2,11,7,19,4,3,2,7,NaN,2,NaN,1,1,1,1,1,1,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,4141,NaN,Jedinstvo Ub vs IMT Novi Beograd,cekeh3ul6culsddez3wdjw2c,2024-08-24,9
T. Pérez,bulf5i8moxjk1nei7zj5jugic,daa2roah2k4uc41yqiwzb6f17,4,1,Midfielder,Left,NaN,15,5,13,2,8,6,4,7,23,12,90,5,1,8,12,3,6,NaN,1,NaN,2,1,1,1,1,1,NaN,,NaN,NaN,NaN,,2,2,,,4141,NaN,Jedinstvo Ub vs IMT Novi Beograd,cekeh3ul6culsddez3wdjw2c,2024-08-24,14
D. Miladinović,6vlj6wimbk7ukhi39h3dqpx7u,daa2roah2k4uc41yqiwzb6f17,4,1,Midfielder,Left/Centre,NaN,18,1,6,2,12,4,NaN,7,28,17,90,14,3,5,14,3,6,NaN,1,NaN,1,3,2,3,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,4141,NaN,Jedinstvo Ub vs IMT Novi Beograd,cekeh3ul6culsddez3wdjw2c,2024-08-24,15
S. Denić,dzj0yd0gkc4t9vo8p5ovi16ok,daa2roah2k4uc41yqiwzb6f17,4,NaN,Midfielder,Centre/Right,NaN,12,2,2,4,7,2,1,9,17,7,55,8,3,3,16,5,6,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,,1,NaN,NaN,,NaN,NaN,,,4141,NaN,Jedinstvo Ub vs IMT Novi Beograd,cekeh3ul6culsddez3wdjw2c,2024-08-24,11
I. Kargbo,7mfptyo3oimbf78gu6v9r1y7e,daa2roah2k4uc41yqiwzb6f17,4,1,Midfielder,Right,NaN,4,2,5,2,NaN,NaN,1,4,6,NaN,45,4,2,1,7,3,5,1,2,1,1,NaN,1,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,4141,NaN,Jedinstvo Ub vs IMT Novi Beograd,cekeh3ul6culsddez3wdjw2c,2024-08-24,5
J. Kristoffersen,a1s1rnovgulesgj5y0l29aqc5,daa2roah2k4uc41yqiwzb6f17,4,1,Striker,Centre,NaN,3,NaN,4,NaN,4,NaN,NaN,2,8,4,56,6,1,1,7,1,3,NaN,4,NaN,1,NaN,NaN,NaN,2,3,2,,NaN,NaN,NaN,,NaN,NaN,,,4141,NaN,Jedinstvo Ub vs IMT Novi Beograd,cekeh3ul6culsddez3wdjw2c,2024-08-24,7
E. Ceesay,9gwa9cuxiq1gvqvelhxtslgd0,daa2roah2k4uc41yqiwzb6f17,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,4141,NaN,Jedinstvo Ub vs IMT Novi Beograd,cekeh3ul6culsddez3wdjw2c,2024-08-24,NaN
O. Dimitrić,6pc2t5zyfup8y69rsls1j1dnu,daa2roah2k4uc41yqiwzb6f17,2,NaN,Substitute,NaN,Midfielder,7,2,5,1,1,1,2,7,8,2,35,3,2,1,7,5,5,2,NaN,2,NaN,NaN,1,NaN,NaN,1,NaN,,NaN,1,NaN,,1,1,,,4141,NaN,Jedinstvo Ub vs IMT Novi Beograd,cekeh3ul6culsddez3wdjw2c,2024-08-24,1
M. Dubljanić,5ohuqvnbj46zkwtug5cudmqy,daa2roah2k4uc41yqiwzb6f17,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,4141,NaN,Jedinstvo Ub vs IMT Novi Beograd,cekeh3ul6culsddez3wdjw2c,2024-08-24,NaN
I. Jovanović,14h1c02wz8c00uvqbeo6t9edw,daa2roah2k4uc41yqiwzb6f17,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,4141,NaN,Jedinstvo Ub vs IMT Novi Beograd,cekeh3ul6culsddez3wdjw2c,2024-08-24,NaN
I. Milanović,ef3y9w56rxjmbmtaj40zngp3o,daa2roah2k4uc41yqiwzb6f17,6,2,Substitute,NaN,Attacker,1,NaN,2,2,NaN,NaN,NaN,1,3,NaN,28,3,1,NaN,4,NaN,2,NaN,2,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,4141,NaN,Jedinstvo Ub vs IMT Novi Beograd,cekeh3ul6culsddez3wdjw2c,2024-08-24,4
A. Popović,5v02p43xrbps615nlpuyhfp5g,daa2roah2k4uc41yqiwzb6f17,2,NaN,Substitute,NaN,Defender,2,NaN,NaN,2,1,NaN,NaN,1,2,1,34,1,NaN,NaN,2,1,1,NaN,NaN,NaN,NaN,1,1,1,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,4141,NaN,Jedinstvo Ub vs IMT Novi Beograd,cekeh3ul6culsddez3wdjw2c,2024-08-24,1
L. Radivojević,bnw2vzr4vlrgqdb37obwaxuga,daa2roah2k4uc41yqiwzb6f17,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,4141,NaN,Jedinstvo Ub vs IMT Novi Beograd,cekeh3ul6culsddez3wdjw2c,2024-08-24,NaN
S. Rakić,838ugn4dlbiyc4a511pfxc2s4,daa2roah2k4uc41yqiwzb6f17,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,4141,NaN,Jedinstvo Ub vs IMT Novi Beograd,cekeh3ul6culsddez3wdjw2c,2024-08-24,NaN
B. Runjajić,6ge3vu3yjpzzctu274qxp37kk,daa2roah2k4uc41yqiwzb6f17,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,4141,NaN,Jedinstvo Ub vs IMT Novi Beograd,cekeh3ul6culsddez3wdjw2c,2024-08-24,NaN
U. Stevančević,6xcdte1tdetrg5e7vkpszv9qs,daa2roah2k4uc41yqiwzb6f17,2,NaN,Substitute,NaN,Attacker,3,NaN,2,2,1,1,NaN,2,6,1,17,4,NaN,2,6,2,3,NaN,1,NaN,NaN,1,1,1,NaN,3,NaN,,1,NaN,NaN,,NaN,NaN,,,4141,NaN,Jedinstvo Ub vs IMT Novi Beograd,cekeh3ul6culsddez3wdjw2c,2024-08-24,5
J. Stojanović,14d4d3eeq7s4cscn0lz3vtjv9,daa2roah2k4uc41yqiwzb6f17,1,1,Substitute,NaN,Attacker,3,NaN,2,NaN,2,NaN,NaN,1,6,2,17,4,1,1,4,1,1,NaN,2,NaN,1,NaN,NaN,NaN,1,1,1,,NaN,NaN,NaN,,1,1,,,4141,NaN,Jedinstvo Ub vs IMT Novi Beograd,cekeh3ul6culsddez3wdjw2c,2024-08-24,5
N. Belić,1ufi8zv0ot0jkt4f5hpuj5hw5,bxdyd1x6lw23oh0k6ydzbvmis,NaN,NaN,Goalkeeper,Centre,NaN,10,NaN,NaN,NaN,17,4,NaN,NaN,11,18,90,14,2,7,4,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,4231,NaN,Jedinstvo Ub vs IMT Novi Beograd,cekeh3ul6culsddez3wdjw2c,2024-08-24,5
L. Konstantinov,acqof8nwb908nnhfcv3adft3o,bxdyd1x6lw23oh0k6ydzbvmis,5,3,Defender,Left,NaN,60,NaN,7,5,22,4,NaN,38,65,25,90,19,9,6,45,17,19,NaN,2,NaN,1,2,4,2,NaN,NaN,NaN,,1,NaN,NaN,,NaN,NaN,,,4231,NaN,Jedinstvo Ub vs IMT Novi Beograd,cekeh3ul6culsddez3wdjw2c,2024-08-24,13
A. Batisse,ia1dc8pctwpe0nsc4s7n4hjp,bxdyd1x6lw23oh0k6ydzbvmis,8,6,Defender,Left/Centre,NaN,76,1,6,NaN,52,4,NaN,29,86,56,90,34,12,5,37,10,13,NaN,3,NaN,1,1,NaN,1,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,4231,NaN,Jedinstvo Ub vs IMT Novi Beograd,cekeh3ul6culsddez3wdjw2c,2024-08-24,13
S. Popović,4y6wu59io6et1n02055brjx90,bxdyd1x6lw23oh0k6ydzbvmis,3,3,Defender,Centre/Right,NaN,66,NaN,7,2,33,2,NaN,34,79,36,90,35,19,3,44,11,20,1,2,1,1,2,NaN,2,NaN,1,1,,NaN,NaN,NaN,,NaN,NaN,,,4231,NaN,Jedinstvo Ub vs IMT Novi Beograd,cekeh3ul6culsddez3wdjw2c,2024-08-24,13
S. Bastaja,7pu0vg7djdjvbv825csxojdas,bxdyd1x6lw23oh0k6ydzbvmis,4,NaN,Defender,Right,NaN,17,NaN,3,5,4,NaN,NaN,13,22,5,90,10,6,1,19,9,11,2,3,2,1,2,2,2,2,2,2,,NaN,NaN,NaN,,NaN,NaN,,,4231,NaN,Jedinstvo Ub vs IMT Novi Beograd,cekeh3ul6culsddez3wdjw2c,2024-08-24,13
I. Zulfić,e60ju18gdf1nda6mi50069hck,bxdyd1x6lw23oh0k6ydzbvmis,6,3,Defensive Midfielder,Left/Centre,NaN,50,1,4,1,20,2,1,31,57,20,89,15,11,10,39,12,19,NaN,NaN,NaN,8,1,NaN,1,1,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,4231,NaN,Jedinstvo Ub vs IMT Novi Beograd,cekeh3ul6culsddez3wdjw2c,2024-08-24,13
Y. Court,10liv5e5n5chizte6d72flrdh,bxdyd1x6lw23oh0k6ydzbvmis,6,NaN,Defensive Midfielder,Centre/Right,NaN,35,2,3,8,19,1,1,20,41,20,90,9,5,2,29,9,15,NaN,NaN,1,1,NaN,2,NaN,1,1,1,,NaN,NaN,NaN,,1,1,,,4231,1,Jedinstvo Ub vs IMT Novi Beograd,cekeh3ul6culsddez3wdjw2c,2024-08-24,14
A. Lutovac,25bzlqdld8fdnaqzqifjdv1zp,bxdyd1x6lw23oh0k6ydzbvmis,9,1,Attacking Midfielder,Left,NaN,19,1,2,3,7,NaN,1,14,26,7,89,7,3,1,23,10,15,2,NaN,3,NaN,1,4,1,2,10,1,,1,2,1,,NaN,NaN,,,4231,NaN,Jedinstvo Ub vs IMT Novi Beograd,cekeh3ul6culsddez3wdjw2c,2024-08-24,16
N. Krstić,buzn1e6fhxs6gucvmwhedual0,bxdyd1x6lw23oh0k6ydzbvmis,8,2,Attacking Midfielder,Centre,NaN,19,3,10,3,6,NaN,2,15,30,9,90,15,4,5,23,10,18,1,1,1,5,1,NaN,1,2,5,3,,NaN,NaN,NaN,,NaN,NaN,,,4231,2,Jedinstvo Ub vs IMT Novi Beograd,cekeh3ul6culsddez3wdjw2c,2024-08-24,14
N. Terzić,7a691b2sj7of43vu2c09255gp,bxdyd1x6lw23oh0k6ydzbvmis,6,1,Attacking Midfielder,Right,NaN,18,NaN,1,4,2,1,NaN,16,24,4,77,6,1,2,20,9,13,NaN,NaN,NaN,1,1,NaN,1,NaN,1,NaN,,NaN,NaN,NaN,,NaN,NaN,,,4231,NaN,Jedinstvo Ub vs IMT Novi Beograd,cekeh3ul6culsddez3wdjw2c,2024-08-24,9
O. Lebi,e9iejrmp86cs2mpv3omq3m9sk,bxdyd1x6lw23oh0k6ydzbvmis,4,2,Striker,Centre,NaN,9,3,3,4,3,NaN,1,10,15,3,90,4,1,2,16,7,12,2,1,2,NaN,NaN,1,NaN,3,9,2,,2,1,NaN,,2,2,,,4231,NaN,Jedinstvo Ub vs IMT Novi Beograd,cekeh3ul6culsddez3wdjw2c,2024-08-24,11
B. Billups,12eoz2saqznafrltz09twerdg,bxdyd1x6lw23oh0k6ydzbvmis,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,4231,NaN,Jedinstvo Ub vs IMT Novi Beograd,cekeh3ul6culsddez3wdjw2c,2024-08-24,NaN
N. Glišić,f2uzuei7d1za7daczmq4vc2dw,bxdyd1x6lw23oh0k6ydzbvmis,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,4231,NaN,Jedinstvo Ub vs IMT Novi Beograd,cekeh3ul6culsddez3wdjw2c,2024-08-24,NaN
M. Jevtić,6141a95kx3dj8cegk8cv5mnd,bxdyd1x6lw23oh0k6ydzbvmis,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,4231,NaN,Jedinstvo Ub vs IMT Novi Beograd,cekeh3ul6culsddez3wdjw2c,2024-08-24,NaN
M. Jović,90ow8gt98wvo34ro2bug3b95g,bxdyd1x6lw23oh0k6ydzbvmis,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,4231,NaN,Jedinstvo Ub vs IMT Novi Beograd,cekeh3ul6culsddez3wdjw2c,2024-08-24,NaN
V. Kijevčanin,4293mvh11wls7fe7os25kt10q,bxdyd1x6lw23oh0k6ydzbvmis,NaN,NaN,Substitute,NaN,Midfielder,4,NaN,NaN,NaN,1,NaN,NaN,3,4,1,1,NaN,NaN,1,3,2,2,NaN,NaN,NaN,1,1,NaN,1,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,4231,NaN,Jedinstvo Ub vs IMT Novi Beograd,cekeh3ul6culsddez3wdjw2c,2024-08-24,NaN
L. Krstović,ejn2ynmcu68icfkkwnlpi8ydw,bxdyd1x6lw23oh0k6ydzbvmis,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,4231,NaN,Jedinstvo Ub vs IMT Novi Beograd,cekeh3ul6culsddez3wdjw2c,2024-08-24,NaN
L. Luković,30u098sq9lrtri0nfrhqjkc0l,bxdyd1x6lw23oh0k6ydzbvmis,1,NaN,Substitute,NaN,Attacker,4,NaN,NaN,NaN,NaN,NaN,NaN,4,4,NaN,1,2,1,2,4,4,4,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,1,NaN,,NaN,NaN,NaN,,NaN,NaN,,,4231,NaN,Jedinstvo Ub vs IMT Novi Beograd,cekeh3ul6culsddez3wdjw2c,2024-08-24,1
V. Radočaj,c9sz06z9m4zw3ibnlr1em2qui,bxdyd1x6lw23oh0k6ydzbvmis,4,NaN,Substitute,NaN,Midfielder,5,2,2,1,NaN,NaN,1,5,7,NaN,13,1,1,2,11,4,6,NaN,NaN,NaN,2,NaN,4,NaN,NaN,2,NaN,,NaN,NaN,NaN,,NaN,NaN,,,4231,NaN,Jedinstvo Ub vs IMT Novi Beograd,cekeh3ul6culsddez3wdjw2c,2024-08-24,8
G. Vukliš,8ueuve1vkx7natnbbti8imkt1,bxdyd1x6lw23oh0k6ydzbvmis,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,4231,NaN,Jedinstvo Ub vs IMT Novi Beograd,cekeh3ul6culsddez3wdjw2c,2024-08-24,NaN
B. Popović,1vzbub2vkf3hqxfnt9iwl6h2h,7kto5aea8tybeo2qmspftn1nz,NaN,NaN,Goalkeeper,Centre,NaN,9,NaN,1,NaN,10,NaN,NaN,2,18,13,90,18,3,9,11,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4411,NaN,OFK Beograd vs Radnički Kragujevac,dwcp3xvw4ws0rl2g17l382l0,2024-08-25,12
A. Vukičević,8whxmgrx136fkppwxahspaluc,7kto5aea8tybeo2qmspftn1nz,6,1,Defender,Left,NaN,22,3,8,1,12,1,1,11,30,12,90,17,4,3,19,2,6,1,1,1,2,3,NaN,3,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4411,NaN,OFK Beograd vs Radnički Kragujevac,dwcp3xvw4ws0rl2g17l382l0,2024-08-25,13
S. Obradović,etwcd1pxis62pngtmsjj19j4k,7kto5aea8tybeo2qmspftn1nz,3,2,Defender,Left/Centre,NaN,23,NaN,5,1,18,3,NaN,8,29,21,84,10,2,4,12,1,2,NaN,1,NaN,1,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4411,NaN,OFK Beograd vs Radnički Kragujevac,dwcp3xvw4ws0rl2g17l382l0,2024-08-25,7
A. Đermanović,8ysf151oqnne4sd3nhz37e2ac,7kto5aea8tybeo2qmspftn1nz,2,1,Defender,Centre/Right,NaN,38,NaN,4,4,23,2,NaN,19,43,23,90,20,12,5,26,5,10,NaN,2,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4411,NaN,OFK Beograd vs Radnički Kragujevac,dwcp3xvw4ws0rl2g17l382l0,2024-08-25,11
M. Gobeljić,cj8qm9lxbiv1ehb80nivvez85,7kto5aea8tybeo2qmspftn1nz,3,1,Defender,Right,NaN,15,1,3,2,8,3,1,7,21,9,77,14,9,3,14,6,9,NaN,1,NaN,NaN,2,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4411,NaN,OFK Beograd vs Radnički Kragujevac,dwcp3xvw4ws0rl2g17l382l0,2024-08-25,9
E. Annan,5nme1dutl5z14e4741gu88t90,7kto5aea8tybeo2qmspftn1nz,NaN,NaN,Midfielder,Left,NaN,9,2,4,3,2,1,2,9,10,3,45,4,NaN,2,11,5,5,1,NaN,1,NaN,2,3,2,NaN,NaN,NaN,1,1,1,NaN,1,NaN,NaN,NaN,NaN,4411,NaN,OFK Beograd vs Radnički Kragujevac,dwcp3xvw4ws0rl2g17l382l0,2024-08-25,4
