playerName,team_name,label,possessionValue.pvValue,possessionValue.pvAdded
L. Tufegdžić,Čukarički,Novi Pazar vs Čukarički,0.2438668,-0.116802
L. Vasić,Tekstilac Odžaci,Tekstilac Odžaci vs TSC,0.0119131,0.0102016
Lucas Barros,Vojvodina,Vojvodina vs Železničar Pančevo,0.425769,0.0982185
M. Bagnack,TSC,Tekstilac Odžaci vs TSC,0.3577539,0.07042670000000001
M. Banjac,TSC,Tekstilac Odžaci vs TSC,0.6921046000000001,-0.07777709999999999
M. Bogićević,Spartak Subotica,Spartak Subotica vs IMT Novi Beograd,0.1881292,-0.0283736
M. Butean,Vojvodina,Vojvodina vs Železničar Pančevo,0.1424931,0.037438799999999994
M. Cvetković,Čukarički,Novi Pazar vs Čukarički,0.0097383,0.0017816
M. Do Couto,IMT Novi Beograd,IMT Novi Beograd vs Radnički Kragujevac,0.1325195,0.043484600000000005
M. Drinčić,Tekstilac Odžaci,Tekstilac Odžaci vs TSC,0.0623462,-0.0020562
M. Gluščević,Radnički Kragujevac,IMT Novi Beograd vs Radnički Kragujevac,0.34312529999999997,0.1365055
M. Gobeljić,OFK Beograd,OFK Beograd vs Partizan,0.1237472,0.0266337
M. Ilić,Partizan,OFK Beograd vs Partizan,0.4100891,0.3197266
M. Ilić,Tekstilac Odžaci,Tekstilac Odžaci vs TSC,0.1513495,-0.05076189999999999
M. Ivanić,Crvena zvezda,Crvena zvezda vs Napredak,0.8010538,-0.09934269999999999
M. Jevtić,IMT Novi Beograd,IMT Novi Beograd vs Radnički Niš,0.0,0.0
M. Joksimović,Mladost Lučani,Mladost Lučani vs Radnički Kragujevac,0.1520435,0.0296662
M. Jurčević,Partizan,OFK Beograd vs Partizan,0.1855693,0.0559409
M. Lazetić,TSC,Tekstilac Odžaci vs TSC,0.0884655,-0.010667700000000002
M. Luković,Tekstilac Odžaci,Tekstilac Odžaci vs TSC,0.2318367,0.11499809999999999
M. Marčić,Tekstilac Odžaci,Tekstilac Odžaci vs TSC,0.1219392,0.0931765
M. Mijailović,Spartak Subotica,Spartak Subotica vs IMT Novi Beograd,0.2120489,0.0439901
M. Mijić,Spartak Subotica,Spartak Subotica vs IMT Novi Beograd,0.09814790000000001,-0.0799217
M. Milikić,Železničar Pančevo,Vojvodina vs Železničar Pančevo,0.1168757,0.0297942
M. Milošević,Radnički Kragujevac,IMT Novi Beograd vs Radnički Kragujevac,0.039681,0.0075696999999999995
M. Milošević,Radnički Kragujevac,Mladost Lučani vs Radnički Kragujevac,0.0422489,0.0065321
M. Mitrović,Radnički Kragujevac,Mladost Lučani vs Radnički Kragujevac,0.7407561,0.3678482
M. Mitrović,Železničar Pančevo,Vojvodina vs Železničar Pančevo,0.488014,0.1731363
M. Mladenović,Vojvodina,Vojvodina vs Železničar Pančevo,0.0267015,-0.0328085
M. Momčilović,OFK Beograd,OFK Beograd vs Partizan,0.0124938,0.0093992
M. Obradović,Napredak,Crvena zvezda vs Napredak,0.021532,0.0102291
M. Pantović,TSC,Tekstilac Odžaci vs TSC,0.3458585,0.0745038
M. Petković,Napredak,Crvena zvezda vs Napredak,0.3269405,0.0842918
M. Petković,Radnički Niš,Jedinstvo Ub vs Radnički Niš,0.0113247,0.0060515000000000005
M. Poletanović,Vojvodina,Vojvodina vs Železničar Pančevo,0.3556433,0.1757811
M. Ristić,Radnički Kragujevac,IMT Novi Beograd vs Radnički Kragujevac,0.5638911,0.3850171
M. Ristić,Radnički Kragujevac,Mladost Lučani vs Radnički Kragujevac,0.6005808,0.1192861
M. Rádin,TSC,Tekstilac Odžaci vs TSC,0.1439844,-0.0925364
M. Spremo,IMT Novi Beograd,IMT Novi Beograd vs Radnički Kragujevac,0.11118120000000001,0.0748485
M. Stevanović,Čukarički,Novi Pazar vs Čukarički,0.1890967,0.0950521
M. Terzić,Radnički Niš,Jedinstvo Ub vs Radnički Niš,0.1905459,0.06058379999999999
M. Tošeski,Napredak,Crvena zvezda vs Napredak,0.0990592,0.015391899999999998
M. Veličković,Vojvodina,Vojvodina vs Železničar Pančevo,0.0667136,0.0307394
M. Yamkam,Radnički Niš,IMT Novi Beograd vs Radnički Niš,0.0,0.0
M. Yamkam,Radnički Niš,Jedinstvo Ub vs Radnički Niš,0.1504887,0.0652998
M. Ćosić,Radnički Kragujevac,IMT Novi Beograd vs Radnički Kragujevac,0.6282112,0.0905112
M. Ćosić,Radnički Kragujevac,Mladost Lučani vs Radnički Kragujevac,0.7190553000000001,0.07873489999999997
M. Đorđević,TSC,Tekstilac Odžaci vs TSC,0.4635017,0.2009039
N. Andrić,Mladost Lučani,Mladost Lučani vs Radnički Kragujevac,0.16424,-0.0622307
N. Belaković,Radnički Niš,Jedinstvo Ub vs Radnički Niš,0.44284830000000003,0.1448996
N. Belić,IMT Novi Beograd,IMT Novi Beograd vs Radnički Kragujevac,0.0500031,0.0296789
N. Belić,IMT Novi Beograd,IMT Novi Beograd vs Radnički Niš,0.0013289,0.0
N. Belić,IMT Novi Beograd,Spartak Subotica vs IMT Novi Beograd,0.0380416,0.010268299999999998
N. Bukumira,Radnički Kragujevac,IMT Novi Beograd vs Radnički Kragujevac,0.0201987,0.0058509
N. Doderović,Jedinstvo Ub,Jedinstvo Ub vs Radnički Niš,0.26499649999999997,0.1265363
N. Glišić,IMT Novi Beograd,IMT Novi Beograd vs Radnički Kragujevac,0.077538,-0.0069497
N. Glišić,IMT Novi Beograd,IMT Novi Beograd vs Radnički Niš,0.0012447,-0.0012211
N. Glišić,IMT Novi Beograd,Spartak Subotica vs IMT Novi Beograd,0.3325642,-0.0260203
N. Jojić,Mladost Lučani,Mladost Lučani vs Radnički Kragujevac,0.3759558,-0.03706849999999999
N. Jovanović,Železničar Pančevo,Vojvodina vs Železničar Pančevo,0.3461272,0.17236459999999998
N. Karaklajić,Napredak,Crvena zvezda vs Napredak,0.3473248,0.1061887
N. Knežević,OFK Beograd,OFK Beograd vs Partizan,0.2599908,-0.017026799999999998
N. Kojčić,Tekstilac Odžaci,Tekstilac Odžaci vs TSC,0.017312499999999998,0.0111405
N. Krstić,IMT Novi Beograd,IMT Novi Beograd vs Radnički Kragujevac,0.1708506,0.010124800000000003
N. Krstić,IMT Novi Beograd,IMT Novi Beograd vs Radnički Niš,0.098187,0.098187
N. Krstić,IMT Novi Beograd,Spartak Subotica vs IMT Novi Beograd,0.5586382,0.2187616
N. Leković,Mladost Lučani,Mladost Lučani vs Radnički Kragujevac,0.001296,0.0
