player_matchName,player_playerId,contestantId,duelLost,aerialLost,player_position,player_positionSide,player_subPosition,successfulOpenPlayPass,totalContest,duelWon,penAreaEntries,accurateBackZonePass,possWonDef3rd,wonContest,accurateFwdZonePass,openPlayPass,totalBackZonePass,minsPlayed,fwdPass,finalThirdEntries,ballRecovery,totalFwdZonePass,successfulFinalThirdPasses,totalFinalThirdPasses,attAssistOpenplay,aerialWon,totalAttAssist,possWonMid3rd,interception,totalCrossNocorner,interceptionWon,attOpenplay,touchesInOppBox,attemptsIbox,totalThroughBall,possWonAtt3rd,accurateCrossNocorner,bigChanceCreated,accurateThroughBall,totalLayoffs,accurateLayoffs,totalFastbreak,shotFastbreak,formationUsed,goals,label,match_id,date
C. Neguț,6uv666myfubw9tuix6j0ujuuh,emg199zltqfkhovwtju2g9vrg,5,NaN,Striker,Left/Centre,NaN,11,2,11,3,3,1,1,9,19,4,76,4,NaN,3,17,3,8,2,1,3,1,NaN,2,NaN,2,5,2,2,1,1,1,1,2,2,,,433,NaN,Hermannstadt vs FCSB,cztiufyjp3jh0nacd7sbf84yc,2023-09-21
D. Paraschiv,4v86g99e43shvytytnkac52zu,emg199zltqfkhovwtju2g9vrg,2,NaN,Striker,Centre,NaN,20,2,7,5,6,1,2,17,25,8,90,7,7,4,23,10,12,3,2,3,2,NaN,3,NaN,2,8,5,NaN,1,NaN,NaN,NaN,1,1,,,433,1,Hermannstadt vs FCSB,cztiufyjp3jh0nacd7sbf84yc,2023-09-21
S. Balaure,9ekqknv27cjm0mf6qiosjz4k5,emg199zltqfkhovwtju2g9vrg,4,1,Striker,Centre/Right,NaN,21,1,3,10,12,NaN,1,12,21,12,70,3,4,2,21,4,4,2,NaN,4,2,NaN,7,NaN,3,1,1,NaN,NaN,1,2,NaN,NaN,NaN,,,433,1,Hermannstadt vs FCSB,cztiufyjp3jh0nacd7sbf84yc,2023-09-21
P. Antoche,8k30urkv95hzgtxp1xjvgygnp,emg199zltqfkhovwtju2g9vrg,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,433,NaN,Hermannstadt vs FCSB,cztiufyjp3jh0nacd7sbf84yc,2023-09-21
C. Biceanu,8wif7jsnn1phsr6bjb0caea51,emg199zltqfkhovwtju2g9vrg,1,NaN,Substitute,NaN,Midfielder,7,NaN,1,1,1,1,NaN,6,7,1,6,5,3,4,6,5,5,NaN,NaN,NaN,2,NaN,NaN,NaN,1,1,1,NaN,1,NaN,NaN,NaN,NaN,NaN,,,433,NaN,Hermannstadt vs FCSB,cztiufyjp3jh0nacd7sbf84yc,2023-09-21
C. Bucuroiu,3puiicyuryuswegpld5qybh90,emg199zltqfkhovwtju2g9vrg,1,NaN,Substitute,NaN,Attacker,4,NaN,1,1,1,NaN,NaN,3,8,1,14,5,1,NaN,7,1,5,1,NaN,1,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,,,433,NaN,Hermannstadt vs FCSB,cztiufyjp3jh0nacd7sbf84yc,2023-09-21
G. Iancu,8znu27r0uvjeo8rhs8s8yorth,emg199zltqfkhovwtju2g9vrg,6,2,Substitute,NaN,Attacker,6,1,2,NaN,2,NaN,1,4,10,2,20,NaN,1,2,8,2,5,1,NaN,1,1,2,NaN,2,1,3,1,NaN,1,NaN,NaN,NaN,NaN,NaN,,,433,NaN,Hermannstadt vs FCSB,cztiufyjp3jh0nacd7sbf84yc,2023-09-21
A. Murgia,95mv4earpbvhk8v20flzmrhsl,emg199zltqfkhovwtju2g9vrg,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,433,NaN,Hermannstadt vs FCSB,cztiufyjp3jh0nacd7sbf84yc,2023-09-21
A. Oroian,1wldjgwjqpdd69pgf95kv2e0a,emg199zltqfkhovwtju2g9vrg,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,433,NaN,Hermannstadt vs FCSB,cztiufyjp3jh0nacd7sbf84yc,2023-09-21
P. Petrescu,ajmcfgzv1477ujfafxrup2tw5,emg199zltqfkhovwtju2g9vrg,1,NaN,Substitute,NaN,Midfielder,3,NaN,1,1,2,NaN,NaN,1,7,2,14,4,4,2,5,NaN,4,NaN,NaN,NaN,2,1,NaN,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,433,NaN,Hermannstadt vs FCSB,cztiufyjp3jh0nacd7sbf84yc,2023-09-21
A. Uțiu,dvmger8iu2bsd5s8imactyq6s,emg199zltqfkhovwtju2g9vrg,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,433,NaN,Hermannstadt vs FCSB,cztiufyjp3jh0nacd7sbf84yc,2023-09-21
Rúben Fonseca,bbhavgkfr4lmeezhkqx3yc86i,emg199zltqfkhovwtju2g9vrg,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,433,NaN,Hermannstadt vs FCSB,cztiufyjp3jh0nacd7sbf84yc,2023-09-21
Ș. Târnovanu,evsxd4obrqzq9xt5wg3e1axre,bpk1d09f7zqtmcp7cis2c1b7i,1,NaN,Goalkeeper,Centre,NaN,13,NaN,NaN,NaN,19,NaN,NaN,NaN,14,19,90,15,2,4,8,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,433,NaN,Hermannstadt vs FCSB,cztiufyjp3jh0nacd7sbf84yc,2023-09-21
R. Radunović,b7igi48wjvb0f80l9qj499t5h,bpk1d09f7zqtmcp7cis2c1b7i,4,NaN,Defender,Left,NaN,53,2,1,4,31,2,NaN,25,57,33,90,29,7,5,27,10,11,NaN,1,NaN,3,1,1,1,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,,,433,NaN,Hermannstadt vs FCSB,cztiufyjp3jh0nacd7sbf84yc,2023-09-21
J. Dawa,ajpvhku0rooazltyxduwdrrsa,bpk1d09f7zqtmcp7cis2c1b7i,3,1,Defender,Left/Centre,NaN,40,NaN,1,NaN,33,2,NaN,9,43,34,60,14,1,5,11,2,2,1,NaN,1,3,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,433,NaN,Hermannstadt vs FCSB,cztiufyjp3jh0nacd7sbf84yc,2023-09-21
D. Haruţ,8iu8bdd3b347g93ib4d736bxl,bpk1d09f7zqtmcp7cis2c1b7i,5,2,Defender,Centre/Right,NaN,51,NaN,2,NaN,41,2,NaN,10,57,44,90,17,1,3,14,NaN,1,NaN,NaN,NaN,1,1,1,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,433,NaN,Hermannstadt vs FCSB,cztiufyjp3jh0nacd7sbf84yc,2023-09-21
V. Crețu,7g8lt0nwtawqpf6rrrf4z0vyt,bpk1d09f7zqtmcp7cis2c1b7i,4,NaN,Defender,Right,NaN,51,NaN,7,8,23,3,NaN,29,69,26,90,36,17,3,48,17,26,2,2,3,NaN,2,4,2,NaN,1,NaN,NaN,NaN,1,2,NaN,NaN,NaN,,,433,NaN,Hermannstadt vs FCSB,cztiufyjp3jh0nacd7sbf84yc,2023-09-21
D. Olaru,8064l93eotfu04drtwy9i9d5,bpk1d09f7zqtmcp7cis2c1b7i,10,NaN,Midfielder,Left/Centre,NaN,46,4,11,2,22,5,3,27,57,25,90,13,10,8,36,10,13,2,NaN,2,3,1,2,1,1,2,NaN,NaN,NaN,2,NaN,NaN,2,2,,,433,NaN,Hermannstadt vs FCSB,cztiufyjp3jh0nacd7sbf84yc,2023-09-21
A. Șut,die8ml5x5lfzofulcfsn0g3c9,bpk1d09f7zqtmcp7cis2c1b7i,2,NaN,Midfielder,Centre,NaN,27,NaN,2,NaN,22,1,NaN,8,30,23,45,8,2,3,10,1,2,NaN,1,NaN,2,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,433,NaN,Hermannstadt vs FCSB,cztiufyjp3jh0nacd7sbf84yc,2023-09-21
D. Đoković,3kfeazpv3d1wy6e333pudwkid,bpk1d09f7zqtmcp7cis2c1b7i,3,NaN,Midfielder,Centre/Right,NaN,30,NaN,2,1,18,NaN,NaN,13,33,19,45,9,6,1,15,5,7,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,433,NaN,Hermannstadt vs FCSB,cztiufyjp3jh0nacd7sbf84yc,2023-09-21
Octavian Popescu,7puribdeg99x9sqm05ig3h82c,bpk1d09f7zqtmcp7cis2c1b7i,6,1,Striker,Left/Centre,NaN,19,2,5,3,11,NaN,NaN,9,29,11,86,6,1,4,21,3,9,NaN,NaN,1,3,NaN,NaN,NaN,1,3,1,NaN,1,NaN,NaN,NaN,4,3,,,433,NaN,Hermannstadt vs FCSB,cztiufyjp3jh0nacd7sbf84yc,2023-09-21
A. Compagno,5nih9s47nkoe3pzq089prgvhm,bpk1d09f7zqtmcp7cis2c1b7i,5,NaN,Striker,Centre,NaN,11,1,8,NaN,6,1,1,8,16,7,78,NaN,NaN,2,13,3,6,NaN,2,NaN,1,NaN,1,NaN,2,6,3,NaN,NaN,NaN,NaN,NaN,3,3,,,433,2,Hermannstadt vs FCSB,cztiufyjp3jh0nacd7sbf84yc,2023-09-21
A. Băluță,338ije1jx2jc4js6gculybhsl,bpk1d09f7zqtmcp7cis2c1b7i,4,1,Striker,Centre/Right,NaN,14,2,2,1,8,1,1,6,18,10,45,NaN,NaN,4,8,1,2,NaN,NaN,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,433,NaN,Hermannstadt vs FCSB,cztiufyjp3jh0nacd7sbf84yc,2023-09-21
F. Coman,edczc3lr85w3vcg83qhbzefh1,bpk1d09f7zqtmcp7cis2c1b7i,3,NaN,Substitute,NaN,Attacker,10,2,1,2,6,NaN,NaN,4,12,7,45,2,NaN,NaN,6,3,4,NaN,NaN,NaN,NaN,NaN,1,NaN,3,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,433,NaN,Hermannstadt vs FCSB,cztiufyjp3jh0nacd7sbf84yc,2023-09-21
M. Lixandru,cxyks8fit2qo9hpmt7fmgql90,bpk1d09f7zqtmcp7cis2c1b7i,1,NaN,Substitute,NaN,Midfielder,24,NaN,2,1,23,4,NaN,6,30,24,45,8,1,5,11,1,2,NaN,1,NaN,1,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,433,NaN,Hermannstadt vs FCSB,cztiufyjp3jh0nacd7sbf84yc,2023-09-21
D. Miculescu,1s58g4i0uwzvu74dkqbbmpzl6,bpk1d09f7zqtmcp7cis2c1b7i,2,1,Substitute,NaN,Attacker,2,1,2,NaN,2,NaN,1,NaN,3,2,12,NaN,NaN,2,2,NaN,NaN,NaN,NaN,NaN,2,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,433,NaN,Hermannstadt vs FCSB,cztiufyjp3jh0nacd7sbf84yc,2023-09-21
S. Ngezana,1u4cvph2gwfpmh23ebq7jgovd,bpk1d09f7zqtmcp7cis2c1b7i,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,433,NaN,Hermannstadt vs FCSB,cztiufyjp3jh0nacd7sbf84yc,2023-09-21
A. Pantea,6se7wd1ehvud0xixncdq991t6,bpk1d09f7zqtmcp7cis2c1b7i,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,433,NaN,Hermannstadt vs FCSB,cztiufyjp3jh0nacd7sbf84yc,2023-09-21
I. Panțîru,3ogov65999ymez13yiwnc4355,bpk1d09f7zqtmcp7cis2c1b7i,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,433,NaN,Hermannstadt vs FCSB,cztiufyjp3jh0nacd7sbf84yc,2023-09-21
Ovidiu Popescu,eq802rt1v9w8kielxrsqptiol,bpk1d09f7zqtmcp7cis2c1b7i,2,1,Substitute,NaN,Midfielder,37,1,4,NaN,20,2,1,19,39,20,45,9,3,5,21,6,6,1,1,1,2,NaN,NaN,NaN,NaN,2,1,NaN,1,NaN,NaN,NaN,NaN,NaN,,,433,NaN,Hermannstadt vs FCSB,cztiufyjp3jh0nacd7sbf84yc,2023-09-21
E. Radaslavescu,b06yq8atz1jkh1hphirjc2c8a,bpk1d09f7zqtmcp7cis2c1b7i,1,NaN,Substitute,NaN,Midfielder,2,NaN,NaN,NaN,NaN,NaN,NaN,2,2,NaN,4,1,NaN,NaN,2,2,2,NaN,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,433,NaN,Hermannstadt vs FCSB,cztiufyjp3jh0nacd7sbf84yc,2023-09-21
A. Vlad,7ayrzy4oi1iqtfic5g4tmjpbd,bpk1d09f7zqtmcp7cis2c1b7i,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,433,NaN,Hermannstadt vs FCSB,cztiufyjp3jh0nacd7sbf84yc,2023-09-21
D. Moldovan,8xpx96e6l8bwopy1x497087o5,dlavwqk2bgjqgbfw3q8qxp8ku,NaN,NaN,Goalkeeper,Centre,NaN,19,NaN,NaN,NaN,22,2,NaN,1,20,23,90,11,1,7,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,3142,,Sepsi vs Universitatea Cluj,eczbki64kzmhvgrfje0g0nwus,2024-02-25
D. Ciobotariu,993z9xoiepmmt6w4qlc3i68yx,dlavwqk2bgjqgbfw3q8qxp8ku,4,2,Defender,Left/Centre,NaN,51,NaN,6,1,36,5,NaN,20,62,39,90,30,10,10,29,7,11,NaN,4,NaN,5,2,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,3142,,Sepsi vs Universitatea Cluj,eczbki64kzmhvgrfje0g0nwus,2024-02-25
B. Ňinaj,860mu6vq14s22tbtnh2mtcwk5,dlavwqk2bgjqgbfw3q8qxp8ku,2,1,Defender,Centre,NaN,73,NaN,7,NaN,59,5,NaN,16,83,62,90,30,5,10,23,1,5,NaN,6,NaN,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,3142,,Sepsi vs Universitatea Cluj,eczbki64kzmhvgrfje0g0nwus,2024-02-25
Á. Kecskés,14y2woa2mgtb9wn1u2vi3xrkl,dlavwqk2bgjqgbfw3q8qxp8ku,1,1,Defender,Centre/Right,NaN,33,NaN,NaN,NaN,22,1,NaN,11,39,23,45,13,3,2,16,1,3,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,3142,,Sepsi vs Universitatea Cluj,eczbki64kzmhvgrfje0g0nwus,2024-02-25
J. Rodríguez,90b1zpy23m8qjxgkjd56ur3vu,dlavwqk2bgjqgbfw3q8qxp8ku,5,NaN,Defensive Midfielder,Centre,NaN,23,1,3,1,14,3,NaN,11,33,17,45,15,6,4,18,3,9,1,2,1,1,2,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,3142,,Sepsi vs Universitatea Cluj,eczbki64kzmhvgrfje0g0nwus,2024-02-25
A. Dumitrescu,f2vguyu2dfg24o9jm077xb3ai,dlavwqk2bgjqgbfw3q8qxp8ku,2,NaN,Midfielder,Left,NaN,24,1,4,2,6,NaN,NaN,20,31,6,90,11,8,3,29,13,19,1,1,1,3,2,3,2,NaN,NaN,NaN,NaN,NaN,1,1,,NaN,NaN,NaN,NaN,3142,,Sepsi vs Universitatea Cluj,eczbki64kzmhvgrfje0g0nwus,2024-02-25
D. Oroian,cswk214hai9u1b9ls8pa5vjoq,dlavwqk2bgjqgbfw3q8qxp8ku,2,NaN,Midfielder,Right,NaN,14,1,4,1,5,1,1,9,17,5,45,7,4,3,12,5,8,NaN,1,NaN,2,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,3142,,Sepsi vs Universitatea Cluj,eczbki64kzmhvgrfje0g0nwus,2024-02-25
C. Matei,e669eygfery0qkhnld9070yc5,dlavwqk2bgjqgbfw3q8qxp8ku,5,3,Attacking Midfielder,Left/Centre,NaN,38,3,5,2,14,2,1,27,46,15,77,12,9,8,36,17,22,2,NaN,2,6,NaN,3,NaN,NaN,1,NaN,NaN,NaN,1,NaN,,4,4,NaN,NaN,3142,,Sepsi vs Universitatea Cluj,eczbki64kzmhvgrfje0g0nwus,2024-02-25
N. Păun,2rjvx9ciywogy6dmgyjm0i904,dlavwqk2bgjqgbfw3q8qxp8ku,5,1,Attacking Midfielder,Centre/Right,NaN,47,2,14,2,21,3,1,27,62,25,90,30,10,8,38,11,19,NaN,4,NaN,3,6,1,6,NaN,3,2,1,2,1,NaN,,NaN,NaN,NaN,NaN,3142,,Sepsi vs Universitatea Cluj,eczbki64kzmhvgrfje0g0nwus,2024-02-25
P. Šafranko,c4auteu940tgxm23g1gwutvx1,dlavwqk2bgjqgbfw3q8qxp8ku,6,3,Striker,Left/Centre,NaN,13,NaN,2,1,1,NaN,NaN,12,19,1,61,5,NaN,1,18,8,13,1,2,1,1,NaN,NaN,NaN,2,3,2,NaN,NaN,NaN,1,,3,3,NaN,NaN,3142,,Sepsi vs Universitatea Cluj,eczbki64kzmhvgrfje0g0nwus,2024-02-25
M. Ștefănescu,6w8tdanxas1ip6qyonsfgsnl6,dlavwqk2bgjqgbfw3q8qxp8ku,5,NaN,Striker,Centre/Right,NaN,15,2,3,5,2,NaN,NaN,15,22,3,90,5,2,2,24,7,12,1,NaN,2,1,1,5,1,NaN,4,NaN,NaN,1,2,NaN,,2,2,NaN,NaN,3142,,Sepsi vs Universitatea Cluj,eczbki64kzmhvgrfje0g0nwus,2024-02-25
A. Aganović,b95aye5e2ftmom15zlm2d85w5,dlavwqk2bgjqgbfw3q8qxp8ku,3,NaN,Substitute,NaN,Midfielder,15,2,2,2,3,NaN,NaN,13,18,3,13,5,2,1,17,10,12,1,1,1,NaN,NaN,2,NaN,NaN,2,NaN,NaN,1,1,NaN,,NaN,NaN,NaN,NaN,3142,,Sepsi vs Universitatea Cluj,eczbki64kzmhvgrfje0g0nwus,2024-02-25
G. Debeljuh,71pem6zwto232a8yxcdtqtfc9,dlavwqk2bgjqgbfw3q8qxp8ku,6,4,Substitute,NaN,Attacker,11,1,2,NaN,2,NaN,NaN,9,13,2,29,NaN,NaN,2,11,5,6,NaN,2,NaN,1,NaN,NaN,NaN,NaN,1,NaN,NaN,1,NaN,NaN,,1,NaN,NaN,NaN,3142,,Sepsi vs Universitatea Cluj,eczbki64kzmhvgrfje0g0nwus,2024-02-25
H. Gedő,em6mwuokpjwj9la2014xpln9w,dlavwqk2bgjqgbfw3q8qxp8ku,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,3142,,Sepsi vs Universitatea Cluj,eczbki64kzmhvgrfje0g0nwus,2024-02-25
S. Kallaku,29va4yhqzpa768l9qksm7ivvt,dlavwqk2bgjqgbfw3q8qxp8ku,NaN,NaN,Substitute,NaN,Midfielder,26,1,1,1,4,NaN,1,22,31,4,45,11,8,8,28,16,18,NaN,NaN,NaN,6,NaN,1,NaN,2,NaN,NaN,NaN,2,NaN,NaN,,1,1,NaN,NaN,3142,,Sepsi vs Universitatea Cluj,eczbki64kzmhvgrfje0g0nwus,2024-02-25
B. Oteliță,1bv8gyzqzhqtfiu9eiuj85w5w,dlavwqk2bgjqgbfw3q8qxp8ku,6,2,Substitute,NaN,Defender,12,NaN,4,6,4,1,NaN,10,20,6,45,12,10,2,21,7,11,1,1,1,1,2,7,2,1,NaN,NaN,NaN,NaN,2,NaN,,NaN,NaN,NaN,NaN,3142,,Sepsi vs Universitatea Cluj,eczbki64kzmhvgrfje0g0nwus,2024-02-25
M. Rondón,cy44qjgvfyte3bbfpygwqhm8l,dlavwqk2bgjqgbfw3q8qxp8ku,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,3142,,Sepsi vs Universitatea Cluj,eczbki64kzmhvgrfje0g0nwus,2024-02-25
V. Tănasă,f1gmgk9pwhrt3p5ys62j8qm1g,dlavwqk2bgjqgbfw3q8qxp8ku,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,3142,,Sepsi vs Universitatea Cluj,eczbki64kzmhvgrfje0g0nwus,2024-02-25
K. Varga,bi2jivebxk94q3vh06170qh1x,dlavwqk2bgjqgbfw3q8qxp8ku,2,NaN,Substitute,NaN,Midfielder,21,2,6,6,4,NaN,2,19,27,4,45,8,2,5,28,12,18,NaN,1,NaN,3,NaN,5,NaN,2,3,2,NaN,2,2,NaN,,1,1,NaN,NaN,3142,,Sepsi vs Universitatea Cluj,eczbki64kzmhvgrfje0g0nwus,2024-02-25
R. Varga,4k8ue8iywinj43y97jjh4q21h,dlavwqk2bgjqgbfw3q8qxp8ku,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,3142,,Sepsi vs Universitatea Cluj,eczbki64kzmhvgrfje0g0nwus,2024-02-25
F. Ștefan,69si1rilm33sa8qlc6s3hwclx,dlavwqk2bgjqgbfw3q8qxp8ku,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,3142,,Sepsi vs Universitatea Cluj,eczbki64kzmhvgrfje0g0nwus,2024-02-25
A. Gorcea,bp7v4n7jsoypi9cwyohnkjxwq,1umdtlidvrcxd3umripq0f8tm,NaN,NaN,Goalkeeper,Centre,NaN,7,NaN,1,NaN,8,4,NaN,2,12,9,90,18,4,10,16,NaN,4,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,442,,Sepsi vs Universitatea Cluj,eczbki64kzmhvgrfje0g0nwus,2024-02-25
Roger Junio,9qnv6dwroctj0mt4jv13x33e1,1umdtlidvrcxd3umripq0f8tm,5,NaN,Defender,Left,NaN,38,2,7,1,25,5,1,13,44,29,90,18,5,9,16,3,3,NaN,NaN,NaN,4,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,442,,Sepsi vs Universitatea Cluj,eczbki64kzmhvgrfje0g0nwus,2024-02-25
Thalisson Kelven,9w074kbnsf0pny09g1hbej015,1umdtlidvrcxd3umripq0f8tm,2,1,Defender,Left/Centre,NaN,36,NaN,3,NaN,31,2,NaN,7,41,35,68,17,4,4,10,1,4,NaN,1,NaN,2,5,NaN,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,442,,Sepsi vs Universitatea Cluj,eczbki64kzmhvgrfje0g0nwus,2024-02-25
L. Masoero,ceat5wp5demb6cwj6ribrnkyx,1umdtlidvrcxd3umripq0f8tm,3,3,Defender,Centre/Right,NaN,20,NaN,4,2,14,1,NaN,6,27,15,90,13,8,2,13,3,8,NaN,1,NaN,1,2,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,442,,Sepsi vs Universitatea Cluj,eczbki64kzmhvgrfje0g0nwus,2024-02-25
A. Chipciu,7gpq6hfol261qlbstz1hqxhhx,1umdtlidvrcxd3umripq0f8tm,8,2,Defender,Right,NaN,33,NaN,4,NaN,18,4,NaN,16,45,24,90,35,8,5,22,6,9,NaN,4,NaN,1,2,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,442,,Sepsi vs Universitatea Cluj,eczbki64kzmhvgrfje0g0nwus,2024-02-25
D. Popa,1burdmmtt0xlp4i0yx1nmux1x,1umdtlidvrcxd3umripq0f8tm,13,9,Midfielder,Left,NaN,21,4,6,NaN,7,1,2,14,31,10,90,9,5,3,22,10,14,NaN,NaN,NaN,2,NaN,1,NaN,2,3,1,NaN,NaN,NaN,NaN,,4,3,1,1,442,,Sepsi vs Universitatea Cluj,eczbki64kzmhvgrfje0g0nwus,2024-02-25
