player_matchName,player_playerId,contestantId,duelLost,aerialLost,player_position,player_positionSide,player_subPosition,successfulOpenPlayPass,totalContest,duelWon,penAreaEntries,accurateBackZonePass,possWonDef3rd,wonContest,accurateFwdZonePass,openPlayPass,totalBackZonePass,minsPlayed,fwdPass,finalThirdEntries,ballRecovery,totalFwdZonePass,successfulFinalThirdPasses,totalFinalThirdPasses,attAssistOpenplay,aerialWon,totalAttAssist,possWonMid3rd,interception,totalCrossNocorner,interceptionWon,attOpenplay,touchesInOppBox,attemptsIbox,totalThroughBall,possWonAtt3rd,accurateCrossNocorner,bigChanceCreated,accurateThroughBall,totalLayoffs,accurateLayoffs,totalFastbreak,shotFastbreak,formationUsed,goals,label,match_id,date,possLostAll
L. Margueron,94fun5n4wygom9o27rptvscq2,jb4xejoxjfk5a0a50bo8hvst,NaN,NaN,Goalkeeper,Centre,NaN,23,NaN,NaN,NaN,23,4,NaN,4,34,29,90,26,1,13,12,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,541,NaN,RFC Seraing vs KRC Genk II,5q62wyyuavpmge89otax5q590,2024-08-16,16
R. Droehnlé,d2pqu5bv1o0w3qqfy0gshl5nt,jb4xejoxjfk5a0a50bo8hvst,3,1,Defender,Left/Centre,NaN,60,2,4,NaN,44,4,1,21,76,47,90,52,17,7,34,9,19,NaN,1,NaN,3,NaN,NaN,NaN,NaN,3,1,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,541,NaN,RFC Seraing vs KRC Genk II,5q62wyyuavpmge89otax5q590,2024-08-16,18
N. Solheid,bhytxjryyo8du8lf0xi0tzcb8,jb4xejoxjfk5a0a50bo8hvst,1,1,Defender,Centre,NaN,46,1,6,NaN,39,4,1,7,50,44,90,13,3,5,7,3,3,1,NaN,1,1,3,NaN,3,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,541,NaN,RFC Seraing vs KRC Genk II,5q62wyyuavpmge89otax5q590,2024-08-16,6
M. Tshibuabua,6iu350lkyhy6tcll5gfo4vy3u,jb4xejoxjfk5a0a50bo8hvst,2,1,Defender,Centre/Right,NaN,47,NaN,5,NaN,38,3,NaN,14,51,41,90,21,4,6,16,3,4,NaN,1,NaN,3,1,NaN,1,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,541,NaN,RFC Seraing vs KRC Genk II,5q62wyyuavpmge89otax5q590,2024-08-16,7
N. Schouterden,bwudgkxxpp8tlz3xlw1rfv1lh,jb4xejoxjfk5a0a50bo8hvst,4,2,Wing Back,Left,NaN,20,1,5,7,11,1,NaN,10,28,12,90,14,4,4,23,5,10,NaN,NaN,NaN,2,2,4,2,2,3,2,,1,NaN,NaN,,2,1,NaN,NaN,541,NaN,RFC Seraing vs KRC Genk II,5q62wyyuavpmge89otax5q590,2024-08-16,20
C. Ndiaye,26nsh9narjlt7l1gwg5esdlka,jb4xejoxjfk5a0a50bo8hvst,1,NaN,Wing Back,Right,NaN,21,1,3,3,9,NaN,NaN,13,34,15,81,17,7,3,22,6,11,NaN,NaN,NaN,3,2,2,2,NaN,NaN,NaN,,NaN,NaN,NaN,,1,1,NaN,NaN,541,NaN,RFC Seraing vs KRC Genk II,5q62wyyuavpmge89otax5q590,2024-08-16,19
Y. Lawson,31rsrfhl2vl9e1g72nvem0e8k,jb4xejoxjfk5a0a50bo8hvst,5,1,Midfielder,Left,NaN,22,NaN,6,3,7,1,NaN,17,25,7,81,7,4,4,21,8,10,1,1,1,3,1,3,1,NaN,2,NaN,,NaN,2,NaN,,2,2,NaN,NaN,541,NaN,RFC Seraing vs KRC Genk II,5q62wyyuavpmge89otax5q590,2024-08-16,10
D. Diarra,4fj7q1tmk4nswq58ub9wxijv8,jb4xejoxjfk5a0a50bo8hvst,5,2,Midfielder,Left/Centre,NaN,33,1,4,NaN,25,3,1,11,36,25,90,7,2,4,14,3,5,NaN,1,NaN,NaN,1,NaN,1,NaN,NaN,NaN,,1,NaN,NaN,,2,2,NaN,NaN,541,NaN,RFC Seraing vs KRC Genk II,5q62wyyuavpmge89otax5q590,2024-08-16,3
B. Boukteb,4v3qf2dnmo7t8qn55iytbrbl6,jb4xejoxjfk5a0a50bo8hvst,7,3,Midfielder,Centre/Right,NaN,28,2,6,2,20,2,NaN,10,32,21,72,6,1,4,15,5,7,NaN,NaN,NaN,2,NaN,1,NaN,NaN,1,NaN,,NaN,NaN,NaN,,1,1,NaN,NaN,541,NaN,RFC Seraing vs KRC Genk II,5q62wyyuavpmge89otax5q590,2024-08-16,9
M. Camara,94nko2wo31qlioknemkadzqj8,jb4xejoxjfk5a0a50bo8hvst,14,1,Midfielder,Right,NaN,16,7,NaN,1,9,NaN,NaN,7,24,11,90,4,NaN,3,14,3,7,NaN,NaN,NaN,2,NaN,1,NaN,3,3,1,,1,NaN,NaN,,1,1,NaN,NaN,541,NaN,RFC Seraing vs KRC Genk II,5q62wyyuavpmge89otax5q590,2024-08-16,20
Y. Mokhtari,ag5629a1zf5i70iwdvvekq1hw,jb4xejoxjfk5a0a50bo8hvst,9,3,Striker,Centre,NaN,2,1,5,1,2,NaN,NaN,3,5,2,60,3,2,NaN,6,2,4,1,2,1,NaN,NaN,1,NaN,1,1,1,,NaN,1,NaN,,1,1,NaN,NaN,541,NaN,RFC Seraing vs KRC Genk II,5q62wyyuavpmge89otax5q590,2024-08-16,9
M. Allione,7wwdfev0lpsprcvn8fvac1b3e,jb4xejoxjfk5a0a50bo8hvst,1,NaN,Substitute,NaN,Defender,9,1,1,3,1,1,1,11,13,1,30,6,5,2,15,6,8,2,NaN,2,1,NaN,3,NaN,NaN,NaN,NaN,,NaN,3,NaN,,1,1,NaN,NaN,541,NaN,RFC Seraing vs KRC Genk II,5q62wyyuavpmge89otax5q590,2024-08-16,5
M. Bah,887icjwmjvm3xirjn1vu6sxec,jb4xejoxjfk5a0a50bo8hvst,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,541,NaN,RFC Seraing vs KRC Genk II,5q62wyyuavpmge89otax5q590,2024-08-16,NaN
G. De Ridder,3b0nmrg9bi7cjymka1dlrmz8,jb4xejoxjfk5a0a50bo8hvst,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,541,NaN,RFC Seraing vs KRC Genk II,5q62wyyuavpmge89otax5q590,2024-08-16,NaN
N. Lukebadio,5quqdcc98dg8b3zzmmhxndhqs,jb4xejoxjfk5a0a50bo8hvst,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,541,NaN,RFC Seraing vs KRC Genk II,5q62wyyuavpmge89otax5q590,2024-08-16,NaN
S. Marloye,41uoz3o267ukwxvh80n7p06j8,jb4xejoxjfk5a0a50bo8hvst,3,NaN,Substitute,NaN,Defender,5,1,NaN,NaN,4,NaN,NaN,1,6,4,9,1,NaN,1,2,1,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,541,NaN,RFC Seraing vs KRC Genk II,5q62wyyuavpmge89otax5q590,2024-08-16,2
S. Perrey,dbjdc1uhdzi0tg47tc1ym1jbo,jb4xejoxjfk5a0a50bo8hvst,4,1,Substitute,NaN,Midfielder,2,2,1,NaN,1,1,NaN,1,3,2,18,NaN,NaN,2,1,1,1,1,1,1,1,1,NaN,1,NaN,2,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,541,NaN,RFC Seraing vs KRC Genk II,5q62wyyuavpmge89otax5q590,2024-08-16,3
M. Scarpinati,bvtir6r8n6bykmlekg620pg5w,jb4xejoxjfk5a0a50bo8hvst,2,1,Substitute,NaN,Midfielder,8,NaN,NaN,NaN,6,NaN,NaN,3,8,6,9,NaN,1,NaN,3,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,541,NaN,RFC Seraing vs KRC Genk II,5q62wyyuavpmge89otax5q590,2024-08-16,NaN
S. Obissa,24ir6fhzajcl7kb4fwldcel4a,jb4xejoxjfk5a0a50bo8hvst,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,541,NaN,RFC Seraing vs KRC Genk II,5q62wyyuavpmge89otax5q590,2024-08-16,NaN
O. Vliegen,errumr0tp8wraymef8l7l27ai,5vctyv2w431ao3bcfl7809w4,NaN,NaN,Goalkeeper,Centre,NaN,31,NaN,2,NaN,33,3,NaN,4,39,37,90,24,2,10,9,1,2,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,NaN,RFC Seraing vs KRC Genk II,5q62wyyuavpmge89otax5q590,2024-08-16,9
Y. Yoshinaga,4oqs1647mbwhzsekzumlrsqvo,5vctyv2w431ao3bcfl7809w4,NaN,NaN,Defender,Left,NaN,35,2,3,8,21,4,2,19,42,23,90,13,11,6,27,10,14,NaN,NaN,1,2,1,3,1,1,1,1,,NaN,NaN,1,,NaN,NaN,1,1,433,NaN,RFC Seraing vs KRC Genk II,5q62wyyuavpmge89otax5q590,2024-08-16,13
B. Manguelle,ctyeiw325fykxcejgbqksl1ck,5vctyv2w431ao3bcfl7809w4,2,2,Defender,Left/Centre,NaN,43,NaN,3,2,32,NaN,NaN,12,50,37,45,11,4,NaN,14,3,4,NaN,1,NaN,NaN,1,NaN,1,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,NaN,RFC Seraing vs KRC Genk II,5q62wyyuavpmge89otax5q590,2024-08-16,7
J. Onstein,8z2zm731y204inomo2okndc7o,5vctyv2w431ao3bcfl7809w4,1,1,Defender,Centre/Right,NaN,63,NaN,6,NaN,47,1,NaN,20,68,50,90,21,8,3,22,6,8,1,3,1,2,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,NaN,RFC Seraing vs KRC Genk II,5q62wyyuavpmge89otax5q590,2024-08-16,5
A. Caicedo,7tndfvbntv677n4k4whswx7v8,5vctyv2w431ao3bcfl7809w4,8,1,Defender,Right,NaN,43,2,4,6,33,7,NaN,12,55,37,90,20,7,7,21,4,10,1,2,1,NaN,2,2,2,NaN,NaN,NaN,,NaN,1,1,,NaN,NaN,NaN,NaN,433,NaN,RFC Seraing vs KRC Genk II,5q62wyyuavpmge89otax5q590,2024-08-16,18
N. Adedeji-Sternberg,7mcgyfr80xzsoh8tzklqugro4,5vctyv2w431ao3bcfl7809w4,7,NaN,Midfielder,Left/Centre,NaN,19,3,1,1,10,1,1,10,23,11,69,2,1,6,13,4,6,1,NaN,1,4,NaN,NaN,NaN,NaN,NaN,NaN,,1,NaN,NaN,,NaN,NaN,NaN,NaN,433,NaN,RFC Seraing vs KRC Genk II,5q62wyyuavpmge89otax5q590,2024-08-16,8
C. Akpan,6pp2hyj46c5jg71w4kesyho2c,5vctyv2w431ao3bcfl7809w4,4,1,Midfielder,Centre,NaN,43,1,16,NaN,30,3,1,20,54,35,90,16,12,9,26,9,13,NaN,7,NaN,6,1,NaN,1,1,1,1,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,NaN,RFC Seraing vs KRC Genk II,5q62wyyuavpmge89otax5q590,2024-08-16,12
T. Claes,95vx1dz2leiona1k455atzwus,5vctyv2w431ao3bcfl7809w4,5,NaN,Midfielder,Centre/Right,NaN,29,2,7,1,17,1,NaN,13,34,20,90,10,4,5,16,6,7,1,NaN,2,4,2,1,2,2,2,1,,NaN,1,NaN,,1,1,NaN,NaN,433,NaN,RFC Seraing vs KRC Genk II,5q62wyyuavpmge89otax5q590,2024-08-16,9
W. Da Costa,8hynr44tgz4jkpwiczt8s4vtg,5vctyv2w431ao3bcfl7809w4,3,NaN,Striker,Left/Centre,NaN,8,2,2,4,3,1,NaN,6,13,4,88,3,NaN,3,12,4,7,1,NaN,1,1,1,3,1,3,2,1,,1,1,NaN,,1,1,NaN,NaN,433,NaN,RFC Seraing vs KRC Genk II,5q62wyyuavpmge89otax5q590,2024-08-16,11
S. Touré,1gkafh9k8w1u24mw86drnro5w,5vctyv2w431ao3bcfl7809w4,8,2,Striker,Centre,NaN,6,4,1,NaN,3,NaN,NaN,3,7,4,69,1,NaN,NaN,3,2,2,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,1,1,NaN,NaN,433,NaN,RFC Seraing vs KRC Genk II,5q62wyyuavpmge89otax5q590,2024-08-16,7
N. Martens,1xwmx2ydxa5zeqo12778h83ro,5vctyv2w431ao3bcfl7809w4,2,NaN,Striker,Centre/Right,NaN,21,2,5,4,15,2,1,6,28,17,88,7,3,6,13,3,8,NaN,NaN,NaN,3,2,2,2,3,5,2,,1,NaN,NaN,,1,NaN,1,1,433,1,RFC Seraing vs KRC Genk II,5q62wyyuavpmge89otax5q590,2024-08-16,16
Z. Bafdili,7te1vm14346rrwg9apjzqq2ok,5vctyv2w431ao3bcfl7809w4,1,NaN,Substitute,NaN,Midfielder,11,2,5,1,6,1,2,5,12,6,21,3,NaN,3,6,1,1,NaN,NaN,NaN,2,1,NaN,1,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,NaN,RFC Seraing vs KRC Genk II,5q62wyyuavpmge89otax5q590,2024-08-16,2
A. Barry,a9h894p770w99g9q24ov6os2c,5vctyv2w431ao3bcfl7809w4,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,NaN,RFC Seraing vs KRC Genk II,5q62wyyuavpmge89otax5q590,2024-08-16,NaN
I. Bouazzaoui,7ktv4mwt2eynyqsznc3yczh90,5vctyv2w431ao3bcfl7809w4,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,NaN,RFC Seraing vs KRC Genk II,5q62wyyuavpmge89otax5q590,2024-08-16,NaN
M. Cauwel,9kvegneav2ddt05dq1iqrjbx0,5vctyv2w431ao3bcfl7809w4,3,NaN,Substitute,NaN,Defender,27,1,1,NaN,30,1,NaN,NaN,30,30,45,13,1,1,3,NaN,1,NaN,NaN,NaN,NaN,2,NaN,2,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,NaN,RFC Seraing vs KRC Genk II,5q62wyyuavpmge89otax5q590,2024-08-16,4
S. Lazar,9hzgygrkjtinm526bolvcl5as,5vctyv2w431ao3bcfl7809w4,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,NaN,RFC Seraing vs KRC Genk II,5q62wyyuavpmge89otax5q590,2024-08-16,NaN
L. Lukanić,cnsgwetu53lcwxf5b8x3ecmc4,5vctyv2w431ao3bcfl7809w4,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,NaN,RFC Seraing vs KRC Genk II,5q62wyyuavpmge89otax5q590,2024-08-16,NaN
R. Mirisola,akiclq4of0hue4gzghoq1ghlg,5vctyv2w431ao3bcfl7809w4,2,NaN,Substitute,NaN,Attacker,3,NaN,4,1,3,NaN,NaN,1,7,4,21,2,NaN,NaN,4,NaN,3,NaN,2,NaN,NaN,NaN,NaN,NaN,1,2,1,,NaN,NaN,NaN,,1,1,NaN,NaN,433,1,RFC Seraing vs KRC Genk II,5q62wyyuavpmge89otax5q590,2024-08-16,5
C. Nuozzi,de4x27curp1n4bg1rfjcn2d5g,5vctyv2w431ao3bcfl7809w4,NaN,NaN,Substitute,NaN,Attacker,1,NaN,NaN,NaN,NaN,NaN,NaN,1,1,NaN,2,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,NaN,RFC Seraing vs KRC Genk II,5q62wyyuavpmge89otax5q590,2024-08-16,NaN
B. Stevens,37yl0xzrlfbyp7x5dhcc89mju,5vctyv2w431ao3bcfl7809w4,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,433,NaN,RFC Seraing vs KRC Genk II,5q62wyyuavpmge89otax5q590,2024-08-16,NaN
J. Belin,3au11svam2tjvdcj0gqc16yfp,cz6529flu1ynqzvmcwzu7ziyn,1,NaN,Goalkeeper,Centre,NaN,4,NaN,NaN,NaN,5,1,NaN,5,8,7,90,19,3,6,14,1,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,442,NaN,Patro Eisden vs RSC Anderlecht II,5v6nd441bgtvjgjl5bhc63ifo,2024-08-24,11
K. Borry,aj2ijda4gkkp8nk8sos1rlsyd,cz6529flu1ynqzvmcwzu7ziyn,2,1,Defender,Left,NaN,22,NaN,6,1,14,4,NaN,9,31,16,90,20,5,4,17,3,6,NaN,2,NaN,NaN,2,1,2,NaN,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,442,NaN,Patro Eisden vs RSC Anderlecht II,5v6nd441bgtvjgjl5bhc63ifo,2024-08-24,11
S. Bammens,av6j0sri3l8fon2wmbmxrei5m,cz6529flu1ynqzvmcwzu7ziyn,2,NaN,Defender,Left/Centre,NaN,11,NaN,5,NaN,9,3,NaN,3,15,11,90,9,1,3,5,1,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,442,NaN,Patro Eisden vs RSC Anderlecht II,5v6nd441bgtvjgjl5bhc63ifo,2024-08-24,4
J. Renson,7airfvtv0nf5j3v91y20mmsq1,cz6529flu1ynqzvmcwzu7ziyn,1,1,Defender,Centre/Right,NaN,11,NaN,6,NaN,10,2,NaN,2,12,11,90,3,1,2,2,1,1,NaN,4,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,442,NaN,Patro Eisden vs RSC Anderlecht II,5v6nd441bgtvjgjl5bhc63ifo,2024-08-24,1
H. Dijkhuizen,99xupdq83xrmuytw48vi5inkl,cz6529flu1ynqzvmcwzu7ziyn,2,NaN,Defender,Right,NaN,21,NaN,5,3,9,2,NaN,12,31,10,90,18,9,5,23,6,13,NaN,2,NaN,3,2,2,2,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,442,NaN,Patro Eisden vs RSC Anderlecht II,5v6nd441bgtvjgjl5bhc63ifo,2024-08-24,15
A. Abid,8j92twrz92wxgtmmrtv9mt6y2,cz6529flu1ynqzvmcwzu7ziyn,6,2,Midfielder,Left,NaN,23,5,7,1,7,1,3,18,29,8,90,12,5,5,24,15,20,2,NaN,4,4,NaN,1,NaN,4,12,2,1,NaN,NaN,2,1,1,1,4,2,442,NaN,Patro Eisden vs RSC Anderlecht II,5v6nd441bgtvjgjl5bhc63ifo,2024-08-24,17
L. Van Eenoo,auqy1bigw2a1owxg441wojzyt,cz6529flu1ynqzvmcwzu7ziyn,6,1,Midfielder,Left/Centre,NaN,28,NaN,7,7,12,2,NaN,18,32,14,90,11,2,6,25,8,10,NaN,1,2,3,NaN,2,NaN,1,2,1,NaN,1,NaN,NaN,NaN,1,1,NaN,NaN,442,NaN,Patro Eisden vs RSC Anderlecht II,5v6nd441bgtvjgjl5bhc63ifo,2024-08-24,14
R. Wilmots,99ygcfrq11de4b5f2y4ckhsyx,cz6529flu1ynqzvmcwzu7ziyn,5,1,Midfielder,Centre/Right,NaN,20,NaN,2,NaN,12,2,NaN,8,27,14,90,13,7,8,13,4,8,2,1,2,6,1,NaN,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,442,NaN,Patro Eisden vs RSC Anderlecht II,5v6nd441bgtvjgjl5bhc63ifo,2024-08-24,7
B. Dansoko,c1jjk4gsqqzfa1jc0ii66pwx5,cz6529flu1ynqzvmcwzu7ziyn,4,1,Midfielder,Right,NaN,12,3,2,NaN,4,3,1,8,14,5,71,4,4,5,9,6,7,3,NaN,3,2,2,NaN,2,3,3,1,1,NaN,NaN,1,1,NaN,NaN,1,1,442,NaN,Patro Eisden vs RSC Anderlecht II,5v6nd441bgtvjgjl5bhc63ifo,2024-08-24,6
V. Kiankaulua,2slqpfuj47jk0x7i44a2m9ld6,cz6529flu1ynqzvmcwzu7ziyn,4,1,Striker,Left/Centre,NaN,8,1,3,2,4,NaN,NaN,4,14,6,79,3,2,3,11,2,4,1,NaN,1,3,NaN,3,NaN,2,4,2,NaN,NaN,NaN,NaN,NaN,2,1,2,2,442,1,Patro Eisden vs RSC Anderlecht II,5v6nd441bgtvjgjl5bhc63ifo,2024-08-24,14
K. Van Rafelghem,cemaq52s9nulnqsnvs93450mi,cz6529flu1ynqzvmcwzu7ziyn,13,3,Striker,Centre/Right,NaN,20,8,10,4,5,2,4,19,27,8,89,7,4,6,24,11,14,1,2,2,3,NaN,2,NaN,2,9,3,NaN,1,1,1,NaN,4,3,1,1,442,2,Patro Eisden vs RSC Anderlecht II,5v6nd441bgtvjgjl5bhc63ifo,2024-08-24,19
R. Sarfo,cz1z8lwylayy1u7ixprtnubu2,cz6529flu1ynqzvmcwzu7ziyn,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,442,NaN,Patro Eisden vs RSC Anderlecht II,5v6nd441bgtvjgjl5bhc63ifo,2024-08-24,NaN
G. Geladé,3ud171mmlfs8apgm69vppuot0,cz6529flu1ynqzvmcwzu7ziyn,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,442,NaN,Patro Eisden vs RSC Anderlecht II,5v6nd441bgtvjgjl5bhc63ifo,2024-08-24,NaN
S. Kempeneers,6cjseusxm0ymfi8wtl2d82z8,cz6529flu1ynqzvmcwzu7ziyn,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,442,NaN,Patro Eisden vs RSC Anderlecht II,5v6nd441bgtvjgjl5bhc63ifo,2024-08-24,NaN
R. Kenne,6ti4unfz4uckyxpvp2co694gl,cz6529flu1ynqzvmcwzu7ziyn,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,442,NaN,Patro Eisden vs RSC Anderlecht II,5v6nd441bgtvjgjl5bhc63ifo,2024-08-24,NaN
K. Kis,6ilir7j77rekmp84fltti6xg5,cz6529flu1ynqzvmcwzu7ziyn,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,442,NaN,Patro Eisden vs RSC Anderlecht II,5v6nd441bgtvjgjl5bhc63ifo,2024-08-24,NaN
P. Ndior,5l26gwe3xwiox6fnw9rp6fims,cz6529flu1ynqzvmcwzu7ziyn,2,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,2,11,1,1,2,3,NaN,3,NaN,NaN,NaN,2,NaN,NaN,NaN,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,442,NaN,Patro Eisden vs RSC Anderlecht II,5v6nd441bgtvjgjl5bhc63ifo,2024-08-24,7
T. Pietermaat,cnzisrsaz5oot3j7qf0jd3xed,cz6529flu1ynqzvmcwzu7ziyn,1,NaN,Substitute,NaN,Midfielder,2,NaN,NaN,NaN,NaN,NaN,NaN,2,4,1,19,2,NaN,1,3,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,442,NaN,Patro Eisden vs RSC Anderlecht II,5v6nd441bgtvjgjl5bhc63ifo,2024-08-24,3
S. Vreys,9do59oot7pmgcd1uduzigbxg4,cz6529flu1ynqzvmcwzu7ziyn,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,442,NaN,Patro Eisden vs RSC Anderlecht II,5v6nd441bgtvjgjl5bhc63ifo,2024-08-24,NaN
