player_matchName,player_playerId,team_name,contestantId,duelLost,aerialLost,player_position,player_positionSide,player_subPosition,successfulOpenPlayPass,totalContest,duelWon,penAreaEntries,accurateBackZonePass,possWonDef3rd,wonContest,accurateFwdZonePass,openPlayPass,totalBackZonePass,minsPlayed,fwdPass,finalThirdEntries,ballRecovery,totalFwdZonePass,successfulFinalThirdPasses,totalFinalThirdPasses,attAssistOpenplay,aerialWon,totalAttAssist,possWonMid3rd,interception,totalCrossNocorner,interceptionWon,attOpenplay,touchesInOppBox,attemptsIbox,totalThroughBall,possWonAtt3rd,accurateCrossNocorner,bigChanceCreated,accurateThroughBall,totalLayoffs,accurateLayoffs,totalFastbreak,shotFastbreak,formationUsed,goals,label,match_id,date,possLostAll,country,league_name,season
S. Lárusson,bf1ditnf4irte4ysghvy7rf85,Valur,khmdmbol7850k3i07yusgpn,5,3,Defender,Left,NaN,41,NaN,1,4,18,6,NaN,25,52,20,90,10,8,9,37,10,16,2,1,2,3,2,4,2,1,1,1,,NaN,1,NaN,,NaN,NaN,NaN,NaN,4141,NaN,Fram vs Valur,552luaxs08pcbpms6u6tdsaok,2023-04-23,15,ISL,Besta_deild,2023
H. Karlsson,253za05jf3mmaqkjndm10d2lm,Valur,khmdmbol7850k3i07yusgpn,1,1,Defender,Left/Centre,NaN,62,NaN,NaN,2,40,5,NaN,24,66,40,90,29,15,6,30,12,16,NaN,NaN,NaN,1,NaN,1,NaN,NaN,1,1,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4141,NaN,Fram vs Valur,552luaxs08pcbpms6u6tdsaok,2023-04-23,6,ISL,Besta_deild,2023
B. Heimisson,ivc6xsxpwsl0wue8ig0kdi3t,Valur,khmdmbol7850k3i07yusgpn,4,2,Defender,Centre/Right,NaN,56,NaN,2,5,30,4,NaN,26,67,33,90,34,15,7,34,12,17,NaN,1,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4141,NaN,Fram vs Valur,552luaxs08pcbpms6u6tdsaok,2023-04-23,12,ISL,Besta_deild,2023
B. Sævarsson,36getp56va89i4kwylyq6e66t,Valur,khmdmbol7850k3i07yusgpn,4,1,Defender,Right,NaN,34,2,4,4,11,2,1,24,38,14,90,11,3,4,28,15,17,1,1,1,1,NaN,3,NaN,NaN,2,NaN,,1,1,NaN,,NaN,NaN,NaN,NaN,4141,NaN,Fram vs Valur,552luaxs08pcbpms6u6tdsaok,2023-04-23,9,ISL,Besta_deild,2023
O. Kjartansson,8w0dh7ofet61bhphpiuj5mb1m,Valur,khmdmbol7850k3i07yusgpn,1,NaN,Defensive Midfielder,Centre,NaN,25,3,8,NaN,15,5,2,10,30,16,90,9,8,9,14,6,9,NaN,1,NaN,4,3,NaN,3,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4141,NaN,Fram vs Valur,552luaxs08pcbpms6u6tdsaok,2023-04-23,6,ISL,Besta_deild,2023
G. Tryggvason,1m50a598kkw0yrk3a0aujchyh,Valur,khmdmbol7850k3i07yusgpn,8,1,Midfielder,Left,NaN,16,4,10,3,9,2,4,7,22,10,77,3,1,2,12,4,9,1,1,1,NaN,1,NaN,1,1,4,1,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4141,NaN,Fram vs Valur,552luaxs08pcbpms6u6tdsaok,2023-04-23,8,ISL,Besta_deild,2023
A. Jóhannsson,e6aji0rmpd5sho84o6muy90id,Valur,khmdmbol7850k3i07yusgpn,6,1,Midfielder,Left/Centre,NaN,34,3,7,1,9,1,2,26,41,9,90,14,12,7,35,16,22,NaN,1,NaN,5,NaN,2,NaN,NaN,4,1,,1,NaN,NaN,,5,5,NaN,NaN,4141,NaN,Fram vs Valur,552luaxs08pcbpms6u6tdsaok,2023-04-23,14,ISL,Besta_deild,2023
K. Sigurðsson,14f0iv65bjzpviz5ln4zz4uz9,Valur,khmdmbol7850k3i07yusgpn,5,NaN,Midfielder,Centre/Right,NaN,38,3,10,3,21,2,3,18,48,22,90,14,6,8,28,12,18,NaN,1,NaN,6,NaN,1,NaN,1,6,2,,NaN,NaN,NaN,,1,1,NaN,NaN,4141,NaN,Fram vs Valur,552luaxs08pcbpms6u6tdsaok,2023-04-23,18,ISL,Besta_deild,2023
A. Pálsson,71mjqyembgfq65lhsk3dkvkoa,Valur,khmdmbol7850k3i07yusgpn,7,NaN,Midfielder,Right,NaN,24,5,6,17,6,NaN,1,24,32,6,90,9,5,5,40,14,22,2,2,5,1,NaN,5,NaN,3,5,1,,4,1,2,,NaN,NaN,1,NaN,4141,NaN,Fram vs Valur,552luaxs08pcbpms6u6tdsaok,2023-04-23,23,ISL,Besta_deild,2023
A. Bjarnason,dvxr5q7207g9wcadkon6brnx1,Valur,khmdmbol7850k3i07yusgpn,6,5,Striker,Centre,NaN,5,NaN,2,NaN,2,1,NaN,4,11,3,63,4,4,1,9,3,6,NaN,1,NaN,NaN,1,NaN,1,1,2,1,,NaN,NaN,NaN,,1,1,NaN,NaN,4141,1,Fram vs Valur,552luaxs08pcbpms6u6tdsaok,2023-04-23,7,ISL,Besta_deild,2023
H. Catano,2vc2xfro7xof1kosajpxydyj8,Valur,khmdmbol7850k3i07yusgpn,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4141,NaN,Fram vs Valur,552luaxs08pcbpms6u6tdsaok,2023-04-23,NaN,ISL,Besta_deild,2023
Ó. Guðmundsson,a43xjbpjl6cewwp2n1mrm8g7o,Valur,khmdmbol7850k3i07yusgpn,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4141,NaN,Fram vs Valur,552luaxs08pcbpms6u6tdsaok,2023-04-23,NaN,ISL,Besta_deild,2023
T. Haraldsson,dydkq2rw9qaxvc28t6yfc8auh,Valur,khmdmbol7850k3i07yusgpn,3,NaN,Substitute,NaN,Attacker,4,4,3,NaN,2,NaN,1,2,4,2,27,NaN,NaN,1,2,NaN,NaN,NaN,1,NaN,NaN,1,NaN,1,3,5,3,,1,NaN,NaN,,NaN,NaN,1,1,4141,2,Fram vs Valur,552luaxs08pcbpms6u6tdsaok,2023-04-23,4,ISL,Besta_deild,2023
L. Heimisson,2ks2c22tnwq41pp68qin07bl6,Valur,khmdmbol7850k3i07yusgpn,1,NaN,Substitute,NaN,Attacker,5,4,3,1,1,NaN,3,4,6,1,13,2,1,1,5,4,5,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,1,NaN,NaN,,NaN,NaN,NaN,NaN,4141,NaN,Fram vs Valur,552luaxs08pcbpms6u6tdsaok,2023-04-23,2,ISL,Besta_deild,2023
H. Hilmarsson,ambxxwnggct5ke5q68y3dsv84,Valur,khmdmbol7850k3i07yusgpn,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4141,NaN,Fram vs Valur,552luaxs08pcbpms6u6tdsaok,2023-04-23,NaN,ISL,Besta_deild,2023
S. Jóhannesson,d2ha5kqnyt55vdcl5ddxbvzkl,Valur,khmdmbol7850k3i07yusgpn,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4141,NaN,Fram vs Valur,552luaxs08pcbpms6u6tdsaok,2023-04-23,NaN,ISL,Besta_deild,2023
Þ. Jónsson,89knlnak6w4dwoqxot13y311w,Valur,khmdmbol7850k3i07yusgpn,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4141,NaN,Fram vs Valur,552luaxs08pcbpms6u6tdsaok,2023-04-23,NaN,ISL,Besta_deild,2023
Ó. Helgason,dttyh3fpis2y1iy4tnvlcnpt6,Fylkir,4ajfjd27jfzjurj7szzr0rsh2,NaN,NaN,Goalkeeper,Centre,NaN,5,NaN,1,1,8,NaN,NaN,6,9,10,90,22,5,8,19,2,5,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,4231,NaN,Fylkir vs FH,55dvze4fooiyx8e7ucyo7dv6c,2023-04-24,16,ISL,Besta_deild,2023
A. Ásþórsson,9bk0d3pen9gjxogvrcvsryvvt,Fylkir,4ajfjd27jfzjurj7szzr0rsh2,4,1,Defender,Left,NaN,18,1,3,7,11,2,1,10,26,15,90,12,8,3,19,5,9,NaN,NaN,1,NaN,3,5,3,NaN,NaN,NaN,NaN,1,2,NaN,,NaN,NaN,,,4231,NaN,Fylkir vs FH,55dvze4fooiyx8e7ucyo7dv6c,2023-04-24,14,ISL,Besta_deild,2023
Á. Eyþórsson,bn6klx7ql8qh49jz37km977x1,Fylkir,4ajfjd27jfzjurj7szzr0rsh2,7,3,Defender,Left/Centre,NaN,32,NaN,5,1,25,3,NaN,8,39,26,90,13,6,4,14,3,7,1,5,1,1,NaN,NaN,NaN,NaN,5,2,NaN,NaN,NaN,NaN,,NaN,NaN,,,4231,1,Fylkir vs FH,55dvze4fooiyx8e7ucyo7dv6c,2023-04-24,8,ISL,Besta_deild,2023
O. Stefánsson,6j6ojqfc7fm88hsmmhb06v5qt,Fylkir,4ajfjd27jfzjurj7szzr0rsh2,3,2,Defender,Centre/Right,NaN,24,NaN,5,NaN,20,7,NaN,5,33,26,90,15,3,9,8,2,3,NaN,2,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,4231,NaN,Fylkir vs FH,55dvze4fooiyx8e7ucyo7dv6c,2023-04-24,10,ISL,Besta_deild,2023
E. Björnsson,bmxuh8ep8s08173tlqhl0fa39,Fylkir,4ajfjd27jfzjurj7szzr0rsh2,9,1,Defender,Right,NaN,21,2,5,2,9,4,NaN,12,28,12,90,14,7,5,18,6,9,NaN,4,NaN,NaN,1,2,1,1,3,NaN,NaN,1,NaN,NaN,,NaN,NaN,,,4231,NaN,Fylkir vs FH,55dvze4fooiyx8e7ucyo7dv6c,2023-04-24,16,ISL,Besta_deild,2023
A. Jónsson,1wlddp2l9xr7xmc42vzck0ine,Fylkir,4ajfjd27jfzjurj7szzr0rsh2,5,1,Defensive Midfielder,Left/Centre,NaN,27,1,6,NaN,22,2,NaN,7,34,25,90,11,4,6,12,1,4,NaN,1,NaN,4,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,4231,NaN,Fylkir vs FH,55dvze4fooiyx8e7ucyo7dv6c,2023-04-24,9,ISL,Besta_deild,2023
B. Eyþórsson,c3fgn30eh2dlhaa0g46j9wtii,Fylkir,4ajfjd27jfzjurj7szzr0rsh2,5,1,Defensive Midfielder,Centre/Right,NaN,17,1,2,NaN,6,3,NaN,11,21,8,90,10,2,4,14,6,6,1,NaN,1,1,2,1,2,1,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,4231,NaN,Fylkir vs FH,55dvze4fooiyx8e7ucyo7dv6c,2023-04-24,10,ISL,Besta_deild,2023
B. Garðarsson,c81mnernwn4ki77vjkbg9z2wa,Fylkir,4ajfjd27jfzjurj7szzr0rsh2,8,NaN,Attacking Midfielder,Left,NaN,13,4,3,1,7,2,1,7,17,9,74,3,2,7,9,3,5,NaN,1,1,5,1,NaN,1,2,6,3,NaN,NaN,NaN,NaN,,NaN,NaN,,,4231,1,Fylkir vs FH,55dvze4fooiyx8e7ucyo7dv6c,2023-04-24,11,ISL,Besta_deild,2023
N. Gunnarsson,9udm0jhp7xd1dis8org2pglm2,Fylkir,4ajfjd27jfzjurj7szzr0rsh2,9,2,Attacking Midfielder,Centre,NaN,9,NaN,4,3,2,1,NaN,7,15,2,90,6,3,2,14,6,10,1,1,2,1,2,1,2,1,4,1,NaN,NaN,NaN,1,,NaN,NaN,,,4231,NaN,Fylkir vs FH,55dvze4fooiyx8e7ucyo7dv6c,2023-04-24,11,ISL,Besta_deild,2023
Þ. Hafþórsson,du437ll7tc2yeeng8ebxtmne1,Fylkir,4ajfjd27jfzjurj7szzr0rsh2,4,2,Attacking Midfielder,Right,NaN,13,2,1,1,5,NaN,NaN,8,13,5,78,3,1,1,9,5,5,NaN,NaN,1,1,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,1,,NaN,NaN,,,4231,NaN,Fylkir vs FH,55dvze4fooiyx8e7ucyo7dv6c,2023-04-24,6,ISL,Besta_deild,2023
Ó. Finsen,b8d82j8uf9gtvmkfqh1x4cjbp,Fylkir,4ajfjd27jfzjurj7szzr0rsh2,7,5,Striker,Centre,NaN,9,NaN,2,3,5,NaN,NaN,7,11,5,70,4,3,1,9,5,7,2,1,2,1,1,NaN,1,2,2,1,NaN,NaN,NaN,NaN,,NaN,NaN,,,4231,1,Fylkir vs FH,55dvze4fooiyx8e7ucyo7dv6c,2023-04-24,4,ISL,Besta_deild,2023
P. Bjarnason,25uk6f92cspte2gz542tll1p1,Fylkir,4ajfjd27jfzjurj7szzr0rsh2,3,1,Substitute,NaN,Attacker,1,1,4,NaN,1,NaN,1,1,6,1,20,3,2,1,6,1,5,NaN,2,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,,NaN,NaN,,,4231,NaN,Fylkir vs FH,55dvze4fooiyx8e7ucyo7dv6c,2023-04-24,5,ISL,Besta_deild,2023
Ó. Borgþórsson,6a6w5v9pwh31mni0uhgpw3cic,Fylkir,4ajfjd27jfzjurj7szzr0rsh2,1,NaN,Substitute,NaN,Midfielder,5,1,3,2,NaN,NaN,1,6,7,NaN,16,2,NaN,4,9,4,5,1,NaN,2,3,2,1,2,3,3,2,NaN,1,NaN,1,,NaN,NaN,,,4231,1,Fylkir vs FH,55dvze4fooiyx8e7ucyo7dv6c,2023-04-24,3,ISL,Besta_deild,2023
F. Brynjólfsson,9dl5nxvia4wxmu4sdqthvb23u,Fylkir,4ajfjd27jfzjurj7szzr0rsh2,2,NaN,Substitute,NaN,Midfielder,2,1,1,NaN,NaN,NaN,NaN,2,3,NaN,12,NaN,NaN,NaN,3,2,3,NaN,NaN,NaN,NaN,1,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,4231,NaN,Fylkir vs FH,55dvze4fooiyx8e7ucyo7dv6c,2023-04-24,3,ISL,Besta_deild,2023
J. Rivine,5v8bab8hho1b02lkp15ijgmh,Fylkir,4ajfjd27jfzjurj7szzr0rsh2,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,4231,NaN,Fylkir vs FH,55dvze4fooiyx8e7ucyo7dv6c,2023-04-24,NaN,ISL,Besta_deild,2023
S. Stefánsson,8edccxdv51iafg5z1leoidzbo,Fylkir,4ajfjd27jfzjurj7szzr0rsh2,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,4231,NaN,Fylkir vs FH,55dvze4fooiyx8e7ucyo7dv6c,2023-04-24,NaN,ISL,Besta_deild,2023
R. Sveinsson,8thyqx0nihdxoo314mxmjpot1,Fylkir,4ajfjd27jfzjurj7szzr0rsh2,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,4231,NaN,Fylkir vs FH,55dvze4fooiyx8e7ucyo7dv6c,2023-04-24,NaN,ISL,Besta_deild,2023
E. Ásmundsson,pzeu4a7cgm5iklqinm7ls79x,Fylkir,4ajfjd27jfzjurj7szzr0rsh2,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,4231,NaN,Fylkir vs FH,55dvze4fooiyx8e7ucyo7dv6c,2023-04-24,NaN,ISL,Besta_deild,2023
S. Ólafsson,20zulqrn6cg0inbe0ojyxpivp,FH,2ci0yr2esa7y4etjvl5vau077,NaN,NaN,Goalkeeper,Centre,NaN,12,NaN,2,NaN,18,NaN,NaN,1,15,20,90,13,2,5,6,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,4231,NaN,Fylkir vs FH,55dvze4fooiyx8e7ucyo7dv6c,2023-04-24,7,ISL,Besta_deild,2023
Ó. Guðmundsson,f2xpgtbb0ebfp250936anub1m,FH,2ci0yr2esa7y4etjvl5vau077,NaN,NaN,Defender,Left,NaN,60,NaN,3,2,39,3,NaN,24,66,43,90,23,4,5,26,8,9,3,2,3,2,2,NaN,2,NaN,3,2,NaN,NaN,NaN,1,,NaN,NaN,,,4231,1,Fylkir vs FH,55dvze4fooiyx8e7ucyo7dv6c,2023-04-24,7,ISL,Besta_deild,2023
D. Hatakka,c93w2tl8or2miohm40i2p6oyd,FH,2ci0yr2esa7y4etjvl5vau077,7,3,Defender,Left/Centre,NaN,75,1,4,2,46,3,NaN,30,85,50,90,33,14,5,36,14,17,2,4,2,2,1,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,,NaN,NaN,,,4231,NaN,Fylkir vs FH,55dvze4fooiyx8e7ucyo7dv6c,2023-04-24,11,ISL,Besta_deild,2023
E. Jónsson,6l5coe4u8lwquq4n1r7721cr9,FH,2ci0yr2esa7y4etjvl5vau077,3,3,Defender,Centre/Right,NaN,45,NaN,4,3,29,5,NaN,16,52,30,70,21,8,6,22,4,10,NaN,1,NaN,1,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,4231,NaN,Fylkir vs FH,55dvze4fooiyx8e7ucyo7dv6c,2023-04-24,7,ISL,Besta_deild,2023
H. Gunnarsson,78hkvikknejo7qoescoz7uaqd,FH,2ci0yr2esa7y4etjvl5vau077,4,NaN,Defender,Right,NaN,40,5,7,11,13,1,2,36,49,15,90,27,12,3,50,17,23,2,1,5,1,NaN,8,NaN,1,1,NaN,NaN,1,3,1,,NaN,NaN,,,4231,NaN,Fylkir vs FH,55dvze4fooiyx8e7ucyo7dv6c,2023-04-24,25,ISL,Besta_deild,2023
L. Róbertsson,ecljs4imbajp6qcgn5faqvs6i,FH,2ci0yr2esa7y4etjvl5vau077,2,1,Defensive Midfielder,Left/Centre,NaN,55,4,12,1,25,6,4,31,65,26,90,16,9,14,40,12,17,NaN,3,NaN,7,3,NaN,3,NaN,NaN,NaN,NaN,1,NaN,NaN,,1,1,,,4231,NaN,Fylkir vs FH,55dvze4fooiyx8e7ucyo7dv6c,2023-04-24,15,ISL,Besta_deild,2023
F. Margeirsson,5pbjtkchy3uq80kanhc4h2axh,FH,2ci0yr2esa7y4etjvl5vau077,6,1,Defensive Midfielder,Centre/Right,NaN,29,NaN,4,1,9,NaN,NaN,21,37,9,70,10,5,3,29,17,23,3,1,3,1,NaN,NaN,NaN,NaN,3,NaN,NaN,2,NaN,NaN,,2,2,,,4231,NaN,Fylkir vs FH,55dvze4fooiyx8e7ucyo7dv6c,2023-04-24,11,ISL,Besta_deild,2023
V. Dimitrijevic,emvch5bi808s5y92rb740xmnd,FH,2ci0yr2esa7y4etjvl5vau077,7,3,Attacking Midfielder,Left,NaN,23,6,9,5,8,1,5,16,28,10,90,4,1,4,21,9,12,2,NaN,2,1,NaN,3,NaN,2,3,1,NaN,2,1,1,,NaN,NaN,,,4231,NaN,Fylkir vs FH,55dvze4fooiyx8e7ucyo7dv6c,2023-04-24,11,ISL,Besta_deild,2023
B. Sverrisson,9x6p3yrcb8ujaf6fucihdm21h,FH,2ci0yr2esa7y4etjvl5vau077,6,4,Attacking Midfielder,Centre,NaN,24,1,8,2,6,NaN,1,20,28,7,90,8,4,1,24,17,19,NaN,2,NaN,1,NaN,1,NaN,1,6,3,NaN,NaN,NaN,NaN,,1,1,,,4231,NaN,Fylkir vs FH,55dvze4fooiyx8e7ucyo7dv6c,2023-04-24,8,ISL,Besta_deild,2023
E. Mömmö,amdo0gvq5yaascwon92mhyaga,FH,2ci0yr2esa7y4etjvl5vau077,2,NaN,Attacking Midfielder,Right,NaN,17,6,7,5,3,NaN,5,17,26,3,70,6,4,3,31,10,17,NaN,NaN,NaN,2,NaN,5,NaN,5,5,3,NaN,1,2,NaN,,NaN,NaN,,,4231,NaN,Fylkir vs FH,55dvze4fooiyx8e7ucyo7dv6c,2023-04-24,15,ISL,Besta_deild,2023
K. Finnbogason,11zsb2hlv5iytjhwclle651hx,FH,2ci0yr2esa7y4etjvl5vau077,3,1,Striker,Centre,NaN,9,NaN,5,NaN,6,NaN,NaN,8,13,7,90,3,2,NaN,11,6,7,1,4,1,NaN,NaN,NaN,NaN,3,4,3,NaN,NaN,NaN,NaN,,4,4,,,4231,NaN,Fylkir vs FH,55dvze4fooiyx8e7ucyo7dv6c,2023-04-24,8,ISL,Besta_deild,2023
D. Arnarsson,1l4s94tyf8umuwf0ylqhikst1,FH,2ci0yr2esa7y4etjvl5vau077,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,4231,NaN,Fylkir vs FH,55dvze4fooiyx8e7ucyo7dv6c,2023-04-24,NaN,ISL,Besta_deild,2023
Ú. Björnsson,e15ul5wi52ujg5n95hd7fxf6c,FH,2ci0yr2esa7y4etjvl5vau077,4,2,Substitute,NaN,Attacker,4,NaN,NaN,NaN,2,1,NaN,2,6,2,20,2,1,2,4,NaN,1,NaN,NaN,NaN,NaN,1,NaN,1,1,1,1,NaN,1,NaN,NaN,,1,1,,,4231,NaN,Fylkir vs FH,55dvze4fooiyx8e7ucyo7dv6c,2023-04-24,5,ISL,Besta_deild,2023
K. Halldórsson,4tbixjn88hzemnxg8mgeu4jmy,FH,2ci0yr2esa7y4etjvl5vau077,1,NaN,Substitute,NaN,Attacker,3,NaN,NaN,2,1,1,NaN,3,4,1,20,3,1,1,5,2,2,1,NaN,1,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,,NaN,NaN,,,4231,NaN,Fylkir vs FH,55dvze4fooiyx8e7ucyo7dv6c,2023-04-24,3,ISL,Besta_deild,2023
O. Heiðarsson,dn8omh6mbqkk6d6s9390ocvhm,FH,2ci0yr2esa7y4etjvl5vau077,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,4231,NaN,Fylkir vs FH,55dvze4fooiyx8e7ucyo7dv6c,2023-04-24,NaN,ISL,Besta_deild,2023
D. Jóhannsson,e68wsj3hgc96r9uzqz3wa16qy,FH,2ci0yr2esa7y4etjvl5vau077,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,4231,NaN,Fylkir vs FH,55dvze4fooiyx8e7ucyo7dv6c,2023-04-24,NaN,ISL,Besta_deild,2023
S. Lennon,91u91o671y24nfws3oeazkic5,FH,2ci0yr2esa7y4etjvl5vau077,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,4231,NaN,Fylkir vs FH,55dvze4fooiyx8e7ucyo7dv6c,2023-04-24,NaN,ISL,Besta_deild,2023
H. Ásgrímsson,3jthrc6cu4hbdeqthp7vebjoq,FH,2ci0yr2esa7y4etjvl5vau077,NaN,NaN,Substitute,NaN,Defender,22,NaN,2,NaN,13,2,NaN,10,26,14,20,8,4,2,13,5,6,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,4231,NaN,Fylkir vs FH,55dvze4fooiyx8e7ucyo7dv6c,2023-04-24,6,ISL,Besta_deild,2023
I. Jónsson,5ghzqanbf8v432ekwypz71exh,Víkingur Reykjavík,7gmdb4hmtrz199zv9r66qy9qp,NaN,NaN,Goalkeeper,Centre,NaN,15,NaN,1,NaN,16,NaN,NaN,9,29,23,90,34,4,5,22,1,4,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3511,NaN,Víkingur Reykjavík vs KR,5duor2a0hw6ti0l33pyeeq5uc,2023-04-24,20,ISL,Besta_deild,2023
H. Sigurðsson,f3m19trq1w6uzw7mk4m307v11,Víkingur Reykjavík,7gmdb4hmtrz199zv9r66qy9qp,3,2,Defender,Left/Centre,NaN,45,NaN,7,2,37,8,NaN,11,57,39,90,22,6,10,21,3,11,NaN,7,1,2,2,NaN,2,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3511,NaN,Víkingur Reykjavík vs KR,5duor2a0hw6ti0l33pyeeq5uc,2023-04-24,13,ISL,Besta_deild,2023
