playerName,team_name,318.0,label,date
M. Lode,Häcken,0.00000712,Häcken vs Norrköping,2024-04-28
A. Traustason,Norrköping,0.00028626,Häcken vs Norrköping,2024-04-28
Joseph Ceesay,Norrköping,0.00011868,Häcken vs Norrköping,2024-04-28
A. Lundkvist,Häcken,0.00000686,Häcken vs Norrköping,2024-04-28
D. Salihović,Norrköping,0.00018313,Häcken vs Norrköping,2024-04-28
M. Lode,Häcken,0.0000166,Häcken vs Norrköping,2024-04-28
S. Gustafson,Häcken,0.00005418,Häcken vs Norrköping,2024-04-28
K. Höög Jansson,Norrköping,0.00018934,Häcken vs Norrköping,2024-04-28
A. Lindahl,Häcken,0.00001876,Häcken vs Norrköping,2024-04-28
A. Eriksson,Norrköping,0.00008861,Häcken vs Norrköping,2024-04-28
E. Hovland,Häcken,0.00000864,Häcken vs Norrköping,2024-04-28
K. Höög Jansson,Norrköping,0.00007848,Häcken vs Norrköping,2024-04-28
M. Watson,Norrköping,0.00071099,Häcken vs Norrköping,2024-04-28
A. Lindahl,Häcken,0.00000072,Häcken vs Norrköping,2024-04-28
A. Linde,Häcken,0.00000579,Häcken vs Norrköping,2024-04-28
M. Rygaard,Häcken,0.00000694,Häcken vs Norrköping,2024-04-28
S. Gustafson,Häcken,0.00001248,Häcken vs Norrköping,2024-04-28
M. Rygaard,Häcken,0.00007443,Häcken vs Norrköping,2024-04-28
C. Nyman,Norrköping,0.18514062,Häcken vs Norrköping,2024-04-28
S. Gustafson,Häcken,0.00066407,Häcken vs Norrköping,2024-04-28
A. Lundkvist,Häcken,0.00081242,Häcken vs Norrköping,2024-04-28
M. Watson,Norrköping,0.0000004,Häcken vs Norrköping,2024-04-28
E. Hovland,Häcken,0.000015,Häcken vs Norrköping,2024-04-28
A. Lindahl,Häcken,0.00083616,Häcken vs Norrköping,2024-04-28
D. Salihović,Norrköping,0.00027044,Häcken vs Norrköping,2024-04-28
M. Lode,Häcken,0.00006801,Häcken vs Norrköping,2024-04-28
Z. Inoussa,Häcken,0.00549869,Häcken vs Norrköping,2024-04-28
M. Rygaard,Häcken,0.00326756,Häcken vs Norrköping,2024-04-28
S. Gustafson,Häcken,0.00811854,Häcken vs Norrköping,2024-04-28
Z. Inoussa,Häcken,0.03682314,Häcken vs Norrköping,2024-04-28
Z. Inoussa,Häcken,0.00073427,Häcken vs Norrköping,2024-04-28
M. Lode,Häcken,0.00035049,Häcken vs Norrköping,2024-04-28
D. Salihović,Norrköping,0.0000006,Häcken vs Norrköping,2024-04-28
S. Gustafson,Häcken,0.0010416,Häcken vs Norrköping,2024-04-28
R. Amané,Häcken,0.00035259,Häcken vs Norrköping,2024-04-28
S. Gustafson,Häcken,0.00048475,Häcken vs Norrköping,2024-04-28
Z. Inoussa,Häcken,0.00299962,Häcken vs Norrköping,2024-04-28
A. Lundkvist,Häcken,0.00331997,Häcken vs Norrköping,2024-04-28
A. Eriksson,Norrköping,0.00000353,Häcken vs Norrköping,2024-04-28
K. Höög Jansson,Norrköping,0.00000146,Häcken vs Norrköping,2024-04-28
A. Eriksson,Norrköping,0.00000244,Häcken vs Norrköping,2024-04-28
K. Höög Jansson,Norrköping,0.00001162,Häcken vs Norrköping,2024-04-28
D. Salihović,Norrköping,0.00036996,Häcken vs Norrköping,2024-04-28
T. Prica,Norrköping,0.00005139,Häcken vs Norrköping,2024-04-28
S. Gustafson,Häcken,0.0000005,Häcken vs Norrköping,2024-04-28
D. Salihović,Norrköping,0.00000708,Häcken vs Norrköping,2024-04-28
A. Eriksson,Norrköping,0.00001107,Häcken vs Norrköping,2024-04-28
A. Lindahl,Häcken,0.00000019,Häcken vs Norrköping,2024-04-28
D. Salihović,Norrköping,0.00000188,Häcken vs Norrköping,2024-04-28
B. Turgott,Häcken,0.00005713,Häcken vs Norrköping,2024-04-28
S. Gustafson,Häcken,0.00004501,Häcken vs Norrköping,2024-04-28
Y. Kalley,Norrköping,0.00000033,Häcken vs Norrköping,2024-04-28
M. Lode,Häcken,0.00003745,Häcken vs Norrköping,2024-04-28
E. Hovland,Häcken,0.00025932,Häcken vs Norrköping,2024-04-28
A. Layouni,Häcken,0.00007036,Häcken vs Norrköping,2024-04-28
A. Lindahl,Häcken,0.00003559,Häcken vs Norrköping,2024-04-28
Y. Kalley,Norrköping,0.00000011,Häcken vs Norrköping,2024-04-28
E. Hovland,Häcken,0.00169046,Häcken vs Norrköping,2024-04-28
D. Salihović,Norrköping,0.00000021,Häcken vs Norrköping,2024-04-28
Y. Kalley,Norrköping,0.0000235,Häcken vs Norrköping,2024-04-28
C. Nyman,Norrköping,0.0000189,Häcken vs Norrköping,2024-04-28
A. Lindahl,Häcken,0.00000367,Häcken vs Norrköping,2024-04-28
Y. Kalley,Norrköping,0.00002655,Häcken vs Norrköping,2024-04-28
D. Eid,Norrköping,0.00007146,Häcken vs Norrköping,2024-04-28
E. Hovland,Häcken,0.00002682,Häcken vs Norrköping,2024-04-28
Joseph Ceesay,Norrköping,0.00037581,Häcken vs Norrköping,2024-04-28
M. Lode,Häcken,0.00011101,Häcken vs Norrköping,2024-04-28
D. Eid,Norrköping,0.00031307,Häcken vs Norrköping,2024-04-28
E. Hovland,Häcken,0.00007192,Häcken vs Norrköping,2024-04-28
R. Amané,Häcken,0.00097,Häcken vs Norrköping,2024-04-28
M. Watson,Norrköping,0.00000153,Häcken vs Norrköping,2024-04-28
A. Layouni,Häcken,0.00068948,Häcken vs Norrköping,2024-04-28
C. Nyman,Norrköping,0.00000323,Häcken vs Norrköping,2024-04-28
S. Gustafson,Häcken,0.0015259,Häcken vs Norrköping,2024-04-28
M. Rygaard,Häcken,0.00306808,Häcken vs Norrköping,2024-04-28
D. Salihović,Norrköping,0.00006611,Häcken vs Norrköping,2024-04-28
K. Höög Jansson,Norrköping,0.00002105,Häcken vs Norrköping,2024-04-28
D. Salihović,Norrköping,0.00002218,Häcken vs Norrköping,2024-04-28
E. Hovland,Häcken,0.00013126,Häcken vs Norrköping,2024-04-28
A. Traustason,Norrköping,0.00001947,Häcken vs Norrköping,2024-04-28
D. Salihović,Norrköping,0.00000304,Häcken vs Norrköping,2024-04-28
M. Rygaard,Häcken,0.00007768,Häcken vs Norrköping,2024-04-28
O. Jansson,Norrköping,0.00000451,Häcken vs Norrköping,2024-04-28
M. Lode,Häcken,0.00002898,Häcken vs Norrköping,2024-04-28
M. Watson,Norrköping,0.00003362,Häcken vs Norrköping,2024-04-28
E. Hovland,Häcken,0.00035536,Häcken vs Norrköping,2024-04-28
A. Traustason,Norrköping,0.00001183,Häcken vs Norrköping,2024-04-28
A. Lindahl,Häcken,0.00037697,Häcken vs Norrköping,2024-04-28
A. Eriksson,Norrköping,0.00002311,Häcken vs Norrköping,2024-04-28
E. Hovland,Häcken,0.00037125,Häcken vs Norrköping,2024-04-28
K. Höög Jansson,Norrköping,0.00000572,Häcken vs Norrköping,2024-04-28
A. Eriksson,Norrköping,0.0000049,Häcken vs Norrköping,2024-04-28
M. Lode,Häcken,0.00080114,Häcken vs Norrköping,2024-04-28
A. Lundkvist,Häcken,0.00084499,Häcken vs Norrköping,2024-04-28
Y. Kalley,Norrköping,0.00000121,Häcken vs Norrköping,2024-04-28
M. Lode,Häcken,0.00065628,Häcken vs Norrköping,2024-04-28
Z. Inoussa,Häcken,0.00121915,Häcken vs Norrköping,2024-04-28
R. Amané,Häcken,0.00335549,Häcken vs Norrköping,2024-04-28
E. Hovland,Häcken,0.01102646,Häcken vs Norrköping,2024-04-28
S. Gustafson,Häcken,0.00141072,Häcken vs Norrköping,2024-04-28
A. Lindahl,Häcken,0.00095064,Häcken vs Norrköping,2024-04-28
E. Hovland,Häcken,0.00164268,Häcken vs Norrköping,2024-04-28
O. Jansson,Norrköping,0.00026479,Häcken vs Norrköping,2024-04-28
M. Rygaard,Häcken,0.00364511,Häcken vs Norrköping,2024-04-28
T. Prica,Norrköping,0.00015757,Häcken vs Norrköping,2024-04-28
K. Höög Jansson,Norrköping,0.00047093,Häcken vs Norrköping,2024-04-28
A. Lindahl,Häcken,0.00174436,Häcken vs Norrköping,2024-04-28
S. Gustafson,Häcken,0.00150884,Häcken vs Norrköping,2024-04-28
M. Lode,Häcken,0.00130519,Häcken vs Norrköping,2024-04-28
A. Lundkvist,Häcken,0.00129112,Häcken vs Norrköping,2024-04-28
E. Hovland,Häcken,0.0011937,Häcken vs Norrköping,2024-04-28
M. Watson,Norrköping,0.00000104,Häcken vs Norrköping,2024-04-28
T. Prica,Norrköping,0.00000376,Häcken vs Norrköping,2024-04-28
Z. Inoussa,Häcken,0.00094257,Häcken vs Norrköping,2024-04-28
K. Höög Jansson,Norrköping,0.0000102,Häcken vs Norrköping,2024-04-28
A. Lundkvist,Häcken,0.0000008,Häcken vs Norrköping,2024-04-28
A. Lundkvist,Häcken,0.00000642,Häcken vs Norrköping,2024-04-28
M. Lode,Häcken,0.00000906,Häcken vs Norrköping,2024-04-28
A. Lundkvist,Häcken,0.00000692,Häcken vs Norrköping,2024-04-28
M. Lode,Häcken,0.00005255,Häcken vs Norrköping,2024-04-28
A. Lindahl,Häcken,0.00044826,Häcken vs Norrköping,2024-04-28
C. Nyman,Norrköping,0.00000093,Häcken vs Norrköping,2024-04-28
A. Layouni,Häcken,0.00021341,Häcken vs Norrköping,2024-04-28
A. Lindahl,Häcken,0.0000965,Häcken vs Norrköping,2024-04-28
E. Hovland,Häcken,0.00060447,Häcken vs Norrköping,2024-04-28
A. Lindahl,Häcken,0.01062978,Häcken vs Norrköping,2024-04-28
B. Turgott,Häcken,0.00097534,Häcken vs Norrköping,2024-04-28
A. Layouni,Häcken,0.00344165,Häcken vs Norrköping,2024-04-28
M. Rygaard,Häcken,0.01689594,Häcken vs Norrköping,2024-04-28
A. Eriksson,Norrköping,0.00000627,Häcken vs Norrköping,2024-04-28
A. Lundkvist,Häcken,0.00073813,Häcken vs Norrköping,2024-04-28
M. Watson,Norrköping,0.00000051,Häcken vs Norrköping,2024-04-28
E. Hovland,Häcken,0.00085856,Häcken vs Norrköping,2024-04-28
O. Jansson,Norrköping,0.000005,Häcken vs Norrköping,2024-04-28
Z. Inoussa,Häcken,0.00097616,Häcken vs Norrköping,2024-04-28
M. Lode,Häcken,0.00069313,Häcken vs Norrköping,2024-04-28
D. Eid,Norrköping,0.0004121,Häcken vs Norrköping,2024-04-28
A. Lundkvist,Häcken,0.00174915,Häcken vs Norrköping,2024-04-28
Z. Inoussa,Häcken,0.00582608,Häcken vs Norrköping,2024-04-28
K. Höög Jansson,Norrköping,0.00000894,Häcken vs Norrköping,2024-04-28
M. Rygaard,Häcken,0.00280621,Häcken vs Norrköping,2024-04-28
Z. Inoussa,Häcken,0.00549251,Häcken vs Norrköping,2024-04-28
E. Hovland,Häcken,0.0023668,Häcken vs Norrköping,2024-04-28
M. Rygaard,Häcken,0.00005449,Häcken vs Norrköping,2024-04-28
A. Lindahl,Häcken,0.00022902,Häcken vs Norrköping,2024-04-28
M. Lode,Häcken,0.00032074,Häcken vs Norrköping,2024-04-28
A. Lundkvist,Häcken,0.0001866,Häcken vs Norrköping,2024-04-28
M. Lode,Häcken,0.0000016,Häcken vs Norrköping,2024-04-28
E. Hovland,Häcken,0.00000209,Häcken vs Norrköping,2024-04-28
K. Höög Jansson,Norrköping,0.00000139,Häcken vs Norrköping,2024-04-28
A. Lundkvist,Häcken,0.00000897,Häcken vs Norrköping,2024-04-28
A. Lundkvist,Häcken,0.00000238,Häcken vs Norrköping,2024-04-28
E. Hovland,Häcken,0.00000288,Häcken vs Norrköping,2024-04-28
A. Lindahl,Häcken,0.00050799,Häcken vs Norrköping,2024-04-28
O. Jansson,Norrköping,0.00000058,Häcken vs Norrköping,2024-04-28
M. Watson,Norrköping,0.00000086,Häcken vs Norrköping,2024-04-28
A. Eriksson,Norrköping,0.00001002,Häcken vs Norrköping,2024-04-28
M. Watson,Norrköping,0.00000554,Häcken vs Norrköping,2024-04-28
S. Gustafson,Häcken,0.00116691,Häcken vs Norrköping,2024-04-28
Z. Inoussa,Häcken,0.00619893,Häcken vs Norrköping,2024-04-28
D. Eid,Norrköping,0.00031005,Häcken vs Norrköping,2024-04-28
S. Gustafson,Häcken,0.01014891,Häcken vs Norrköping,2024-04-28
C. Nyman,Norrköping,0.00020659,Häcken vs Norrköping,2024-04-28
D. Salihović,Norrköping,0.00002103,Häcken vs Norrköping,2024-04-28
K. Höög Jansson,Norrköping,0.00036228,Häcken vs Norrköping,2024-04-28
A. Lundkvist,Häcken,0.00008309,Häcken vs Norrköping,2024-04-28
M. Lode,Häcken,0.00124192,Häcken vs Norrköping,2024-04-28
T. Prica,Norrköping,0.00018319,Häcken vs Norrköping,2024-04-28
E. Hovland,Häcken,0.00163339,Häcken vs Norrköping,2024-04-28
M. Rygaard,Häcken,0.0005744,Häcken vs Norrköping,2024-04-28
E. Hovland,Häcken,0.0007061,Häcken vs Norrköping,2024-04-28
D. Salihović,Norrköping,0.00000734,Häcken vs Norrköping,2024-04-28
A. Lindahl,Häcken,0.00079956,Häcken vs Norrköping,2024-04-28
M. Watson,Norrköping,0.00000287,Häcken vs Norrköping,2024-04-28
S. Gustafson,Häcken,0.00269444,Häcken vs Norrköping,2024-04-28
A. Eriksson,Norrköping,0.00000436,Häcken vs Norrköping,2024-04-28
Joseph Ceesay,Norrköping,0.00000162,Häcken vs Norrköping,2024-04-28
D. Eid,Norrköping,0.00000607,Häcken vs Norrköping,2024-04-28
M. Rygaard,Häcken,0.00052773,Häcken vs Norrköping,2024-04-28
D. Salihović,Norrköping,0.0000015,Häcken vs Norrköping,2024-04-28
D. Eid,Norrköping,0.00000064,Häcken vs Norrköping,2024-04-28
M. Rygaard,Häcken,0.00047026,Häcken vs Norrköping,2024-04-28
M. Watson,Norrköping,0.00000135,Häcken vs Norrköping,2024-04-28
A. Lundkvist,Häcken,0.00060788,Häcken vs Norrköping,2024-04-28
D. Salihović,Norrköping,0.00002923,Häcken vs Norrköping,2024-04-28
M. Lode,Häcken,0.00076348,Häcken vs Norrköping,2024-04-28
S. Gustafson,Häcken,0.00273382,Häcken vs Norrköping,2024-04-28
A. Traustason,Norrköping,0.00038231,Häcken vs Norrköping,2024-04-28
D. Salihović,Norrköping,0.00066549,Häcken vs Norrköping,2024-04-28
R. Amané,Häcken,0.0074883,Häcken vs Norrköping,2024-04-28
K. Höög Jansson,Norrköping,0.00227116,Häcken vs Norrköping,2024-04-28
Z. Inoussa,Häcken,0.00507421,Häcken vs Norrköping,2024-04-28
A. Traustason,Norrköping,0.00042333,Häcken vs Norrköping,2024-04-28
M. Rygaard,Häcken,0.00171227,Häcken vs Norrköping,2024-04-28
K. Höög Jansson,Norrköping,0.00011761,Häcken vs Norrköping,2024-04-28
Z. Inoussa,Häcken,0.00056483,Häcken vs Norrköping,2024-04-28
M. Rygaard,Häcken,0.00157629,Häcken vs Norrköping,2024-04-28
M. Watson,Norrköping,0.00002446,Häcken vs Norrköping,2024-04-28
A. Eriksson,Norrköping,0.00004141,Häcken vs Norrköping,2024-04-28
R. Amané,Häcken,0.00032934,Häcken vs Norrköping,2024-04-28
D. Salihović,Norrköping,0.00002374,Häcken vs Norrköping,2024-04-28
M. Lode,Häcken,0.00082392,Häcken vs Norrköping,2024-04-28
E. Hovland,Häcken,0.00209291,Häcken vs Norrköping,2024-04-28
M. Watson,Norrköping,0.00114588,Häcken vs Norrköping,2024-04-28
C. Nyman,Norrköping,0.00083905,Häcken vs Norrköping,2024-04-28
A. Lindahl,Häcken,0.00108726,Häcken vs Norrköping,2024-04-28
K. Höög Jansson,Norrköping,0.00184282,Häcken vs Norrköping,2024-04-28
R. Amané,Häcken,0.00059731,Häcken vs Norrköping,2024-04-28
M. Lode,Häcken,0.00159473,Häcken vs Norrköping,2024-04-28
D. Salihović,Norrköping,0.00382565,Häcken vs Norrköping,2024-04-28
E. Hovland,Häcken,0.00010839,Häcken vs Norrköping,2024-04-28
D. Salihović,Norrköping,0.00395199,Häcken vs Norrköping,2024-04-28
K. Höög Jansson,Norrköping,0.03465473,Häcken vs Norrköping,2024-04-28
S. Gustafson,Häcken,0.00252438,Häcken vs Norrköping,2024-04-28
O. Jansson,Norrköping,0.00000074,Häcken vs Norrköping,2024-04-28
S. Gustafson,Häcken,0.00283759,Häcken vs Norrköping,2024-04-28
A. Eriksson,Norrköping,0.00000441,Häcken vs Norrköping,2024-04-28
D. Salihović,Norrköping,0.00000139,Häcken vs Norrköping,2024-04-28
M. Rygaard,Häcken,0.00397857,Häcken vs Norrköping,2024-04-28
A. Eriksson,Norrköping,0.00000028,Häcken vs Norrköping,2024-04-28
B. Turgott,Häcken,0.00208674,Häcken vs Norrköping,2024-04-28
S. Gustafson,Häcken,0.00375927,Häcken vs Norrköping,2024-04-28
R. Amané,Häcken,0.00413966,Häcken vs Norrköping,2024-04-28
A. Eriksson,Norrköping,0.0000044,Häcken vs Norrköping,2024-04-28
A. Lundkvist,Häcken,0.01217897,Häcken vs Norrköping,2024-04-28
M. Lode,Häcken,0.00022709,Häcken vs Norrköping,2024-04-28
D. Salihović,Norrköping,0.00000502,Häcken vs Norrköping,2024-04-28
E. Hovland,Häcken,0.00040944,Häcken vs Norrköping,2024-04-28
S. Gustafson,Häcken,0.00234026,Häcken vs Norrköping,2024-04-28
A. Lundkvist,Häcken,0.00139898,Häcken vs Norrköping,2024-04-28
M. Rygaard,Häcken,0.00322906,Häcken vs Norrköping,2024-04-28
S. Gustafson,Häcken,0.00285542,Häcken vs Norrköping,2024-04-28
Z. Inoussa,Häcken,0.00035525,Häcken vs Norrköping,2024-04-28
M. Rygaard,Häcken,0.00165574,Häcken vs Norrköping,2024-04-28
D. Eid,Norrköping,0.00000267,Häcken vs Norrköping,2024-04-28
M. Lode,Häcken,0.00014833,Häcken vs Norrköping,2024-04-28
K. Höög Jansson,Norrköping,0.00010817,Häcken vs Norrköping,2024-04-28
Z. Inoussa,Häcken,0.00126011,Häcken vs Norrköping,2024-04-28
M. Rygaard,Häcken,0.01446119,Häcken vs Norrköping,2024-04-28
M. Rygaard,Häcken,0.00005622,Häcken vs Norrköping,2024-04-28
M. Lode,Häcken,0.00006351,Häcken vs Norrköping,2024-04-28
E. Hovland,Häcken,0.00062988,Häcken vs Norrköping,2024-04-28
A. Lindahl,Häcken,0.00098317,Häcken vs Norrköping,2024-04-28
A. Layouni,Häcken,0.00178815,Häcken vs Norrköping,2024-04-28
E. Hovland,Häcken,0.00208427,Häcken vs Norrköping,2024-04-28
M. Rygaard,Häcken,0.00128224,Häcken vs Norrköping,2024-04-28
D. Eid,Norrköping,0.00000517,Häcken vs Norrköping,2024-04-28
M. Lode,Häcken,0.00080446,Häcken vs Norrköping,2024-04-28
A. Lundkvist,Häcken,0.00042072,Häcken vs Norrköping,2024-04-28
D. Salihović,Norrköping,0.00000303,Häcken vs Norrköping,2024-04-28
A. Eriksson,Norrköping,0.00000086,Häcken vs Norrköping,2024-04-28
M. Lode,Häcken,0.00050657,Häcken vs Norrköping,2024-04-28
M. Watson,Norrköping,0.00000532,Häcken vs Norrköping,2024-04-28
Joseph Ceesay,Norrköping,0.00000152,Häcken vs Norrköping,2024-04-28
E. Hovland,Häcken,0.00112742,Häcken vs Norrköping,2024-04-28
M. Rygaard,Häcken,0.00139894,Häcken vs Norrköping,2024-04-28
A. Lindahl,Häcken,0.00507679,Häcken vs Norrköping,2024-04-28
C. Nyman,Norrköping,0.0003931,Häcken vs Norrköping,2024-04-28
A. Layouni,Häcken,0.00071349,Häcken vs Norrköping,2024-04-28
Joseph Ceesay,Norrköping,0.00233459,Häcken vs Norrköping,2024-04-28
A. Lindahl,Häcken,0.00134474,Häcken vs Norrköping,2024-04-28
R. Amané,Häcken,0.00067538,Häcken vs Norrköping,2024-04-28
M. Watson,Norrköping,0.00065459,Häcken vs Norrköping,2024-04-28
E. Hovland,Häcken,0.00150351,Häcken vs Norrköping,2024-04-28
D. Eid,Norrköping,0.0016077,Häcken vs Norrköping,2024-04-28
M. Lode,Häcken,0.00166453,Häcken vs Norrköping,2024-04-28
D. Salihović,Norrköping,0.0024665,Häcken vs Norrköping,2024-04-28
E. Hovland,Häcken,0.00221103,Häcken vs Norrköping,2024-04-28
D. Eid,Norrköping,0.00038815,Häcken vs Norrköping,2024-04-28
A. Lundkvist,Häcken,0.00005918,Häcken vs Norrköping,2024-04-28
T. Prica,Norrköping,0.00185205,Häcken vs Norrköping,2024-04-28
S. Gustafson,Häcken,0.00070101,Häcken vs Norrköping,2024-04-28
B. Turgott,Häcken,0.00328501,Häcken vs Norrköping,2024-04-28
A. Lundkvist,Häcken,0.00000028,Häcken vs Norrköping,2024-04-28
Z. Inoussa,Häcken,0.00000078,Häcken vs Norrköping,2024-04-28
O. Jansson,Norrköping,0.00000085,Häcken vs Norrköping,2024-04-28
E. Hovland,Häcken,0.00001008,Häcken vs Norrköping,2024-04-28
M. Watson,Norrköping,0.00000212,Häcken vs Norrköping,2024-04-28
A. Lindahl,Häcken,0.00067219,Häcken vs Norrköping,2024-04-28
K. Höög Jansson,Norrköping,0.00000027,Häcken vs Norrköping,2024-04-28
M. Rygaard,Häcken,0.00049351,Häcken vs Norrköping,2024-04-28
O. Jansson,Norrköping,0.00000221,Häcken vs Norrköping,2024-04-28
S. Gustafson,Häcken,0.00243462,Häcken vs Norrköping,2024-04-28
M. Rygaard,Häcken,0.00068509,Häcken vs Norrköping,2024-04-28
A. Lindahl,Häcken,0.00072758,Häcken vs Norrköping,2024-04-28
E. Hovland,Häcken,0.00131294,Häcken vs Norrköping,2024-04-28
O. Jansson,Norrköping,0.00000117,Häcken vs Norrköping,2024-04-28
A. Lundkvist,Häcken,0.00320056,Häcken vs Norrköping,2024-04-28
E. Hovland,Häcken,0.00216836,Häcken vs Norrköping,2024-04-28
M. Rygaard,Häcken,0.01319658,Häcken vs Norrköping,2024-04-28
A. Layouni,Häcken,0.05729551,Häcken vs Norrköping,2024-04-28
D. Eid,Norrköping,0.00051296,Häcken vs Norrköping,2024-04-28
T. Prica,Norrköping,0.04467599,Häcken vs Norrköping,2024-04-28
M. Rygaard,Häcken,0.00112181,Häcken vs Norrköping,2024-04-28
E. Hovland,Häcken,0.0028876,Häcken vs Norrköping,2024-04-28
R. Amané,Häcken,0.003583,Häcken vs Norrköping,2024-04-28
Z. Inoussa,Häcken,0.00279546,Häcken vs Norrköping,2024-04-28
D. Eid,Norrköping,0.00000608,Häcken vs Norrköping,2024-04-28
A. Lundkvist,Häcken,0.00208378,Häcken vs Norrköping,2024-04-28
Z. Inoussa,Häcken,0.00264312,Häcken vs Norrköping,2024-04-28
A. Eriksson,Norrköping,0.00000398,Häcken vs Norrköping,2024-04-28
M. Watson,Norrköping,0.00000294,Häcken vs Norrköping,2024-04-28
R. Amané,Häcken,0.00299511,Häcken vs Norrköping,2024-04-28
M. Rygaard,Häcken,0.00167644,Häcken vs Norrköping,2024-04-28
A. Eriksson,Norrköping,0.00000484,Häcken vs Norrköping,2024-04-28
Z. Inoussa,Häcken,0.00457686,Häcken vs Norrköping,2024-04-28
M. Rygaard,Häcken,0.00337236,Häcken vs Norrköping,2024-04-28
A. Lindahl,Häcken,0.00440023,Häcken vs Norrköping,2024-04-28
A. Layouni,Häcken,0.00389055,Häcken vs Norrköping,2024-04-28
S. Gustafson,Häcken,0.00218674,Häcken vs Norrköping,2024-04-28
A. Lindahl,Häcken,0.00736349,Häcken vs Norrköping,2024-04-28
A. Layouni,Häcken,0.00468929,Häcken vs Norrköping,2024-04-28
Z. Inoussa,Häcken,0.00087201,Häcken vs Norrköping,2024-04-28
O. Jansson,Norrköping,0.00063929,Häcken vs Norrköping,2024-04-28
T. Prica,Norrköping,0.00000487,Häcken vs Norrköping,2024-04-28
M. Watson,Norrköping,0.00000065,Häcken vs Norrköping,2024-04-28
M. Rygaard,Häcken,0.00449011,Häcken vs Norrköping,2024-04-28
S. Gustafson,Häcken,0.00009197,Häcken vs Norrköping,2024-04-28
B. Turgott,Häcken,0.00005042,Häcken vs Norrköping,2024-04-28
S. Gustafson,Häcken,0.000028,Häcken vs Norrköping,2024-04-28
M. Lode,Häcken,0.00001975,Häcken vs Norrköping,2024-04-28
E. Hovland,Häcken,0.00015624,Häcken vs Norrköping,2024-04-28
S. Gustafson,Häcken,0.0003434,Häcken vs Norrköping,2024-04-28
A. Traustason,Norrköping,0.00001617,Häcken vs Norrköping,2024-04-28
M. Lode,Häcken,0.00000016,Häcken vs Norrköping,2024-04-28
A. Linde,Häcken,0.00000079,Häcken vs Norrköping,2024-04-28
E. Hovland,Häcken,0.00001983,Häcken vs Norrköping,2024-04-28
C. Björk,Norrköping,0.0003034,Häcken vs Norrköping,2024-04-28
J. Lindberg,Häcken,0.00001882,Häcken vs Norrköping,2024-04-28
M. Watson,Norrköping,0.00018831,Häcken vs Norrköping,2024-04-28
E. Hovland,Häcken,0.00080449,Häcken vs Norrköping,2024-04-28
D. Salihović,Norrköping,0.00001521,Häcken vs Norrköping,2024-04-28
D. Eid,Norrköping,0.01180066,Häcken vs Norrköping,2024-04-28
C. Björk,Norrköping,0.06262443,Häcken vs Norrköping,2024-04-28
Y. Kalley,Norrköping,0.00000024,Häcken vs Norrköping,2024-04-28
A. Linde,Häcken,0.00000178,Häcken vs Norrköping,2024-04-28
S. Gustafson,Häcken,0.0000154,Häcken vs Norrköping,2024-04-28
M. Lode,Häcken,0.00000147,Häcken vs Norrköping,2024-04-28
A. Linde,Häcken,0.00000875,Häcken vs Norrköping,2024-04-28
J. Lindberg,Häcken,0.00007117,Häcken vs Norrköping,2024-04-28
A. Layouni,Häcken,0.00005391,Häcken vs Norrköping,2024-04-28
J. Lindberg,Häcken,0.00004125,Häcken vs Norrköping,2024-04-28
E. Hovland,Häcken,0.00027777,Häcken vs Norrköping,2024-04-28
E. Hovland,Häcken,0.00000757,Häcken vs Norrköping,2024-04-28
M. Lode,Häcken,0.0006517,Häcken vs Norrköping,2024-04-28
M. Rygaard,Häcken,0.00083141,Häcken vs Norrköping,2024-04-28
A. Lundkvist,Häcken,0.00093018,Häcken vs Norrköping,2024-04-28
A. Traustason,Norrköping,0.00000151,Häcken vs Norrköping,2024-04-28
Y. Kalley,Norrköping,0.00000347,Häcken vs Norrköping,2024-04-28
M. Rygaard,Häcken,0.00084864,Häcken vs Norrköping,2024-04-28
K. Höög Jansson,Norrköping,0.0000262,Häcken vs Norrköping,2024-04-28
L. Shabani,Norrköping,0.0000191,Häcken vs Norrköping,2024-04-28
E. Hovland,Häcken,0.00001415,Häcken vs Norrköping,2024-04-28
A. Traustason,Norrköping,0.00002972,Häcken vs Norrköping,2024-04-28
M. Lode,Häcken,0.00007918,Häcken vs Norrköping,2024-04-28
R. Amané,Häcken,0.00004161,Häcken vs Norrköping,2024-04-28
M. Lode,Häcken,0.00016898,Häcken vs Norrköping,2024-04-28
S. Gustafson,Häcken,0.00069224,Häcken vs Norrköping,2024-04-28
R. Amané,Häcken,0.0000616,Häcken vs Norrköping,2024-04-28
O. Jansson,Norrköping,0.00166538,Häcken vs Norrköping,2024-04-28
S. Gustafson,Häcken,0.00021362,Häcken vs Norrköping,2024-04-28
Y. Kalley,Norrköping,0.00000111,Häcken vs Norrköping,2024-04-28
A. Eriksson,Norrköping,0.00000615,Häcken vs Norrköping,2024-04-28
J. Lindberg,Häcken,0.0000002,Häcken vs Norrköping,2024-04-28
M. Rygaard,Häcken,0.00000018,Häcken vs Norrköping,2024-04-28
E. Hovland,Häcken,0.00000042,Häcken vs Norrköping,2024-04-28
Z. Inoussa,Häcken,0.00000557,Häcken vs Norrköping,2024-04-28
Y. Kalley,Norrköping,0.00000186,Häcken vs Norrköping,2024-04-28
D. Salihović,Norrköping,0.00000163,Häcken vs Norrköping,2024-04-28
