player_matchName,player_playerId,contestantId,duelLost,aerialLost,player_position,player_positionSide,player_subPosition,successfulOpenPlayPass,totalContest,duelWon,penAreaEntries,accurateBackZonePass,possWonDef3rd,wonContest,accurateFwdZonePass,openPlayPass,totalBackZonePass,minsPlayed,fwdPass,finalThirdEntries,ballRecovery,totalFwdZonePass,successfulFinalThirdPasses,totalFinalThirdPasses,attAssistOpenplay,aerialWon,totalAttAssist,possWonMid3rd,interception,totalCrossNocorner,interceptionWon,attOpenplay,touchesInOppBox,attemptsIbox,totalThroughBall,possWonAtt3rd,accurateCrossNocorner,bigChanceCreated,accurateThroughBall,totalLayoffs,accurateLayoffs,totalFastbreak,shotFastbreak,formationUsed,goals,label,match_id,date,possLostAll
O. Jebali,18vvlxsaoloypja4fdddj687o,7gkglopz9cjsysn2u6sbhuvc5,2,2,Defender,Left/Centre,NaN,34,NaN,5,NaN,31,2,NaN,4,42,37,90,9,1,4,6,2,2,NaN,4,NaN,2,2,NaN,2,NaN,1,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,Vendsyssel vs Kolding,62191g2fovdguidqjhb6v6bdg,2024-08-10,8
M. Greve,ef7l91pb4w6yk7lijxjxlievp,7gkglopz9cjsysn2u6sbhuvc5,3,2,Defender,Centre/Right,NaN,34,NaN,3,NaN,31,4,NaN,6,47,33,90,28,9,6,20,2,9,NaN,2,NaN,2,1,NaN,1,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,Vendsyssel vs Kolding,62191g2fovdguidqjhb6v6bdg,2024-08-10,17
F. Børsting,egwhlgopjtjkop7ozy7ltk1cl,7gkglopz9cjsysn2u6sbhuvc5,4,2,Defender,Right,NaN,11,NaN,2,NaN,11,1,NaN,1,17,16,45,12,2,1,2,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,Vendsyssel vs Kolding,62191g2fovdguidqjhb6v6bdg,2024-08-10,11
A. Simon Okosun,a7eramyy1bd8msxmg84ctc8ut,7gkglopz9cjsysn2u6sbhuvc5,8,2,Defensive Midfielder,Left/Centre,NaN,21,NaN,8,1,13,1,NaN,9,33,18,90,11,1,2,16,3,6,NaN,4,NaN,1,2,NaN,2,2,5,3,,NaN,NaN,NaN,,1,1,NaN,NaN,4231,1,Vendsyssel vs Kolding,62191g2fovdguidqjhb6v6bdg,2024-08-10,15
O. Øhlenschlæger,7j35sfip0xb51mpa91wzikrh0,7gkglopz9cjsysn2u6sbhuvc5,11,NaN,Defensive Midfielder,Centre/Right,NaN,19,2,9,NaN,15,NaN,1,5,32,17,90,10,5,2,16,3,11,NaN,NaN,1,2,NaN,NaN,NaN,NaN,3,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,Vendsyssel vs Kolding,62191g2fovdguidqjhb6v6bdg,2024-08-10,19
M. Kaastrup,9nafz0c0x2qvmo5ldm0djmcq1,7gkglopz9cjsysn2u6sbhuvc5,1,NaN,Attacking Midfielder,Left,NaN,10,NaN,3,4,5,2,NaN,6,13,7,62,2,1,2,8,4,5,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,,NaN,1,NaN,,1,1,NaN,NaN,4231,NaN,Vendsyssel vs Kolding,62191g2fovdguidqjhb6v6bdg,2024-08-10,4
K. Kusk,11cna826ls27ahux2w0ckapqt,7gkglopz9cjsysn2u6sbhuvc5,5,1,Attacking Midfielder,Centre,NaN,11,1,4,3,5,2,1,11,20,7,82,12,4,4,21,5,11,NaN,1,1,2,NaN,2,NaN,NaN,1,1,,NaN,1,NaN,,NaN,NaN,NaN,NaN,4231,1,Vendsyssel vs Kolding,62191g2fovdguidqjhb6v6bdg,2024-08-10,19
L. Jensen,139g7ilwvcpl519v3scnweg2d,7gkglopz9cjsysn2u6sbhuvc5,4,NaN,Attacking Midfielder,Right,NaN,8,NaN,4,2,4,NaN,NaN,4,15,5,73,6,3,1,12,2,7,NaN,2,NaN,1,NaN,2,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,2,1,NaN,NaN,4231,NaN,Vendsyssel vs Kolding,62191g2fovdguidqjhb6v6bdg,2024-08-10,11
L. Steffensen,9l89n30nejpn2u22ygvchwnze,7gkglopz9cjsysn2u6sbhuvc5,10,6,Striker,Centre,NaN,4,NaN,2,NaN,4,NaN,NaN,2,11,8,62,4,NaN,1,5,1,1,NaN,NaN,NaN,1,1,NaN,1,1,1,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,Vendsyssel vs Kolding,62191g2fovdguidqjhb6v6bdg,2024-08-10,7
A. Ahmad,4csz412vb3lquessbnf999ct0,7gkglopz9cjsysn2u6sbhuvc5,4,2,Substitute,NaN,Attacker,6,NaN,NaN,NaN,1,1,NaN,5,7,1,28,2,NaN,1,6,5,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,2,1,,NaN,NaN,NaN,,NaN,NaN,1,1,4231,NaN,Vendsyssel vs Kolding,62191g2fovdguidqjhb6v6bdg,2024-08-10,2
G. Dahl,9y2jqheyw7vuscwsj9yyxuga,7gkglopz9cjsysn2u6sbhuvc5,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,Vendsyssel vs Kolding,62191g2fovdguidqjhb6v6bdg,2024-08-10,NaN
M. Haarup,6t6k24gn6zwxz1g6c3n4ph0q,7gkglopz9cjsysn2u6sbhuvc5,4,1,Substitute,NaN,Defender,2,2,NaN,1,NaN,NaN,NaN,3,3,NaN,8,3,1,NaN,4,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,Vendsyssel vs Kolding,62191g2fovdguidqjhb6v6bdg,2024-08-10,4
M. Houkjær,6xnn9048x2zmwprfsg0lhq61g,7gkglopz9cjsysn2u6sbhuvc5,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,Vendsyssel vs Kolding,62191g2fovdguidqjhb6v6bdg,2024-08-10,NaN
V. Mpindi,78iynnu6cnznv6fxpo4br4mlm,7gkglopz9cjsysn2u6sbhuvc5,1,1,Substitute,NaN,Midfielder,8,NaN,1,NaN,2,NaN,NaN,6,9,2,17,3,2,3,7,4,5,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,,1,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,Vendsyssel vs Kolding,62191g2fovdguidqjhb6v6bdg,2024-08-10,1
P. Rejnhold,6gi9kejni27hjp7b43djczz6d,7gkglopz9cjsysn2u6sbhuvc5,3,NaN,Substitute,NaN,Defender,19,1,2,1,13,4,1,7,29,19,45,18,5,4,11,5,8,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,1,,NaN,NaN,NaN,NaN,4231,NaN,Vendsyssel vs Kolding,62191g2fovdguidqjhb6v6bdg,2024-08-10,11
M. Hannesbo,7ar33yy0wd5ah5o8om1l12pgq,7gkglopz9cjsysn2u6sbhuvc5,2,2,Substitute,NaN,Midfielder,6,NaN,NaN,1,1,NaN,NaN,5,7,1,28,1,NaN,1,6,1,2,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,1,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,Vendsyssel vs Kolding,62191g2fovdguidqjhb6v6bdg,2024-08-10,3
R. Thellufsen,5hr1cb6e6xb3eyjnau7w4825l,7gkglopz9cjsysn2u6sbhuvc5,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,Vendsyssel vs Kolding,62191g2fovdguidqjhb6v6bdg,2024-08-10,NaN
M. Nielsen,dy7tdtffhczukm4vrkgp1ctn8,7gkglopz9cjsysn2u6sbhuvc5,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,Vendsyssel vs Kolding,62191g2fovdguidqjhb6v6bdg,2024-08-10,NaN
L. Moser,6sdv4s8oz558wfhx72vwlpvu2,b8oqgvx1ijeyn6y1cn6929ix4,NaN,NaN,Goalkeeper,Centre,NaN,7,NaN,NaN,NaN,13,1,NaN,2,10,15,90,11,4,4,5,1,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,3421,NaN,Vendsyssel vs Kolding,62191g2fovdguidqjhb6v6bdg,2024-08-10,5
A. Nørager,8ewvm6ux4yvpwgrzjkc1chqwa,b8oqgvx1ijeyn6y1cn6929ix4,3,2,Defender,Left/Centre,NaN,34,NaN,9,2,17,NaN,NaN,19,49,19,90,41,26,2,35,13,25,NaN,5,NaN,2,3,NaN,3,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,3421,NaN,Vendsyssel vs Kolding,62191g2fovdguidqjhb6v6bdg,2024-08-10,21
A. Leifsson,dqssvdpt2iwg8qn9wto3miind,b8oqgvx1ijeyn6y1cn6929ix4,4,2,Defender,Centre,NaN,24,NaN,7,NaN,23,NaN,NaN,1,33,27,90,7,2,NaN,6,NaN,5,NaN,5,NaN,NaN,1,NaN,1,NaN,3,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,3421,NaN,Vendsyssel vs Kolding,62191g2fovdguidqjhb6v6bdg,2024-08-10,10
C. Vestergaard,3xz0h3d6r2qgmv9egms8yaz56,b8oqgvx1ijeyn6y1cn6929ix4,NaN,NaN,Defender,Centre/Right,NaN,34,NaN,NaN,4,17,2,NaN,18,45,21,90,22,12,2,26,7,10,NaN,NaN,1,NaN,1,1,1,NaN,1,1,,NaN,NaN,1,,NaN,NaN,NaN,NaN,3421,NaN,Vendsyssel vs Kolding,62191g2fovdguidqjhb6v6bdg,2024-08-10,19
A. Njai,f1ba9g771s0zeel0titcj3omi,b8oqgvx1ijeyn6y1cn6929ix4,7,1,Midfielder,Left,NaN,17,NaN,4,3,4,1,NaN,13,21,5,85,3,2,3,17,6,8,2,1,2,2,NaN,1,NaN,2,3,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,3421,1,Vendsyssel vs Kolding,62191g2fovdguidqjhb6v6bdg,2024-08-10,16
V. Westh,8h3cyhuw5049gcxrsld3rw1ec,b8oqgvx1ijeyn6y1cn6929ix4,2,1,Midfielder,Left/Centre,NaN,33,2,7,NaN,16,1,2,18,41,16,81,18,6,6,26,8,10,NaN,1,NaN,4,NaN,NaN,NaN,NaN,1,1,,1,NaN,NaN,,1,1,NaN,NaN,3421,NaN,Vendsyssel vs Kolding,62191g2fovdguidqjhb6v6bdg,2024-08-10,10
C. Jørgensen,9fvf8z6p8ok0n5vu999ysfywa,b8oqgvx1ijeyn6y1cn6929ix4,4,NaN,Midfielder,Centre/Right,NaN,30,2,5,15,14,5,2,25,38,17,90,15,8,12,37,17,21,2,1,5,6,5,7,5,3,2,1,,1,3,NaN,,NaN,NaN,NaN,NaN,3421,NaN,Vendsyssel vs Kolding,62191g2fovdguidqjhb6v6bdg,2024-08-10,18
S. Jalal,ekx0wotp433tuaw4g93nybjmc,b8oqgvx1ijeyn6y1cn6929ix4,8,2,Midfielder,Right,NaN,18,4,6,5,7,2,2,11,26,9,81,10,5,7,18,9,15,1,1,1,4,1,1,1,3,5,2,,1,NaN,NaN,,NaN,NaN,NaN,NaN,3421,NaN,Vendsyssel vs Kolding,62191g2fovdguidqjhb6v6bdg,2024-08-10,15
P. Ngongo,1nn1wc14k9zd3wtu73loj7kes,b8oqgvx1ijeyn6y1cn6929ix4,7,2,Attacking Midfielder,Left/Centre,NaN,12,2,18,4,6,1,2,9,20,7,90,8,2,5,17,8,12,1,7,1,1,3,1,3,2,7,5,,3,NaN,NaN,,1,1,NaN,NaN,3421,NaN,Vendsyssel vs Kolding,62191g2fovdguidqjhb6v6bdg,2024-08-10,18
M. Sarr,9618hk1lq7i6see347k7plkyy,b8oqgvx1ijeyn6y1cn6929ix4,5,2,Attacking Midfielder,Centre/Right,NaN,7,1,3,1,NaN,NaN,NaN,7,9,NaN,81,NaN,NaN,1,11,7,8,3,NaN,3,NaN,NaN,2,NaN,3,6,3,,1,NaN,NaN,,NaN,NaN,1,1,3421,NaN,Vendsyssel vs Kolding,62191g2fovdguidqjhb6v6bdg,2024-08-10,6
S. Yatéké,9ircna8pbskreztmy1wiqwx9m,b8oqgvx1ijeyn6y1cn6929ix4,5,3,Striker,Centre,NaN,12,NaN,1,NaN,2,NaN,NaN,10,13,3,67,2,1,2,10,8,8,1,NaN,2,1,NaN,NaN,NaN,1,3,1,,1,NaN,NaN,,2,2,NaN,NaN,3421,NaN,Vendsyssel vs Kolding,62191g2fovdguidqjhb6v6bdg,2024-08-10,5
A. Beck,dyzzo6n83rg4fpvmqqa69moes,b8oqgvx1ijeyn6y1cn6929ix4,NaN,NaN,Substitute,NaN,Midfielder,3,NaN,1,NaN,1,NaN,NaN,2,5,1,23,1,NaN,1,4,2,3,NaN,1,NaN,1,NaN,NaN,NaN,NaN,2,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,3421,NaN,Vendsyssel vs Kolding,62191g2fovdguidqjhb6v6bdg,2024-08-10,4
F. Møller,e3546n3qj447qgmizao50zx1w,b8oqgvx1ijeyn6y1cn6929ix4,1,NaN,Substitute,NaN,Midfielder,4,1,2,NaN,3,1,1,1,5,4,9,1,NaN,2,1,1,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,3421,NaN,Vendsyssel vs Kolding,62191g2fovdguidqjhb6v6bdg,2024-08-10,1
C. Enemark,2qedb8t85t1ieeed9613c9crt,b8oqgvx1ijeyn6y1cn6929ix4,NaN,NaN,Substitute,NaN,Defender,2,NaN,NaN,NaN,1,1,NaN,1,6,4,9,4,1,1,2,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,3421,NaN,Vendsyssel vs Kolding,62191g2fovdguidqjhb6v6bdg,2024-08-10,4
C. Holmelund,5moycfv7blzfnjqiruao7dv6c,b8oqgvx1ijeyn6y1cn6929ix4,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,3421,NaN,Vendsyssel vs Kolding,62191g2fovdguidqjhb6v6bdg,2024-08-10,NaN
J. Musbaudeen,4uuqid6t4nspn0wspyltz3bx0,b8oqgvx1ijeyn6y1cn6929ix4,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,3421,NaN,Vendsyssel vs Kolding,62191g2fovdguidqjhb6v6bdg,2024-08-10,NaN
C. Palm,b6l4m6bmqgil9bjjov4tnuivo,b8oqgvx1ijeyn6y1cn6929ix4,NaN,NaN,Substitute,NaN,Midfielder,1,NaN,NaN,NaN,1,NaN,NaN,NaN,1,1,9,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,3421,NaN,Vendsyssel vs Kolding,62191g2fovdguidqjhb6v6bdg,2024-08-10,NaN
J. Ægidius,52vwj2s29n7wngablotd7pboq,b8oqgvx1ijeyn6y1cn6929ix4,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,3421,NaN,Vendsyssel vs Kolding,62191g2fovdguidqjhb6v6bdg,2024-08-10,NaN
J. Vadstrup,b55jtl3ixolidn6cvc4t90efo,b8oqgvx1ijeyn6y1cn6929ix4,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,3421,NaN,Vendsyssel vs Kolding,62191g2fovdguidqjhb6v6bdg,2024-08-10,NaN
J. Vetter,3ywgt5v070xudujs9f7cuqm7d,b8oqgvx1ijeyn6y1cn6929ix4,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,1,NaN,5,NaN,NaN,NaN,3,NaN,1,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,3421,NaN,Vendsyssel vs Kolding,62191g2fovdguidqjhb6v6bdg,2024-08-10,3
M. Hansen,2g019dl7zougqjo7usig0rf11,dbl7ir1qugqz8nvp1vzn8im50,NaN,NaN,Goalkeeper,Centre,NaN,12,NaN,NaN,1,12,NaN,NaN,7,15,13,90,20,9,6,16,3,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,433,NaN,OB vs Hillerød,62gfjlfuls7nb7fb9qc04l2xg,2024-08-10,10
N. Mickelson,1mml4inucvyomv1dcog3c1pt5,dbl7ir1qugqz8nvp1vzn8im50,5,1,Defender,Left,NaN,23,4,6,15,6,2,2,19,28,9,74,13,8,2,27,7,9,1,NaN,2,NaN,NaN,5,NaN,NaN,NaN,NaN,,NaN,1,NaN,,NaN,NaN,,,433,NaN,OB vs Hillerød,62gfjlfuls7nb7fb9qc04l2xg,2024-08-10,22
J. Gomez,ev2s21ogvpjtata4fndi868ve,dbl7ir1qugqz8nvp1vzn8im50,4,2,Defender,Left/Centre,NaN,30,NaN,6,NaN,24,2,NaN,8,38,26,75,17,5,2,14,4,5,NaN,4,NaN,NaN,2,NaN,2,NaN,3,2,,NaN,NaN,NaN,,NaN,NaN,,,433,NaN,OB vs Hillerød,62gfjlfuls7nb7fb9qc04l2xg,2024-08-10,11
B. Paulsen,dqtarwrqvkopmzbt2ovp2dln9,dbl7ir1qugqz8nvp1vzn8im50,3,3,Defender,Centre/Right,NaN,41,NaN,9,2,32,1,NaN,10,51,35,90,23,5,1,17,2,6,NaN,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,433,NaN,OB vs Hillerød,62gfjlfuls7nb7fb9qc04l2xg,2024-08-10,10
L. Owusu,e42jh6bbwn4aybdnysonrvutx,dbl7ir1qugqz8nvp1vzn8im50,8,1,Defender,Right,NaN,25,3,3,5,8,2,2,17,31,11,90,10,7,3,23,12,14,2,NaN,2,1,NaN,3,NaN,2,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,433,NaN,OB vs Hillerød,62gfjlfuls7nb7fb9qc04l2xg,2024-08-10,14
M. Ejdum,2z8u8kyv91shp0la8alkn6kus,dbl7ir1qugqz8nvp1vzn8im50,5,NaN,Midfielder,Left/Centre,NaN,28,1,4,1,7,NaN,1,21,37,8,90,9,7,4,29,7,15,2,2,2,3,NaN,NaN,NaN,1,5,NaN,,1,NaN,NaN,,1,1,,,433,NaN,OB vs Hillerød,62gfjlfuls7nb7fb9qc04l2xg,2024-08-10,14
A. Manneh,97xbmht3t4t1p9iu6598oq7l5,dbl7ir1qugqz8nvp1vzn8im50,3,1,Midfielder,Centre,NaN,47,NaN,3,10,26,1,NaN,29,56,30,90,12,13,5,38,14,16,1,NaN,3,4,NaN,5,NaN,NaN,NaN,NaN,,NaN,2,1,,2,2,,,433,NaN,OB vs Hillerød,62gfjlfuls7nb7fb9qc04l2xg,2024-08-10,14
J. Bonde,e9o7q10wnhex4e8eo47mobbvt,dbl7ir1qugqz8nvp1vzn8im50,1,NaN,Midfielder,Centre/Right,NaN,23,NaN,2,1,11,1,NaN,13,35,12,90,12,9,2,24,5,13,NaN,NaN,NaN,1,1,NaN,1,1,1,1,,NaN,NaN,NaN,,1,1,,,433,NaN,OB vs Hillerød,62gfjlfuls7nb7fb9qc04l2xg,2024-08-10,13
M. Fenger,80s55a7uw8kypoikefwhtdm5m,dbl7ir1qugqz8nvp1vzn8im50,8,3,Striker,Left/Centre,NaN,12,1,6,1,3,NaN,1,9,17,4,76,6,3,5,13,5,7,1,2,1,2,2,NaN,2,1,3,3,,3,NaN,NaN,,NaN,NaN,,,433,NaN,OB vs Hillerød,62gfjlfuls7nb7fb9qc04l2xg,2024-08-10,11
L. Kjerrumgaard,axyrfq1u8nwcj2ss5498u8qhg,dbl7ir1qugqz8nvp1vzn8im50,1,NaN,Striker,Centre,NaN,10,3,9,1,1,NaN,3,9,21,1,90,3,2,4,20,5,14,NaN,6,NaN,3,NaN,NaN,NaN,3,8,3,,1,NaN,NaN,,NaN,NaN,,,433,1,OB vs Hillerød,62gfjlfuls7nb7fb9qc04l2xg,2024-08-10,15
M. Jensen,1b32j0lqi7ggcabdra4tygxzo,dbl7ir1qugqz8nvp1vzn8im50,1,NaN,Striker,Centre/Right,NaN,11,1,1,4,2,NaN,NaN,9,16,2,61,4,NaN,1,15,7,12,NaN,1,NaN,1,NaN,1,NaN,NaN,2,1,,NaN,NaN,NaN,,1,1,,,433,NaN,OB vs Hillerød,62gfjlfuls7nb7fb9qc04l2xg,2024-08-10,8
L. Deedson,5wmik73cqursg7sv3w14ue5pm,dbl7ir1qugqz8nvp1vzn8im50,1,1,Substitute,NaN,Attacker,4,NaN,1,NaN,2,NaN,NaN,3,6,3,29,2,NaN,1,4,2,2,3,NaN,3,1,NaN,1,NaN,NaN,2,NaN,,NaN,1,NaN,,NaN,NaN,,,433,NaN,OB vs Hillerød,62gfjlfuls7nb7fb9qc04l2xg,2024-08-10,2
T. Elnegaard,3vbc9fkmc8rypz1l5n2ln8efo,dbl7ir1qugqz8nvp1vzn8im50,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,433,NaN,OB vs Hillerød,62gfjlfuls7nb7fb9qc04l2xg,2024-08-10,NaN
G. Grubbe,2uw6m0yavlvkkiob73hoywb56,dbl7ir1qugqz8nvp1vzn8im50,2,2,Substitute,NaN,Defender,3,2,4,NaN,2,NaN,2,1,4,2,16,3,1,NaN,2,1,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,433,NaN,OB vs Hillerød,62gfjlfuls7nb7fb9qc04l2xg,2024-08-10,1
E. Hansborg-Sørensen,ewh6t7yo6clfewu89uznll9uc,dbl7ir1qugqz8nvp1vzn8im50,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,433,NaN,OB vs Hillerød,62gfjlfuls7nb7fb9qc04l2xg,2024-08-10,NaN
M. Ivančević,eq15hjcxpdrl5vca2q7s4tr3e,dbl7ir1qugqz8nvp1vzn8im50,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,433,NaN,OB vs Hillerød,62gfjlfuls7nb7fb9qc04l2xg,2024-08-10,NaN
W. Martin,15jhbyn4wsbd865fd9djcwaok,dbl7ir1qugqz8nvp1vzn8im50,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,433,NaN,OB vs Hillerød,62gfjlfuls7nb7fb9qc04l2xg,2024-08-10,NaN
M. McCoy,8f1mw21tbkct0slelpdznf7dg,dbl7ir1qugqz8nvp1vzn8im50,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,433,NaN,OB vs Hillerød,62gfjlfuls7nb7fb9qc04l2xg,2024-08-10,NaN
J. Selvén,rbk7g9mpasw3edltliscyzv8,dbl7ir1qugqz8nvp1vzn8im50,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,433,NaN,OB vs Hillerød,62gfjlfuls7nb7fb9qc04l2xg,2024-08-10,NaN
T. Slotsager,wrckom9vy4352nos44600ydw,dbl7ir1qugqz8nvp1vzn8im50,1,1,Substitute,NaN,Defender,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,1,NaN,14,1,1,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,433,NaN,OB vs Hillerød,62gfjlfuls7nb7fb9qc04l2xg,2024-08-10,1
A. Kappenberger,8mswl5vzza12hylodrrsq3zvu,aqtkb4mgrz8c6iqfufj6qjbv9,NaN,NaN,Goalkeeper,Centre,NaN,19,NaN,NaN,1,21,NaN,NaN,1,26,23,90,24,4,10,11,1,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,,,4231,NaN,OB vs Hillerød,62gfjlfuls7nb7fb9qc04l2xg,2024-08-10,12
