player_matchName,player_playerId,contestantId,duelLost,aerialLost,player_position,player_positionSide,player_subPosition,successfulOpenPlayPass,totalContest,duelWon,penAreaEntries,accurateBackZonePass,possWonDef3rd,wonContest,accurateFwdZonePass,openPlayPass,totalBackZonePass,minsPlayed,fwdPass,finalThirdEntries,ballRecovery,totalFwdZonePass,successfulFinalThirdPasses,totalFinalThirdPasses,attAssistOpenplay,aerialWon,totalAttAssist,possWonMid3rd,interception,totalCrossNocorner,interceptionWon,attOpenplay,touchesInOppBox,attemptsIbox,totalThroughBall,possWonAtt3rd,accurateCrossNocorner,bigChanceCreated,accurateThroughBall,totalLayoffs,accurateLayoffs,totalFastbreak,shotFastbreak,formationUsed,goals,label,match_id,date,possLostAll
S. Jansen,8qrsqp9qqvb0jdynpgsnifai1,b79uipsy57y1jqpy07h4i5ovk,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Go Ahead Eagles vs RKC Waalwijk,8pqqvdnrijh5nsmfapmkwqzh0,2024-08-25,NaN
E. Linthorst,9d4lofwg9ooaoldw2vpt4h36y,b79uipsy57y1jqpy07h4i5ovk,2,NaN,Substitute,NaN,Midfielder,18,NaN,NaN,1,3,1,NaN,15,21,5,14,8,6,3,16,8,9,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,,,4231,NaN,Go Ahead Eagles vs RKC Waalwijk,8pqqvdnrijh5nsmfapmkwqzh0,2024-08-25,4
P. Saathof,a3qbyj57485msu70fggsk4kr8,b79uipsy57y1jqpy07h4i5ovk,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Go Ahead Eagles vs RKC Waalwijk,8pqqvdnrijh5nsmfapmkwqzh0,2024-08-25,NaN
M. Suray,1tmihr54maqj0h7785cg9ez56,b79uipsy57y1jqpy07h4i5ovk,1,NaN,Substitute,NaN,Midfielder,19,NaN,1,2,2,NaN,NaN,17,24,2,27,5,2,3,23,9,13,1,1,1,2,NaN,1,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,3,3,,,4231,NaN,Go Ahead Eagles vs RKC Waalwijk,8pqqvdnrijh5nsmfapmkwqzh0,2024-08-25,8
R. Weijenberg,qjsic4vqv0awzdepn3pd6ivo,b79uipsy57y1jqpy07h4i5ovk,2,NaN,Substitute,NaN,Midfielder,3,NaN,NaN,NaN,1,NaN,NaN,2,3,1,6,1,NaN,NaN,2,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Go Ahead Eagles vs RKC Waalwijk,8pqqvdnrijh5nsmfapmkwqzh0,2024-08-25,2
J. Houwen,e84kqxlu2bzgcpu0x0cj3z8id,ed5nwjz5za3oyi20nxzgqivmx,NaN,NaN,Goalkeeper,Centre,NaN,16,NaN,NaN,NaN,26,1,NaN,3,28,28,90,26,10,8,23,1,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Go Ahead Eagles vs RKC Waalwijk,8pqqvdnrijh5nsmfapmkwqzh0,2024-08-25,22
A. Meijers,aklhi0hr28nidjlkw1sokp785,ed5nwjz5za3oyi20nxzgqivmx,1,NaN,Defender,Left,NaN,15,NaN,6,2,11,2,NaN,5,21,13,81,8,6,2,12,4,5,1,NaN,1,NaN,NaN,3,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Go Ahead Eagles vs RKC Waalwijk,8pqqvdnrijh5nsmfapmkwqzh0,2024-08-25,13
D. Van den Buijs,arahlffwma11d06oqmglwjemt,ed5nwjz5za3oyi20nxzgqivmx,3,1,Defender,Left/Centre,NaN,54,1,3,NaN,36,1,1,18,64,37,90,27,11,1,27,5,11,NaN,2,NaN,NaN,2,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Go Ahead Eagles vs RKC Waalwijk,8pqqvdnrijh5nsmfapmkwqzh0,2024-08-25,10
R. van Eijma,1jn9jog8ou8uxnmypneksizxm,ed5nwjz5za3oyi20nxzgqivmx,3,2,Defender,Centre/Right,NaN,43,NaN,3,NaN,35,2,NaN,8,48,37,90,13,2,5,11,NaN,2,NaN,1,NaN,3,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Go Ahead Eagles vs RKC Waalwijk,8pqqvdnrijh5nsmfapmkwqzh0,2024-08-25,5
J. Lelieveld,7a3ik1dbxkirdt58gwvvtyw9,ed5nwjz5za3oyi20nxzgqivmx,6,1,Defender,Right,NaN,22,NaN,4,1,12,3,NaN,13,30,16,90,13,6,4,17,9,13,NaN,NaN,NaN,1,2,NaN,2,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Go Ahead Eagles vs RKC Waalwijk,8pqqvdnrijh5nsmfapmkwqzh0,2024-08-25,10
Y. Oukili,b23be312oxcbusvpjnnriukq2,ed5nwjz5za3oyi20nxzgqivmx,2,NaN,Defensive Midfielder,Left/Centre,NaN,4,NaN,NaN,NaN,2,NaN,NaN,2,6,2,17,2,2,NaN,4,1,3,NaN,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,,,4231,NaN,Go Ahead Eagles vs RKC Waalwijk,8pqqvdnrijh5nsmfapmkwqzh0,2024-08-25,2
G. Roemeratoe,en1pg53s5zagsx7wg6tossnah,ed5nwjz5za3oyi20nxzgqivmx,1,1,Defensive Midfielder,Centre/Right,NaN,17,NaN,9,NaN,11,2,NaN,7,22,11,81,10,5,2,12,2,5,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Go Ahead Eagles vs RKC Waalwijk,8pqqvdnrijh5nsmfapmkwqzh0,2024-08-25,5
C. Lokesa,5auzs4fw49qr80b89baetcwt0,ed5nwjz5za3oyi20nxzgqivmx,7,2,Attacking Midfielder,Left,NaN,17,6,5,3,8,3,3,11,19,8,81,6,3,6,13,8,9,1,NaN,1,2,NaN,NaN,NaN,3,3,2,NaN,1,NaN,NaN,NaN,1,1,,,4231,NaN,Go Ahead Eagles vs RKC Waalwijk,8pqqvdnrijh5nsmfapmkwqzh0,2024-08-25,9
R. van der Venne,7q8urr40blud747zzb3io8w5x,ed5nwjz5za3oyi20nxzgqivmx,NaN,NaN,Attacking Midfielder,Centre,NaN,2,NaN,NaN,2,NaN,NaN,NaN,2,6,NaN,30,4,2,2,6,1,4,NaN,NaN,NaN,2,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Go Ahead Eagles vs RKC Waalwijk,8pqqvdnrijh5nsmfapmkwqzh0,2024-08-25,4
D. Cleonise,3940jh5ermawu3vbzbei6546i,ed5nwjz5za3oyi20nxzgqivmx,3,NaN,Attacking Midfielder,Right,NaN,5,4,5,1,NaN,NaN,2,6,6,1,61,NaN,NaN,NaN,6,5,5,1,NaN,1,NaN,NaN,1,NaN,NaN,3,NaN,NaN,NaN,1,1,NaN,NaN,NaN,,,4231,NaN,Go Ahead Eagles vs RKC Waalwijk,8pqqvdnrijh5nsmfapmkwqzh0,2024-08-25,5
R. Margaret,1mroid71v9bwpx0iaospei9gq,ed5nwjz5za3oyi20nxzgqivmx,9,6,Striker,Centre,NaN,9,3,7,1,3,1,3,8,11,4,90,2,NaN,3,9,4,5,3,1,3,2,NaN,NaN,NaN,3,4,2,NaN,NaN,NaN,NaN,NaN,2,1,,,4231,NaN,Go Ahead Eagles vs RKC Waalwijk,8pqqvdnrijh5nsmfapmkwqzh0,2024-08-25,10
J. Familia-Castillo,aoj8v773nfzpcll6qc06oaw2x,ed5nwjz5za3oyi20nxzgqivmx,NaN,NaN,Substitute,NaN,Defender,5,NaN,NaN,NaN,3,NaN,NaN,2,8,5,29,4,NaN,NaN,3,NaN,1,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Go Ahead Eagles vs RKC Waalwijk,8pqqvdnrijh5nsmfapmkwqzh0,2024-08-25,3
A. Jakobsen,729eku7jt1upe5xxoo9bawatx,ed5nwjz5za3oyi20nxzgqivmx,NaN,NaN,Substitute,NaN,Midfielder,3,NaN,NaN,NaN,NaN,1,NaN,3,5,1,9,2,1,2,4,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Go Ahead Eagles vs RKC Waalwijk,8pqqvdnrijh5nsmfapmkwqzh0,2024-08-25,2
J. Kesting,4qkidkwzrdd33qa9ch7e7ajxm,ed5nwjz5za3oyi20nxzgqivmx,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Go Ahead Eagles vs RKC Waalwijk,8pqqvdnrijh5nsmfapmkwqzh0,2024-08-25,NaN
R. Niemeijer,8gblufcpx2yb27qdg1e12yne1,ed5nwjz5za3oyi20nxzgqivmx,1,1,Substitute,NaN,Attacker,1,NaN,NaN,NaN,1,NaN,NaN,NaN,2,1,9,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Go Ahead Eagles vs RKC Waalwijk,8pqqvdnrijh5nsmfapmkwqzh0,2024-08-25,1
P. Vroegh,aoucm7e5muqfucbv1g4e8hh49,ed5nwjz5za3oyi20nxzgqivmx,NaN,NaN,Substitute,NaN,Midfielder,4,NaN,3,NaN,2,NaN,NaN,2,4,2,9,1,1,1,3,1,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Go Ahead Eagles vs RKC Waalwijk,8pqqvdnrijh5nsmfapmkwqzh0,2024-08-25,1
D. Weidmann,bvwaamcj0bpdrcuoffl6b9rf8,ed5nwjz5za3oyi20nxzgqivmx,4,1,Substitute,NaN,Midfielder,17,2,4,NaN,12,4,1,5,21,12,60,7,3,5,9,2,4,1,NaN,1,1,2,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,2,,,4231,NaN,Go Ahead Eagles vs RKC Waalwijk,8pqqvdnrijh5nsmfapmkwqzh0,2024-08-25,11
L. van Gelderen,6gj1r8dnoy17pemp9xtng6sbt,ed5nwjz5za3oyi20nxzgqivmx,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Go Ahead Eagles vs RKC Waalwijk,8pqqvdnrijh5nsmfapmkwqzh0,2024-08-25,NaN
Y. van Osch,67v3pc4c8yomh3hg3w0257oid,ed5nwjz5za3oyi20nxzgqivmx,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Go Ahead Eagles vs RKC Waalwijk,8pqqvdnrijh5nsmfapmkwqzh0,2024-08-25,NaN
T. van de Loo,1y11u5wowvq64m5sl6af6woic,ed5nwjz5za3oyi20nxzgqivmx,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,4231,NaN,Go Ahead Eagles vs RKC Waalwijk,8pqqvdnrijh5nsmfapmkwqzh0,2024-08-25,NaN
J. Houwen,e84kqxlu2bzgcpu0x0cj3z8id,ed5nwjz5za3oyi20nxzgqivmx,NaN,NaN,Goalkeeper,Centre,NaN,18,NaN,NaN,NaN,21,2,NaN,8,26,23,90,26,4,8,21,NaN,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,RKC Waalwijk vs AZ,8r903ckls1l34ppg6td784hlg,2024-08-30,15
A. Meijers,aklhi0hr28nidjlkw1sokp785,ed5nwjz5za3oyi20nxzgqivmx,5,2,Defender,Left,NaN,29,NaN,5,4,14,NaN,NaN,16,34,17,90,15,6,1,22,7,8,NaN,4,NaN,1,2,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,RKC Waalwijk vs AZ,8r903ckls1l34ppg6td784hlg,2024-08-30,10
D. Van den Buijs,arahlffwma11d06oqmglwjemt,ed5nwjz5za3oyi20nxzgqivmx,2,1,Defender,Left/Centre,NaN,30,NaN,2,1,21,1,NaN,10,38,23,90,20,7,2,17,4,10,NaN,1,NaN,1,2,NaN,2,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,RKC Waalwijk vs AZ,8r903ckls1l34ppg6td784hlg,2024-08-30,11
R. van Eijma,1jn9jog8ou8uxnmypneksizxm,ed5nwjz5za3oyi20nxzgqivmx,3,NaN,Defender,Centre/Right,NaN,30,NaN,2,NaN,22,2,NaN,8,36,23,90,19,3,3,13,2,3,NaN,NaN,NaN,1,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,RKC Waalwijk vs AZ,8r903ckls1l34ppg6td784hlg,2024-08-30,8
J. Lelieveld,7a3ik1dbxkirdt58gwvvtyw9,ed5nwjz5za3oyi20nxzgqivmx,NaN,NaN,Defender,Right,NaN,13,NaN,2,NaN,9,1,NaN,4,15,9,45,5,2,1,6,2,2,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,4231,NaN,RKC Waalwijk vs AZ,8r903ckls1l34ppg6td784hlg,2024-08-30,2
D. Weidmann,bvwaamcj0bpdrcuoffl6b9rf8,ed5nwjz5za3oyi20nxzgqivmx,4,NaN,Defensive Midfielder,Left/Centre,NaN,23,NaN,4,1,11,2,NaN,12,29,14,73,9,5,3,16,4,6,NaN,NaN,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,4231,NaN,RKC Waalwijk vs AZ,8r903ckls1l34ppg6td784hlg,2024-08-30,10
G. Roemeratoe,en1pg53s5zagsx7wg6tossnah,ed5nwjz5za3oyi20nxzgqivmx,2,NaN,Defensive Midfielder,Centre/Right,NaN,26,NaN,3,1,18,1,NaN,10,32,22,90,8,3,3,12,2,4,NaN,1,NaN,2,1,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,2,NaN,NaN,4231,NaN,RKC Waalwijk vs AZ,8r903ckls1l34ppg6td784hlg,2024-08-30,7
C. Lokesa,5auzs4fw49qr80b89baetcwt0,ed5nwjz5za3oyi20nxzgqivmx,6,NaN,Attacking Midfielder,Left,NaN,13,6,12,NaN,5,2,4,8,19,6,90,6,4,5,13,3,7,NaN,2,NaN,3,2,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,4231,NaN,RKC Waalwijk vs AZ,8r903ckls1l34ppg6td784hlg,2024-08-30,15
R. Niemeijer,8gblufcpx2yb27qdg1e12yne1,ed5nwjz5za3oyi20nxzgqivmx,4,1,Attacking Midfielder,Centre,NaN,8,2,1,NaN,5,3,1,5,12,7,74,3,1,3,7,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,2,NaN,NaN,4231,NaN,RKC Waalwijk vs AZ,8r903ckls1l34ppg6td784hlg,2024-08-30,8
D. Cleonise,3940jh5ermawu3vbzbei6546i,ed5nwjz5za3oyi20nxzgqivmx,3,NaN,Attacking Midfielder,Right,NaN,6,2,1,1,5,2,1,1,7,5,45,2,NaN,3,3,NaN,1,NaN,NaN,NaN,1,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,RKC Waalwijk vs AZ,8r903ckls1l34ppg6td784hlg,2024-08-30,5
R. Margaret,1mroid71v9bwpx0iaospei9gq,ed5nwjz5za3oyi20nxzgqivmx,7,4,Striker,Centre,NaN,12,3,5,NaN,6,NaN,2,8,15,7,90,4,2,3,10,6,7,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,2,NaN,NaN,1,NaN,NaN,NaN,1,1,NaN,NaN,4231,NaN,RKC Waalwijk vs AZ,8r903ckls1l34ppg6td784hlg,2024-08-30,13
J. Familia-Castillo,aoj8v773nfzpcll6qc06oaw2x,ed5nwjz5za3oyi20nxzgqivmx,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,RKC Waalwijk vs AZ,8r903ckls1l34ppg6td784hlg,2024-08-30,NaN
A. Jakobsen,729eku7jt1upe5xxoo9bawatx,ed5nwjz5za3oyi20nxzgqivmx,3,NaN,Substitute,NaN,Midfielder,1,1,3,3,1,NaN,NaN,NaN,2,1,17,NaN,NaN,NaN,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,RKC Waalwijk vs AZ,8r903ckls1l34ppg6td784hlg,2024-08-30,6
J. Kesting,4qkidkwzrdd33qa9ch7e7ajxm,ed5nwjz5za3oyi20nxzgqivmx,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,RKC Waalwijk vs AZ,8r903ckls1l34ppg6td784hlg,2024-08-30,NaN
M. Kramer,e8wfxueczkhrj92rytelw5vx1,ed5nwjz5za3oyi20nxzgqivmx,2,NaN,Substitute,NaN,Attacker,4,NaN,NaN,NaN,2,NaN,NaN,2,6,2,27,NaN,NaN,NaN,4,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,4231,NaN,RKC Waalwijk vs AZ,8r903ckls1l34ppg6td784hlg,2024-08-30,2
I. Takidine,23snplvy5445j7qepgluw9ppm,ed5nwjz5za3oyi20nxzgqivmx,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,RKC Waalwijk vs AZ,8r903ckls1l34ppg6td784hlg,2024-08-30,NaN
P. Vroegh,aoucm7e5muqfucbv1g4e8hh49,ed5nwjz5za3oyi20nxzgqivmx,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,RKC Waalwijk vs AZ,8r903ckls1l34ppg6td784hlg,2024-08-30,NaN
L. van Gelderen,6gj1r8dnoy17pemp9xtng6sbt,ed5nwjz5za3oyi20nxzgqivmx,1,NaN,Substitute,NaN,Defender,12,NaN,1,2,8,NaN,NaN,6,13,9,45,3,4,NaN,8,4,5,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,RKC Waalwijk vs AZ,8r903ckls1l34ppg6td784hlg,2024-08-30,4
Y. van Osch,67v3pc4c8yomh3hg3w0257oid,ed5nwjz5za3oyi20nxzgqivmx,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,RKC Waalwijk vs AZ,8r903ckls1l34ppg6td784hlg,2024-08-30,NaN
T. van de Loo,1y11u5wowvq64m5sl6af6woic,ed5nwjz5za3oyi20nxzgqivmx,NaN,NaN,Substitute,NaN,Midfielder,3,NaN,NaN,NaN,2,1,NaN,1,5,3,16,1,NaN,1,2,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,RKC Waalwijk vs AZ,8r903ckls1l34ppg6td784hlg,2024-08-30,2
R. Owusu-Oduro,7wrulbqqdeecd5vegsbb1905w,3kfktv64h7kg7zryax1wktr5r,NaN,NaN,Goalkeeper,Centre,NaN,8,NaN,1,NaN,7,2,NaN,2,9,7,90,5,3,6,3,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,RKC Waalwijk vs AZ,8r903ckls1l34ppg6td784hlg,2024-08-30,1
D. Møller Wolfe,31bs2qi2aa9in77z0iftbkk8a,3kfktv64h7kg7zryax1wktr5r,3,NaN,Defender,Left,NaN,21,NaN,3,2,11,3,NaN,10,24,12,78,9,2,3,14,7,8,NaN,NaN,NaN,NaN,NaN,2,NaN,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,RKC Waalwijk vs AZ,8r903ckls1l34ppg6td784hlg,2024-08-30,7
Alexandre Penetra,ck3l6a262hves3v6nywarx9pm,3kfktv64h7kg7zryax1wktr5r,2,2,Defender,Left/Centre,NaN,69,NaN,3,1,40,1,NaN,30,74,42,90,23,8,4,33,5,8,NaN,2,NaN,3,2,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,RKC Waalwijk vs AZ,8r903ckls1l34ppg6td784hlg,2024-08-30,5
W. Goes,9lixevzo8exxiia17altfw8ic,3kfktv64h7kg7zryax1wktr5r,1,NaN,Defender,Centre/Right,NaN,53,NaN,2,1,32,NaN,NaN,27,58,33,78,25,14,NaN,31,11,14,1,1,1,NaN,1,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,4231,NaN,RKC Waalwijk vs AZ,8r903ckls1l34ppg6td784hlg,2024-08-30,5
S. Maikuma,a48j66n8bzz6ffcsyiodbfwq2,3kfktv64h7kg7zryax1wktr5r,6,2,Defender,Right,NaN,36,2,4,3,14,5,NaN,22,44,18,90,22,6,6,29,13,17,2,2,2,1,NaN,3,NaN,2,5,2,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,4231,NaN,RKC Waalwijk vs AZ,8r903ckls1l34ppg6td784hlg,2024-08-30,15
P. Koopmeiners,3dx91sb6ktg8z1xmoti25kru,3kfktv64h7kg7zryax1wktr5r,4,NaN,Defensive Midfielder,Left/Centre,NaN,46,NaN,8,5,18,NaN,NaN,32,53,18,90,15,12,2,45,13,20,NaN,1,1,2,1,1,1,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,RKC Waalwijk vs AZ,8r903ckls1l34ppg6td784hlg,2024-08-30,16
J. Clasie,7jgtmmk4b2bgn0syidj6ve7kl,3kfktv64h7kg7zryax1wktr5r,1,NaN,Defensive Midfielder,Centre/Right,NaN,67,NaN,2,3,35,1,NaN,33,72,35,90,21,13,6,38,17,21,NaN,NaN,1,4,3,NaN,3,NaN,NaN,NaN,2,1,NaN,1,1,4,4,NaN,NaN,4231,NaN,RKC Waalwijk vs AZ,8r903ckls1l34ppg6td784hlg,2024-08-30,5
R. van Bommel,avv12sgcucblnbfb790xovf8,3kfktv64h7kg7zryax1wktr5r,5,1,Attacking Midfielder,Left,NaN,11,1,3,2,3,3,NaN,8,17,6,85,7,1,3,11,7,10,1,NaN,1,NaN,NaN,NaN,NaN,3,5,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,2,RKC Waalwijk vs AZ,8r903ckls1l34ppg6td784hlg,2024-08-30,8
S. Mijnans,7jpreaads35pnnfqbn7hmrmy,3kfktv64h7kg7zryax1wktr5r,4,NaN,Attacking Midfielder,Centre,NaN,32,NaN,2,9,10,1,NaN,24,39,11,79,10,3,3,32,15,21,1,NaN,1,NaN,NaN,1,NaN,2,4,2,NaN,2,1,NaN,NaN,6,6,1,1,4231,NaN,RKC Waalwijk vs AZ,8r903ckls1l34ppg6td784hlg,2024-08-30,15
I. Sadiq,619vlbweueymdkq1vu3jm2mwa,3kfktv64h7kg7zryax1wktr5r,5,3,Attacking Midfielder,Right,NaN,28,2,7,4,7,1,2,21,39,7,90,11,3,4,33,14,24,4,NaN,5,3,1,1,1,NaN,7,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,4231,NaN,RKC Waalwijk vs AZ,8r903ckls1l34ppg6td784hlg,2024-08-30,13
T. Parrott,59ynmlwky3h6m9g2r7a8igi96,3kfktv64h7kg7zryax1wktr5r,4,1,Striker,Centre,NaN,7,1,2,NaN,NaN,1,NaN,7,12,1,85,3,3,3,12,5,9,1,2,1,1,NaN,1,NaN,2,10,4,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,RKC Waalwijk vs AZ,8r903ckls1l34ppg6td784hlg,2024-08-30,10
