player_matchName,player_playerId,team_name,contestantId,duelLost,aerialLost,player_position,player_positionSide,player_subPosition,successfulOpenPlayPass,totalContest,duelWon,penAreaEntries,accurateBackZonePass,possWonDef3rd,wonContest,accurateFwdZonePass,openPlayPass,totalBackZonePass,minsPlayed,fwdPass,finalThirdEntries,ballRecovery,totalFwdZonePass,successfulFinalThirdPasses,totalFinalThirdPasses,attAssistOpenplay,aerialWon,totalAttAssist,possWonMid3rd,interception,totalCrossNocorner,interceptionWon,attOpenplay,touchesInOppBox,attemptsIbox,totalThroughBall,possWonAtt3rd,accurateCrossNocorner,bigChanceCreated,accurateThroughBall,totalLayoffs,accurateLayoffs,totalFastbreak,shotFastbreak,formationUsed,goals,label,match_id,date,possLostAll,country,league_name,season
G. Bjerge,8uqsrzfe8mnhs8v3ii2v7b2tw,Hobro,b2vft81kyjurzbmekvgrqwr64,4,4,Substitute,NaN,Defender,1,NaN,1,NaN,NaN,NaN,NaN,1,2,NaN,7,NaN,1,NaN,2,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,541,NaN,Hobro vs Lyngby,ca12z4xvjyqs4ovztk129nk0k,2025-09-11,1,DNK,1_Division,2025_2026
M. Boye,5jyv1dctfxa6335l1mlifwavo,Hobro,b2vft81kyjurzbmekvgrqwr64,NaN,NaN,Substitute,NaN,Attacker,1,NaN,NaN,NaN,1,NaN,NaN,1,1,1,7,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,541,NaN,Hobro vs Lyngby,ca12z4xvjyqs4ovztk129nk0k,2025-09-11,NaN,DNK,1_Division,2025_2026
M. Bruhn,8gqvlydur0v4cpmz1ozqkejh0,Hobro,b2vft81kyjurzbmekvgrqwr64,1,1,Substitute,NaN,Attacker,3,NaN,NaN,NaN,1,NaN,NaN,3,4,1,25,1,NaN,NaN,4,3,4,1,NaN,1,NaN,NaN,NaN,NaN,2,3,2,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,541,NaN,Hobro vs Lyngby,ca12z4xvjyqs4ovztk129nk0k,2025-09-11,2,DNK,1_Division,2025_2026
R. Hauge,4iwabfgtbuz5xmm2d99ov6v6y,Hobro,b2vft81kyjurzbmekvgrqwr64,1,NaN,Substitute,NaN,Attacker,9,NaN,2,1,NaN,1,NaN,9,11,2,18,4,2,1,10,4,4,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,541,NaN,Hobro vs Lyngby,ca12z4xvjyqs4ovztk129nk0k,2025-09-11,3,DNK,1_Division,2025_2026
M. Kannegaard,3sog1gsk11bwwrf7l7wm2j7dg,Hobro,b2vft81kyjurzbmekvgrqwr64,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,541,NaN,Hobro vs Lyngby,ca12z4xvjyqs4ovztk129nk0k,2025-09-11,NaN,DNK,1_Division,2025_2026
M. Pedersen,9xub4z9b3bog8wqhn5yfihecp,Hobro,b2vft81kyjurzbmekvgrqwr64,6,1,Substitute,NaN,Midfielder,23,1,1,2,14,NaN,NaN,11,26,15,25,2,2,3,15,5,7,1,NaN,1,3,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,541,NaN,Hobro vs Lyngby,ca12z4xvjyqs4ovztk129nk0k,2025-09-11,7,DNK,1_Division,2025_2026
A. Nathan,beu3ypladd5dexnm9x946kjkk,Hobro,b2vft81kyjurzbmekvgrqwr64,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,541,NaN,Hobro vs Lyngby,ca12z4xvjyqs4ovztk129nk0k,2025-09-11,NaN,DNK,1_Division,2025_2026
A. Bryld,izewe5fthjad6hv14xgpm3v8,Hobro,b2vft81kyjurzbmekvgrqwr64,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,541,NaN,Hobro vs Lyngby,ca12z4xvjyqs4ovztk129nk0k,2025-09-11,NaN,DNK,1_Division,2025_2026
A. Søndergaard,dxv40hh07gxq4hn0i6dwb2l4a,Hobro,b2vft81kyjurzbmekvgrqwr64,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,541,NaN,Hobro vs Lyngby,ca12z4xvjyqs4ovztk129nk0k,2025-09-11,NaN,DNK,1_Division,2025_2026
J. Ægidius,52vwj2s29n7wngablotd7pboq,Lyngby,anga7587r1zv4ey71ge9zxol3,NaN,NaN,Goalkeeper,Centre,NaN,7,NaN,1,1,7,1,NaN,4,13,10,90,22,4,5,14,NaN,4,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,442,NaN,Hobro vs Lyngby,ca12z4xvjyqs4ovztk129nk0k,2025-09-11,13,DNK,1_Division,2025_2026
G. Mortensen,bvw5oc4c040ey5dt5wn0choiy,Lyngby,anga7587r1zv4ey71ge9zxol3,4,NaN,Defender,Left,NaN,33,1,4,6,14,1,NaN,25,35,14,87,11,NaN,1,29,10,11,1,NaN,1,NaN,1,5,1,NaN,NaN,NaN,NaN,NaN,3,NaN,,NaN,NaN,NaN,NaN,442,NaN,Hobro vs Lyngby,ca12z4xvjyqs4ovztk129nk0k,2025-09-11,9,DNK,1_Division,2025_2026
L. Račić,a0dyuysg0p6ekvy4qkkfkwnvt,Lyngby,anga7587r1zv4ey71ge9zxol3,2,2,Defender,Left/Centre,NaN,35,NaN,8,NaN,17,2,NaN,22,42,20,90,13,9,6,26,7,10,NaN,7,NaN,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,442,NaN,Hobro vs Lyngby,ca12z4xvjyqs4ovztk129nk0k,2025-09-11,8,DNK,1_Division,2025_2026
T. Storm,4bstdc3zla1sn85ev3bcmw1lg,Lyngby,anga7587r1zv4ey71ge9zxol3,2,1,Defender,Centre/Right,NaN,61,NaN,NaN,NaN,20,1,NaN,42,64,21,90,24,6,5,44,6,7,NaN,NaN,NaN,4,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,442,NaN,Hobro vs Lyngby,ca12z4xvjyqs4ovztk129nk0k,2025-09-11,4,DNK,1_Division,2025_2026
O. Buur,8822s8ns7oyvjqade4oaxzg0l,Lyngby,anga7587r1zv4ey71ge9zxol3,2,NaN,Defender,Right,NaN,33,3,3,NaN,7,1,1,26,39,9,90,8,5,1,32,18,23,NaN,1,NaN,NaN,1,1,1,1,5,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,442,NaN,Hobro vs Lyngby,ca12z4xvjyqs4ovztk129nk0k,2025-09-11,14,DNK,1_Division,2025_2026
S. Colyn,8npu0cbqjrhwv5km1w29kh016,Lyngby,anga7587r1zv4ey71ge9zxol3,6,1,Midfielder,Left,NaN,25,3,8,2,6,1,2,19,31,8,87,11,1,4,26,15,17,1,1,2,3,1,3,1,1,5,1,NaN,NaN,NaN,1,,1,1,NaN,NaN,442,NaN,Hobro vs Lyngby,ca12z4xvjyqs4ovztk129nk0k,2025-09-11,15,DNK,1_Division,2025_2026
P. Langhoff,79b0b6eqck5vn4b3fawxsaok,Lyngby,anga7587r1zv4ey71ge9zxol3,5,NaN,Midfielder,Left/Centre,NaN,58,3,7,2,16,2,2,42,66,16,90,18,11,8,50,25,30,2,1,3,5,3,NaN,3,NaN,2,NaN,NaN,1,NaN,NaN,,2,2,NaN,NaN,442,NaN,Hobro vs Lyngby,ca12z4xvjyqs4ovztk129nk0k,2025-09-11,10,DNK,1_Division,2025_2026
C. Winther,d854rlweyk5wq6d2veyviukq2,Lyngby,anga7587r1zv4ey71ge9zxol3,2,1,Midfielder,Centre/Right,NaN,50,1,2,4,14,1,1,36,58,16,89,11,4,3,42,15,21,2,NaN,2,1,2,NaN,2,NaN,NaN,NaN,NaN,1,NaN,NaN,,2,2,NaN,NaN,442,NaN,Hobro vs Lyngby,ca12z4xvjyqs4ovztk129nk0k,2025-09-11,8,DNK,1_Division,2025_2026
G. Fraulo,6zhj070huc77sl5o5bx6ey5g4,Lyngby,anga7587r1zv4ey71ge9zxol3,3,1,Midfielder,Right,NaN,30,1,1,2,7,1,1,23,37,7,62,10,1,2,31,13,18,NaN,NaN,NaN,NaN,1,1,1,3,1,1,1,1,NaN,NaN,,NaN,NaN,NaN,NaN,442,NaN,Hobro vs Lyngby,ca12z4xvjyqs4ovztk129nk0k,2025-09-11,8,DNK,1_Division,2025_2026
J. Cornelius,8gdfn7j6xac9p4jh94hk40jdg,Lyngby,anga7587r1zv4ey71ge9zxol3,4,2,Striker,Left/Centre,NaN,9,3,4,NaN,2,NaN,2,7,12,2,62,NaN,1,1,10,3,5,NaN,1,1,1,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,1,,NaN,NaN,NaN,NaN,442,NaN,Hobro vs Lyngby,ca12z4xvjyqs4ovztk129nk0k,2025-09-11,6,DNK,1_Division,2025_2026
F. Gytkjær,deyq3zqd0vwc821ngqldxqor9,Lyngby,anga7587r1zv4ey71ge9zxol3,7,2,Striker,Centre/Right,NaN,11,1,3,1,6,1,1,7,15,7,90,2,NaN,3,10,6,8,2,NaN,2,1,NaN,NaN,NaN,4,9,5,NaN,1,NaN,NaN,,1,1,NaN,NaN,442,3,Hobro vs Lyngby,ca12z4xvjyqs4ovztk129nk0k,2025-09-11,9,DNK,1_Division,2025_2026
B. Blume,1acmsp1ulfijcrryff1qibdud,Lyngby,anga7587r1zv4ey71ge9zxol3,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,442,NaN,Hobro vs Lyngby,ca12z4xvjyqs4ovztk129nk0k,2025-09-11,NaN,DNK,1_Division,2025_2026
A. Jörgensen,1ubrmpt0fqbz1i3nmnoh8hp90,Lyngby,anga7587r1zv4ey71ge9zxol3,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,442,NaN,Hobro vs Lyngby,ca12z4xvjyqs4ovztk129nk0k,2025-09-11,NaN,DNK,1_Division,2025_2026
M. Kaarsbo,4be1c2qp4tcftgdqxz36e32ms,Lyngby,anga7587r1zv4ey71ge9zxol3,NaN,NaN,Substitute,NaN,Midfielder,3,NaN,NaN,NaN,2,NaN,NaN,1,4,3,3,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,442,1,Hobro vs Lyngby,ca12z4xvjyqs4ovztk129nk0k,2025-09-11,1,DNK,1_Division,2025_2026
O. Bødker,3xcehrj5mlwk5ups7o8een6dw,Lyngby,anga7587r1zv4ey71ge9zxol3,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,442,NaN,Hobro vs Lyngby,ca12z4xvjyqs4ovztk129nk0k,2025-09-11,NaN,DNK,1_Division,2025_2026
W. Steindorsson,9kxm9u9x44fkygeh5xpag7pqs,Lyngby,anga7587r1zv4ey71ge9zxol3,2,NaN,Substitute,NaN,Midfielder,8,2,3,1,2,NaN,1,6,8,2,28,1,NaN,NaN,6,6,6,NaN,NaN,1,NaN,1,NaN,1,1,2,1,NaN,NaN,NaN,NaN,,NaN,NaN,1,1,442,NaN,Hobro vs Lyngby,ca12z4xvjyqs4ovztk129nk0k,2025-09-11,2,DNK,1_Division,2025_2026
O. Snorre,cyuoj9pesenese4i3pklv7d2h,Lyngby,anga7587r1zv4ey71ge9zxol3,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,442,NaN,Hobro vs Lyngby,ca12z4xvjyqs4ovztk129nk0k,2025-09-11,NaN,DNK,1_Division,2025_2026
D. Warmerdam,6my743on19jmzmlq0crx3mq51,Lyngby,anga7587r1zv4ey71ge9zxol3,NaN,NaN,Substitute,NaN,Defender,3,NaN,NaN,NaN,2,NaN,NaN,1,3,2,3,2,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,442,NaN,Hobro vs Lyngby,ca12z4xvjyqs4ovztk129nk0k,2025-09-11,NaN,DNK,1_Division,2025_2026
M. Warming,diwrq7ulrey4juxk4dafct0q1,Lyngby,anga7587r1zv4ey71ge9zxol3,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,442,NaN,Hobro vs Lyngby,ca12z4xvjyqs4ovztk129nk0k,2025-09-11,NaN,DNK,1_Division,2025_2026
L. Sandgrav,6d0lxiep13vdv32bdb0xwyrys,Lyngby,anga7587r1zv4ey71ge9zxol3,1,NaN,Substitute,NaN,Midfielder,17,NaN,1,2,6,2,NaN,11,22,6,28,8,3,4,16,4,8,NaN,1,NaN,1,NaN,NaN,NaN,NaN,1,NaN,NaN,1,NaN,NaN,,1,1,NaN,NaN,442,NaN,Hobro vs Lyngby,ca12z4xvjyqs4ovztk129nk0k,2025-09-11,7,DNK,1_Division,2025_2026
V. Müller,a2l4ep71txn2edtjjcgewai5m,AaB,36g6ifzjliec1jqnbtf7yesme,NaN,NaN,Goalkeeper,Centre,NaN,21,NaN,NaN,1,22,6,NaN,4,29,27,90,24,4,14,10,1,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,AaB vs Middelfart,caedyz9rtn5bitq5hxp0n0p3o,2025-09-14,11,DNK,1_Division,2025_2026
A. Andersson,8ynqwlysks0dvn46ja7zq5vit,AaB,36g6ifzjliec1jqnbtf7yesme,4,1,Defender,Left,NaN,33,2,5,NaN,15,2,2,19,41,21,79,14,11,5,22,10,12,NaN,2,NaN,3,2,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,AaB vs Middelfart,caedyz9rtn5bitq5hxp0n0p3o,2025-09-14,11,DNK,1_Division,2025_2026
B. Hansen,9yb0exf35kl3avhdnlhv23glx,AaB,36g6ifzjliec1jqnbtf7yesme,3,2,Defender,Left/Centre,NaN,67,1,6,2,54,NaN,1,20,74,56,90,26,8,5,25,3,8,NaN,3,NaN,5,1,NaN,1,NaN,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,AaB vs Middelfart,caedyz9rtn5bitq5hxp0n0p3o,2025-09-14,8,DNK,1_Division,2025_2026
E. Makolli,697f50qoetodmfe8ybcuey2ac,AaB,36g6ifzjliec1jqnbtf7yesme,3,1,Defender,Centre/Right,NaN,66,NaN,1,NaN,46,1,NaN,21,72,50,90,28,10,2,23,8,10,NaN,1,NaN,1,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,AaB vs Middelfart,caedyz9rtn5bitq5hxp0n0p3o,2025-09-14,7,DNK,1_Division,2025_2026
M. Kallesøe,a6ymx4wkrn260rtpb360nsiqd,AaB,36g6ifzjliec1jqnbtf7yesme,4,NaN,Defender,Right,NaN,53,4,4,4,30,1,2,24,62,31,90,13,9,2,36,7,13,2,1,2,1,NaN,5,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,AaB vs Middelfart,caedyz9rtn5bitq5hxp0n0p3o,2025-09-14,18,DNK,1_Division,2025_2026
M. Kaasa,e0j0uakuzduvis9wqsocngwrt,AaB,36g6ifzjliec1jqnbtf7yesme,9,1,Midfielder,Left/Centre,NaN,12,3,3,NaN,5,NaN,NaN,8,15,6,60,1,1,1,10,3,4,1,1,1,1,2,NaN,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,AaB vs Middelfart,caedyz9rtn5bitq5hxp0n0p3o,2025-09-14,14,DNK,1_Division,2025_2026
A. Håpnes,5y2mfgruizah0ylcz7q1abw9g,AaB,36g6ifzjliec1jqnbtf7yesme,5,3,Midfielder,Centre,NaN,32,1,3,1,20,4,NaN,12,39,23,90,6,5,7,16,4,6,NaN,1,NaN,3,2,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,2,NaN,NaN,433,NaN,AaB vs Middelfart,caedyz9rtn5bitq5hxp0n0p3o,2025-09-14,12,DNK,1_Division,2025_2026
M. Bomholt,ejixz16616b7krftxyzv9yiac,AaB,36g6ifzjliec1jqnbtf7yesme,6,2,Midfielder,Centre/Right,NaN,21,1,3,2,10,NaN,1,12,29,10,67,9,3,2,21,7,14,NaN,NaN,1,1,1,2,1,1,3,NaN,NaN,1,1,NaN,NaN,2,2,NaN,NaN,433,NaN,AaB vs Middelfart,caedyz9rtn5bitq5hxp0n0p3o,2025-09-14,14,DNK,1_Division,2025_2026
O. Ross,5lz41celw55rz3zh8pohclw5w,AaB,36g6ifzjliec1jqnbtf7yesme,5,1,Striker,Left/Centre,NaN,16,5,5,6,2,NaN,2,17,19,2,79,2,1,3,22,7,9,1,2,3,1,NaN,2,NaN,1,6,1,NaN,2,2,1,NaN,1,1,NaN,NaN,433,NaN,AaB vs Middelfart,caedyz9rtn5bitq5hxp0n0p3o,2025-09-14,11,DNK,1_Division,2025_2026
N. Helenius,rv6r0bwbl75er38wklyfpsr9,AaB,36g6ifzjliec1jqnbtf7yesme,3,2,Striker,Centre,NaN,12,2,6,NaN,3,NaN,2,10,14,3,67,2,2,4,12,5,6,1,2,1,4,NaN,NaN,NaN,1,1,1,NaN,NaN,NaN,NaN,NaN,2,2,NaN,NaN,433,NaN,AaB vs Middelfart,caedyz9rtn5bitq5hxp0n0p3o,2025-09-14,4,DNK,1_Division,2025_2026
K. John,5vrsflxiv2dgfa8199a2qxsve,AaB,36g6ifzjliec1jqnbtf7yesme,6,4,Striker,Centre/Right,NaN,16,3,2,3,6,2,2,10,21,7,90,2,1,2,17,7,10,1,NaN,1,NaN,4,3,4,3,4,2,NaN,NaN,NaN,1,NaN,1,1,NaN,NaN,433,2,AaB vs Middelfart,caedyz9rtn5bitq5hxp0n0p3o,2025-09-14,11,DNK,1_Division,2025_2026
N. Arnórsson,brinkgys7026490q3ixx6h9uc,AaB,36g6ifzjliec1jqnbtf7yesme,1,NaN,Substitute,NaN,Defender,8,NaN,1,NaN,4,1,NaN,4,9,5,11,3,NaN,1,4,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,AaB vs Middelfart,caedyz9rtn5bitq5hxp0n0p3o,2025-09-14,2,DNK,1_Division,2025_2026
B. Pedersen,3tka46re2gsi9uw7pbxx5m0pg,AaB,36g6ifzjliec1jqnbtf7yesme,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,AaB vs Middelfart,caedyz9rtn5bitq5hxp0n0p3o,2025-09-14,NaN,DNK,1_Division,2025_2026
A. Jasson,8bi1tlz62rjwyak4pnnzgp562,AaB,36g6ifzjliec1jqnbtf7yesme,3,1,Substitute,NaN,Attacker,13,NaN,1,NaN,8,1,NaN,5,15,10,23,2,1,1,5,2,2,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,1,1,1,NaN,NaN,NaN,433,NaN,AaB vs Middelfart,caedyz9rtn5bitq5hxp0n0p3o,2025-09-14,4,DNK,1_Division,2025_2026
F. Børsting,egwhlgopjtjkop7ozy7ltk1cl,AaB,36g6ifzjliec1jqnbtf7yesme,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,AaB vs Middelfart,caedyz9rtn5bitq5hxp0n0p3o,2025-09-14,NaN,DNK,1_Division,2025_2026
V. Møller,5521epytthhw9afm2r3jn3384,AaB,36g6ifzjliec1jqnbtf7yesme,1,NaN,Substitute,NaN,Midfielder,8,1,4,3,4,NaN,1,5,12,8,30,5,2,1,6,5,5,NaN,1,1,NaN,NaN,1,NaN,2,3,1,NaN,1,NaN,NaN,NaN,1,1,NaN,NaN,433,1,AaB vs Middelfart,caedyz9rtn5bitq5hxp0n0p3o,2025-09-14,7,DNK,1_Division,2025_2026
M. Nielsen,bcdp9e3dezuaybm8ndrsanbx0,AaB,36g6ifzjliec1jqnbtf7yesme,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,AaB vs Middelfart,caedyz9rtn5bitq5hxp0n0p3o,2025-09-14,NaN,DNK,1_Division,2025_2026
K. Hansen,48sqqhgtmfmpqb3602iirspd6,AaB,36g6ifzjliec1jqnbtf7yesme,1,1,Substitute,NaN,Attacker,5,1,1,2,3,1,1,3,7,3,23,3,2,1,5,2,4,NaN,NaN,NaN,NaN,NaN,1,NaN,1,1,1,NaN,NaN,1,NaN,NaN,NaN,NaN,1,1,433,NaN,AaB vs Middelfart,caedyz9rtn5bitq5hxp0n0p3o,2025-09-14,3,DNK,1_Division,2025_2026
C. Olsson,5uo9saax5iqsctxq7w3si8w0k,AaB,36g6ifzjliec1jqnbtf7yesme,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,AaB vs Middelfart,caedyz9rtn5bitq5hxp0n0p3o,2025-09-14,NaN,DNK,1_Division,2025_2026
B. Skovgaard,cimgdip8em45rbnjq5fwlrx90,AaB,36g6ifzjliec1jqnbtf7yesme,2,2,Substitute,NaN,Attacker,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,2,NaN,11,1,1,NaN,2,NaN,2,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,433,NaN,AaB vs Middelfart,caedyz9rtn5bitq5hxp0n0p3o,2025-09-14,2,DNK,1_Division,2025_2026
C. Radza,8i16xur310p25unjt0zjrluj9,Middelfart,eq2jaitwsokibzx3wy7kb5gqp,1,NaN,Goalkeeper,Centre,NaN,30,NaN,NaN,1,31,NaN,NaN,3,36,37,90,25,1,12,7,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,541,NaN,AaB vs Middelfart,caedyz9rtn5bitq5hxp0n0p3o,2025-09-14,11,DNK,1_Division,2025_2026
S. Reese,4bkqvwlmbwul0s8lbbq6mifp,Middelfart,eq2jaitwsokibzx3wy7kb5gqp,4,2,Defender,Left/Centre,NaN,65,NaN,11,NaN,51,NaN,NaN,15,75,56,90,27,10,5,20,6,10,NaN,5,NaN,5,1,NaN,1,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,541,NaN,AaB vs Middelfart,caedyz9rtn5bitq5hxp0n0p3o,2025-09-14,12,DNK,1_Division,2025_2026
J. Vetter,3ywgt5v070xudujs9f7cuqm7d,Middelfart,eq2jaitwsokibzx3wy7kb5gqp,2,1,Defender,Centre,NaN,41,NaN,7,5,36,2,NaN,10,50,39,90,20,9,3,16,4,8,1,4,1,1,NaN,1,NaN,NaN,1,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,541,NaN,AaB vs Middelfart,caedyz9rtn5bitq5hxp0n0p3o,2025-09-14,13,DNK,1_Division,2025_2026
M. Greve,ef7l91pb4w6yk7lijxjxlievp,Middelfart,eq2jaitwsokibzx3wy7kb5gqp,6,1,Defender,Centre/Right,NaN,31,1,4,NaN,22,1,1,9,32,22,75,9,5,2,10,6,7,1,2,1,1,3,NaN,3,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,541,NaN,AaB vs Middelfart,caedyz9rtn5bitq5hxp0n0p3o,2025-09-14,1,DNK,1_Division,2025_2026
N. Barholt,846p691upy8hsw0pgteb6ktuc,Middelfart,eq2jaitwsokibzx3wy7kb5gqp,4,NaN,Wing Back,Left,NaN,39,NaN,4,2,29,2,NaN,11,50,33,90,17,5,4,19,6,9,1,1,1,2,2,1,2,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,541,NaN,AaB vs Middelfart,caedyz9rtn5bitq5hxp0n0p3o,2025-09-14,16,DNK,1_Division,2025_2026
