player_matchName,player_playerId,contestantId,duelLost,aerialLost,player_position,player_positionSide,player_subPosition,successfulOpenPlayPass,totalContest,duelWon,penAreaEntries,accurateBackZonePass,possWonDef3rd,wonContest,accurateFwdZonePass,openPlayPass,totalBackZonePass,minsPlayed,fwdPass,finalThirdEntries,ballRecovery,totalFwdZonePass,successfulFinalThirdPasses,totalFinalThirdPasses,attAssistOpenplay,aerialWon,totalAttAssist,possWonMid3rd,interception,totalCrossNocorner,interceptionWon,attOpenplay,touchesInOppBox,attemptsIbox,totalThroughBall,possWonAtt3rd,accurateCrossNocorner,bigChanceCreated,accurateThroughBall,totalLayoffs,accurateLayoffs,totalFastbreak,shotFastbreak,formationUsed,goals,label,match_id,date,possLostAll
R. Deaconu,8xzvfq0kds07yvvoskwvbwgyd,emg199zltqfkhovwtju2g9vrg,4,NaN,Striker,Centre/Right,NaN,20,NaN,1,4,8,NaN,NaN,14,23,8,58,4,5,1,19,7,9,1,NaN,2,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,2,2,NaN,NaN,442,NaN,Hermannstadt vs Unirea Slobozia,c86hhxwcbestp1to34rshois4,2024-07-26,8
C. Biceanu,8wif7jsnn1phsr6bjb0caea51,emg199zltqfkhovwtju2g9vrg,1,NaN,Substitute,NaN,Midfielder,28,NaN,NaN,1,14,NaN,NaN,16,33,15,45,7,4,3,20,7,9,1,NaN,1,3,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,442,NaN,Hermannstadt vs Unirea Slobozia,c86hhxwcbestp1to34rshois4,2024-07-26,6
A. Chițu,azd0r6oich4kligc8tk95rd91,emg199zltqfkhovwtju2g9vrg,1,1,Substitute,NaN,Attacker,11,NaN,4,2,2,NaN,NaN,9,14,2,45,1,1,1,12,8,11,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,NaN,1,NaN,,NaN,NaN,NaN,NaN,NaN,442,NaN,Hermannstadt vs Unirea Slobozia,c86hhxwcbestp1to34rshois4,2024-07-26,4
K. Ciubotaru,ybglaa5fqm2xpubff28qra50,emg199zltqfkhovwtju2g9vrg,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,442,NaN,Hermannstadt vs Unirea Slobozia,c86hhxwcbestp1to34rshois4,2024-07-26,NaN
I. Gîndilă,3vzrlfibdmee45mqun81umhw4,emg199zltqfkhovwtju2g9vrg,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,442,NaN,Hermannstadt vs Unirea Slobozia,c86hhxwcbestp1to34rshois4,2024-07-26,NaN
D. Iancu,7ay6r9uifdghpmh4ei5incpg,emg199zltqfkhovwtju2g9vrg,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,442,NaN,Hermannstadt vs Unirea Slobozia,c86hhxwcbestp1to34rshois4,2024-07-26,NaN
A. Jipa,9z9vjbvk33oepjhogd5i3nl78,emg199zltqfkhovwtju2g9vrg,1,NaN,Substitute,NaN,Midfielder,4,1,1,1,3,NaN,NaN,1,5,4,12,1,NaN,NaN,2,1,1,NaN,1,NaN,NaN,1,1,1,NaN,1,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,442,NaN,Hermannstadt vs Unirea Slobozia,c86hhxwcbestp1to34rshois4,2024-07-26,3
Tiago Gonçalves,9l33oc7yat6x39w12risi6iok,emg199zltqfkhovwtju2g9vrg,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,442,NaN,Hermannstadt vs Unirea Slobozia,c86hhxwcbestp1to34rshois4,2024-07-26,NaN
A. Luca,5wyltpfzjxddy8zybrrogjitw,emg199zltqfkhovwtju2g9vrg,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,442,NaN,Hermannstadt vs Unirea Slobozia,c86hhxwcbestp1to34rshois4,2024-07-26,NaN
V. Muțiu,48ze13c1amjz5j94apbw6rnbp,emg199zltqfkhovwtju2g9vrg,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,442,NaN,Hermannstadt vs Unirea Slobozia,c86hhxwcbestp1to34rshois4,2024-07-26,NaN
C. Neguț,6uv666myfubw9tuix6j0ujuuh,emg199zltqfkhovwtju2g9vrg,4,NaN,Substitute,NaN,Midfielder,8,1,1,2,1,NaN,NaN,7,12,2,32,3,2,NaN,13,4,5,NaN,NaN,NaN,NaN,NaN,3,NaN,1,3,1,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,442,NaN,Hermannstadt vs Unirea Slobozia,c86hhxwcbestp1to34rshois4,2024-07-26,10
I. Pop,2x4rr234iv3q8qhpcd50vw2qd,emg199zltqfkhovwtju2g9vrg,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,442,NaN,Hermannstadt vs Unirea Slobozia,c86hhxwcbestp1to34rshois4,2024-07-26,NaN
Ionuț Stoica,6awyp0imfvptdrckmgytqi191,emg199zltqfkhovwtju2g9vrg,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,442,NaN,Hermannstadt vs Unirea Slobozia,c86hhxwcbestp1to34rshois4,2024-07-26,NaN
D. Rusu,ah3ok27jqwi5ycykstxi6374l,9m5ohkupwmvwc87v4gjj2vw4w,NaN,NaN,Goalkeeper,Centre,NaN,9,NaN,NaN,NaN,8,NaN,NaN,4,13,9,90,20,4,6,19,NaN,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,4231,NaN,Hermannstadt vs Unirea Slobozia,c86hhxwcbestp1to34rshois4,2024-07-26,16
D. Şerbănică,4dalhq4z55w9y4x6jua35k76y,9m5ohkupwmvwc87v4gjj2vw4w,1,NaN,Defender,Left,NaN,30,NaN,1,6,19,1,NaN,15,41,22,80,19,6,5,26,4,10,NaN,1,1,3,1,6,1,1,NaN,NaN,NaN,1,3,,NaN,NaN,NaN,NaN,NaN,4231,NaN,Hermannstadt vs Unirea Slobozia,c86hhxwcbestp1to34rshois4,2024-07-26,15
D. Pospelov,4ketrejl0saybyzeiyf3zstsl,9m5ohkupwmvwc87v4gjj2vw4w,3,NaN,Defender,Left/Centre,NaN,49,NaN,5,2,38,2,NaN,13,53,40,90,19,1,5,17,2,3,NaN,3,NaN,3,1,2,1,NaN,4,3,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,4231,1,Hermannstadt vs Unirea Slobozia,c86hhxwcbestp1to34rshois4,2024-07-26,7
A. Dinu,5z6scumxoa4ukhuh7qyd54voq,9m5ohkupwmvwc87v4gjj2vw4w,4,3,Defender,Centre/Right,NaN,39,NaN,3,1,30,1,NaN,10,45,32,90,18,4,3,14,2,4,NaN,NaN,NaN,2,3,NaN,3,NaN,1,1,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,4231,NaN,Hermannstadt vs Unirea Slobozia,c86hhxwcbestp1to34rshois4,2024-07-26,7
P. Medina,50gkeyb96hmgb5bjc5lfiqstm,9m5ohkupwmvwc87v4gjj2vw4w,4,2,Defender,Right,NaN,32,NaN,2,4,23,2,NaN,9,42,26,90,15,4,4,18,4,7,NaN,1,NaN,2,2,2,2,1,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,4231,NaN,Hermannstadt vs Unirea Slobozia,c86hhxwcbestp1to34rshois4,2024-07-26,14
O. Perianu,bf12w44ndq105vw0m1kea6rfu,9m5ohkupwmvwc87v4gjj2vw4w,3,NaN,Defensive Midfielder,Left/Centre,NaN,25,1,2,NaN,10,2,NaN,16,29,12,66,10,1,6,18,3,3,NaN,NaN,NaN,4,1,NaN,1,1,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,4231,NaN,Hermannstadt vs Unirea Slobozia,c86hhxwcbestp1to34rshois4,2024-07-26,5
A. López,4mwwcjl0g0kw75m4w07x1d5ka,9m5ohkupwmvwc87v4gjj2vw4w,2,2,Defensive Midfielder,Centre/Right,NaN,41,2,8,NaN,23,1,2,21,50,26,90,22,12,6,27,11,15,1,1,1,5,1,NaN,1,1,3,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,4231,NaN,Hermannstadt vs Unirea Slobozia,c86hhxwcbestp1to34rshois4,2024-07-26,10
A. Aganović,b95aye5e2ftmom15zlm2d85w5,9m5ohkupwmvwc87v4gjj2vw4w,3,NaN,Attacking Midfielder,Left,NaN,15,4,6,2,4,1,2,13,25,8,66,10,1,2,20,7,13,2,3,2,NaN,1,1,1,1,2,1,NaN,1,1,,NaN,NaN,NaN,NaN,NaN,4231,NaN,Hermannstadt vs Unirea Slobozia,c86hhxwcbestp1to34rshois4,2024-07-26,14
F. Purece,az0k3c5uu9fi38mi03a0nl591,9m5ohkupwmvwc87v4gjj2vw4w,4,2,Attacking Midfielder,Centre,NaN,20,NaN,NaN,7,6,1,NaN,18,22,6,66,9,7,2,22,9,10,3,NaN,5,1,NaN,1,NaN,3,1,NaN,NaN,NaN,NaN,,NaN,1,1,1,1,4231,NaN,Hermannstadt vs Unirea Slobozia,c86hhxwcbestp1to34rshois4,2024-07-26,6
S. Camara,2rauk342fm2yqtx3ltgdyf2ll,9m5ohkupwmvwc87v4gjj2vw4w,5,1,Attacking Midfielder,Right,NaN,18,1,3,1,4,1,NaN,14,21,4,58,4,NaN,4,18,9,10,3,2,3,2,1,1,1,2,4,2,NaN,1,NaN,,NaN,NaN,NaN,NaN,NaN,4231,NaN,Hermannstadt vs Unirea Slobozia,c86hhxwcbestp1to34rshois4,2024-07-26,7
C. Afalna,5opk1k2xm439iyjp3oghextlg,9m5ohkupwmvwc87v4gjj2vw4w,8,3,Striker,Centre,NaN,6,2,5,NaN,1,1,1,7,12,2,90,1,NaN,3,13,4,7,2,1,2,1,NaN,2,NaN,3,6,1,NaN,1,1,,NaN,2,1,1,1,4231,NaN,Hermannstadt vs Unirea Slobozia,c86hhxwcbestp1to34rshois4,2024-07-26,11
C. Bărbuț,1lndkkiboh743i71r98zyprdh,9m5ohkupwmvwc87v4gjj2vw4w,4,NaN,Substitute,NaN,Midfielder,6,2,4,NaN,3,2,NaN,3,8,3,32,4,1,3,5,3,4,1,NaN,1,1,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,4231,NaN,Hermannstadt vs Unirea Slobozia,c86hhxwcbestp1to34rshois4,2024-07-26,5
I. Coadă,9oe8hkf073webbx9ovc7xcep6,9m5ohkupwmvwc87v4gjj2vw4w,NaN,NaN,Substitute,NaN,Midfielder,7,NaN,2,NaN,3,3,NaN,4,9,3,24,5,2,4,6,2,3,NaN,NaN,NaN,1,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,4231,NaN,Hermannstadt vs Unirea Slobozia,c86hhxwcbestp1to34rshois4,2024-07-26,4
A. Dorobanțu,dqc1eqmwe00wturh39maiwwes,9m5ohkupwmvwc87v4gjj2vw4w,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,4231,NaN,Hermannstadt vs Unirea Slobozia,c86hhxwcbestp1to34rshois4,2024-07-26,NaN
J. Gele,c6et7ulf1i8cxep34pt0yu4lx,9m5ohkupwmvwc87v4gjj2vw4w,2,NaN,Substitute,NaN,Attacker,8,NaN,3,NaN,2,NaN,NaN,6,8,2,24,4,NaN,1,6,2,2,NaN,2,NaN,1,NaN,NaN,NaN,3,2,2,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,4231,NaN,Hermannstadt vs Unirea Slobozia,c86hhxwcbestp1to34rshois4,2024-07-26,1
F. Ilie,eq4qhpv3pyi64x61sz8nysdpm,9m5ohkupwmvwc87v4gjj2vw4w,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,4231,NaN,Hermannstadt vs Unirea Slobozia,c86hhxwcbestp1to34rshois4,2024-07-26,NaN
S. Krell,4q28lr7dechtlw4c39wbwwyxh,9m5ohkupwmvwc87v4gjj2vw4w,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,4231,NaN,Hermannstadt vs Unirea Slobozia,c86hhxwcbestp1to34rshois4,2024-07-26,NaN
G. Lazăr,3e6yron3q33svmd0og9so1tqt,9m5ohkupwmvwc87v4gjj2vw4w,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,4231,NaN,Hermannstadt vs Unirea Slobozia,c86hhxwcbestp1to34rshois4,2024-07-26,NaN
M. Lemnaru,d82u0u8y24ica6dkmuetstiei,9m5ohkupwmvwc87v4gjj2vw4w,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,4231,NaN,Hermannstadt vs Unirea Slobozia,c86hhxwcbestp1to34rshois4,2024-07-26,NaN
Ș. Pacionel,p8rl7k373q8lev45mcvziw6i,9m5ohkupwmvwc87v4gjj2vw4w,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,4231,NaN,Hermannstadt vs Unirea Slobozia,c86hhxwcbestp1to34rshois4,2024-07-26,NaN
C. Toma,6w6ivye4rtw9kky9p6or1nu1h,9m5ohkupwmvwc87v4gjj2vw4w,NaN,NaN,Substitute,NaN,Defender,3,NaN,NaN,2,2,1,NaN,2,3,2,10,2,2,1,3,NaN,1,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,1,,NaN,NaN,NaN,NaN,NaN,4231,NaN,Hermannstadt vs Unirea Slobozia,c86hhxwcbestp1to34rshois4,2024-07-26,2
L. Vlăsceanu,8czzirtqwsgyg3cm2eg70t79w,9m5ohkupwmvwc87v4gjj2vw4w,1,NaN,Substitute,NaN,Defender,4,3,5,1,3,1,2,1,6,3,24,1,NaN,2,3,1,2,1,NaN,1,1,1,NaN,1,NaN,1,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,4231,NaN,Hermannstadt vs Unirea Slobozia,c86hhxwcbestp1to34rshois4,2024-07-26,6
A. Vlad,7ayrzy4oi1iqtfic5g4tmjpbd,bpk1d09f7zqtmcp7cis2c1b7i,NaN,NaN,Goalkeeper,Centre,NaN,21,NaN,NaN,NaN,23,NaN,NaN,3,23,26,90,18,1,9,4,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,FCSB vs Oţelul,c8m69qy6dhmzifdu6bmgfntw4,2024-07-26,4
D. Kiki,1dck5cjwwx9zwojd9g6shi3th,bpk1d09f7zqtmcp7cis2c1b7i,5,1,Defender,Left,NaN,37,2,6,2,19,8,NaN,19,49,23,90,15,1,13,29,10,12,2,3,2,5,1,3,1,NaN,2,NaN,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,4231,NaN,FCSB vs Oţelul,c8m69qy6dhmzifdu6bmgfntw4,2024-07-26,19
V. Chiricheș,360knvg4k1yywxnb8o1mlyggl,bpk1d09f7zqtmcp7cis2c1b7i,3,3,Defender,Left/Centre,NaN,82,2,5,1,51,1,2,33,93,56,90,38,11,3,39,9,12,1,1,1,2,1,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,FCSB vs Oţelul,c8m69qy6dhmzifdu6bmgfntw4,2024-07-26,15
D. Haruţ,8iu8bdd3b347g93ib4d736bxl,bpk1d09f7zqtmcp7cis2c1b7i,4,1,Defender,Centre/Right,NaN,84,1,2,1,63,1,1,23,95,67,90,38,12,3,30,6,12,NaN,1,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,FCSB vs Oţelul,c8m69qy6dhmzifdu6bmgfntw4,2024-07-26,11
N. Antwi,phcm76f9jlpuyr4br88i6ulm,bpk1d09f7zqtmcp7cis2c1b7i,8,2,Defender,Right,NaN,20,3,2,1,7,1,1,14,25,10,62,8,1,2,17,11,13,1,NaN,1,1,2,1,2,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,FCSB vs Oţelul,c8m69qy6dhmzifdu6bmgfntw4,2024-07-26,12
M. Lixandru,cxyks8fit2qo9hpmt7fmgql90,bpk1d09f7zqtmcp7cis2c1b7i,2,NaN,Defensive Midfielder,Left/Centre,NaN,24,2,1,NaN,14,NaN,1,10,31,18,45,7,3,1,13,3,5,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,FCSB vs Oţelul,c8m69qy6dhmzifdu6bmgfntw4,2024-07-26,9
M. Edjouma,djc1zud620ypb6umfs616o0yd,bpk1d09f7zqtmcp7cis2c1b7i,3,NaN,Defensive Midfielder,Centre/Right,NaN,36,3,8,3,20,3,2,16,41,21,62,11,5,6,21,9,11,2,2,2,1,NaN,1,NaN,1,2,1,NaN,2,NaN,NaN,NaN,1,1,NaN,NaN,4231,NaN,FCSB vs Oţelul,c8m69qy6dhmzifdu6bmgfntw4,2024-07-26,8
A. Musi,8dfudq63tw7kvz8xrz8wupi50,bpk1d09f7zqtmcp7cis2c1b7i,6,1,Attacking Midfielder,Left,NaN,30,8,4,7,3,NaN,4,30,37,4,90,9,4,3,39,20,25,3,NaN,4,1,NaN,3,NaN,NaN,1,NaN,1,2,1,NaN,1,NaN,NaN,NaN,NaN,4231,NaN,FCSB vs Oţelul,c8m69qy6dhmzifdu6bmgfntw4,2024-07-26,17
B. Alhassan,5w1mkqmuz984n0txvcetiyu0a,bpk1d09f7zqtmcp7cis2c1b7i,3,1,Attacking Midfielder,Centre,NaN,56,NaN,7,5,16,NaN,NaN,42,63,17,90,19,13,3,49,24,30,1,4,1,1,NaN,1,NaN,1,1,1,NaN,2,NaN,NaN,NaN,1,1,NaN,NaN,4231,NaN,FCSB vs Oţelul,c8m69qy6dhmzifdu6bmgfntw4,2024-07-26,10
Luis Phelipe,cwbaofrklfcba48am3z2lsaqy,bpk1d09f7zqtmcp7cis2c1b7i,3,1,Attacking Midfielder,Right,NaN,14,4,4,2,4,NaN,2,11,15,5,45,3,NaN,2,13,7,7,NaN,NaN,NaN,1,1,NaN,1,2,4,1,NaN,1,NaN,NaN,NaN,3,3,NaN,NaN,4231,NaN,FCSB vs Oţelul,c8m69qy6dhmzifdu6bmgfntw4,2024-07-26,7
D. Miculescu,1s58g4i0uwzvu74dkqbbmpzl6,bpk1d09f7zqtmcp7cis2c1b7i,1,NaN,Striker,Centre,NaN,4,NaN,3,NaN,3,NaN,NaN,3,8,4,45,1,1,1,6,2,3,NaN,2,NaN,NaN,NaN,NaN,NaN,4,5,4,NaN,1,NaN,NaN,NaN,1,1,1,1,4231,NaN,FCSB vs Oţelul,c8m69qy6dhmzifdu6bmgfntw4,2024-07-26,5
W. Baeten,dhcvvs72sqc4qzzwh6kouxaeh,bpk1d09f7zqtmcp7cis2c1b7i,1,1,Substitute,NaN,Midfielder,18,NaN,6,2,7,2,NaN,12,22,8,28,6,3,3,15,3,5,NaN,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,FCSB vs Oţelul,c8m69qy6dhmzifdu6bmgfntw4,2024-07-26,4
A. Băluță,338ije1jx2jc4js6gculybhsl,bpk1d09f7zqtmcp7cis2c1b7i,3,NaN,Substitute,NaN,Midfielder,17,2,3,3,4,NaN,1,14,23,4,45,12,4,1,20,11,17,NaN,NaN,1,NaN,NaN,NaN,NaN,1,2,2,1,1,NaN,NaN,NaN,1,1,NaN,NaN,4231,NaN,FCSB vs Oţelul,c8m69qy6dhmzifdu6bmgfntw4,2024-07-26,9
V. Crețu,7g8lt0nwtawqpf6rrrf4z0vyt,bpk1d09f7zqtmcp7cis2c1b7i,1,NaN,Substitute,NaN,Defender,17,2,4,NaN,4,NaN,1,13,20,4,28,3,1,1,16,7,10,2,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,FCSB vs Oţelul,c8m69qy6dhmzifdu6bmgfntw4,2024-07-26,4
J. Dawa,ajpvhku0rooazltyxduwdrrsa,bpk1d09f7zqtmcp7cis2c1b7i,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,FCSB vs Oţelul,c8m69qy6dhmzifdu6bmgfntw4,2024-07-26,NaN
S. Ngezana,1u4cvph2gwfpmh23ebq7jgovd,bpk1d09f7zqtmcp7cis2c1b7i,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,FCSB vs Oţelul,c8m69qy6dhmzifdu6bmgfntw4,2024-07-26,NaN
A. Pandele,dmvbwn3jbawmeaiz55jidyb8q,bpk1d09f7zqtmcp7cis2c1b7i,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,FCSB vs Oţelul,c8m69qy6dhmzifdu6bmgfntw4,2024-07-26,NaN
I. Panțîru,3ogov65999ymez13yiwnc4355,bpk1d09f7zqtmcp7cis2c1b7i,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,FCSB vs Oţelul,c8m69qy6dhmzifdu6bmgfntw4,2024-07-26,NaN
David Popa,1std4s39syf3utuoro591gy6s,bpk1d09f7zqtmcp7cis2c1b7i,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,FCSB vs Oţelul,c8m69qy6dhmzifdu6bmgfntw4,2024-07-26,NaN
Daniel Popa,1burdmmtt0xlp4i0yx1nmux1x,bpk1d09f7zqtmcp7cis2c1b7i,7,1,Substitute,NaN,Attacker,6,3,2,NaN,2,NaN,1,5,6,2,45,2,NaN,1,5,4,4,1,1,1,NaN,NaN,NaN,NaN,1,4,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,FCSB vs Oţelul,c8m69qy6dhmzifdu6bmgfntw4,2024-07-26,7
R. Radunović,b7igi48wjvb0f80l9qj499t5h,bpk1d09f7zqtmcp7cis2c1b7i,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,FCSB vs Oţelul,c8m69qy6dhmzifdu6bmgfntw4,2024-07-26,NaN
