playerName,team_name,label,possessionValue.pvValue,possessionValue.pvAdded
I. Ezekiel,UTA Arad,UTA Arad vs Hermannstadt,0.1328762,-0.0092975
I. Gheorghe,AS FC Buzău,AS FC Buzău vs Oţelul,0.1364608,-0.021870700000000003
I. Panțîru,FCSB,CFR Cluj vs FCSB,0.1964745,0.0621684
I. Popescu,Oţelul,AS FC Buzău vs Oţelul,0.0565884,0.011188399999999998
I. Popescu,Oţelul,Oţelul vs Dinamo Bucureşti,0.044395,0.004771
I. Tolea,Petrolul 52,FCSB vs Petrolul 52,0.041623900000000005,0.0115129
I. Tolea,Petrolul 52,Petrolul 52 vs FCV Farul Constanţa,0.3591134,0.29217400000000004
I. Vînă,FCV Farul Constanţa,Petrolul 52 vs FCV Farul Constanţa,0.44717019999999996,0.2162674
Ianis Stoica,Hermannstadt,Hermannstadt vs CFR Cluj,0.22809770000000001,0.09098189999999999
Ianis Stoica,Hermannstadt,UTA Arad vs Hermannstadt,0.3336923,0.14865160000000002
Ionuț Stoica,Hermannstadt,Hermannstadt vs CFR Cluj,0.12639809999999999,0.0558413
Ionuț Stoica,Hermannstadt,UTA Arad vs Hermannstadt,0.0840734,0.0582469
J. Attah Kadiri,UTA Arad,UTA Arad vs Hermannstadt,0.1789011,0.0619127
J. Cisotti,Oţelul,AS FC Buzău vs Oţelul,0.585884,-0.028611100000000025
J. Cisotti,Oţelul,Oţelul vs Dinamo Bucureşti,0.7736364,0.21440579999999998
J. Cissé,Oţelul,AS FC Buzău vs Oţelul,0.0964523,0.0447342
J. Cissé,Oţelul,Oţelul vs Dinamo Bucureşti,0.23562059999999999,0.10146029999999999
J. Dawa,FCSB,CFR Cluj vs FCSB,0.1444935,0.0549177
J. Dawa,FCSB,FCSB vs Petrolul 52,0.1338472,0.09634840000000001
J. Gele,Unirea Slobozia,Dinamo Bucureşti vs Unirea Slobozia,0.5297597000000001,-0.06907619999999999
J. Hromada,Rapid Bucureşti,Rapid Bucureşti vs Universitatea Cluj,0.1013918,-0.016424499999999998
J. Kaprof,Botoșani,Botoșani vs AS FC Buzău,0.119038,-0.0375656
J. Kaprof,Botoșani,Sepsi vs Botoșani,0.3314356,0.0786428
J. Mouaddib,Botoșani,Botoșani vs AS FC Buzău,0.5324649,0.1707133
J. Tomašević,Oţelul,AS FC Buzău vs Oţelul,0.3198288,0.1038758
J. Tomašević,Oţelul,Oţelul vs Dinamo Bucureşti,0.009679199999999999,-0.0028298999999999998
Jesús,Politehnica Iași,Politehnica Iași vs Universitatea Craiova,0.0332973,0.017137799999999998
João Lameira,Oţelul,AS FC Buzău vs Oţelul,0.3385607,0.1061381
João Lameira,Oţelul,Oţelul vs Dinamo Bucureşti,0.6513712,0.3653521
João Pedro,UTA Arad,UTA Arad vs Hermannstadt,0.2452532,-0.1016844
L. Andronache,Oţelul,AS FC Buzău vs Oţelul,0.0870952,0.004404699999999998
L. Dumitriu,Petrolul 52,FCSB vs Petrolul 52,0.6019754,0.09503539999999999
L. Dumitriu,Petrolul 52,Petrolul 52 vs FCV Farul Constanţa,0.1855079,0.0390288
L. Ghezali,UTA Arad,UTA Arad vs Hermannstadt,0.0813135,0.0247171
L. Houri,Universitatea Craiova,Politehnica Iași vs Universitatea Craiova,0.4338304,0.149067
L. Kukić,Botoșani,Sepsi vs Botoșani,0.0262113,-0.0057802
L. Masoero,Universitatea Cluj,Rapid Bucureşti vs Universitatea Cluj,0.0829711,0.0427618
L. Munteanu,CFR Cluj,CFR Cluj vs FCSB,0.2358472,-0.008344299999999995
L. Munteanu,CFR Cluj,Hermannstadt vs CFR Cluj,0.6876328,0.09322710000000001
L. Paradela,Universitatea Craiova,Politehnica Iași vs Universitatea Craiova,0.3264045,0.0925469
L. Popescu,Universitatea Craiova,Politehnica Iași vs Universitatea Craiova,0.0588609,0.0235403
L. Zima,Petrolul 52,FCSB vs Petrolul 52,0.0427366,0.0144606
L. Zima,Petrolul 52,Petrolul 52 vs FCV Farul Constanţa,0.021134399999999998,-0.0015493
Léo Bolgado,CFR Cluj,CFR Cluj vs FCSB,0.0369625,0.011871900000000001
Léo Bolgado,CFR Cluj,Hermannstadt vs CFR Cluj,0.2126981,0.14438120000000002
M. Adăscăliței,Oţelul,AS FC Buzău vs Oţelul,0.0007894,-0.0020448
M. Adăscăliței,Oţelul,Oţelul vs Dinamo Bucureşti,0.3442123,0.0758784
M. Boben,CFR Cluj,CFR Cluj vs FCSB,0.0562663,0.0239398
M. Boben,CFR Cluj,Hermannstadt vs CFR Cluj,0.23761069999999998,0.054285400000000004
M. Bordeianu,Politehnica Iași,Politehnica Iași vs Universitatea Craiova,0.2393987,0.010818699999999997
M. Bratu,Petrolul 52,FCSB vs Petrolul 52,0.2295766,0.0248981
M. Bratu,Petrolul 52,Petrolul 52 vs FCV Farul Constanţa,0.0889498,0.007297600000000004
M. Bălașa,FCV Farul Constanţa,Petrolul 52 vs FCV Farul Constanţa,0.1774372,0.05959
M. Cestor,AS FC Buzău,AS FC Buzău vs Oţelul,0.1150852,0.0639943
M. Cestor,AS FC Buzău,Botoșani vs AS FC Buzău,0.125537,0.0407976
M. Coman,Sepsi,Sepsi vs Botoșani,0.049121700000000004,-0.012145300000000001
M. Căpățînă,Universitatea Craiova,Politehnica Iași vs Universitatea Craiova,0.1370606,0.008228600000000003
M. Edjouma,FCSB,FCSB vs Petrolul 52,0.23848940000000002,0.2100805
M. Kamara,CFR Cluj,CFR Cluj vs FCSB,0.2773372,0.1391927
M. Kamara,CFR Cluj,Hermannstadt vs CFR Cluj,0.5541286,0.2131999
M. Korenica,CFR Cluj,CFR Cluj vs FCSB,0.2714189,0.2579395
M. Käit,Rapid Bucureşti,Rapid Bucureşti vs Universitatea Cluj,0.23286859999999998,0.0992546
M. Nešković,Sepsi,Sepsi vs Botoșani,0.1368288,0.07917429999999999
M. Popa,CFR Cluj,CFR Cluj vs FCSB,0.0907853,0.02708
M. Popa,CFR Cluj,Hermannstadt vs CFR Cluj,0.0243788,0.0070897
M. Popescu,FCSB,CFR Cluj vs FCSB,0.1996667,-0.00913260000000001
M. Popescu,FCSB,FCSB vs Petrolul 52,0.0216801,0.0087949
M. Rădulescu,Petrolul 52,FCSB vs Petrolul 52,0.2858094,0.04450589999999999
M. Rădulescu,Petrolul 52,Petrolul 52 vs FCV Farul Constanţa,0.4853816,0.05279639999999998
M. Sivis,Dinamo Bucureşti,Dinamo Bucureşti vs Unirea Slobozia,0.29709209999999997,0.13035750000000002
M. Sivis,Dinamo Bucureşti,Oţelul vs Dinamo Bucureşti,0.1378331,0.045846399999999995
M. Thiam,Universitatea Cluj,Rapid Bucureşti vs Universitatea Cluj,0.5558613,0.2359242
M. Zhelev,Oţelul,AS FC Buzău vs Oţelul,0.2725287,0.0748507
Marian Huja,Petrolul 52,FCSB vs Petrolul 52,0.4200724,0.025232300000000006
Marian Huja,Petrolul 52,Petrolul 52 vs FCV Farul Constanţa,0.1012499,0.0497627
Miguel Silva,Oţelul,Oţelul vs Dinamo Bucureşti,0.1727012,0.0719651
N. Akosah-Bempah,Petrolul 52,FCSB vs Petrolul 52,0.41487019999999997,0.13838609999999998
N. Akosah-Bempah,Petrolul 52,Petrolul 52 vs FCV Farul Constanţa,0.1430481,-0.005229900000000002
N. Antwi,Hermannstadt,Hermannstadt vs CFR Cluj,0.0607124,0.009685199999999998
N. Antwi,Hermannstadt,UTA Arad vs Hermannstadt,0.164812,0.12294999999999999
N. Bancu,Universitatea Craiova,Politehnica Iași vs Universitatea Craiova,0.8602937,0.3380363
N. Grigoryan,FCV Farul Constanţa,Petrolul 52 vs FCV Farul Constanţa,0.1427089,-0.0017401999999999993
N. Roșu,Oţelul,Oţelul vs Dinamo Bucureşti,0.11839190000000001,0.0761112
N. Samayoa,Politehnica Iași,Politehnica Iași vs Universitatea Craiova,0.049643599999999996,0.027392299999999998
N. Stevanović,Oţelul,AS FC Buzău vs Oţelul,0.0667944,0.0007196000000000009
NaN,AS FC Buzău,AS FC Buzău vs Oţelul,0.0,0.0
NaN,AS FC Buzău,Botoșani vs AS FC Buzău,0.0,0.0
NaN,Botoșani,Botoșani vs AS FC Buzău,0.0,0.0
NaN,Botoșani,Sepsi vs Botoșani,0.0,0.0
NaN,CFR Cluj,CFR Cluj vs FCSB,0.0,0.0
NaN,CFR Cluj,Hermannstadt vs CFR Cluj,0.0,0.0
NaN,Dinamo Bucureşti,Dinamo Bucureşti vs Unirea Slobozia,0.0,0.0
NaN,Dinamo Bucureşti,Oţelul vs Dinamo Bucureşti,0.0,0.0
NaN,FCSB,CFR Cluj vs FCSB,0.0,0.0
NaN,FCSB,FCSB vs Petrolul 52,0.0,0.0
NaN,FCV Farul Constanţa,Petrolul 52 vs FCV Farul Constanţa,0.0,0.0
NaN,Hermannstadt,Hermannstadt vs CFR Cluj,0.0,0.0
NaN,Hermannstadt,UTA Arad vs Hermannstadt,0.0,0.0
NaN,Oţelul,AS FC Buzău vs Oţelul,0.0,0.0
NaN,Oţelul,Oţelul vs Dinamo Bucureşti,0.0005645,0.0
NaN,Petrolul 52,FCSB vs Petrolul 52,0.0,0.0
NaN,Petrolul 52,Petrolul 52 vs FCV Farul Constanţa,0.0,0.0
NaN,Politehnica Iași,Politehnica Iași vs Universitatea Craiova,0.0,0.0
NaN,Rapid Bucureşti,Rapid Bucureşti vs Universitatea Cluj,0.0,0.0
NaN,Sepsi,Sepsi vs Botoșani,0.0,0.0
NaN,UTA Arad,UTA Arad vs Hermannstadt,0.0,0.0
