player_matchName,player_playerId,contestantId,duelLost,aerialLost,player_position,player_positionSide,player_subPosition,successfulOpenPlayPass,totalContest,duelWon,penAreaEntries,accurateBackZonePass,possWonDef3rd,wonContest,accurateFwdZonePass,openPlayPass,totalBackZonePass,minsPlayed,fwdPass,finalThirdEntries,ballRecovery,totalFwdZonePass,successfulFinalThirdPasses,totalFinalThirdPasses,attAssistOpenplay,aerialWon,totalAttAssist,possWonMid3rd,interception,totalCrossNocorner,interceptionWon,attOpenplay,touchesInOppBox,attemptsIbox,totalThroughBall,possWonAtt3rd,accurateCrossNocorner,bigChanceCreated,accurateThroughBall,totalLayoffs,accurateLayoffs,totalFastbreak,shotFastbreak,formationUsed,goals,label,match_id,date,possLostAll,country,league_name
T. Németh,9zl45bh349e2cgbqlekbus4q1,a5t4sy4a6qkknlm03h6e2jq39,1,NaN,Substitute,NaN,Midfielder,3,NaN,2,2,NaN,1,NaN,4,8,1,18,4,4,1,9,2,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,Komárno vs Trenčín,doenrly24r4u9mvnennza189g,2024-09-21,6,SVK,1_liga
V. Sliacky,4vo2sbi94f3etq648nrp860wk,a5t4sy4a6qkknlm03h6e2jq39,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,Komárno vs Trenčín,doenrly24r4u9mvnennza189g,2024-09-21,NaN,SVK,1_liga
G. Tóth,cwqk6dpo451ibp8kn9xjvt7h0,a5t4sy4a6qkknlm03h6e2jq39,1,NaN,Substitute,NaN,Attacker,3,NaN,1,1,NaN,NaN,NaN,3,5,NaN,6,1,1,NaN,5,1,2,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,,NaN,NaN,NaN,,1,1,NaN,NaN,4231,NaN,Komárno vs Trenčín,doenrly24r4u9mvnennza189g,2024-09-21,2,SVK,1_liga
N. Špalek,1yq6rn81dkt09j67fid6olz2t,a5t4sy4a6qkknlm03h6e2jq39,2,2,Substitute,NaN,Attacker,4,NaN,2,2,1,1,NaN,3,8,2,18,3,1,3,7,1,4,NaN,NaN,NaN,2,1,1,1,NaN,1,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,Komárno vs Trenčín,doenrly24r4u9mvnennza189g,2024-09-21,5,SVK,1_liga
D. Špiriak,bpbzcyqri0bsz95bwn6113hl,a5t4sy4a6qkknlm03h6e2jq39,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4231,NaN,Komárno vs Trenčín,doenrly24r4u9mvnennza189g,2024-09-21,NaN,SVK,1_liga
A. Katić,17zcph3xmk6rhrzepsl2bmk4q,d9r4z4nqawrz7mfu3t4o05rd2,1,NaN,Goalkeeper,Centre,NaN,43,NaN,1,NaN,39,2,NaN,5,54,40,90,34,7,10,17,1,7,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4141,NaN,Komárno vs Trenčín,doenrly24r4u9mvnennza189g,2024-09-21,14,SVK,1_liga
J. Holúbek,3zr1bups9z7w6lzi2ysj9nm51,d9r4z4nqawrz7mfu3t4o05rd2,4,3,Defender,Left,NaN,45,1,7,4,31,1,NaN,17,58,33,90,25,7,2,32,3,11,NaN,4,1,1,1,5,1,NaN,2,NaN,,NaN,1,NaN,,2,2,NaN,NaN,4141,NaN,Komárno vs Trenčín,doenrly24r4u9mvnennza189g,2024-09-21,19,SVK,1_liga
L. Stojsavljević,4tbq0np7t53osg0fwv6zsd84q,d9r4z4nqawrz7mfu3t4o05rd2,1,NaN,Defender,Left/Centre,NaN,58,NaN,4,NaN,50,NaN,NaN,11,61,51,66,18,6,1,13,4,6,1,NaN,1,1,1,NaN,1,NaN,1,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4141,NaN,Komárno vs Trenčín,doenrly24r4u9mvnennza189g,2024-09-21,3,SVK,1_liga
T. Bondarenko,ef3rhuo7yei01o8o2pdpyenkl,d9r4z4nqawrz7mfu3t4o05rd2,NaN,NaN,Defender,Centre/Right,NaN,73,NaN,5,2,58,NaN,NaN,19,78,58,90,14,10,3,25,8,13,1,2,1,3,2,NaN,2,NaN,2,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4141,NaN,Komárno vs Trenčín,doenrly24r4u9mvnennza189g,2024-09-21,7,SVK,1_liga
S. Bagín,5w3jmzuq05jmljucwdsdkb1uc,d9r4z4nqawrz7mfu3t4o05rd2,4,2,Defender,Right,NaN,32,NaN,5,NaN,24,1,NaN,8,40,26,81,14,1,2,14,1,1,NaN,2,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4141,NaN,Komárno vs Trenčín,doenrly24r4u9mvnennza189g,2024-09-21,11,SVK,1_liga
S. Ben Sallam,dwip9wvmdfgmnaei32f1y05m2,d9r4z4nqawrz7mfu3t4o05rd2,3,NaN,Defensive Midfielder,Centre,NaN,41,NaN,5,NaN,23,3,NaN,20,45,25,90,7,4,6,22,7,9,NaN,NaN,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,1,1,NaN,NaN,4141,NaN,Komárno vs Trenčín,doenrly24r4u9mvnennza189g,2024-09-21,7,SVK,1_liga
S. Šefčík,9nr7jmaqe7rroput1dx013v1l,d9r4z4nqawrz7mfu3t4o05rd2,6,1,Midfielder,Left,NaN,17,2,6,5,7,2,NaN,11,24,12,90,6,3,4,18,3,4,1,1,1,2,1,6,1,NaN,2,NaN,,NaN,1,NaN,,1,1,NaN,NaN,4141,NaN,Komárno vs Trenčín,doenrly24r4u9mvnennza189g,2024-09-21,24,SVK,1_liga
A. Đerlek,30pn568okqowno5oyiy5ldka1,d9r4z4nqawrz7mfu3t4o05rd2,5,1,Midfielder,Left/Centre,NaN,28,1,1,7,16,1,NaN,20,30,17,81,8,5,3,23,13,14,1,NaN,1,2,NaN,2,NaN,1,2,1,,NaN,1,NaN,,NaN,NaN,NaN,NaN,4141,NaN,Komárno vs Trenčín,doenrly24r4u9mvnennza189g,2024-09-21,7,SVK,1_liga
D. Bariš,1lzqnhtefu81ttvcpe6a4e6l1,d9r4z4nqawrz7mfu3t4o05rd2,4,NaN,Midfielder,Centre/Right,NaN,16,2,3,1,9,3,1,7,20,10,66,9,2,5,11,3,4,NaN,1,NaN,1,1,1,1,NaN,2,1,,1,NaN,NaN,,NaN,NaN,NaN,NaN,4141,1,Komárno vs Trenčín,doenrly24r4u9mvnennza189g,2024-09-21,9,SVK,1_liga
E. Uchegbu,29ani26a4nmug5mesyj8wp1xw,d9r4z4nqawrz7mfu3t4o05rd2,9,3,Midfielder,Right,NaN,3,1,2,1,NaN,NaN,NaN,3,6,NaN,41,3,NaN,NaN,6,2,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4141,NaN,Komárno vs Trenčín,doenrly24r4u9mvnennza189g,2024-09-21,7,SVK,1_liga
R. Ibrahim,cz0ivswd8ej4texqzly61p6hg,d9r4z4nqawrz7mfu3t4o05rd2,7,2,Striker,Centre,NaN,12,2,7,1,4,1,2,8,17,5,90,6,4,4,12,7,10,2,3,2,2,NaN,NaN,NaN,2,5,3,,1,NaN,NaN,,NaN,NaN,NaN,NaN,4141,NaN,Komárno vs Trenčín,doenrly24r4u9mvnennza189g,2024-09-21,15,SVK,1_liga
B. Donkor,430cujc2dwptr8ue1z3qarxuc,d9r4z4nqawrz7mfu3t4o05rd2,1,1,Substitute,NaN,Attacker,1,NaN,2,NaN,1,NaN,NaN,NaN,3,1,9,1,1,NaN,2,NaN,1,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4141,NaN,Komárno vs Trenčín,doenrly24r4u9mvnennza189g,2024-09-21,3,SVK,1_liga
A. Fiala,uzxusvr3cozrr5u278qtlyc4,d9r4z4nqawrz7mfu3t4o05rd2,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4141,NaN,Komárno vs Trenčín,doenrly24r4u9mvnennza189g,2024-09-21,NaN,SVK,1_liga
T. Hájovský,b3b4ebv8jfukcu74rfyref5zo,d9r4z4nqawrz7mfu3t4o05rd2,NaN,NaN,Substitute,NaN,Midfielder,8,NaN,NaN,1,8,1,NaN,1,9,9,24,1,NaN,1,2,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4141,NaN,Komárno vs Trenčín,doenrly24r4u9mvnennza189g,2024-09-21,4,SVK,1_liga
L. Mikulaj,a8arrpa5myjkzun3m4xfxy784,d9r4z4nqawrz7mfu3t4o05rd2,NaN,NaN,Substitute,NaN,Attacker,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4141,NaN,Komárno vs Trenčín,doenrly24r4u9mvnennza189g,2024-09-21,NaN,SVK,1_liga
H. Pávek,z4fjg53quqxjh0sjx9u7hg4,d9r4z4nqawrz7mfu3t4o05rd2,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4141,NaN,Komárno vs Trenčín,doenrly24r4u9mvnennza189g,2024-09-21,NaN,SVK,1_liga
L. Skovajsa,18443jomfufijc5n6b35ejlcl,d9r4z4nqawrz7mfu3t4o05rd2,1,1,Substitute,NaN,Defender,31,NaN,2,1,23,1,NaN,10,33,24,24,9,2,2,11,2,3,NaN,1,NaN,1,NaN,NaN,NaN,NaN,1,1,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4141,NaN,Komárno vs Trenčín,doenrly24r4u9mvnennza189g,2024-09-21,2,SVK,1_liga
M. Slavíček,95jf68g1ogtz7q1cnlam4bn6c,d9r4z4nqawrz7mfu3t4o05rd2,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4141,NaN,Komárno vs Trenčín,doenrly24r4u9mvnennza189g,2024-09-21,NaN,SVK,1_liga
J. Sunday,ao72d1mt8ddpksplwi6t2fjf8,d9r4z4nqawrz7mfu3t4o05rd2,7,2,Substitute,NaN,Attacker,12,1,6,1,6,1,1,6,16,7,49,3,1,1,11,3,5,NaN,2,NaN,NaN,1,2,1,2,3,2,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4141,NaN,Komárno vs Trenčín,doenrly24r4u9mvnennza189g,2024-09-21,9,SVK,1_liga
L. Zorić,m19qp49tn84pb39f8kouze95,d9r4z4nqawrz7mfu3t4o05rd2,2,NaN,Substitute,NaN,Defender,4,NaN,1,NaN,1,NaN,NaN,3,7,1,9,5,2,NaN,6,2,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,4141,NaN,Komárno vs Trenčín,doenrly24r4u9mvnennza189g,2024-09-21,4,SVK,1_liga
D. Takáč,d3ppqv1v0qgjcjrf6q9xlvap5,cmj1019uptq8i042n5y16itbd,NaN,NaN,Goalkeeper,Centre,NaN,7,NaN,1,NaN,9,1,NaN,4,15,12,90,23,11,8,15,3,11,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Slovan Bratislava vs Ružomberok,dmudw1mzj4w90gc8ajlast2j8,2024-09-21,14,SVK,1_liga
S. Zuberu,dliitj4cijcpe3dxgn56a65be,cmj1019uptq8i042n5y16itbd,6,NaN,Defender,Left,NaN,28,1,4,5,15,3,1,14,41,21,90,25,5,6,23,4,6,NaN,2,NaN,3,4,3,4,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Slovan Bratislava vs Ružomberok,dmudw1mzj4w90gc8ajlast2j8,2024-09-21,16,SVK,1_liga
S. Voet,czlv3j3qotjfr6z77midggeeh,cmj1019uptq8i042n5y16itbd,2,2,Defender,Left/Centre,NaN,32,NaN,2,NaN,20,3,NaN,12,36,23,45,15,6,3,13,5,6,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Slovan Bratislava vs Ružomberok,dmudw1mzj4w90gc8ajlast2j8,2024-09-21,4,SVK,1_liga
K. Bajrič,24m1p3nyfn9nurqdvnvn2mrx1,cmj1019uptq8i042n5y16itbd,3,2,Defender,Centre/Right,NaN,40,NaN,7,NaN,31,2,NaN,10,47,34,90,19,4,3,15,3,5,NaN,6,NaN,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Slovan Bratislava vs Ružomberok,dmudw1mzj4w90gc8ajlast2j8,2024-09-21,9,SVK,1_liga
J. Medveděv,9m0c5nlso2paawkh2y1zrrzrp,cmj1019uptq8i042n5y16itbd,6,1,Defender,Right,NaN,32,2,4,2,13,2,NaN,22,38,16,90,11,3,4,26,12,15,3,1,3,2,1,1,1,2,8,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Slovan Bratislava vs Ružomberok,dmudw1mzj4w90gc8ajlast2j8,2024-09-21,12,SVK,1_liga
J. Szöke,cioh30lqc9p0e5n3cmjnk1979,cmj1019uptq8i042n5y16itbd,4,1,Defensive Midfielder,Left/Centre,NaN,9,NaN,4,NaN,7,2,NaN,3,12,7,45,5,1,2,7,2,3,NaN,1,NaN,NaN,2,1,2,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Slovan Bratislava vs Ružomberok,dmudw1mzj4w90gc8ajlast2j8,2024-09-21,5,SVK,1_liga
A. Mustafić,b6h33b82fqk8rc31a8k5sg60a,cmj1019uptq8i042n5y16itbd,1,NaN,Defensive Midfielder,Centre/Right,NaN,17,NaN,3,NaN,10,3,NaN,7,19,12,45,6,3,5,7,3,3,NaN,2,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,4231,NaN,Slovan Bratislava vs Ružomberok,dmudw1mzj4w90gc8ajlast2j8,2024-09-21,4,SVK,1_liga
R. Mak,4rg5d1oo8rtclemhci81i6xg5,cmj1019uptq8i042n5y16itbd,5,NaN,Attacking Midfielder,Left,NaN,20,4,5,5,7,2,2,13,26,9,86,5,2,5,18,10,14,NaN,NaN,NaN,1,NaN,1,NaN,3,7,3,2,2,NaN,NaN,1,NaN,NaN,NaN,NaN,4231,1,Slovan Bratislava vs Ružomberok,dmudw1mzj4w90gc8ajlast2j8,2024-09-21,15,SVK,1_liga
A. Gajdoš,e1n8z01dq1qvm7krrjwk3y61g,cmj1019uptq8i042n5y16itbd,5,2,Attacking Midfielder,Centre,NaN,25,NaN,5,3,9,1,NaN,17,31,11,79,8,4,3,23,14,16,1,1,2,2,2,2,2,1,2,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Slovan Bratislava vs Ružomberok,dmudw1mzj4w90gc8ajlast2j8,2024-09-21,10,SVK,1_liga
T. Barseghyan,sws2q3l7q1o36ynck0cfl5h,cmj1019uptq8i042n5y16itbd,5,1,Attacking Midfielder,Right,NaN,26,2,8,11,4,NaN,1,25,39,8,90,11,10,3,40,18,26,3,1,3,3,1,4,1,5,6,3,NaN,NaN,NaN,1,NaN,2,1,NaN,NaN,4231,NaN,Slovan Bratislava vs Ružomberok,dmudw1mzj4w90gc8ajlast2j8,2024-09-21,23,SVK,1_liga
D. Strelec,eprihatu8znb0vq6kuaj38z1m,cmj1019uptq8i042n5y16itbd,3,NaN,Striker,Centre,NaN,8,NaN,1,1,3,NaN,NaN,7,13,4,90,4,NaN,1,11,5,8,2,1,2,NaN,NaN,NaN,NaN,3,10,3,NaN,1,NaN,NaN,NaN,2,2,NaN,NaN,4231,NaN,Slovan Bratislava vs Ružomberok,dmudw1mzj4w90gc8ajlast2j8,2024-09-21,11,SVK,1_liga
C. Blackman,78rxvyelnj7orbbzs4u1fghrd,cmj1019uptq8i042n5y16itbd,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Slovan Bratislava vs Ružomberok,dmudw1mzj4w90gc8ajlast2j8,2024-09-21,NaN,SVK,1_liga
N. Marcelli,10ema67rh45t75v9ia2hud6vo,cmj1019uptq8i042n5y16itbd,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,1,NaN,4,1,NaN,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Slovan Bratislava vs Ružomberok,dmudw1mzj4w90gc8ajlast2j8,2024-09-21,1,SVK,1_liga
I. Metsoko,5qwergu94zpb6wglhk008qbro,cmj1019uptq8i042n5y16itbd,2,NaN,Substitute,NaN,Attacker,4,1,NaN,NaN,3,1,NaN,1,5,3,11,NaN,1,1,2,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,4231,NaN,Slovan Bratislava vs Ružomberok,dmudw1mzj4w90gc8ajlast2j8,2024-09-21,3,SVK,1_liga
K. Savvidīs,9s3bc4i84ab8ar9c17lts3pp1,cmj1019uptq8i042n5y16itbd,NaN,NaN,Substitute,NaN,Midfielder,23,NaN,4,NaN,15,2,NaN,9,26,16,45,5,1,3,11,2,4,1,1,1,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Slovan Bratislava vs Ružomberok,dmudw1mzj4w90gc8ajlast2j8,2024-09-21,3,SVK,1_liga
M. Tolić,7u4btq4mxa8yha36hcn4gc4bt,cmj1019uptq8i042n5y16itbd,NaN,NaN,Substitute,NaN,Midfielder,25,NaN,NaN,2,10,1,NaN,16,29,11,45,8,3,2,19,10,13,2,NaN,2,1,NaN,NaN,NaN,2,8,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Slovan Bratislava vs Ružomberok,dmudw1mzj4w90gc8ajlast2j8,2024-09-21,8,SVK,1_liga
M. Trnovský,6trb4r92tklh2460s6y53xofd,cmj1019uptq8i042n5y16itbd,NaN,NaN,Substitute,NaN,Goalkeeper,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Slovan Bratislava vs Ružomberok,dmudw1mzj4w90gc8ajlast2j8,2024-09-21,NaN,SVK,1_liga
M. Vojtko,7s7qpbwbprkfliinikth7rieh,cmj1019uptq8i042n5y16itbd,NaN,NaN,Substitute,NaN,Defender,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Slovan Bratislava vs Ružomberok,dmudw1mzj4w90gc8ajlast2j8,2024-09-21,NaN,SVK,1_liga
V. Weiss,7ocbj4fxn53jakzel1q5pie39,cmj1019uptq8i042n5y16itbd,NaN,NaN,Substitute,NaN,Midfielder,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Slovan Bratislava vs Ružomberok,dmudw1mzj4w90gc8ajlast2j8,2024-09-21,NaN,SVK,1_liga
K. Wimmer,a3pp88a52x123muu26sg4maxh,cmj1019uptq8i042n5y16itbd,1,1,Substitute,NaN,Defender,18,NaN,4,1,15,1,NaN,6,23,17,45,13,4,3,10,2,4,NaN,2,NaN,2,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4231,NaN,Slovan Bratislava vs Ružomberok,dmudw1mzj4w90gc8ajlast2j8,2024-09-21,6,SVK,1_liga
D. Ťapaj,8i6qvsnql164tc432z7q0445w,d7ju1d8fvjwosjm62zph5tqql,NaN,NaN,Goalkeeper,Centre,NaN,18,NaN,NaN,NaN,16,1,NaN,6,25,17,90,21,4,10,17,NaN,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,541,NaN,Slovan Bratislava vs Ružomberok,dmudw1mzj4w90gc8ajlast2j8,2024-09-21,13,SVK,1_liga
A. Mojžiš,57ieklwt78roetp55kcgiczu2,d7ju1d8fvjwosjm62zph5tqql,3,1,Defender,Left/Centre,NaN,28,NaN,2,1,23,NaN,NaN,6,34,27,68,7,3,2,8,3,3,NaN,1,NaN,2,3,NaN,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,541,NaN,Slovan Bratislava vs Ružomberok,dmudw1mzj4w90gc8ajlast2j8,2024-09-21,7,SVK,1_liga
M. Malý,71wijkzueuulwshsw7z5cmb8q,d7ju1d8fvjwosjm62zph5tqql,1,NaN,Defender,Centre,NaN,37,NaN,2,NaN,26,1,NaN,11,46,29,90,19,2,2,17,1,4,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,541,NaN,Slovan Bratislava vs Ružomberok,dmudw1mzj4w90gc8ajlast2j8,2024-09-21,9,SVK,1_liga
Š. Gabriel,cq2siabqa0z8pwuoweciwgdwq,d7ju1d8fvjwosjm62zph5tqql,4,1,Defender,Centre/Right,NaN,32,NaN,3,1,21,2,NaN,14,39,22,90,22,7,4,22,9,12,NaN,2,NaN,2,NaN,1,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,541,NaN,Slovan Bratislava vs Ružomberok,dmudw1mzj4w90gc8ajlast2j8,2024-09-21,10,SVK,1_liga
M. Chobot,5nrmy96rd53lt1lob9q0zaynd,d7ju1d8fvjwosjm62zph5tqql,2,1,Wing Back,Left,NaN,11,NaN,4,5,7,1,NaN,6,15,9,79,5,1,2,10,3,3,NaN,NaN,NaN,1,NaN,3,NaN,1,1,1,NaN,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,541,NaN,Slovan Bratislava vs Ružomberok,dmudw1mzj4w90gc8ajlast2j8,2024-09-21,9,SVK,1_liga
M. Gomola,ce4u3ot9a2z4i7bsuf0ir61yi,d7ju1d8fvjwosjm62zph5tqql,11,3,Wing Back,Right,NaN,15,1,9,2,8,3,1,9,21,10,90,11,4,5,13,8,11,1,NaN,1,2,NaN,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,541,NaN,Slovan Bratislava vs Ružomberok,dmudw1mzj4w90gc8ajlast2j8,2024-09-21,11,SVK,1_liga
M. Chrien,7zp84rnke5blo9z4rkug0m5ed,d7ju1d8fvjwosjm62zph5tqql,12,8,Midfielder,Left,NaN,9,2,5,2,NaN,NaN,2,12,13,1,79,3,3,3,15,4,6,1,2,1,2,NaN,3,NaN,3,7,5,NaN,1,3,NaN,NaN,1,1,NaN,NaN,541,1,Slovan Bratislava vs Ružomberok,dmudw1mzj4w90gc8ajlast2j8,2024-09-21,7,SVK,1_liga
O. Luterán,5nq8a77t1enm36la314v0h5ka,d7ju1d8fvjwosjm62zph5tqql,3,NaN,Midfielder,Left/Centre,NaN,17,NaN,1,1,12,2,NaN,5,23,14,78,5,3,3,9,2,4,NaN,NaN,NaN,1,1,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,541,NaN,Slovan Bratislava vs Ružomberok,dmudw1mzj4w90gc8ajlast2j8,2024-09-21,7,SVK,1_liga
S. Lavrinčík,3qszei9rfwcv722hlpq7j7e5m,d7ju1d8fvjwosjm62zph5tqql,2,1,Midfielder,Centre/Right,NaN,22,NaN,3,5,11,2,NaN,14,32,12,90,20,10,4,27,9,16,1,1,1,2,2,2,2,1,2,1,NaN,NaN,1,NaN,NaN,1,1,NaN,NaN,541,NaN,Slovan Bratislava vs Ružomberok,dmudw1mzj4w90gc8ajlast2j8,2024-09-21,15,SVK,1_liga
J. Hladík,byyv7bl9m3sh4on62lvuc11bd,d7ju1d8fvjwosjm62zph5tqql,4,NaN,Midfielder,Right,NaN,14,2,4,2,4,NaN,NaN,11,18,4,90,3,1,6,17,9,13,4,1,4,4,1,2,1,2,6,1,NaN,2,NaN,1,NaN,1,1,NaN,NaN,541,NaN,Slovan Bratislava vs Ružomberok,dmudw1mzj4w90gc8ajlast2j8,2024-09-21,13,SVK,1_liga
M. Kelemen,c62viv3wvtsmc6m8yh64byj8p,d7ju1d8fvjwosjm62zph5tqql,7,4,Striker,Centre,NaN,5,1,4,NaN,1,NaN,NaN,4,11,2,57,5,3,2,9,2,5,NaN,3,NaN,2,NaN,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,NaN,NaN,541,NaN,Slovan Bratislava vs Ružomberok,dmudw1mzj4w90gc8ajlast2j8,2024-09-21,14,SVK,1_liga
